WP_000340715.1	lcl|NZ_AOWA01000100.1_cds_WP_000340715.1_2369	100.000	86	106
WP_000410273.1	lcl|NZ_AOWA01000100.1_cds_WP_000410273.1_2370	100.000	314	314
WP_000410273.1	lcl|NZ_AOWA01000100.1_cds_WP_000093099.1_2390	46.988	83	314
WP_000410273.1	lcl|NZ_AOWA01000100.1_cds_WP_000646252.1_2373	25.705	319	314
WP_000410273.1	lcl|NZ_AOWA01000116.1_cds_WP_000744700.1_3206	24.691	324	314
WP_000410273.1	lcl|NZ_AOWA01000100.1_cds_WP_000600889.1_2399	25.269	186	314
WP_000410273.1	lcl|NZ_AOWA01000100.1_cds_WP_000723090.1_2452	23.958	288	314
WP_000410273.1	lcl|NZ_AOWA01000100.1_cds_WP_001067557.1_2376	24.695	328	314
WP_000604524.1	lcl|NZ_AOWA01000100.1_cds_WP_000604524.1_2371	99.726	365	365
WP_000884059.1	lcl|NZ_AOWA01000100.1_cds_WP_000884059.1_2372	100.000	185	185
WP_000884059.1	lcl|NZ_AOWA01000068.1_cds_WP_000351733.1_1188	40.000	140	185
WP_000646253.1	lcl|NZ_AOWA01000100.1_cds_WP_000646252.1_2373	98.784	329	329
WP_000646253.1	lcl|NZ_AOWA01000116.1_cds_WP_000744700.1_3206	32.063	315	329
WP_000646253.1	lcl|NZ_AOWA01000100.1_cds_WP_000723090.1_2452	30.746	335	329
WP_000646253.1	lcl|NZ_AOWA01000100.1_cds_WP_000600889.1_2399	31.677	322	329
WP_000646253.1	lcl|NZ_AOWA01000037.1_cds_WP_001984071.1_469	31.475	305	329
WP_000646253.1	lcl|NZ_AOWA01000106.1_cds_WP_000649925.1_2693	29.878	328	329
WP_000646253.1	lcl|NZ_AOWA01000058.1_cds_WP_000709511.1_985	29.538	325	329
WP_000646253.1	lcl|NZ_AOWA01000100.1_cds_WP_000601375.1_2426	24.080	299	329
WP_000646253.1	lcl|NZ_AOWA01000037.1_cds_WP_000688695.1_449	28.975	283	329
WP_000646253.1	lcl|NZ_AOWA01000100.1_cds_WP_001067557.1_2376	28.664	307	329
WP_000646253.1	lcl|NZ_AOWA01000100.1_cds_WP_000475904.1_2435	27.372	274	329
WP_000646253.1	lcl|NZ_AOWA01000100.1_cds_WP_000410273.1_2370	26.019	319	329
WP_000646253.1	lcl|NZ_AOWA01000095.1_cds_WP_001074785.1_2097	29.057	265	329
WP_000646253.1	lcl|NZ_AOWA01000082.1_cds_WP_001003555.1_1507	25.148	338	329
WP_000646253.1	lcl|NZ_AOWA01000100.1_cds_WP_000487322.1_2424	26.398	322	329
WP_000774263.1	lcl|NZ_AOWA01000100.1_cds_WP_000774262.1_2374	99.251	267	267
WP_000774263.1	lcl|NZ_AOWA01000100.1_cds_WP_000859505.1_2423	26.693	251	267
WP_000774263.1	lcl|NZ_AOWA01000100.1_cds_WP_000800438.1_2404	24.786	234	267
WP_000774263.1	lcl|NZ_AOWA01000100.1_cds_WP_000842260.1_2453	26.316	190	267
WP_000774263.1	lcl|NZ_AOWA01000062.1_cds_WP_000667727.1_1057	31.818	110	267
WP_000774263.1	lcl|NZ_AOWA01000098.1_cds_WP_000805357.1_2253	33.645	107	267
WP_240738528.1	lcl|NZ_AOWA01000100.1_cds_WP_000612797.1_2375	98.821	509	509
WP_240738528.1	lcl|NZ_AOWA01000095.1_cds_WP_000291591.1_2173	26.480	321	509
WP_240738528.1	lcl|NZ_AOWA01000095.1_cds_WP_000364507.1_2172	31.111	90	509
WP_240738528.1	lcl|NZ_AOWA01000100.1_cds_WP_000612797.1_2375	98.821	509	509
WP_240738528.1	lcl|NZ_AOWA01000095.1_cds_WP_000291591.1_2173	26.480	321	509
WP_240738528.1	lcl|NZ_AOWA01000095.1_cds_WP_000364507.1_2172	31.111	90	509
WP_001067557.1	lcl|NZ_AOWA01000100.1_cds_WP_001067557.1_2376	100.000	330	330
WP_001067557.1	lcl|NZ_AOWA01000100.1_cds_WP_000646252.1_2373	28.664	307	330
WP_001067557.1	lcl|NZ_AOWA01000100.1_cds_WP_000600889.1_2399	26.316	266	330
WP_001067557.1	lcl|NZ_AOWA01000037.1_cds_WP_001984071.1_469	25.735	272	330
WP_001067557.1	lcl|NZ_AOWA01000082.1_cds_WP_001003555.1_1507	28.395	243	330
WP_001067557.1	lcl|NZ_AOWA01000116.1_cds_WP_000744700.1_3206	26.812	276	330
WP_001067557.1	lcl|NZ_AOWA01000100.1_cds_WP_000723090.1_2452	23.724	333	330
WP_001067557.1	lcl|NZ_AOWA01000106.1_cds_WP_000649925.1_2693	28.854	253	330
WP_001067557.1	lcl|NZ_AOWA01000037.1_cds_WP_000688695.1_449	25.681	257	330
WP_001067557.1	lcl|NZ_AOWA01000100.1_cds_WP_000601375.1_2426	26.545	275	330
WP_001067557.1	lcl|NZ_AOWA01000100.1_cds_WP_000410273.1_2370	24.695	328	330
WP_001198107.1	lcl|NZ_AOWA01000100.1_cds_WP_001198107.1_2377	100.000	366	366
WP_001198107.1	lcl|NZ_AOWA01000100.1_cds_WP_000608295.1_2378	39.726	365	366
WP_001198107.1	lcl|NZ_AOWA01000100.1_cds_WP_000575178.1_2446	34.262	359	366
WP_001198107.1	lcl|NZ_AOWA01000037.1_cds_WP_001281953.1_435	27.441	379	366
WP_001198107.1	lcl|NZ_AOWA01000100.1_cds_WP_000346036.1_2407	28.090	356	366
WP_001198107.1	lcl|NZ_AOWA01000100.1_cds_WP_000582222.1_2388	31.111	360	366
WP_001198107.1	lcl|NZ_AOWA01000133.1_cds_WP_000538752.1_3769	29.692	357	366
WP_001198107.1	lcl|NZ_AOWA01000100.1_cds_WP_000947844.1_2400	26.667	345	366
WP_001198107.1	lcl|NZ_AOWA01000091.1_cds_WP_001982414.1_1817	31.579	190	366
WP_000608292.1	lcl|NZ_AOWA01000100.1_cds_WP_000608295.1_2378	99.455	367	367
WP_000608292.1	lcl|NZ_AOWA01000100.1_cds_WP_001198107.1_2377	39.452	365	367
WP_000608292.1	lcl|NZ_AOWA01000100.1_cds_WP_000575178.1_2446	36.712	365	367
WP_000608292.1	lcl|NZ_AOWA01000133.1_cds_WP_000538752.1_3769	30.458	371	367
WP_000608292.1	lcl|NZ_AOWA01000100.1_cds_WP_000582222.1_2388	35.385	325	367
WP_000608292.1	lcl|NZ_AOWA01000037.1_cds_WP_001281953.1_435	30.208	384	367
WP_000608292.1	lcl|NZ_AOWA01000100.1_cds_WP_000346036.1_2407	24.397	373	367
WP_000608292.1	lcl|NZ_AOWA01000100.1_cds_WP_000947844.1_2400	26.404	356	367
WP_000608292.1	lcl|NZ_AOWA01000091.1_cds_WP_001982414.1_1817	25.419	358	367
WP_000689747.1	lcl|NZ_AOWA01000100.1_cds_WP_000689743.1_2379	99.632	544	544
WP_000689747.1	lcl|NZ_AOWA01000100.1_cds_WP_000689743.1_2379	99.632	544	544
WP_000342716.1	lcl|NZ_AOWA01000100.1_cds_WP_000342713.1_2380	99.623	265	265
WP_000342716.1	lcl|NZ_AOWA01000083.1_cds_WP_001002663.1_1593	44.856	243	265
