WP_000340715.1	lcl|NZ_JQRV01000044.1_cds_WP_002725873.1_1508	91.860	86	106
WP_000410273.1	lcl|NZ_JQRV01000044.1_cds_WP_002725867.1_1507	93.226	310	314
WP_000410273.1	lcl|NZ_JQRV01000044.1_cds_WP_002725843.1_1455	23.103	290	314
WP_000410273.1	lcl|NZ_JQRV01000095.1_cds_WP_002722638.1_2753	22.769	325	314
WP_000410273.1	lcl|NZ_JQRV01000011.1_cds_WP_002727919.1_603	24.555	281	314
WP_000410273.1	lcl|NZ_JQRV01000044.1_cds_WP_002725944.1_1453	21.154	312	314
WP_000410273.1	lcl|NZ_JQRV01000155.1_cds_WP_002728309.1_3352	25.402	311	314
WP_000410273.1	lcl|NZ_JQRV01000002.1_cds_WP_002729504.1_126	22.353	170	314
WP_000884059.1	lcl|NZ_JQRV01000003.1_cds_WP_002721790.1_204	36.301	146	185
WP_000884059.1	lcl|NZ_JQRV01000044.1_cds_WP_002759930.1_1476	33.898	177	185
WP_000646253.1	lcl|NZ_JQRV01000044.1_cds_WP_002725843.1_1455	30.530	321	329
WP_000646253.1	lcl|NZ_JQRV01000095.1_cds_WP_002722638.1_2753	29.841	315	329
WP_000646253.1	lcl|NZ_JQRV01000011.1_cds_WP_002727919.1_603	30.448	335	329
WP_000646253.1	lcl|NZ_JQRV01000155.1_cds_WP_002728309.1_3352	30.868	311	329
WP_000646253.1	lcl|NZ_JQRV01000002.1_cds_WP_002729504.1_126	27.273	341	329
WP_000646253.1	lcl|NZ_JQRV01000044.1_cds_WP_002725944.1_1453	27.742	310	329
WP_000646253.1	lcl|NZ_JQRV01000034.1_cds_WP_002728316.1_1210	28.182	330	329
WP_000646253.1	lcl|NZ_JQRV01000044.1_cds_WP_061209374.1_1461	26.280	293	329
WP_000646253.1	lcl|NZ_JQRV01000082.1_cds_WP_016757558.1_2430	29.393	313	329
WP_000646253.1	lcl|NZ_JQRV01000049.1_cds_WP_002732331.1_1719	25.664	339	329
WP_000646253.1	lcl|NZ_JQRV01000044.1_cds_WP_002725867.1_1507	27.711	249	329
WP_000646253.1	lcl|NZ_JQRV01000122.1_cds_WP_061209587.1_3113	26.277	274	329
WP_000646253.1	lcl|NZ_JQRV01000080.1_cds_WP_002728462.1_2376	26.217	267	329
WP_000646253.1	lcl|NZ_JQRV01000131.1_cds_WP_002721725.1_3200	25.223	337	329
WP_000646253.1	lcl|NZ_JQRV01000074.1_cds_WP_002728696.1_2271	27.459	244	329
WP_000774263.1	lcl|NZ_JQRV01000044.1_cds_WP_002725899.1_1454	29.293	198	267
WP_000774263.1	lcl|NZ_JQRV01000044.1_cds_WP_061209377.1_1464	25.837	209	267
WP_000774263.1	lcl|NZ_JQRV01000011.1_cds_WP_002727921.1_602	26.455	189	267
WP_000774263.1	lcl|NZ_JQRV01000103.1_cds_WP_002729040.1_2953	33.636	110	267
WP_000774263.1	lcl|NZ_JQRV01000002.1_cds_WP_002729513.1_125	26.455	189	267
WP_000774263.1	lcl|NZ_JQRV01000038.1_cds_WP_002766579.1_1333	26.344	186	267
WP_240738528.1	lcl|NZ_JQRV01000001.1_cds_WP_002728536.1_47	26.667	315	509
WP_240738528.1	lcl|NZ_JQRV01000001.1_cds_WP_002728534.1_46	31.111	90	509
WP_240738528.1	lcl|NZ_JQRV01000001.1_cds_WP_002728536.1_47	26.667	315	509
