WP_000340715.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_135633099.1_2715	62.821	78	106
WP_000410273.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_135633097.1_2714	79.355	310	314
WP_000410273.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265390701.1_392	24.074	324	314
WP_000410273.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265392896.1_419	26.562	320	314
WP_000410273.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_135632088.1_2658	24.047	341	314
WP_000410273.1	lcl|NZ_JAMQPQ010000005.1_cds_WP_265391932.1_3605	24.706	170	314
WP_000410273.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265391083.1_998	22.741	321	314
WP_000410273.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393954.1_2694	19.651	229	314
WP_000604524.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393972.1_2712	53.039	362	365
WP_000884059.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_135632379.1_2283	30.909	165	185
WP_000646253.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265390701.1_392	31.210	314	329
WP_000646253.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_135632088.1_2658	29.429	333	329
WP_000646253.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265391083.1_998	30.323	310	329
WP_000646253.1	lcl|NZ_JAMQPQ010000005.1_cds_WP_265391932.1_3605	29.032	341	329
WP_000646253.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265392896.1_419	27.331	311	329
WP_000646253.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_135634855.1_804	27.628	333	329
WP_000646253.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393954.1_2694	27.826	230	329
WP_000646253.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_135633097.1_2714	26.730	318	329
WP_000646253.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_135633031.1_2674	27.331	311	329
WP_000646253.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393944.1_2684	25.207	242	329
WP_000646253.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265392230.1_2642	25.000	268	329
WP_000646253.1	lcl|NZ_JAMQPQ010000005.1_cds_WP_208742289.1_3616	26.407	231	329
WP_000646253.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_135633413.1_34	26.816	179	329
WP_000646253.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265392862.1_322	28.112	249	329
WP_000774263.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393942.1_2682	23.944	213	267
WP_000774263.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393904.1_2581	23.372	261	267
WP_000774263.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393924.1_2657	24.365	197	267
WP_000774263.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265393122.1_887	28.743	167	267
WP_000774263.1	lcl|NZ_JAMQPQ010000005.1_cds_WP_265394396.1_3604	25.510	196	267
WP_240738528.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393780.1_2305	23.988	321	509
WP_240738528.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393781.1_2306	32.727	110	509
