WP_000340715.1	lcl|NZ_RQHK01000002.1_cds_WP_135693724.1_2498	62.821	78	106
WP_000410273.1	lcl|NZ_RQHK01000002.1_cds_WP_135693723.1_2497	80.968	310	314
WP_000410273.1	lcl|NZ_RQHK01000017.1_cds_WP_135695332.1_233	24.074	324	314
WP_000410273.1	lcl|NZ_RQHK01000017.1_cds_WP_135695383.1_260	27.389	314	314
WP_000410273.1	lcl|NZ_RQHK01000002.1_cds_WP_135693719.1_2493	23.188	276	314
WP_000410273.1	lcl|NZ_RQHK01000005.1_cds_WP_135694503.1_3508	23.529	170	314
WP_000410273.1	lcl|NZ_RQHK01000017.1_cds_WP_135696291.1_821	22.741	321	314
WP_000884059.1	lcl|NZ_RQHK01000002.1_cds_WP_135693705.1_2478	31.677	161	185
WP_000884059.1	lcl|NZ_RQHK01000002.1_cds_WP_135693213.1_2061	30.303	165	185
WP_000646253.1	lcl|NZ_RQHK01000002.1_cds_WP_135693719.1_2493	31.250	320	329
WP_000646253.1	lcl|NZ_RQHK01000017.1_cds_WP_135695332.1_233	30.892	314	329
WP_000646253.1	lcl|NZ_RQHK01000017.1_cds_WP_135696291.1_821	30.351	313	329
WP_000646253.1	lcl|NZ_RQHK01000005.1_cds_WP_135694503.1_3508	28.529	340	329
WP_000646253.1	lcl|NZ_RQHK01000017.1_cds_WP_135695383.1_260	27.796	313	329
WP_000646253.1	lcl|NZ_RQHK01000017.1_cds_WP_135696004.1_640	26.168	321	329
WP_000646253.1	lcl|NZ_RQHK01000002.1_cds_WP_135693695.1_2468	25.185	270	329
WP_000646253.1	lcl|NZ_RQHK01000017.1_cds_WP_135695908.1_579	29.528	254	329
WP_000646253.1	lcl|NZ_RQHK01000002.1_cds_WP_135693723.1_2497	24.528	318	329
WP_000646253.1	lcl|NZ_RQHK01000017.1_cds_WP_135695244.1_179	30.488	246	329
WP_000646253.1	lcl|NZ_RQHK01000006.1_cds_WP_135694639.1_3655	23.622	254	329
WP_000646253.1	lcl|NZ_RQHK01000005.1_cds_WP_208721757.1_3497	26.407	231	329
WP_000646253.1	lcl|NZ_RQHK01000002.1_cds_WP_135693659.1_2431	24.231	260	329
WP_000646253.1	lcl|NZ_RQHK01000017.1_cds_WP_135695922.1_587	22.761	268	329
WP_000774263.1	lcl|NZ_RQHK01000002.1_cds_WP_135693714.1_2488	24.737	190	267
WP_000774263.1	lcl|NZ_RQHK01000002.1_cds_WP_135693628.1_2370	23.755	261	267
WP_000774263.1	lcl|NZ_RQHK01000002.1_cds_WP_135693707.1_2481	26.923	208	267
WP_000774263.1	lcl|NZ_RQHK01000017.1_cds_WP_135695861.1_551	36.937	111	267
WP_000774263.1	lcl|NZ_RQHK01000017.1_cds_WP_135696102.1_712	27.907	172	267
WP_000774263.1	lcl|NZ_RQHK01000005.1_cds_WP_135694504.1_3509	26.943	193	267
WP_240738528.1	lcl|NZ_RQHK01000002.1_cds_WP_135693890.1_2083	24.224	322	509
WP_240738528.1	lcl|NZ_RQHK01000002.1_cds_WP_135693237.1_2084	30.000	110	509
WP_240738528.1	lcl|NZ_RQHK01000002.1_cds_WP_135693890.1_2083	24.224	322	509
WP_240738528.1	lcl|NZ_RQHK01000002.1_cds_WP_135693237.1_2084	30.000	110	509
WP_001067557.1	lcl|NZ_RQHK01000017.1_cds_WP_135696291.1_821	25.540	278	330
WP_001067557.1	lcl|NZ_RQHK01000002.1_cds_WP_135693719.1_2493	28.623	276	330
WP_001067557.1	lcl|NZ_RQHK01000017.1_cds_WP_135695908.1_579	31.197	234	330
WP_001067557.1	lcl|NZ_RQHK01000017.1_cds_WP_135695332.1_233	27.536	276	330
WP_001067557.1	lcl|NZ_RQHK01000017.1_cds_WP_135695383.1_260	25.602	332	330
WP_001067557.1	lcl|NZ_RQHK01000017.1_cds_WP_135695922.1_587	27.451	255	330
WP_001067557.1	lcl|NZ_RQHK01000002.1_cds_WP_135693695.1_2468	26.667	255	330
WP_001067557.1	lcl|NZ_RQHK01000017.1_cds_WP_135696018.1_655	28.235	170	330
WP_001067557.1	lcl|NZ_RQHK01000006.1_cds_WP_135694639.1_3655	30.263	152	330
WP_001067557.1	lcl|NZ_RQHK01000005.1_cds_WP_135694503.1_3508	23.077	299	330
WP_001067557.1	lcl|NZ_RQHK01000017.1_cds_WP_135695244.1_179	25.926	216	330
WP_001067557.1	lcl|NZ_RQHK01000017.1_cds_WP_135696004.1_640	28.000	150	330
WP_001067557.1	lcl|NZ_RQHK01000002.1_cds_WP_135693687.1_2460	26.174	149	330
WP_001198107.1	lcl|NZ_RQHK01000002.1_cds_WP_135693684.1_2457	35.860	343	366
WP_001198107.1	lcl|NZ_RQHK01000017.1_cds_WP_135697380.1_513	28.084	381	366
WP_001198107.1	lcl|NZ_RQHK01000002.1_cds_WP_135692621.1_1497	29.661	354	366
WP_001198107.1	lcl|NZ_RQHK01000002.1_cds_WP_135693718.1_2492	28.333	360	366
WP_000608292.1	lcl|NZ_RQHK01000002.1_cds_WP_135693684.1_2457	32.203	354	367
WP_000608292.1	lcl|NZ_RQHK01000002.1_cds_WP_135692621.1_1497	29.412	374	367
WP_000608292.1	lcl|NZ_RQHK01000017.1_cds_WP_135697380.1_513	28.684	380	367
WP_000608292.1	lcl|NZ_RQHK01000002.1_cds_WP_135693718.1_2492	30.712	267	367
WP_000608292.1	lcl|NZ_RQHK01000017.1_cds_WP_135696966.1_1144	26.611	357	367
WP_000608292.1	lcl|NZ_RQHK01000003.1_cds_WP_135694169.1_3282	33.962	106	367
WP_000342716.1	lcl|NZ_RQHK01000017.1_cds_WP_100718239.1_1091	41.152	243	265
WP_017857901.1	lcl|NZ_RQHK01000006.1_cds_WP_135694556.1_3560	35.806	310	310
WP_017857901.1	lcl|NZ_RQHK01000003.1_cds_WP_135694110.1_3212	29.487	312	310
WP_017857901.1	lcl|NZ_RQHK01000002.1_cds_WP_135693158.1_1996	23.194	263	310
WP_017857901.1	lcl|NZ_RQHK01000006.1_cds_WP_135694556.1_3560	35.806	310	310
WP_017857901.1	lcl|NZ_RQHK01000003.1_cds_WP_135694110.1_3212	29.487	312	310
WP_017857901.1	lcl|NZ_RQHK01000002.1_cds_WP_135693158.1_1996	23.194	263	310
WP_001088861.1	lcl|NZ_RQHK01000003.1_cds_WP_135694130.1_3236	39.683	63	144
WP_240738526.1	lcl|NZ_RQHK01000002.1_cds_WP_135693143.1_1975	33.607	122	221
WP_240738526.1	lcl|NZ_RQHK01000005.1_cds_WP_135694407.1_3447	29.293	99	221
WP_240738526.1	lcl|NZ_RQHK01000002.1_cds_WP_135693699.1_2472	29.825	114	221
WP_240738524.1	lcl|NZ_RQHK01000002.1_cds_WP_135693687.1_2460	28.144	167	283
WP_002095414.1	lcl|NZ_RQHK01000017.1_cds_WP_135696775.1_1037	35.398	113	388
WP_002095414.1	lcl|NZ_RQHK01000002.1_cds_WP_135693704.1_2477	38.144	97	388
WP_002095414.1	lcl|NZ_RQHK01000002.1_cds_WP_135693142.1_1974	28.986	138	388
WP_002095414.1	lcl|NZ_RQHK01000002.1_cds_WP_135692903.1_1694	29.197	137	388
WP_002095414.1	lcl|NZ_RQHK01000002.1_cds_WP_135693699.1_2472	28.846	104	388
WP_002095414.1	lcl|NZ_RQHK01000005.1_cds_WP_135694371.1_3425	24.603	126	388
WP_000815073.1	lcl|NZ_RQHK01000017.1_cds_WP_135696775.1_1037	27.200	125	409
WP_000815073.1	lcl|NZ_RQHK01000017.1_cds_WP_279638588.1_141	31.646	79	409
WP_000575398.1	lcl|NZ_RQHK01000002.1_cds_WP_135692621.1_1497	33.898	354	361
WP_000575398.1	lcl|NZ_RQHK01000002.1_cds_WP_135693684.1_2457	32.857	350	361
WP_000575398.1	lcl|NZ_RQHK01000017.1_cds_WP_135697380.1_513	29.487	390	361
WP_000575398.1	lcl|NZ_RQHK01000002.1_cds_WP_135693718.1_2492	27.076	277	361
WP_000575398.1	lcl|NZ_RQHK01000017.1_cds_WP_135696966.1_1144	24.207	347	361
WP_239248138.1	lcl|NZ_RQHK01000017.1_cds_WP_135695383.1_260	29.032	310	313
WP_239248138.1	lcl|NZ_RQHK01000017.1_cds_WP_135695332.1_233	30.420	286	313
WP_239248138.1	lcl|NZ_RQHK01000017.1_cds_WP_135696291.1_821	26.820	261	313
WP_239248138.1	lcl|NZ_RQHK01000002.1_cds_WP_135693695.1_2468	25.328	229	313
WP_239248138.1	lcl|NZ_RQHK01000002.1_cds_WP_135693719.1_2493	24.281	313	313
WP_239248138.1	lcl|NZ_RQHK01000005.1_cds_WP_135694503.1_3508	23.438	256	313
WP_239248138.1	lcl|NZ_RQHK01000002.1_cds_WP_135693723.1_2497	22.741	321	313
WP_002079020.1	lcl|NZ_RQHK01000017.1_cds_WP_135696291.1_821	31.383	188	311
WP_002079020.1	lcl|NZ_RQHK01000005.1_cds_WP_135694503.1_3508	26.056	284	311
WP_002079020.1	lcl|NZ_RQHK01000002.1_cds_WP_135693719.1_2493	27.439	164	311
WP_002079020.1	lcl|NZ_RQHK01000017.1_cds_WP_135695908.1_579	25.610	246	311
WP_002079020.1	lcl|NZ_RQHK01000017.1_cds_WP_135695383.1_260	26.692	266	311
WP_002079020.1	lcl|NZ_RQHK01000002.1_cds_WP_135693659.1_2431	26.452	155	311
WP_002079020.1	lcl|NZ_RQHK01000005.1_cds_WP_208721757.1_3497	26.180	233	311
WP_002079020.1	lcl|NZ_RQHK01000017.1_cds_WP_135695332.1_233	21.073	261	311
WP_000947528.1	lcl|NZ_RQHK01000002.1_cds_WP_135693671.1_2444	26.119	134	361
WP_000947528.1	lcl|NZ_RQHK01000002.1_cds_WP_135693330.1_2150	25.904	166	361
WP_000797356.1	lcl|NZ_RQHK01000017.1_cds_WP_135695833.1_535	31.325	498	595
WP_000797356.1	lcl|NZ_RQHK01000017.1_cds_WP_135697222.1_1298	32.096	539	595
WP_000797356.1	lcl|NZ_RQHK01000017.1_cds_WP_135695722.1_469	45.690	232	595
WP_000797356.1	lcl|NZ_RQHK01000017.1_cds_WP_135696302.1_826	29.528	508	595
WP_000797356.1	lcl|NZ_RQHK01000017.1_cds_WP_135696305.1_828	31.381	478	595
WP_000797356.1	lcl|NZ_RQHK01000015.1_cds_WP_135695019.1_2927	33.459	266	595
