WP_000340715.1	lcl|NZ_AFKL01000419.1_cds_WP_000340715.1_2	100.000	86	106
WP_000410273.1	lcl|NZ_AFKL01000180.1_cds_WP_001073474.1_1419	100.000	205	314
WP_000410273.1	lcl|NZ_AFKL01000419.1_cds_WP_000410265.1_1	100.000	113	314
WP_000410273.1	lcl|NZ_AFKL01000286.1_cds_WP_000093099.1_447	46.988	83	314
WP_000410273.1	lcl|NZ_AFKL01000180.1_cds_WP_000646250.1_1416	25.705	319	314
WP_000410273.1	lcl|NZ_AFKL01000056.1_cds_WP_000744700.1_3187	24.691	324	314
WP_000410273.1	lcl|NZ_AFKL01000008.1_cds_WP_000600889.1_3698	25.269	186	314
WP_000410273.1	lcl|NZ_AFKL01000026.1_cds_WP_000597065.1_3532	23.958	288	314
WP_000410273.1	lcl|NZ_AFKL01000180.1_cds_WP_001067557.1_1413	24.695	328	314
WP_000604524.1	lcl|NZ_AFKL01000180.1_cds_WP_000604524.1_1418	99.726	365	365
WP_000884059.1	lcl|NZ_AFKL01000180.1_cds_WP_000884059.1_1417	100.000	185	185
WP_000884059.1	lcl|NZ_AFKL01000155.1_cds_WP_000351733.1_1621	40.000	140	185
WP_000646253.1	lcl|NZ_AFKL01000180.1_cds_WP_000646250.1_1416	99.088	329	329
WP_000646253.1	lcl|NZ_AFKL01000056.1_cds_WP_000744700.1_3187	32.063	315	329
WP_000646253.1	lcl|NZ_AFKL01000008.1_cds_WP_000600889.1_3698	31.677	322	329
WP_000646253.1	lcl|NZ_AFKL01000294.1_cds_WP_001984071.1_402	31.475	305	329
WP_000646253.1	lcl|NZ_AFKL01000026.1_cds_WP_000597065.1_3532	29.078	282	329
WP_000646253.1	lcl|NZ_AFKL01000080.1_cds_WP_000649925.1_2534	29.878	328	329
WP_000646253.1	lcl|NZ_AFKL01000387.1_cds_WP_000709511.1_105	29.538	325	329
WP_000646253.1	lcl|NZ_AFKL01000008.1_cds_WP_000601375.1_3725	24.080	299	329
WP_000646253.1	lcl|NZ_AFKL01000148.1_cds_WP_000688695.1_1744	28.975	283	329
WP_000646253.1	lcl|NZ_AFKL01000180.1_cds_WP_001067557.1_1413	28.664	307	329
WP_000646253.1	lcl|NZ_AFKL01000073.1_cds_WP_000475904.1_2718	27.372	274	329
WP_000646253.1	lcl|NZ_AFKL01000180.1_cds_WP_001073474.1_1419	28.994	169	329
WP_000646253.1	lcl|NZ_AFKL01000006.1_cds_WP_001074785.1_3747	29.057	265	329
WP_000646253.1	lcl|NZ_AFKL01000264.1_cds_WP_001003555.1_592	25.148	338	329
WP_000646253.1	lcl|NZ_AFKL01000008.1_cds_WP_000487322.1_3723	26.398	322	329
WP_000646253.1	lcl|NZ_AFKL01000073.1_cds_WP_141567160.1_2701	51.429	35	329
WP_000774263.1	lcl|NZ_AFKL01000180.1_cds_WP_000774262.1_1415	99.251	267	267
WP_000774263.1	lcl|NZ_AFKL01000008.1_cds_WP_000859505.1_3722	26.693	251	267
WP_000774263.1	lcl|NZ_AFKL01000008.1_cds_WP_000800438.1_3703	24.786	234	267
WP_000774263.1	lcl|NZ_AFKL01000123.1_cds_WP_000667727.1_1895	31.818	110	267
WP_000774263.1	lcl|NZ_AFKL01000026.1_cds_WP_000842256.1_3531	26.415	159	267
WP_000774263.1	lcl|NZ_AFKL01000077.1_cds_WP_000805357.1_2597	33.645	107	267
WP_240738528.1	lcl|NZ_AFKL01000180.1_cds_WP_000612797.1_1414	98.821	509	509
WP_240738528.1	lcl|NZ_AFKL01000051.1_cds_WP_000291591.1_3356	26.480	321	509
WP_240738528.1	lcl|NZ_AFKL01000051.1_cds_WP_000364507.1_3355	31.111	90	509
WP_240738528.1	lcl|NZ_AFKL01000180.1_cds_WP_000612797.1_1414	98.821	509	509
WP_240738528.1	lcl|NZ_AFKL01000051.1_cds_WP_000291591.1_3356	26.480	321	509
WP_240738528.1	lcl|NZ_AFKL01000051.1_cds_WP_000364507.1_3355	31.111	90	509
WP_001067557.1	lcl|NZ_AFKL01000180.1_cds_WP_001067557.1_1413	100.000	330	330
WP_001067557.1	lcl|NZ_AFKL01000180.1_cds_WP_000646250.1_1416	28.664	307	330
WP_001067557.1	lcl|NZ_AFKL01000008.1_cds_WP_000600889.1_3698	26.316	266	330
WP_001067557.1	lcl|NZ_AFKL01000294.1_cds_WP_001984071.1_402	25.735	272	330
WP_001067557.1	lcl|NZ_AFKL01000264.1_cds_WP_001003555.1_592	28.395	243	330
WP_001067557.1	lcl|NZ_AFKL01000056.1_cds_WP_000744700.1_3187	26.812	276	330
WP_001067557.1	lcl|NZ_AFKL01000080.1_cds_WP_000649925.1_2534	28.854	253	330
WP_001067557.1	lcl|NZ_AFKL01000148.1_cds_WP_000688695.1_1744	25.681	257	330
WP_001067557.1	lcl|NZ_AFKL01000008.1_cds_WP_000601375.1_3725	26.545	275	330
WP_001198107.1	lcl|NZ_AFKL01000180.1_cds_WP_001198107.1_1412	100.000	366	366
WP_001198107.1	lcl|NZ_AFKL01000180.1_cds_WP_000608295.1_1411	39.726	365	366
WP_001198107.1	lcl|NZ_AFKL01000073.1_cds_WP_000575178.1_2707	34.262	359	366
WP_001198107.1	lcl|NZ_AFKL01000266.1_cds_WP_001281953.1_589	27.441	379	366
WP_001198107.1	lcl|NZ_AFKL01000008.1_cds_WP_000346036.1_3706	28.090	356	366
WP_001198107.1	lcl|NZ_AFKL01000286.1_cds_WP_000582222.1_449	31.111	360	366
WP_001198107.1	lcl|NZ_AFKL01000287.1_cds_WP_000538752.1_439	29.692	357	366
WP_001198107.1	lcl|NZ_AFKL01000008.1_cds_WP_000947844.1_3699	26.667	345	366
WP_001198107.1	lcl|NZ_AFKL01000399.1_cds_WP_000316144.1_48	31.579	190	366
WP_000608292.1	lcl|NZ_AFKL01000180.1_cds_WP_000608295.1_1411	99.455	367	367
WP_000608292.1	lcl|NZ_AFKL01000180.1_cds_WP_001198107.1_1412	39.452	365	367
WP_000608292.1	lcl|NZ_AFKL01000073.1_cds_WP_000575178.1_2707	36.712	365	367
WP_000608292.1	lcl|NZ_AFKL01000287.1_cds_WP_000538752.1_439	30.458	371	367
WP_000608292.1	lcl|NZ_AFKL01000286.1_cds_WP_000582222.1_449	35.385	325	367
WP_000608292.1	lcl|NZ_AFKL01000266.1_cds_WP_001281953.1_589	30.208	384	367
WP_000608292.1	lcl|NZ_AFKL01000008.1_cds_WP_000346036.1_3706	24.397	373	367
WP_000608292.1	lcl|NZ_AFKL01000008.1_cds_WP_000947844.1_3699	26.404	356	367
