WP_000340715.1	lcl|NZ_JAMQQA010000002.1_cds_WP_135633099.1_3576	62.821	78	106
WP_000410273.1	lcl|NZ_JAMQQA010000002.1_cds_WP_135633097.1_3575	79.355	310	314
WP_000410273.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392300.1_3572	24.370	238	314
WP_000410273.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265390701.1_999	24.074	324	314
WP_000410273.1	lcl|NZ_JAMQQA010000001.1_cds_WP_135634215.1_1026	26.562	320	314
WP_000410273.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392272.1_3542	23.006	326	314
WP_000410273.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392244.1_3514	23.754	341	314
WP_000410273.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265391932.1_2954	24.706	170	314
WP_000410273.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265391083.1_1604	22.741	321	314
WP_000884059.1	lcl|NZ_JAMQQA010000002.1_cds_WP_135632379.1_2809	30.909	165	185
WP_000646253.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265390701.1_999	31.210	314	329
WP_000646253.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392300.1_3572	30.503	318	329
WP_000646253.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392244.1_3514	29.129	333	329
WP_000646253.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265391083.1_1604	30.323	310	329
WP_000646253.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265391932.1_2954	29.032	341	329
WP_000646253.1	lcl|NZ_JAMQQA010000001.1_cds_WP_135634215.1_1026	27.331	311	329
WP_000646253.1	lcl|NZ_JAMQQA010000001.1_cds_WP_135634855.1_1411	27.628	333	329
WP_000646253.1	lcl|NZ_JAMQQA010000002.1_cds_WP_135633097.1_3575	26.730	318	329
WP_000646253.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392272.1_3542	24.062	320	329
WP_000646253.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392264.1_3534	26.506	249	329
