WP_000340715.1	lcl|NZ_AHOE02000008.1_cds_WP_004462903.1_3099	95.349	86	106
WP_000410273.1	lcl|NZ_AHOE02000008.1_cds_WP_004464977.1_3098	92.581	310	314
WP_000410273.1	lcl|NZ_AHOE02000028.1_cds_WP_004464967.1_1831	24.731	279	314
WP_000410273.1	lcl|NZ_AHOE02000030.1_cds_WP_004476620.1_1627	24.611	321	314
WP_000410273.1	lcl|NZ_AHOE02000035.1_cds_WP_004476867.1_1261	25.000	332	314
WP_000410273.1	lcl|NZ_AHOE02000028.1_cds_WP_004465002.1_1829	25.683	183	314
WP_000410273.1	lcl|NZ_AHOE02000028.1_cds_WP_004476514.1_1807	23.843	281	314
WP_000410273.1	lcl|NZ_AHOE02000017.1_cds_WP_004468319.1_2503	22.353	170	314
WP_000410273.1	lcl|NZ_AHOE02000053.1_cds_WP_004461234.1_573	25.359	209	314
WP_000884059.1	lcl|NZ_AHOE02000056.1_cds_WP_004477391.1_340	35.616	146	185
WP_000884059.1	lcl|NZ_AHOE02000028.1_cds_WP_004475196.1_1848	35.028	177	185
WP_000646253.1	lcl|NZ_AHOE02000028.1_cds_WP_004464967.1_1831	31.776	321	329
WP_000646253.1	lcl|NZ_AHOE02000030.1_cds_WP_004476620.1_1627	29.841	315	329
WP_000646253.1	lcl|NZ_AHOE02000028.1_cds_WP_004476514.1_1807	31.045	335	329
WP_000646253.1	lcl|NZ_AHOE02000053.1_cds_WP_004461234.1_573	32.476	311	329
WP_000646253.1	lcl|NZ_AHOE02000028.1_cds_WP_004465002.1_1829	29.508	305	329
WP_000646253.1	lcl|NZ_AHOE02000017.1_cds_WP_004468319.1_2503	27.083	336	329
WP_000646253.1	lcl|NZ_AHOE02000035.1_cds_WP_004476867.1_1261	28.571	322	329
WP_000646253.1	lcl|NZ_AHOE02000053.1_cds_WP_004467290.1_570	28.571	322	329
WP_000646253.1	lcl|NZ_AHOE02000031.1_cds_WP_032917901.1_1516	24.928	345	329
WP_000646253.1	lcl|NZ_AHOE02000008.1_cds_WP_004464977.1_3098	26.667	270	329
WP_000646253.1	lcl|NZ_AHOE02000024.1_cds_WP_004470510.1_2178	26.718	262	329
WP_000646253.1	lcl|NZ_AHOE02000028.1_cds_WP_004465101.1_1827	25.993	277	329
WP_000646253.1	lcl|NZ_AHOE02000025.1_cds_WP_004476349.1_2163	24.773	331	329
WP_000646253.1	lcl|NZ_AHOE02000031.1_cds_WP_004476667.1_1575	27.869	244	329
WP_000774263.1	lcl|NZ_AHOE02000028.1_cds_WP_004475169.1_1830	27.568	185	267
WP_000774263.1	lcl|NZ_AHOE02000066.1_cds_WP_004477560.1_82	30.808	198	267
WP_000774263.1	lcl|NZ_AHOE02000028.1_cds_WP_004476528.1_1806	26.316	190	267
WP_000774263.1	lcl|NZ_AHOE02000017.1_cds_WP_004476073.1_2504	26.943	193	267
WP_000774263.1	lcl|NZ_AHOE02000053.1_cds_WP_082287953.1_603	26.442	208	267
WP_240738528.1	lcl|NZ_AHOE02000011.1_cds_WP_004463881.1_2717	26.462	325	509
WP_240738528.1	lcl|NZ_AHOE02000011.1_cds_WP_004460640.1_2716	33.333	90	509
WP_240738528.1	lcl|NZ_AHOE02000011.1_cds_WP_004463881.1_2717	26.462	325	509
WP_240738528.1	lcl|NZ_AHOE02000011.1_cds_WP_004460640.1_2716	33.333	90	509
WP_001067557.1	lcl|NZ_AHOE02000053.1_cds_WP_004461234.1_573	26.007	273	330
WP_001067557.1	lcl|NZ_AHOE02000028.1_cds_WP_004464967.1_1831	23.273	275	330
WP_001067557.1	lcl|NZ_AHOE02000030.1_cds_WP_004476620.1_1627	28.261	276	330
WP_001067557.1	lcl|NZ_AHOE02000028.1_cds_WP_004476514.1_1807	25.749	334	330
WP_001067557.1	lcl|NZ_AHOE02000031.1_cds_WP_032917901.1_1516	26.154	260	330
WP_001067557.1	lcl|NZ_AHOE02000025.1_cds_WP_004476349.1_2163	25.514	243	330
WP_001067557.1	lcl|NZ_AHOE02000035.1_cds_WP_004476867.1_1261	28.455	246	330
WP_001067557.1	lcl|NZ_AHOE02000017.1_cds_WP_004468319.1_2503	24.460	139	330
WP_001067557.1	lcl|NZ_AHOE02000008.1_cds_WP_004464977.1_3098	24.012	329	330
WP_001067557.1	lcl|NZ_AHOE02000024.1_cds_WP_004470510.1_2178	28.462	130	330
WP_001198107.1	lcl|NZ_AHOE02000028.1_cds_WP_032917806.1_1815	32.857	350	366
WP_001198107.1	lcl|NZ_AHOE02000028.1_cds_WP_004476587.1_1871	34.161	322	366
WP_001198107.1	lcl|NZ_AHOE02000066.1_cds_WP_004466571.1_74	28.191	376	366
WP_001198107.1	lcl|NZ_AHOE02000028.1_cds_WP_004465299.1_1854	30.769	390	366
WP_001198107.1	lcl|NZ_AHOE02000043.1_cds_WP_004465893.1_907	30.641	359	366
WP_001198107.1	lcl|NZ_AHOE02000028.1_cds_WP_004476552.1_1874	37.864	206	366
WP_001198107.1	lcl|NZ_AHOE02000031.1_cds_WP_004460480.1_1517	30.645	186	366
WP_000608292.1	lcl|NZ_AHOE02000028.1_cds_WP_032917806.1_1815	36.390	349	367
WP_000608292.1	lcl|NZ_AHOE02000043.1_cds_WP_004465893.1_907	33.773	379	367
WP_000608292.1	lcl|NZ_AHOE02000028.1_cds_WP_004465299.1_1854	31.720	372	367
WP_000608292.1	lcl|NZ_AHOE02000066.1_cds_WP_004466571.1_74	30.079	379	367
WP_000608292.1	lcl|NZ_AHOE02000028.1_cds_WP_004476587.1_1871	37.551	245	367
WP_000608292.1	lcl|NZ_AHOE02000028.1_cds_WP_004476552.1_1874	28.814	354	367
WP_000608292.1	lcl|NZ_AHOE02000031.1_cds_WP_004460480.1_1517	26.816	358	367
WP_000608292.1	lcl|NZ_AHOE02000056.1_cds_WP_032918350.1_376	32.990	97	367
WP_000342716.1	lcl|NZ_AHOE02000006.1_cds_WP_004457662.1_3527	44.130	247	265
WP_017857901.1	lcl|NZ_AHOE02000011.1_cds_WP_004462784.1_2833	37.288	295	310
WP_017857901.1	lcl|NZ_AHOE02000008.1_cds_WP_004461490.1_3487	26.623	308	310
WP_017857901.1	lcl|NZ_AHOE02000024.1_cds_WP_004476265.1_2215	28.571	133	310
WP_017857901.1	lcl|NZ_AHOE02000011.1_cds_WP_004462784.1_2833	37.288	295	310
WP_017857901.1	lcl|NZ_AHOE02000008.1_cds_WP_004461490.1_3487	26.623	308	310
WP_017857901.1	lcl|NZ_AHOE02000024.1_cds_WP_004476265.1_2215	28.571	133	310
WP_001088861.1	lcl|NZ_AHOE02000008.1_cds_WP_004462309.1_3459	41.270	63	144
WP_240738526.1	lcl|NZ_AHOE02000011.1_cds_WP_004462594.1_2936	29.808	104	221
WP_002095414.1	lcl|NZ_AHOE02000030.1_cds_WP_004469895.1_1657	31.333	150	388
WP_002095414.1	lcl|NZ_AHOE02000011.1_cds_WP_004462595.1_2937	30.282	142	388
WP_002095414.1	lcl|NZ_AHOE02000008.1_cds_WP_004475523.1_3475	25.926	216	388
WP_002095414.1	lcl|NZ_AHOE02000053.1_cds_WP_004461184.1_594	24.476	143	388
WP_002095414.1	lcl|NZ_AHOE02000028.1_cds_WP_004476581.1_1865	32.632	95	388
WP_000815073.1	lcl|NZ_AHOE02000011.1_cds_WP_004462595.1_2937	21.348	178	409
WP_000815073.1	lcl|NZ_AHOE02000030.1_cds_WP_004469895.1_1657	24.409	127	409
WP_000575398.1	lcl|NZ_AHOE02000028.1_cds_WP_032917806.1_1815	37.989	358	361
WP_000575398.1	lcl|NZ_AHOE02000043.1_cds_WP_004465893.1_907	36.494	348	361
WP_000575398.1	lcl|NZ_AHOE02000066.1_cds_WP_004466571.1_74	29.124	388	361
WP_000575398.1	lcl|NZ_AHOE02000028.1_cds_WP_004465299.1_1854	29.730	370	361
WP_000575398.1	lcl|NZ_AHOE02000028.1_cds_WP_004476587.1_1871	31.939	263	361
WP_000575398.1	lcl|NZ_AHOE02000028.1_cds_WP_004476552.1_1874	31.963	219	361
WP_000575398.1	lcl|NZ_AHOE02000031.1_cds_WP_004460480.1_1517	24.058	345	361
WP_000667249.1	lcl|NZ_AHOE02000028.1_cds_WP_004462151.1_1809	41.667	180	176
WP_239248138.1	lcl|NZ_AHOE02000035.1_cds_WP_004476867.1_1261	29.503	322	313
WP_239248138.1	lcl|NZ_AHOE02000028.1_cds_WP_004465002.1_1829	30.132	302	313
WP_239248138.1	lcl|NZ_AHOE02000030.1_cds_WP_004476620.1_1627	25.776	322	313
WP_239248138.1	lcl|NZ_AHOE02000053.1_cds_WP_004461234.1_573	25.651	269	313
WP_239248138.1	lcl|NZ_AHOE02000017.1_cds_WP_004468319.1_2503	22.353	340	313
WP_239248138.1	lcl|NZ_AHOE02000028.1_cds_WP_004464967.1_1831	25.670	261	313
WP_239248138.1	lcl|NZ_AHOE02000028.1_cds_WP_004476514.1_1807	25.076	327	313
WP_239248138.1	lcl|NZ_AHOE02000025.1_cds_WP_004476349.1_2163	27.132	258	313
WP_239248138.1	lcl|NZ_AHOE02000008.1_cds_WP_004464977.1_3098	23.220	323	313
WP_239248138.1	lcl|NZ_AHOE02000024.1_cds_WP_004470510.1_2178	21.603	287	313
WP_000572389.1	lcl|NZ_AHOE02000028.1_cds_WP_004462145.1_1816	30.579	121	134
WP_002079020.1	lcl|NZ_AHOE02000053.1_cds_WP_004461234.1_573	29.255	188	311
WP_002079020.1	lcl|NZ_AHOE02000028.1_cds_WP_004464967.1_1831	29.885	174	311
WP_002079020.1	lcl|NZ_AHOE02000028.1_cds_WP_004476514.1_1807	24.625	333	311
WP_002079020.1	lcl|NZ_AHOE02000024.1_cds_WP_004470510.1_2178	23.469	294	311
