WP_000340715.1	lcl|NZ_JADDWA010000005.1_cds_WP_002725873.1_2675	91.860	86	106
WP_000410273.1	lcl|NZ_JADDWA010000005.1_cds_WP_002733579.1_2676	92.994	314	314
WP_000410273.1	lcl|NZ_JADDWA010000005.1_cds_WP_002733534.1_2679	25.078	319	314
WP_000410273.1	lcl|NZ_JADDWA010000017.1_cds_WP_002722638.1_606	22.769	325	314
WP_000410273.1	lcl|NZ_JADDWA010000005.1_cds_WP_002740024.1_2770	24.555	281	314
WP_000410273.1	lcl|NZ_JADDWA010000006.1_cds_WP_002728309.1_2921	25.402	311	314
WP_000410273.1	lcl|NZ_JADDWA010000013.1_cds_WP_002743770.1_357	22.353	170	314
WP_000410273.1	lcl|NZ_JADDWA010000005.1_cds_WP_016749081.1_2708	22.769	325	314
WP_000604524.1	lcl|NZ_JADDWA010000005.1_cds_WP_026054882.1_2677	85.479	365	365
WP_000884059.1	lcl|NZ_JADDWA010000005.1_cds_WP_002733646.1_2678	95.676	185	185
WP_000884059.1	lcl|NZ_JADDWA010000003.1_cds_WP_002721790.1_1924	36.301	146	185
WP_000646253.1	lcl|NZ_JADDWA010000005.1_cds_WP_002733534.1_2679	98.176	329	329
WP_000646253.1	lcl|NZ_JADDWA010000017.1_cds_WP_002722638.1_606	29.841	315	329
WP_000646253.1	lcl|NZ_JADDWA010000005.1_cds_WP_002740024.1_2770	31.045	335	329
WP_000646253.1	lcl|NZ_JADDWA010000006.1_cds_WP_002728309.1_2921	30.868	311	329
WP_000646253.1	lcl|NZ_JADDWA010000013.1_cds_WP_002743770.1_357	27.273	341	329
WP_000646253.1	lcl|NZ_JADDWA010000005.1_cds_WP_002733638.1_2716	27.299	348	329
WP_000646253.1	lcl|NZ_JADDWA010000006.1_cds_WP_002728316.1_2924	28.182	330	329
WP_000646253.1	lcl|NZ_JADDWA010000076.1_cds_WP_002741146.1_3086	28.846	312	329
WP_000646253.1	lcl|NZ_JADDWA010000005.1_cds_WP_002733546.1_2745	25.000	268	329
WP_000646253.1	lcl|NZ_JADDWA010000005.1_cds_WP_002740721.1_2682	28.664	307	329
WP_000646253.1	lcl|NZ_JADDWA010000007.1_cds_WP_002732331.1_3190	25.664	339	329
WP_000646253.1	lcl|NZ_JADDWA010000005.1_cds_WP_002744551.1_2710	29.259	270	329
