WP_000340715.1	lcl|NZ_JAMQQE010000003.1_cds_WP_108958675.1_2653	63.514	74	106
WP_000410273.1	lcl|NZ_JAMQQE010000003.1_cds_WP_265356155.1_2652	82.903	310	314
WP_000410273.1	lcl|NZ_JAMQQE010000001.1_cds_WP_265355771.1_754	24.383	324	314
WP_000410273.1	lcl|NZ_JAMQQE010000003.1_cds_WP_265356025.1_2607	24.922	321	314
WP_000410273.1	lcl|NZ_JAMQQE010000003.1_cds_WP_265356016.1_2616	24.233	326	314
WP_000410273.1	lcl|NZ_JAMQQE010000003.1_cds_WP_265356037.1_2587	25.806	310	314
WP_000410273.1	lcl|NZ_JAMQQE010000006.1_cds_WP_100715920.1_3542	24.118	170	314
WP_000410273.1	lcl|NZ_JAMQQE010000001.1_cds_WP_135653092.1_191	23.404	329	314
WP_000604524.1	lcl|NZ_JAMQQE010000003.1_cds_WP_265355984.1_2650	55.866	358	365
WP_000884059.1	lcl|NZ_JAMQQE010000003.1_cds_WP_265355999.1_2634	31.579	171	185
WP_000884059.1	lcl|NZ_JAMQQE010000003.1_cds_WP_135591902.1_2171	31.783	129	185
WP_000646253.1	lcl|NZ_JAMQQE010000001.1_cds_WP_265355771.1_754	30.255	314	329
WP_000646253.1	lcl|NZ_JAMQQE010000006.1_cds_WP_100715920.1_3542	29.326	341	329
WP_000646253.1	lcl|NZ_JAMQQE010000001.1_cds_WP_135653092.1_191	31.475	305	329
WP_000646253.1	lcl|NZ_JAMQQE010000003.1_cds_WP_265356016.1_2616	28.889	315	329
WP_000646253.1	lcl|NZ_JAMQQE010000003.1_cds_WP_265356037.1_2587	26.087	345	329
WP_000646253.1	lcl|NZ_JAMQQE010000003.1_cds_WP_265356025.1_2607	29.338	317	329
WP_000646253.1	lcl|NZ_JAMQQE010000001.1_cds_WP_135639720.1_727	28.981	314	329
WP_000646253.1	lcl|NZ_JAMQQE010000001.1_cds_WP_100725525.1_370	27.950	322	329
WP_000646253.1	lcl|NZ_JAMQQE010000003.1_cds_WP_265356020.1_2612	28.664	307	329
WP_000646253.1	lcl|NZ_JAMQQE010000003.1_cds_WP_265356007.1_2625	26.199	271	329
WP_000646253.1	lcl|NZ_JAMQQE010000003.1_cds_WP_265356155.1_2652	26.415	318	329
WP_000646253.1	lcl|NZ_JAMQQE010000001.1_cds_WP_135688711.1_422	27.888	251	329
WP_000646253.1	lcl|NZ_JAMQQE010000003.1_cds_WP_265356029.1_2603	26.538	260	329
WP_000646253.1	lcl|NZ_JAMQQE010000001.1_cds_WP_265355665.1_414	24.275	276	329
WP_000646253.1	lcl|NZ_JAMQQE010000001.1_cds_WP_265355922.1_806	28.514	249	329
WP_000646253.1	lcl|NZ_JAMQQE010000006.1_cds_WP_208730464.1_3553	24.272	309	329
WP_000646253.1	lcl|NZ_JAMQQE010000003.1_cds_WP_265356045.1_2570	24.101	278	329
WP_000646253.1	lcl|NZ_JAMQQE010000001.1_cds_WP_135661930.1_1093	25.698	179	329
WP_000774263.1	lcl|NZ_JAMQQE010000003.1_cds_WP_100727872.1_2509	23.755	261	267
WP_000774263.1	lcl|NZ_JAMQQE010000003.1_cds_WP_265355997.1_2637	28.934	197	267
WP_000774263.1	lcl|NZ_JAMQQE010000003.1_cds_WP_265356024.1_2608	22.596	208	267
WP_000774263.1	lcl|NZ_JAMQQE010000001.1_cds_WP_135594434.1_304	27.011	174	267
WP_000774263.1	lcl|NZ_JAMQQE010000003.1_cds_WP_135604079.1_2586	25.888	197	267
WP_000774263.1	lcl|NZ_JAMQQE010000006.1_cds_WP_135637818.1_3541	28.866	194	267
WP_240738528.1	lcl|NZ_JAMQQE010000003.1_cds_WP_100717124.1_2193	24.773	331	509
WP_240738528.1	lcl|NZ_JAMQQE010000003.1_cds_WP_100717065.1_2194	32.759	58	509
WP_240738528.1	lcl|NZ_JAMQQE010000003.1_cds_WP_100717124.1_2193	24.773	331	509
WP_240738528.1	lcl|NZ_JAMQQE010000003.1_cds_WP_100717065.1_2194	32.759	58	509
WP_001067557.1	lcl|NZ_JAMQQE010000003.1_cds_WP_265356022.1_2610	33.798	287	330
WP_001067557.1	lcl|NZ_JAMQQE010000001.1_cds_WP_135688711.1_422	27.925	265	330
WP_001067557.1	lcl|NZ_JAMQQE010000001.1_cds_WP_135653092.1_191	24.101	278	330
WP_001067557.1	lcl|NZ_JAMQQE010000001.1_cds_WP_265355771.1_754	27.899	276	330
WP_001067557.1	lcl|NZ_JAMQQE010000001.1_cds_WP_135639720.1_727	25.786	318	330
