WP_000340715.1	lcl|NZ_AHNT02000019.1_cds_WP_000340715.1_3438	100.000	86	106
WP_000410273.1	lcl|NZ_AHNT02000019.1_cds_WP_000410273.1_3437	100.000	314	314
WP_000410273.1	lcl|NZ_AHNT02000019.1_cds_WP_000646251.1_3434	25.705	319	314
WP_000410273.1	lcl|NZ_AHNT02000074.1_cds_WP_000744702.1_603	24.691	324	314
WP_000410273.1	lcl|NZ_AHNT02000019.1_cds_WP_000723086.1_3367	23.958	288	314
WP_000410273.1	lcl|NZ_AHNT02000019.1_cds_WP_001067557.1_3431	24.695	328	314
WP_000604524.1	lcl|NZ_AHNT02000019.1_cds_WP_000604524.1_3436	99.726	365	365
WP_000884059.1	lcl|NZ_AHNT02000019.1_cds_WP_000884059.1_3435	100.000	185	185
WP_000884059.1	lcl|NZ_AHNT02000071.1_cds_WP_000351733.1_842	40.000	140	185
WP_000646253.1	lcl|NZ_AHNT02000019.1_cds_WP_000646251.1_3434	99.696	329	329
WP_000646253.1	lcl|NZ_AHNT02000074.1_cds_WP_000744702.1_603	32.063	315	329
WP_000646253.1	lcl|NZ_AHNT02000019.1_cds_WP_000723086.1_3367	30.746	335	329
WP_000646253.1	lcl|NZ_AHNT02000060.1_cds_WP_001984071.1_1379	31.475	305	329
WP_000646253.1	lcl|NZ_AHNT02000074.1_cds_WP_000649925.1_441	29.878	328	329
WP_000646253.1	lcl|NZ_AHNT02000060.1_cds_WP_000709511.1_1368	29.538	325	329
WP_000646253.1	lcl|NZ_AHNT02000019.1_cds_WP_001067557.1_3431	28.664	307	329
WP_000646253.1	lcl|NZ_AHNT02000060.1_cds_WP_000688696.1_1399	28.975	283	329
WP_000646253.1	lcl|NZ_AHNT02000019.1_cds_WP_000475904.1_3384	27.372	274	329
WP_000646253.1	lcl|NZ_AHNT02000019.1_cds_WP_000410273.1_3437	26.019	319	329
WP_000646253.1	lcl|NZ_AHNT02000038.1_cds_WP_001074787.1_2232	29.057	265	329
WP_000646253.1	lcl|NZ_AHNT02000062.1_cds_WP_001003557.1_1301	25.000	332	329
WP_000646253.1	lcl|NZ_AHNT02000019.1_cds_WP_000378097.1_3414	24.419	172	329
WP_000774263.1	lcl|NZ_AHNT02000019.1_cds_WP_000774260.1_3433	98.876	267	267
WP_000774263.1	lcl|NZ_AHNT02000019.1_cds_WP_000842260.1_3366	26.316	190	267
WP_000774263.1	lcl|NZ_AHNT02000060.1_cds_WP_000667727.1_1421	31.818	110	267
WP_000774263.1	lcl|NZ_AHNT02000067.1_cds_WP_000805357.1_1196	33.645	107	267
WP_240738528.1	lcl|NZ_AHNT02000019.1_cds_WP_000602734.1_3432	98.625	509	509
WP_240738528.1	lcl|NZ_AHNT02000038.1_cds_WP_000291585.1_2310	26.480	321	509
WP_240738528.1	lcl|NZ_AHNT02000038.1_cds_WP_000364507.1_2309	31.111	90	509
WP_240738528.1	lcl|NZ_AHNT02000019.1_cds_WP_000602734.1_3432	98.625	509	509
WP_240738528.1	lcl|NZ_AHNT02000038.1_cds_WP_000291585.1_2310	26.480	321	509
WP_240738528.1	lcl|NZ_AHNT02000038.1_cds_WP_000364507.1_2309	31.111	90	509
WP_001067557.1	lcl|NZ_AHNT02000019.1_cds_WP_001067557.1_3431	100.000	330	330
WP_001067557.1	lcl|NZ_AHNT02000019.1_cds_WP_000646251.1_3434	28.990	307	330
WP_001067557.1	lcl|NZ_AHNT02000060.1_cds_WP_001984071.1_1379	25.735	272	330
WP_001067557.1	lcl|NZ_AHNT02000062.1_cds_WP_001003557.1_1301	28.395	243	330
WP_001067557.1	lcl|NZ_AHNT02000074.1_cds_WP_000744702.1_603	26.812	276	330
WP_001067557.1	lcl|NZ_AHNT02000019.1_cds_WP_000723086.1_3367	23.724	333	330
WP_001067557.1	lcl|NZ_AHNT02000074.1_cds_WP_000649925.1_441	28.854	253	330
WP_001067557.1	lcl|NZ_AHNT02000060.1_cds_WP_000688696.1_1399	25.681	257	330
WP_001067557.1	lcl|NZ_AHNT02000019.1_cds_WP_000410273.1_3437	24.695	328	330
WP_001198107.1	lcl|NZ_AHNT02000019.1_cds_WP_001198107.1_3430	100.000	366	366
WP_001198107.1	lcl|NZ_AHNT02000019.1_cds_WP_000608292.1_3429	39.452	365	366
WP_001198107.1	lcl|NZ_AHNT02000019.1_cds_WP_000575178.1_3373	34.262	359	366
WP_001198107.1	lcl|NZ_AHNT02000019.1_cds_WP_000172657.1_3413	32.461	382	366
WP_001198107.1	lcl|NZ_AHNT02000060.1_cds_WP_001281953.1_1415	27.441	379	366
WP_001198107.1	lcl|NZ_AHNT02000084.1_cds_WP_000538749.1_199	29.692	357	366
WP_001198107.1	lcl|NZ_AHNT02000009.1_cds_WP_001982414.1_3821	31.579	190	366
WP_000608292.1	lcl|NZ_AHNT02000019.1_cds_WP_000608292.1_3429	100.000	367	367
WP_000608292.1	lcl|NZ_AHNT02000019.1_cds_WP_001198107.1_3430	39.452	365	367
WP_000608292.1	lcl|NZ_AHNT02000019.1_cds_WP_000575178.1_3373	36.712	365	367
WP_000608292.1	lcl|NZ_AHNT02000019.1_cds_WP_000172657.1_3413	31.507	365	367
WP_000608292.1	lcl|NZ_AHNT02000084.1_cds_WP_000538749.1_199	30.458	371	367
WP_000608292.1	lcl|NZ_AHNT02000060.1_cds_WP_001281953.1_1415	30.208	384	367
