WP_000340715.1	lcl|NZ_QHCS01000002.1_cds_WP_100785494.1_2236	94.186	86	106
WP_000410273.1	lcl|NZ_QHCS01000002.1_cds_WP_118968521.1_2244	62.258	310	314
WP_000410273.1	lcl|NZ_QHCS01000001.1_cds_WP_118980350.1_610	23.385	325	314
WP_000410273.1	lcl|NZ_QHCS01000002.1_cds_WP_118981896.1_2237	23.913	276	314
WP_000410273.1	lcl|NZ_QHCS01000002.1_cds_WP_118981941.1_2289	25.301	249	314
WP_000410273.1	lcl|NZ_QHCS01000003.1_cds_WP_118970620.1_2937	22.162	185	314
WP_000410273.1	lcl|NZ_QHCS01000001.1_cds_WP_118980124.1_324	23.881	268	314
WP_000884059.1	lcl|NZ_QHCS01000002.1_cds_WP_118968509.1_2258	40.113	177	185
WP_000884059.1	lcl|NZ_QHCS01000002.1_cds_WP_118982146.1_2538	39.286	140	185
WP_000646253.1	lcl|NZ_QHCS01000002.1_cds_WP_118981941.1_2289	30.120	332	329
WP_000646253.1	lcl|NZ_QHCS01000002.1_cds_WP_118981896.1_2237	31.875	320	329
WP_000646253.1	lcl|NZ_QHCS01000001.1_cds_WP_118980350.1_610	30.159	315	329
WP_000646253.1	lcl|NZ_QHCS01000001.1_cds_WP_118980124.1_324	32.039	309	329
WP_000646253.1	lcl|NZ_QHCS01000003.1_cds_WP_118970620.1_2937	27.381	336	329
WP_000646253.1	lcl|NZ_QHCS01000001.1_cds_WP_118981399.1_464	29.503	322	329
WP_000646253.1	lcl|NZ_QHCS01000003.1_cds_WP_118982527.1_2865	29.129	333	329
WP_000646253.1	lcl|NZ_QHCS01000002.1_cds_WP_118968521.1_2244	25.080	311	329
WP_000646253.1	lcl|NZ_QHCS01000001.1_cds_WP_241686725.1_818	27.823	248	329
WP_000646253.1	lcl|NZ_QHCS01000001.1_cds_WP_118980680.1_996	25.540	278	329
WP_000646253.1	lcl|NZ_QHCS01000001.1_cds_WP_118980428.1_705	24.028	283	329
WP_000646253.1	lcl|NZ_QHCS01000004.1_cds_WP_118982869.1_3228	25.379	264	329
WP_000646253.1	lcl|NZ_QHCS01000002.1_cds_WP_118981923.1_2270	24.818	274	329
WP_000646253.1	lcl|NZ_QHCS01000008.1_cds_WP_118983674.1_4028	25.194	258	329
WP_000646253.1	lcl|NZ_QHCS01000003.1_cds_WP_118982574.1_2914	28.000	250	329
WP_000774263.1	lcl|NZ_QHCS01000002.1_cds_WP_118981900.1_2242	26.667	240	267
WP_000774263.1	lcl|NZ_QHCS01000001.1_cds_WP_118980862.1_1191	33.898	118	267
WP_000774263.1	lcl|NZ_QHCS01000002.1_cds_WP_118981942.1_2290	24.339	189	267
WP_000774263.1	lcl|NZ_QHCS01000001.1_cds_WP_118980756.1_1080	33.010	103	267
WP_000774263.1	lcl|NZ_QHCS01000003.1_cds_WP_241686844.1_2936	25.000	188	267
WP_240738528.1	lcl|NZ_QHCS01000002.1_cds_WP_118982276.1_2697	26.935	323	509
WP_240738528.1	lcl|NZ_QHCS01000002.1_cds_WP_118982277.1_2698	31.183	93	509
WP_240738528.1	lcl|NZ_QHCS01000002.1_cds_WP_118982276.1_2697	26.935	323	509
WP_240738528.1	lcl|NZ_QHCS01000002.1_cds_WP_118982277.1_2698	31.183	93	509
WP_001067557.1	lcl|NZ_QHCS01000001.1_cds_WP_118980124.1_324	26.103	272	330
WP_001067557.1	lcl|NZ_QHCS01000002.1_cds_WP_118981896.1_2237	27.305	282	330
WP_001067557.1	lcl|NZ_QHCS01000001.1_cds_WP_118980350.1_610	25.633	316	330
WP_001067557.1	lcl|NZ_QHCS01000002.1_cds_WP_118981941.1_2289	26.769	325	330
WP_001067557.1	lcl|NZ_QHCS01000001.1_cds_WP_118981399.1_464	27.445	317	330
WP_001067557.1	lcl|NZ_QHCS01000001.1_cds_WP_118980680.1_996	25.991	227	330
WP_001067557.1	lcl|NZ_QHCS01000002.1_cds_WP_118981903.1_2246	26.667	150	330
WP_001067557.1	lcl|NZ_QHCS01000001.1_cds_WP_118980428.1_705	25.098	255	330
WP_001067557.1	lcl|NZ_QHCS01000003.1_cds_WP_118970620.1_2937	25.352	142	330
WP_001067557.1	lcl|NZ_QHCS01000003.1_cds_WP_118982527.1_2865	28.667	150	330
WP_001067557.1	lcl|NZ_QHCS01000002.1_cds_WP_118968521.1_2244	25.000	232	330
WP_001198107.1	lcl|NZ_QHCS01000001.1_cds_WP_206698719.1_1196	28.496	379	366
WP_001198107.1	lcl|NZ_QHCS01000007.1_cds_WP_118983569.1_3935	30.084	359	366
WP_001198107.1	lcl|NZ_QHCS01000002.1_cds_WP_118981897.1_2238	28.000	300	366
WP_001198107.1	lcl|NZ_QHCS01000001.1_cds_WP_206698711.1_1067	31.016	187	366
WP_000608292.1	lcl|NZ_QHCS01000007.1_cds_WP_118983569.1_3935	33.158	380	367
WP_000608292.1	lcl|NZ_QHCS01000001.1_cds_WP_206698719.1_1196	31.414	382	367
WP_000608292.1	lcl|NZ_QHCS01000002.1_cds_WP_118981897.1_2238	29.435	248	367
WP_000608292.1	lcl|NZ_QHCS01000001.1_cds_WP_206698711.1_1067	24.581	358	367
WP_000342716.1	lcl|NZ_QHCS01000011.1_cds_WP_118970508.1_133	43.725	247	265
WP_017857901.1	lcl|NZ_QHCS01000005.1_cds_WP_118983152.1_3528	36.634	303	310
WP_017857901.1	lcl|NZ_QHCS01000002.1_cds_WP_118981751.1_2082	27.303	304	310
WP_017857901.1	lcl|NZ_QHCS01000002.1_cds_WP_118982105.1_2482	27.068	133	310
WP_017857901.1	lcl|NZ_QHCS01000005.1_cds_WP_118983152.1_3528	36.634	303	310
WP_017857901.1	lcl|NZ_QHCS01000002.1_cds_WP_118981751.1_2082	27.303	304	310
WP_017857901.1	lcl|NZ_QHCS01000002.1_cds_WP_118982105.1_2482	27.068	133	310
WP_001088861.1	lcl|NZ_QHCS01000002.1_cds_WP_118981632.1_1942	44.643	56	144
WP_240738524.1	lcl|NZ_QHCS01000002.1_cds_WP_118981903.1_2246	27.193	228	283
WP_002095414.1	lcl|NZ_QHCS01000001.1_cds_WP_118980330.1_583	30.667	150	388
WP_002095414.1	lcl|NZ_QHCS01000005.1_cds_WP_118983133.1_3508	25.366	205	388
WP_002095414.1	lcl|NZ_QHCS01000002.1_cds_WP_118981533.1_1819	28.082	146	388
WP_000815073.1	lcl|NZ_QHCS01000001.1_cds_WP_118980330.1_583	25.203	123	409
WP_000815073.1	lcl|NZ_QHCS01000005.1_cds_WP_118983133.1_3508	20.787	178	409
WP_000575398.1	lcl|NZ_QHCS01000007.1_cds_WP_118983569.1_3935	34.682	346	361
WP_000575398.1	lcl|NZ_QHCS01000001.1_cds_WP_206698719.1_1196	29.639	388	361
WP_000575398.1	lcl|NZ_QHCS01000002.1_cds_WP_118981897.1_2238	29.435	248	361
WP_000575398.1	lcl|NZ_QHCS01000001.1_cds_WP_206698711.1_1067	24.786	351	361
WP_000667249.1	lcl|NZ_QHCS01000002.1_cds_WP_118981939.1_2287	43.889	180	176
WP_239248138.1	lcl|NZ_QHCS01000001.1_cds_WP_118981399.1_464	29.290	338	313
WP_239248138.1	lcl|NZ_QHCS01000001.1_cds_WP_118980350.1_610	27.586	319	313
WP_239248138.1	lcl|NZ_QHCS01000001.1_cds_WP_118980124.1_324	26.766	269	313
WP_239248138.1	lcl|NZ_QHCS01000002.1_cds_WP_118981941.1_2289	25.373	335	313
WP_239248138.1	lcl|NZ_QHCS01000003.1_cds_WP_118970620.1_2937	24.903	257	313
WP_239248138.1	lcl|NZ_QHCS01000002.1_cds_WP_118981896.1_2237	26.522	230	313
WP_239248138.1	lcl|NZ_QHCS01000004.1_cds_WP_118982869.1_3228	22.222	288	313
WP_002079020.1	lcl|NZ_QHCS01000001.1_cds_WP_118980124.1_324	28.395	243	311
WP_002079020.1	lcl|NZ_QHCS01000002.1_cds_WP_118981941.1_2289	22.812	320	311
WP_002079020.1	lcl|NZ_QHCS01000002.1_cds_WP_118981896.1_2237	27.273	165	311
WP_002079020.1	lcl|NZ_QHCS01000004.1_cds_WP_118982869.1_3228	25.949	158	311
WP_002079020.1	lcl|NZ_QHCS01000008.1_cds_WP_118983674.1_4028	25.322	233	311
WP_002079020.1	lcl|NZ_QHCS01000001.1_cds_WP_118980350.1_610	22.137	262	311
WP_002079020.1	lcl|NZ_QHCS01000001.1_cds_WP_241686725.1_818	27.642	123	311
WP_002079020.1	lcl|NZ_QHCS01000001.1_cds_WP_118980428.1_705	25.448	279	311
WP_002079020.1	lcl|NZ_QHCS01000001.1_cds_WP_118980680.1_996	32.584	89	311
WP_000947528.1	lcl|NZ_QHCS01000002.1_cds_WP_118981938.1_2286	30.769	130	361
WP_000797356.1	lcl|NZ_QHCS01000003.1_cds_WP_206698782.1_2901	32.514	529	595
WP_000797356.1	lcl|NZ_QHCS01000001.1_cds_WP_118980706.1_1030	29.703	505	595
WP_000797356.1	lcl|NZ_QHCS01000001.1_cds_WP_118980278.1_519	28.511	470	595
WP_000797356.1	lcl|NZ_QHCS01000002.1_cds_WP_118981902.1_2245	38.961	231	595
WP_000797356.1	lcl|NZ_QHCS01000002.1_cds_WP_118981799.1_2133	28.384	229	595
WP_000797356.1	lcl|NZ_QHCS01000001.1_cds_WP_241686723.1_727	30.603	232	595
WP_000797356.1	lcl|NZ_QHCS01000002.1_cds_WP_167883933.1_2703	28.870	239	595
WP_000797356.1	lcl|NZ_QHCS01000002.1_cds_WP_118981798.1_2132	32.990	194	595
