WP_000340715.1	lcl|NZ_JADDUS010000005.1_cds_WP_002725873.1_2765	91.860	86	106
WP_000410273.1	lcl|NZ_JADDUS010000005.1_cds_WP_002733579.1_2764	92.994	314	314
WP_000410273.1	lcl|NZ_JADDUS010000005.1_cds_WP_002733534.1_2761	25.078	319	314
WP_000410273.1	lcl|NZ_JADDUS010000017.1_cds_WP_002722638.1_589	22.769	325	314
WP_000410273.1	lcl|NZ_JADDUS010000005.1_cds_WP_002740024.1_2670	24.555	281	314
WP_000410273.1	lcl|NZ_JADDUS010000006.1_cds_WP_002728309.1_3028	25.402	311	314
WP_000410273.1	lcl|NZ_JADDUS010000020.1_cds_WP_002743770.1_892	22.353	170	314
WP_000410273.1	lcl|NZ_JADDUS010000005.1_cds_WP_016749081.1_2732	22.769	325	314
WP_000604524.1	lcl|NZ_JADDUS010000005.1_cds_WP_026054882.1_2763	85.479	365	365
WP_000884059.1	lcl|NZ_JADDUS010000005.1_cds_WP_002733646.1_2762	95.676	185	185
WP_000884059.1	lcl|NZ_JADDUS010000003.1_cds_WP_002721790.1_1911	36.301	146	185
WP_000646253.1	lcl|NZ_JADDUS010000005.1_cds_WP_002733534.1_2761	98.176	329	329
WP_000646253.1	lcl|NZ_JADDUS010000017.1_cds_WP_002722638.1_589	29.841	315	329
WP_000646253.1	lcl|NZ_JADDUS010000005.1_cds_WP_002740024.1_2670	31.045	335	329
WP_000646253.1	lcl|NZ_JADDUS010000006.1_cds_WP_002728309.1_3028	30.868	311	329
WP_000646253.1	lcl|NZ_JADDUS010000020.1_cds_WP_002743770.1_892	27.273	341	329
WP_000646253.1	lcl|NZ_JADDUS010000005.1_cds_WP_002733638.1_2724	27.299	348	329
WP_000646253.1	lcl|NZ_JADDUS010000006.1_cds_WP_002728316.1_3025	28.182	330	329
WP_000646253.1	lcl|NZ_JADDUS010000076.1_cds_WP_002741146.1_3081	28.846	312	329
WP_000646253.1	lcl|NZ_JADDUS010000005.1_cds_WP_002733546.1_2695	25.000	268	329
WP_000646253.1	lcl|NZ_JADDUS010000005.1_cds_WP_002740721.1_2758	28.664	307	329
WP_000646253.1	lcl|NZ_JADDUS010000007.1_cds_WP_002732331.1_3188	25.664	339	329
WP_000646253.1	lcl|NZ_JADDUS010000005.1_cds_WP_002744551.1_2730	29.259	270	329
WP_000646253.1	lcl|NZ_JADDUS010000005.1_cds_WP_002733579.1_2764	27.711	249	329
WP_000646253.1	lcl|NZ_JADDUS010000005.1_cds_WP_002733698.1_2687	26.642	274	329
WP_000646253.1	lcl|NZ_JADDUS010000005.1_cds_WP_016749081.1_2732	23.659	317	329
WP_000646253.1	lcl|NZ_JADDUS010000059.1_cds_WP_002740236.1_2649	26.217	267	329
WP_000646253.1	lcl|NZ_JADDUS010000004.1_cds_WP_002721725.1_2426	25.223	337	329
WP_000646253.1	lcl|NZ_JADDUS010000004.1_cds_WP_002739935.1_2338	27.869	244	329
WP_000646253.1	lcl|NZ_JADDUS010000005.1_cds_WP_002733757.1_2697	31.034	174	329
