WP_000340715.1	lcl|NZ_RQGM01000062.1_cds_WP_135573185.1_205	95.349	86	106
WP_000410273.1	lcl|NZ_RQGM01000006.1_cds_WP_135750114.1_2620	61.218	312	314
WP_000410273.1	lcl|NZ_RQGM01000071.1_cds_WP_118954467.1_3386	22.462	325	314
WP_000410273.1	lcl|NZ_RQGM01000033.1_cds_WP_135572641.1_468	26.994	326	314
WP_000410273.1	lcl|NZ_RQGM01000006.1_cds_WP_135571467.1_2635	23.509	285	314
WP_000410273.1	lcl|NZ_RQGM01000030.1_cds_WP_118957901.1_2701	23.529	170	314
WP_000410273.1	lcl|NZ_RQGM01000010.1_cds_WP_135571314.1_3595	24.615	260	314
WP_000884059.1	lcl|NZ_RQGM01000035.1_cds_WP_135570167.1_2038	38.356	146	185
WP_000646253.1	lcl|NZ_RQGM01000006.1_cds_WP_135571467.1_2635	31.437	334	329
WP_000646253.1	lcl|NZ_RQGM01000071.1_cds_WP_118954467.1_3386	31.111	315	329
WP_000646253.1	lcl|NZ_RQGM01000030.1_cds_WP_118957901.1_2701	27.381	336	329
WP_000646253.1	lcl|NZ_RQGM01000033.1_cds_WP_135572641.1_468	29.518	332	329
WP_000646253.1	lcl|NZ_RQGM01000042.1_cds_WP_118954096.1_1323	29.503	322	329
WP_000646253.1	lcl|NZ_RQGM01000010.1_cds_WP_135571314.1_3595	27.848	237	329
WP_000646253.1	lcl|NZ_RQGM01000006.1_cds_WP_135750114.1_2620	26.582	316	329
WP_000646253.1	lcl|NZ_RQGM01000069.1_cds_WP_135571634.1_1246	28.395	243	329
WP_000646253.1	lcl|NZ_RQGM01000024.1_cds_WP_135574219.1_1621	25.294	340	329
WP_000646253.1	lcl|NZ_RQGM01000070.1_cds_WP_135572425.1_3107	38.235	102	329
WP_000646253.1	lcl|NZ_RQGM01000068.1_cds_WP_135572989.1_1828	26.140	329	329
WP_000646253.1	lcl|NZ_RQGM01000057.1_cds_WP_135573672.1_1502	26.336	262	329
WP_000646253.1	lcl|NZ_RQGM01000011.1_cds_WP_135570412.1_890	25.194	258	329
WP_000646253.1	lcl|NZ_RQGM01000042.1_cds_WP_135571063.1_1377	25.524	286	329
WP_000774263.1	lcl|NZ_RQGM01000006.1_cds_WP_135571464.1_2636	25.789	190	267
WP_000774263.1	lcl|NZ_RQGM01000004.1_cds_WP_135573916.1_2225	36.364	110	267
WP_000774263.1	lcl|NZ_RQGM01000024.1_cds_WP_135574095.1_1537	31.373	102	267
WP_000774263.1	lcl|NZ_RQGM01000030.1_cds_WP_135571791.1_2700	26.020	196	267
WP_240738528.1	lcl|NZ_RQGM01000008.1_cds_WP_135781590.1_610	26.848	257	509
WP_240738528.1	lcl|NZ_RQGM01000008.1_cds_WP_135570040.1_608	32.222	90	509
WP_240738528.1	lcl|NZ_RQGM01000008.1_cds_WP_135781590.1_610	26.848	257	509
WP_240738528.1	lcl|NZ_RQGM01000008.1_cds_WP_135570040.1_608	32.222	90	509
WP_001067557.1	lcl|NZ_RQGM01000071.1_cds_WP_118954467.1_3386	28.623	276	330
WP_001067557.1	lcl|NZ_RQGM01000006.1_cds_WP_135571467.1_2635	26.462	325	330
WP_001067557.1	lcl|NZ_RQGM01000069.1_cds_WP_135571634.1_1246	27.848	237	330
WP_001067557.1	lcl|NZ_RQGM01000024.1_cds_WP_135574219.1_1621	28.384	229	330
WP_001067557.1	lcl|NZ_RQGM01000068.1_cds_WP_135572989.1_1828	27.347	245	330
WP_001067557.1	lcl|NZ_RQGM01000010.1_cds_WP_135571314.1_3595	26.768	198	330
WP_001067557.1	lcl|NZ_RQGM01000062.1_cds_WP_135573493.1_203	28.346	127	330
WP_001067557.1	lcl|NZ_RQGM01000033.1_cds_WP_135572641.1_468	27.622	286	330
WP_001067557.1	lcl|NZ_RQGM01000070.1_cds_WP_135572425.1_3107	33.019	106	330
WP_001067557.1	lcl|NZ_RQGM01000030.1_cds_WP_118957901.1_2701	22.162	370	330
WP_001198107.1	lcl|NZ_RQGM01000006.1_cds_WP_135750113.1_2619	35.385	325	366
WP_001198107.1	lcl|NZ_RQGM01000062.1_cds_WP_135573181.1_202	31.025	361	366
WP_001198107.1	lcl|NZ_RQGM01000004.1_cds_WP_135573907.1_2230	27.704	379	366
WP_001198107.1	lcl|NZ_RQGM01000059.1_cds_WP_135568715.1_2390	31.476	359	366
WP_001198107.1	lcl|NZ_RQGM01000062.1_cds_WP_208724871.1_190	34.940	249	366
WP_001198107.1	lcl|NZ_RQGM01000024.1_cds_WP_167450712.1_1551	30.270	185	366
WP_000608292.1	lcl|NZ_RQGM01000006.1_cds_WP_135750113.1_2619	32.948	346	367
WP_000608292.1	lcl|NZ_RQGM01000059.1_cds_WP_135568715.1_2390	33.773	379	367
WP_000608292.1	lcl|NZ_RQGM01000004.1_cds_WP_135573907.1_2230	31.169	385	367
WP_000608292.1	lcl|NZ_RQGM01000062.1_cds_WP_135573181.1_202	31.566	396	367
WP_000608292.1	lcl|NZ_RQGM01000062.1_cds_WP_208724871.1_190	30.588	340	367
WP_000608292.1	lcl|NZ_RQGM01000024.1_cds_WP_167450712.1_1551	25.978	358	367
WP_000342716.1	lcl|NZ_RQGM01000038.1_cds_WP_135571935.1_3023	44.033	243	265
WP_017857901.1	lcl|NZ_RQGM01000076.1_cds_WP_135574902.1_84	36.271	295	310
WP_017857901.1	lcl|NZ_RQGM01000062.1_cds_WP_135573406.1_349	24.837	306	310
WP_017857901.1	lcl|NZ_RQGM01000035.1_cds_WP_135570244.1_2088	27.820	133	310
WP_017857901.1	lcl|NZ_RQGM01000076.1_cds_WP_135574902.1_84	36.271	295	310
WP_017857901.1	lcl|NZ_RQGM01000062.1_cds_WP_135573406.1_349	24.837	306	310
WP_017857901.1	lcl|NZ_RQGM01000035.1_cds_WP_135570244.1_2088	27.820	133	310
WP_001088861.1	lcl|NZ_RQGM01000079.1_cds_WP_118955411.1_3912	44.643	56	144
WP_240738526.1	lcl|NZ_RQGM01000060.1_cds_WP_135572809.1_3535	28.947	76	221
WP_002095414.1	lcl|NZ_RQGM01000060.1_cds_WP_135572809.1_3535	30.612	147	388
WP_002095414.1	lcl|NZ_RQGM01000076.1_cds_WP_135574878.1_68	33.108	148	388
WP_002095414.1	lcl|NZ_RQGM01000028.1_cds_WP_135569353.1_748	27.211	147	388
WP_002095414.1	lcl|NZ_RQGM01000002.1_cds_WP_135574608.1_3761	22.378	143	388
WP_000815073.1	lcl|NZ_RQGM01000076.1_cds_WP_135574878.1_68	24.324	148	409
WP_000815073.1	lcl|NZ_RQGM01000060.1_cds_WP_135572809.1_3535	25.600	125	409
WP_000575398.1	lcl|NZ_RQGM01000006.1_cds_WP_135750113.1_2619	38.592	355	361
WP_000575398.1	lcl|NZ_RQGM01000059.1_cds_WP_135568715.1_2390	34.971	346	361
WP_000575398.1	lcl|NZ_RQGM01000004.1_cds_WP_135573907.1_2230	29.124	388	361
WP_000575398.1	lcl|NZ_RQGM01000062.1_cds_WP_135573181.1_202	30.026	383	361
WP_000575398.1	lcl|NZ_RQGM01000062.1_cds_WP_208724871.1_190	29.073	313	361
WP_000575398.1	lcl|NZ_RQGM01000024.1_cds_WP_167450712.1_1551	24.642	349	361
WP_000667249.1	lcl|NZ_RQGM01000006.1_cds_WP_135571471.1_2633	40.782	179	176
WP_239248138.1	lcl|NZ_RQGM01000033.1_cds_WP_135572641.1_468	28.882	322	313
WP_239248138.1	lcl|NZ_RQGM01000071.1_cds_WP_118954467.1_3386	25.776	322	313
WP_239248138.1	lcl|NZ_RQGM01000030.1_cds_WP_118957901.1_2701	25.681	257	313
WP_239248138.1	lcl|NZ_RQGM01000006.1_cds_WP_135571467.1_2635	24.771	327	313
WP_239248138.1	lcl|NZ_RQGM01000010.1_cds_WP_135571314.1_3595	23.618	199	313
WP_239248138.1	lcl|NZ_RQGM01000068.1_cds_WP_135572989.1_1828	23.629	237	313
WP_239248138.1	lcl|NZ_RQGM01000062.1_cds_WP_135573493.1_203	24.684	158	313
WP_239248138.1	lcl|NZ_RQGM01000011.1_cds_WP_135570412.1_890	21.502	293	313
WP_000572389.1	lcl|NZ_RQGM01000006.1_cds_WP_135750112.1_2618	38.525	122	134
WP_002079020.1	lcl|NZ_RQGM01000006.1_cds_WP_135571467.1_2635	24.390	328	311
WP_002079020.1	lcl|NZ_RQGM01000057.1_cds_WP_135573672.1_1502	27.848	158	311
WP_002079020.1	lcl|NZ_RQGM01000011.1_cds_WP_135570412.1_890	25.751	233	311
WP_002079020.1	lcl|NZ_RQGM01000071.1_cds_WP_118954467.1_3386	22.433	263	311
WP_002079020.1	lcl|NZ_RQGM01000062.1_cds_WP_135573493.1_203	23.913	184	311
WP_002079020.1	lcl|NZ_RQGM01000010.1_cds_WP_135571314.1_3595	27.397	219	311
WP_000947528.1	lcl|NZ_RQGM01000006.1_cds_WP_135571475.1_2631	27.500	120	361
WP_000797356.1	lcl|NZ_RQGM01000042.1_cds_WP_167482383.1_1363	32.264	530	595
