WP_000340715.1	lcl|NZ_JAMKEM010000005.1_cds_WP_002614501.1_3184	89.535	86	106
WP_000410273.1	lcl|NZ_JAMKEM010000005.1_cds_WP_004494857.1_3183	91.935	310	314
WP_000410273.1	lcl|NZ_JAMKEM010000005.1_cds_WP_004497949.1_3136	24.731	279	314
WP_000410273.1	lcl|NZ_JAMKEM010000007.1_cds_WP_002615921.1_3618	24.458	323	314
WP_000410273.1	lcl|NZ_JAMKEM010000019.1_cds_WP_004495323.1_1246	25.826	333	314
WP_000410273.1	lcl|NZ_JAMKEM010000002.1_cds_WP_004499129.1_1526	24.555	281	314
WP_000410273.1	lcl|NZ_JAMKEM010000005.1_cds_WP_002614506.1_3134	25.137	183	314
WP_000410273.1	lcl|NZ_JAMKEM010000034.1_cds_M9Y82_RS15875_2527	25.726	241	314
WP_000884059.1	lcl|NZ_JAMKEM010000002.1_cds_WP_002630958.1_1419	34.932	146	185
WP_000884059.1	lcl|NZ_JAMKEM010000005.1_cds_WP_004498097.1_3153	33.898	177	185
WP_000646253.1	lcl|NZ_JAMKEM010000005.1_cds_WP_004497949.1_3136	31.464	321	329
WP_000646253.1	lcl|NZ_JAMKEM010000002.1_cds_WP_004499129.1_1526	30.655	336	329
WP_000646253.1	lcl|NZ_JAMKEM010000007.1_cds_WP_002615921.1_3618	30.476	315	329
WP_000646253.1	lcl|NZ_JAMKEM010000034.1_cds_M9Y82_RS15875_2527	31.494	308	329
WP_000646253.1	lcl|NZ_JAMKEM010000042.1_cds_WP_004495537.1_2959	26.866	335	329
WP_000646253.1	lcl|NZ_JAMKEM010000005.1_cds_WP_002614506.1_3134	28.852	305	329
WP_000646253.1	lcl|NZ_JAMKEM010000019.1_cds_WP_004495323.1_1246	29.154	319	329
WP_000646253.1	lcl|NZ_JAMKEM010000034.1_cds_WP_004495465.1_2524	28.571	322	329
WP_000646253.1	lcl|NZ_JAMKEM010000017.1_cds_WP_002619620.1_1038	25.444	338	329
WP_000646253.1	lcl|NZ_JAMKEM010000005.1_cds_WP_004494857.1_3183	28.409	264	329
WP_000646253.1	lcl|NZ_JAMKEM010000005.1_cds_WP_002614509.1_3132	27.536	276	329
WP_000646253.1	lcl|NZ_JAMKEM010000003.1_cds_WP_004496193.1_2225	26.996	263	329
WP_000646253.1	lcl|NZ_JAMKEM010000001.1_cds_WP_016760974.1_198	24.773	331	329
WP_000646253.1	lcl|NZ_JAMKEM010000051.1_cds_WP_004495316.1_3300	27.459	244	329
WP_000774263.1	lcl|NZ_JAMKEM010000005.1_cds_WP_004497932.1_3135	27.027	185	267
