WP_000340715.1	lcl|NZ_JQOV01000004.1_cds_WP_000340715.1_80	100.000	86	106
WP_000410273.1	lcl|NZ_JQOV01000004.1_cds_WP_000410273.1_81	100.000	314	314
WP_000410273.1	lcl|NZ_JQOV01000004.1_cds_WP_000093099.1_101	46.988	83	314
WP_000410273.1	lcl|NZ_JQOV01000004.1_cds_WP_000646256.1_84	27.612	268	314
WP_000410273.1	lcl|NZ_JQOV01000014.1_cds_WP_000744700.1_522	24.691	324	314
WP_000410273.1	lcl|NZ_JQOV01000004.1_cds_WP_000600889.1_110	25.269	186	314
WP_000410273.1	lcl|NZ_JQOV01000008.1_cds_WP_000723092.1_339	23.875	289	314
WP_000410273.1	lcl|NZ_JQOV01000004.1_cds_WP_001067556.1_87	24.695	328	314
WP_000604524.1	lcl|NZ_JQOV01000004.1_cds_WP_000604524.1_82	99.726	365	365
WP_000884059.1	lcl|NZ_JQOV01000004.1_cds_WP_000884059.1_83	100.000	185	185
WP_000884059.1	lcl|NZ_JQOV01000019.1_cds_WP_000351733.1_671	40.000	140	185
WP_000646253.1	lcl|NZ_JQOV01000004.1_cds_WP_000646256.1_84	99.392	329	329
WP_000646253.1	lcl|NZ_JQOV01000014.1_cds_WP_000744700.1_522	32.063	315	329
WP_000646253.1	lcl|NZ_JQOV01000008.1_cds_WP_000723092.1_339	30.746	335	329
WP_000646253.1	lcl|NZ_JQOV01000004.1_cds_WP_000600889.1_110	31.677	322	329
WP_000646253.1	lcl|NZ_JQOV01000133.1_cds_WP_001984071.1_3251	31.475	305	329
WP_000646253.1	lcl|NZ_JQOV01000005.1_cds_WP_000649925.1_189	29.878	328	329
WP_000646253.1	lcl|NZ_JQOV01000162.1_cds_WP_000709513.1_3525	29.538	325	329
WP_000646253.1	lcl|NZ_JQOV01000008.1_cds_WP_000601375.1_365	24.080	299	329
WP_000646253.1	lcl|NZ_JQOV01000004.1_cds_WP_001067556.1_87	28.664	307	329
WP_000646253.1	lcl|NZ_JQOV01000133.1_cds_WP_000688696.1_3231	28.975	283	329
WP_000646253.1	lcl|NZ_JQOV01000008.1_cds_WP_000475901.1_356	27.372	274	329
WP_000646253.1	lcl|NZ_JQOV01000004.1_cds_WP_000410273.1_81	26.019	319	329
WP_000646253.1	lcl|NZ_JQOV01000104.1_cds_WP_001074785.1_2727	29.057	265	329
WP_000646253.1	lcl|NZ_JQOV01000106.1_cds_WP_001003556.1_2782	25.602	332	329
WP_000646253.1	lcl|NZ_JQOV01000008.1_cds_WP_000487322.1_367	26.398	322	329
WP_000774263.1	lcl|NZ_JQOV01000004.1_cds_WP_000774263.1_85	99.625	267	267
WP_000774263.1	lcl|NZ_JQOV01000008.1_cds_WP_000859505.1_368	26.693	251	267
WP_000774263.1	lcl|NZ_JQOV01000004.1_cds_WP_000800438.1_115	24.786	234	267
WP_000774263.1	lcl|NZ_JQOV01000008.1_cds_WP_000842260.1_338	26.316	190	267
WP_000774263.1	lcl|NZ_JQOV01000070.1_cds_WP_000667727.1_1999	31.818	110	267
WP_000774263.1	lcl|NZ_JQOV01000013.1_cds_WP_000805357.1_474	33.645	107	267
WP_240738528.1	lcl|NZ_JQOV01000004.1_cds_WP_002163445.1_86	98.821	509	509
WP_240738528.1	lcl|NZ_JQOV01000028.1_cds_WP_000291586.1_1061	26.562	320	509
WP_240738528.1	lcl|NZ_JQOV01000028.1_cds_WP_000364507.1_1062	31.111	90	509
WP_240738528.1	lcl|NZ_JQOV01000004.1_cds_WP_002163445.1_86	98.821	509	509
WP_240738528.1	lcl|NZ_JQOV01000028.1_cds_WP_000291586.1_1061	26.562	320	509
WP_240738528.1	lcl|NZ_JQOV01000028.1_cds_WP_000364507.1_1062	31.111	90	509
WP_001067557.1	lcl|NZ_JQOV01000004.1_cds_WP_001067556.1_87	99.697	330	330
WP_001067557.1	lcl|NZ_JQOV01000004.1_cds_WP_000646256.1_84	29.316	307	330
WP_001067557.1	lcl|NZ_JQOV01000004.1_cds_WP_000600889.1_110	26.316	266	330
WP_001067557.1	lcl|NZ_JQOV01000133.1_cds_WP_001984071.1_3251	25.735	272	330
WP_001067557.1	lcl|NZ_JQOV01000106.1_cds_WP_001003556.1_2782	28.395	243	330
WP_001067557.1	lcl|NZ_JQOV01000014.1_cds_WP_000744700.1_522	26.812	276	330
WP_001067557.1	lcl|NZ_JQOV01000008.1_cds_WP_000723092.1_339	23.724	333	330
WP_001067557.1	lcl|NZ_JQOV01000005.1_cds_WP_000649925.1_189	28.854	253	330
WP_001067557.1	lcl|NZ_JQOV01000133.1_cds_WP_000688696.1_3231	25.681	257	330
WP_001067557.1	lcl|NZ_JQOV01000008.1_cds_WP_000601375.1_365	26.545	275	330
WP_001067557.1	lcl|NZ_JQOV01000004.1_cds_WP_000410273.1_81	24.695	328	330
WP_001198107.1	lcl|NZ_JQOV01000008.1_cds_WP_000575178.1_345	34.262	359	366
WP_001198107.1	lcl|NZ_JQOV01000067.1_cds_WP_001281953.1_1899	27.441	379	366
WP_001198107.1	lcl|NZ_JQOV01000004.1_cds_WP_000346036.1_118	28.090	356	366
WP_001198107.1	lcl|NZ_JQOV01000004.1_cds_WP_000582222.1_99	31.111	360	366
WP_001198107.1	lcl|NZ_JQOV01000117.1_cds_WP_000538757.1_2980	29.692	357	366
WP_001198107.1	lcl|NZ_JQOV01000004.1_cds_WP_000947844.1_111	26.667	345	366
WP_001198107.1	lcl|NZ_JQOV01000050.1_cds_WP_001982414.1_1524	31.579	190	366
WP_000608292.1	lcl|NZ_JQOV01000008.1_cds_WP_000575178.1_345	36.712	365	367
WP_000608292.1	lcl|NZ_JQOV01000117.1_cds_WP_000538757.1_2980	30.458	371	367
WP_000608292.1	lcl|NZ_JQOV01000004.1_cds_WP_000582222.1_99	35.385	325	367
WP_000608292.1	lcl|NZ_JQOV01000067.1_cds_WP_001281953.1_1899	30.208	384	367
WP_000608292.1	lcl|NZ_JQOV01000004.1_cds_WP_000346036.1_118	24.397	373	367
WP_000608292.1	lcl|NZ_JQOV01000004.1_cds_WP_000947844.1_111	26.404	356	367
WP_000608292.1	lcl|NZ_JQOV01000050.1_cds_WP_001982414.1_1524	25.419	358	367
WP_000689747.1	lcl|NZ_JQOV01000004.1_cds_WP_000776640.1_88	38.026	547	544
WP_000689747.1	lcl|NZ_JQOV01000004.1_cds_WP_000776640.1_88	38.026	547	544
WP_000342716.1	lcl|NZ_JQOV01000004.1_cds_WP_000424609.1_89	67.424	264	265
WP_000342716.1	lcl|NZ_JQOV01000139.1_cds_WP_001002663.1_3334	44.856	243	265
WP_017857901.1	lcl|NZ_JQOV01000004.1_cds_WP_002074065.1_90	91.935	310	310
WP_017857901.1	lcl|NZ_JQOV01000042.1_cds_WP_000501205.1_1408	36.184	304	310
WP_017857901.1	lcl|NZ_JQOV01000016.1_cds_WP_001183723.1_596	25.914	301	310
WP_017857901.1	lcl|NZ_JQOV01000006.1_cds_WP_000279894.1_236	25.191	262	310
WP_017857901.1	lcl|NZ_JQOV01000004.1_cds_WP_002074065.1_90	91.935	310	310
WP_017857901.1	lcl|NZ_JQOV01000042.1_cds_WP_000501205.1_1408	36.184	304	310
WP_017857901.1	lcl|NZ_JQOV01000016.1_cds_WP_001183723.1_596	25.914	301	310
WP_017857901.1	lcl|NZ_JQOV01000006.1_cds_WP_000279894.1_236	25.191	262	310
WP_000479982.1	lcl|NZ_JQOV01000004.1_cds_WP_000479984.1_91	99.242	264	264
WP_000715956.1	lcl|NZ_JQOV01000004.1_cds_WP_000715958.1_92	98.473	131	131
WP_001088861.1	lcl|NZ_JQOV01000004.1_cds_WP_001088863.1_93	98.611	144	144
WP_001088861.1	lcl|NZ_JQOV01000096.1_cds_WP_002069656.1_2612	42.857	56	144
WP_240738526.1	lcl|NZ_JQOV01000004.1_cds_WP_000517243.1_94	99.095	221	221
WP_240738526.1	lcl|NZ_JQOV01000014.1_cds_WP_001082180.1_551	28.205	78	221
WP_240738526.1	lcl|NZ_JQOV01000073.1_cds_WP_001069832.1_2057	27.523	109	221
WP_002095414.1	lcl|NZ_JQOV01000014.1_cds_WP_001082180.1_551	31.973	147	388
WP_002095414.1	lcl|NZ_JQOV01000073.1_cds_WP_000347675.1_2058	32.867	143	388
WP_002095414.1	lcl|NZ_JQOV01000004.1_cds_WP_002082140.1_122	33.621	116	388
WP_002095414.1	lcl|NZ_JQOV01000039.1_cds_WP_000402846.1_1335	27.211	147	388
WP_002095414.1	lcl|NZ_JQOV01000004.1_cds_WP_001206409.1_106	27.211	147	388
WP_002095414.1	lcl|NZ_JQOV01000004.1_cds_WP_001149938.1_96	25.170	147	388
WP_002095414.1	lcl|NZ_JQOV01000004.1_cds_WP_001015425.1_98	24.646	353	388
WP_000667982.1	lcl|NZ_JQOV01000004.1_cds_WP_001106774.1_103	59.459	407	414
WP_000815073.1	lcl|NZ_JQOV01000004.1_cds_WP_001015425.1_98	33.816	414	409
WP_000815073.1	lcl|NZ_JQOV01000004.1_cds_WP_001149938.1_96	24.100	361	409
WP_000815073.1	lcl|NZ_JQOV01000073.1_cds_WP_000347675.1_2058	24.324	148	409
WP_000815073.1	lcl|NZ_JQOV01000014.1_cds_WP_001082180.1_551	23.602	161	409
WP_000815073.1	lcl|NZ_JQOV01000138.1_cds_WP_000914162.1_3297	26.667	165	409
WP_000575398.1	lcl|NZ_JQOV01000008.1_cds_WP_000575178.1_345	38.547	358	361
WP_000575398.1	lcl|NZ_JQOV01000117.1_cds_WP_000538757.1_2980	34.957	349	361
WP_000575398.1	lcl|NZ_JQOV01000067.1_cds_WP_001281953.1_1899	28.608	388	361
WP_000575398.1	lcl|NZ_JQOV01000004.1_cds_WP_000346036.1_118	27.368	380	361
WP_000575398.1	lcl|NZ_JQOV01000004.1_cds_WP_000582222.1_99	30.769	299	361
WP_000575398.1	lcl|NZ_JQOV01000004.1_cds_WP_000947844.1_111	25.146	342	361
WP_000575398.1	lcl|NZ_JQOV01000050.1_cds_WP_001982414.1_1524	23.768	345	361
WP_000667249.1	lcl|NZ_JQOV01000008.1_cds_WP_001159758.1_341	41.667	180	176
WP_239248138.1	lcl|NZ_JQOV01000005.1_cds_WP_000649925.1_189	28.440	327	313
WP_239248138.1	lcl|NZ_JQOV01000004.1_cds_WP_000646256.1_84	24.606	317	313
WP_239248138.1	lcl|NZ_JQOV01000014.1_cds_WP_000744700.1_522	26.168	321	313
WP_239248138.1	lcl|NZ_JQOV01000004.1_cds_WP_001067556.1_87	29.864	221	313
WP_239248138.1	lcl|NZ_JQOV01000133.1_cds_WP_001984071.1_3251	25.461	271	313
WP_239248138.1	lcl|NZ_JQOV01000008.1_cds_WP_000723092.1_339	24.699	332	313
WP_239248138.1	lcl|NZ_JQOV01000004.1_cds_WP_000600889.1_110	25.764	229	313
WP_239248138.1	lcl|NZ_JQOV01000106.1_cds_WP_001003556.1_2782	27.132	258	313
WP_239248138.1	lcl|NZ_JQOV01000008.1_cds_WP_000487322.1_367	27.778	108	313
WP_239248138.1	lcl|NZ_JQOV01000008.1_cds_WP_001024126.1_355	24.609	256	313
WP_239248138.1	lcl|NZ_JQOV01000004.1_cds_WP_000410273.1_81	21.362	323	313
WP_000572389.1	lcl|NZ_JQOV01000004.1_cds_WP_000799638.1_105	42.857	119	134
WP_000572389.1	lcl|NZ_JQOV01000008.1_cds_WP_000343395.1_346	32.759	116	134
WP_002079020.1	lcl|NZ_JQOV01000004.1_cds_WP_000646256.1_84	29.259	270	311
WP_002079020.1	lcl|NZ_JQOV01000133.1_cds_WP_001984071.1_3251	27.888	251	311
WP_002079020.1	lcl|NZ_JQOV01000008.1_cds_WP_000723092.1_339	22.601	323	311
WP_002079020.1	lcl|NZ_JQOV01000004.1_cds_WP_000600889.1_110	25.287	261	311
WP_002079020.1	lcl|NZ_JQOV01000104.1_cds_WP_001074785.1_2727	29.114	158	311
WP_002079020.1	lcl|NZ_JQOV01000014.1_cds_WP_000744700.1_522	21.622	259	311
WP_002079020.1	lcl|NZ_JQOV01000133.1_cds_WP_000688696.1_3231	31.250	160	311
WP_002079020.1	lcl|NZ_JQOV01000005.1_cds_WP_000649925.1_189	22.677	269	311
WP_002079020.1	lcl|NZ_JQOV01000008.1_cds_WP_000642163.1_340	26.263	99	311
WP_000947528.1	lcl|NZ_JQOV01000008.1_cds_WP_000282880.1_343	29.412	119	361
WP_000947528.1	lcl|NZ_JQOV01000008.1_cds_WP_000853994.1_342	22.963	270	361
WP_000947528.1	lcl|NZ_JQOV01000008.1_cds_WP_001068986.1_364	27.928	111	361
WP_000947528.1	lcl|NZ_JQOV01000008.1_cds_WP_000125497.1_344	31.193	109	361
WP_000947528.1	lcl|NZ_JQOV01000119.1_cds_WP_001099029.1_3059	22.396	192	361
WP_000797356.1	lcl|NZ_JQOV01000004.1_cds_WP_000834715.1_104	47.993	548	595
WP_000797356.1	lcl|NZ_JQOV01000183.1_cds_WP_000172203.1_3665	35.115	393	595
WP_000797356.1	lcl|NZ_JQOV01000086.1_cds_WP_000667645.1_2358	29.901	505	595
WP_000797356.1	lcl|NZ_JQOV01000082.1_cds_WP_000828456.1_2261	39.462	223	595
WP_000797356.1	lcl|NZ_JQOV01000069.1_cds_JH10_RS10150_1991	32.900	231	595
WP_000797356.1	lcl|NZ_JQOV01000211.1_cds_WP_000510777.1_3780	27.948	229	595
WP_000797356.1	lcl|NZ_JQOV01000023.1_cds_WP_000942282.1_934	32.759	174	595
WP_000797356.1	lcl|NZ_JQOV01000028.1_cds_WP_000047473.1_1067	29.289	239	595
WP_000797356.1	lcl|NZ_JQOV01000078.1_cds_WP_000619172.1_2161	28.692	237	595
WP_000797356.1	lcl|NZ_JQOV01000055.1_cds_WP_000184524.1_1663	29.775	178	595
WP_000797356.1	lcl|NZ_JQOV01000121.1_cds_WP_000433117.1_3070	27.016	248	595
WP_000797356.1	lcl|NZ_JQOV01000030.1_cds_WP_001161020.1_1161	30.058	173	595
WP_000797356.1	lcl|NZ_JQOV01000003.1_cds_WP_001982953.1_49	29.148	223	595
WP_000797356.1	lcl|NZ_JQOV01000043.1_cds_WP_000598572.1_1439	26.923	234	595
WP_000797356.1	lcl|NZ_JQOV01000138.1_cds_WP_000536752.1_3299	32.680	153	595
WP_000797356.1	lcl|NZ_JQOV01000019.1_cds_WP_000666552.1_692	28.372	215	595
WP_000797356.1	lcl|NZ_JQOV01000160.1_cds_WP_000590871.1_3508	30.380	158	595
WP_000797356.1	lcl|NZ_JQOV01000160.1_cds_WP_000590871.1_3508	24.194	186	595
WP_000797356.1	lcl|NZ_JQOV01000078.1_cds_WP_000127309.1_2160	26.860	242	595
WP_000797356.1	lcl|NZ_JQOV01000197.1_cds_WP_001141162.1_3725	31.336	217	595
WP_000797356.1	lcl|NZ_JQOV01000011.1_cds_WP_000052667.1_435	27.811	169	595
WP_000797356.1	lcl|NZ_JQOV01000041.1_cds_WP_000651460.1_1380	26.316	171	595
WP_000797356.1	lcl|NZ_JQOV01000019.1_cds_WP_061227325.1_672	26.271	236	595
WP_000797356.1	lcl|NZ_JQOV01000090.1_cds_WP_001049207.1_2470	29.530	149	595
WP_000797356.1	lcl|NZ_JQOV01000090.1_cds_WP_001049207.1_2470	26.923	182	595
WP_000797356.1	lcl|NZ_JQOV01000120.1_cds_WP_000626143.1_3061	25.137	183	595
WP_000797356.1	lcl|NZ_JQOV01000120.1_cds_WP_000626143.1_3061	27.389	157	595
WP_000797356.1	lcl|NZ_JQOV01000040.1_cds_WP_000481723.1_1353	29.213	178	595
WP_000797356.1	lcl|NZ_JQOV01000093.1_cds_WP_000136057.1_2562	24.215	223	595
WP_000797356.1	lcl|NZ_JQOV01000009.1_cds_WP_000054169.1_393	24.074	216	595
WP_000797356.1	lcl|NZ_JQOV01000154.1_cds_WP_000431145.1_3462	25.444	169	595
WP_000797356.1	lcl|NZ_JQOV01000004.1_cds_WP_000834715.1_104	47.993	548	595
WP_000797356.1	lcl|NZ_JQOV01000183.1_cds_WP_000172203.1_3665	35.115	393	595
WP_000797356.1	lcl|NZ_JQOV01000086.1_cds_WP_000667645.1_2358	29.901	505	595
WP_000797356.1	lcl|NZ_JQOV01000082.1_cds_WP_000828456.1_2261	39.462	223	595
WP_000797356.1	lcl|NZ_JQOV01000069.1_cds_JH10_RS10150_1991	32.900	231	595
WP_000797356.1	lcl|NZ_JQOV01000211.1_cds_WP_000510777.1_3780	27.948	229	595
WP_000797356.1	lcl|NZ_JQOV01000023.1_cds_WP_000942282.1_934	32.759	174	595
WP_000797356.1	lcl|NZ_JQOV01000028.1_cds_WP_000047473.1_1067	29.289	239	595
WP_000797356.1	lcl|NZ_JQOV01000078.1_cds_WP_000619172.1_2161	28.692	237	595
WP_000797356.1	lcl|NZ_JQOV01000055.1_cds_WP_000184524.1_1663	29.775	178	595
WP_000797356.1	lcl|NZ_JQOV01000121.1_cds_WP_000433117.1_3070	27.016	248	595
WP_000797356.1	lcl|NZ_JQOV01000030.1_cds_WP_001161020.1_1161	30.058	173	595
WP_000797356.1	lcl|NZ_JQOV01000003.1_cds_WP_001982953.1_49	29.148	223	595
WP_000797356.1	lcl|NZ_JQOV01000043.1_cds_WP_000598572.1_1439	26.923	234	595
