WP_000340715.1	lcl|NZ_JQRT01000038.1_cds_WP_020774736.1_1689	94.186	86	106
WP_000410273.1	lcl|NZ_JQRT01000038.1_cds_WP_020774692.1_1690	89.032	310	314
WP_000410273.1	lcl|NZ_JQRT01000038.1_cds_WP_020774697.1_1693	25.316	316	314
WP_000410273.1	lcl|NZ_JQRT01000008.1_cds_WP_020771927.1_341	24.458	323	314
WP_000410273.1	lcl|NZ_JQRT01000038.1_cds_WP_020774725.1_1723	23.656	186	314
WP_000410273.1	lcl|NZ_JQRT01000023.1_cds_WP_020774296.1_1110	23.488	281	314
WP_000410273.1	lcl|NZ_JQRT01000017.1_cds_WP_017808832.1_693	25.346	217	314
WP_000410273.1	lcl|NZ_JQRT01000038.1_cds_WP_017809394.1_1718	23.385	325	314
WP_000410273.1	lcl|NZ_JQRT01000053.1_cds_WP_020775260.1_2157	20.238	168	314
WP_000604524.1	lcl|NZ_JQRT01000038.1_cds_WP_020774721.1_1691	83.288	365	365
WP_000884059.1	lcl|NZ_JQRT01000038.1_cds_WP_020774732.1_1692	91.351	185	185
WP_000884059.1	lcl|NZ_JQRT01000020.1_cds_WP_020772754.1_961	37.671	146	185
WP_000646253.1	lcl|NZ_JQRT01000038.1_cds_WP_020774697.1_1693	91.489	329	329
WP_000646253.1	lcl|NZ_JQRT01000038.1_cds_WP_020774725.1_1723	32.063	315	329
WP_000646253.1	lcl|NZ_JQRT01000008.1_cds_WP_020771927.1_341	30.794	315	329
WP_000646253.1	lcl|NZ_JQRT01000023.1_cds_WP_020774296.1_1110	29.254	335	329
WP_000646253.1	lcl|NZ_JQRT01000017.1_cds_WP_017808832.1_693	32.051	312	329
WP_000646253.1	lcl|NZ_JQRT01000053.1_cds_WP_020775260.1_2157	27.976	336	329
WP_000646253.1	lcl|NZ_JQRT01000082.1_cds_WP_020775061.1_2998	29.503	322	329
WP_000646253.1	lcl|NZ_JQRT01000017.1_cds_WP_036042477.1_704	29.193	322	329
WP_000646253.1	lcl|NZ_JQRT01000038.1_cds_WP_020774722.1_1696	28.197	305	329
WP_000646253.1	lcl|NZ_JQRT01000038.1_cds_WP_021064603.1_1720	30.515	272	329
WP_000646253.1	lcl|NZ_JQRT01000026.1_cds_WP_020772116.1_1297	25.148	338	329
WP_000646253.1	lcl|NZ_JQRT01000038.1_cds_WP_020774692.1_1690	27.985	268	329
WP_000646253.1	lcl|NZ_JQRT01000038.1_cds_WP_017809394.1_1718	25.566	309	329
WP_000646253.1	lcl|NZ_JQRT01000071.1_cds_WP_020772546.1_2797	23.853	218	329
WP_000646253.1	lcl|NZ_JQRT01000071.1_cds_WP_020772548.1_2805	25.630	238	329
