WP_000340715.1	lcl|NZ_JQGT01000117.1_cds_WP_020985020.1_2580	89.535	86	106
WP_000410273.1	lcl|NZ_JQGT01000117.1_cds_WP_010578412.1_2579	91.083	314	314
WP_000410273.1	lcl|NZ_JQGT01000117.1_cds_WP_010578410.1_2576	27.826	230	314
WP_000410273.1	lcl|NZ_JQGT01000099.1_cds_WP_010577394.1_2253	24.768	323	314
WP_000410273.1	lcl|NZ_JQGT01000138.1_cds_WP_010577591.1_2838	24.925	333	314
WP_000410273.1	lcl|NZ_JQGT01000046.1_cds_WP_078123854.1_1177	24.555	281	314
WP_000410273.1	lcl|NZ_JQGT01000004.1_cds_WP_020983205.1_127	25.385	260	314
WP_000410273.1	lcl|NZ_JQGT01000003.1_cds_WP_010576694.1_41	21.765	170	314
WP_000604524.1	lcl|NZ_JQGT01000117.1_cds_WP_020984893.1_2578	84.932	365	365
WP_000884059.1	lcl|NZ_JQGT01000117.1_cds_WP_010578411.1_2577	95.135	185	185
WP_000884059.1	lcl|NZ_JQGT01000084.1_cds_WP_010578083.1_2013	34.247	146	185
WP_000646253.1	lcl|NZ_JQGT01000117.1_cds_WP_010578410.1_2576	94.225	329	329
WP_000646253.1	lcl|NZ_JQGT01000046.1_cds_WP_078123854.1_1177	31.454	337	329
WP_000646253.1	lcl|NZ_JQGT01000099.1_cds_WP_010577394.1_2253	30.159	315	329
WP_000646253.1	lcl|NZ_JQGT01000004.1_cds_WP_020983205.1_127	31.511	311	329
WP_000646253.1	lcl|NZ_JQGT01000003.1_cds_WP_010576694.1_41	27.761	335	329
WP_000646253.1	lcl|NZ_JQGT01000138.1_cds_WP_010577591.1_2838	30.128	312	329
WP_000646253.1	lcl|NZ_JQGT01000007.1_cds_WP_020985000.1_188	27.874	348	329
WP_000646253.1	lcl|NZ_JQGT01000004.1_cds_WP_039940969.1_130	28.571	322	329
WP_000646253.1	lcl|NZ_JQGT01000104.1_cds_WP_020984967.1_2373	24.627	268	329
WP_000646253.1	lcl|NZ_JQGT01000117.1_cds_WP_010578407.1_2573	28.990	307	329
WP_000646253.1	lcl|NZ_JQGT01000007.1_cds_WP_020984848.1_183	29.630	270	329
WP_000646253.1	lcl|NZ_JQGT01000139.1_cds_WP_010577666.1_2884	25.740	338	329
WP_000646253.1	lcl|NZ_JQGT01000007.1_cds_WP_010578375.1_181	24.516	310	329
WP_000646253.1	lcl|NZ_JQGT01000117.1_cds_WP_010578412.1_2579	28.175	252	329
WP_000646253.1	lcl|NZ_JQGT01000001.1_cds_WP_010578958.1_4	26.236	263	329
WP_000646253.1	lcl|NZ_JQGT01000104.1_cds_WP_020984891.1_2365	24.790	238	329
WP_000646253.1	lcl|NZ_JQGT01000015.1_cds_WP_010577477.1_424	24.471	331	329
WP_000646253.1	lcl|NZ_JQGT01000104.1_cds_WP_010578343.1_2375	30.460	174	329
WP_000646253.1	lcl|NZ_JQGT01000164.1_cds_WP_020983113.1_3109	27.869	244	329
WP_000646253.1	lcl|NZ_JQGT01000007.1_cds_WP_010578362.1_195	27.778	180	329
WP_000774263.1	lcl|NZ_JQGT01000117.1_cds_WP_020984930.1_2575	88.390	267	267
WP_000774263.1	lcl|NZ_JQGT01000007.1_cds_WP_020984894.1_196	25.641	234	267
WP_000774263.1	lcl|NZ_JQGT01000104.1_cds_WP_010578344.1_2376	24.701	251	267
WP_000774263.1	lcl|NZ_JQGT01000177.1_cds_WP_020985037.1_3218	29.293	198	267
WP_000774263.1	lcl|NZ_JQGT01000046.1_cds_WP_010578324.1_1178	26.316	190	267
WP_000774263.1	lcl|NZ_JQGT01000003.1_cds_WP_020985134.1_40	26.596	188	267
WP_000774263.1	lcl|NZ_JQGT01000202.1_cds_WP_078123690.1_3393	26.344	186	267
WP_000774263.1	lcl|NZ_JQGT01000117.1_cds_WP_039942517.1_2550	35.000	60	267
WP_240738528.1	lcl|NZ_JQGT01000117.1_cds_WP_020984935.1_2574	87.008	508	509
WP_240738528.1	lcl|NZ_JQGT01000016.1_cds_WP_010579017.1_471	25.382	327	509
