WP_000340715.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958675.1_569	63.514	74	106
WP_000410273.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958676.1_570	83.548	310	314
WP_000410273.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960553.1_2923	24.074	324	314
WP_000410273.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958596.1_633	26.014	296	314
WP_000410273.1	lcl|NZ_BFAZ01000010.1_cds_WP_100715920.1_3408	24.118	170	314
WP_000410273.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960090.1_2364	22.289	332	314
WP_000604524.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958538.1_572	54.696	362	365
WP_000884059.1	lcl|NZ_BFAZ01000006.1_cds_WP_108959032.1_1131	31.765	170	185
WP_000646253.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960553.1_2923	30.255	314	329
WP_000646253.1	lcl|NZ_BFAZ01000003.1_cds_WP_282432600.1_607	31.935	310	329
WP_000646253.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960090.1_2364	30.968	310	329
WP_000646253.1	lcl|NZ_BFAZ01000010.1_cds_WP_100715920.1_3408	29.326	341	329
WP_000646253.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958596.1_633	25.797	345	329
WP_000646253.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960528.1_2896	29.299	314	329
WP_000646253.1	lcl|NZ_BFAZ01000009.1_cds_WP_100725525.1_2543	27.950	322	329
WP_000646253.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958678.1_586	26.603	312	329
WP_000646253.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958676.1_570	27.044	318	329
WP_000646253.1	lcl|NZ_BFAZ01000009.1_cds_WP_245918428.1_2592	27.092	251	329
WP_000646253.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958580.1_616	25.703	249	329
WP_000646253.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960266.1_2584	23.985	271	329
WP_000646253.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958568.1_604	30.128	156	329
WP_000646253.1	lcl|NZ_BFAZ01000009.1_cds_WP_108961006.1_2976	28.514	249	329
WP_000646253.1	lcl|NZ_BFAZ01000010.1_cds_WP_174705096.1_3397	24.272	309	329
WP_000646253.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958612.1_650	23.774	265	329
WP_000646253.1	lcl|NZ_BFAZ01000009.1_cds_WP_108961037.1_3275	25.000	180	329
WP_000774263.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958557.1_593	23.767	223	267
WP_000774263.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958570.1_606	26.415	212	267
WP_000774263.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958638.1_711	24.138	261	267
WP_000774263.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960181.1_2474	26.804	194	267
WP_000774263.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958597.1_634	25.381	197	267
WP_000774263.1	lcl|NZ_BFAZ01000010.1_cds_WP_108961123.1_3409	29.016	193	267
WP_240738528.1	lcl|NZ_BFAZ01000006.1_cds_WP_108959052.1_1153	24.316	329	509
WP_240738528.1	lcl|NZ_BFAZ01000006.1_cds_WP_108959053.1_1154	27.358	106	509
WP_240738528.1	lcl|NZ_BFAZ01000006.1_cds_WP_108959052.1_1153	24.316	329	509
WP_240738528.1	lcl|NZ_BFAZ01000006.1_cds_WP_108959053.1_1154	27.358	106	509
WP_001067557.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958678.1_586	33.123	317	330
WP_001067557.1	lcl|NZ_BFAZ01000009.1_cds_WP_245918428.1_2592	28.409	264	330
WP_001067557.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960090.1_2364	23.529	272	330
WP_001067557.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960553.1_2923	27.899	276	330
WP_001067557.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960528.1_2896	26.582	316	330
WP_001067557.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958596.1_633	23.529	323	330
WP_001067557.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960266.1_2584	23.166	259	330
WP_001067557.1	lcl|NZ_BFAZ01000010.1_cds_WP_100715920.1_3408	22.742	299	330
WP_001067557.1	lcl|NZ_BFAZ01000009.1_cds_WP_108961006.1_2976	24.645	211	330
WP_001067557.1	lcl|NZ_BFAZ01000009.1_cds_WP_108961037.1_3275	25.439	228	330
WP_001198107.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960329.1_2655	29.167	384	366
WP_001198107.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958539.1_574	32.869	359	366
WP_001198107.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958559.1_595	39.370	254	366
WP_001198107.1	lcl|NZ_BFAZ01000009.1_cds_WP_108959553.1_1694	29.462	353	366
WP_001198107.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958551.1_587	33.186	226	366
WP_001198107.1	lcl|NZ_BFAZ01000009.1_cds_WP_108959817.1_2039	23.630	292	366
WP_000608292.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958559.1_595	36.364	264	367
WP_000608292.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958539.1_574	31.694	366	367
WP_000608292.1	lcl|NZ_BFAZ01000009.1_cds_WP_108959553.1_1694	29.443	377	367
WP_000608292.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960329.1_2655	28.346	381	367
WP_000608292.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958551.1_587	30.282	284	367
WP_000608292.1	lcl|NZ_BFAZ01000009.1_cds_WP_108959817.1_2039	27.451	357	367
WP_000608292.1	lcl|NZ_BFAZ01000008.1_cds_WP_108959289.1_1407	33.019	106	367
WP_000342716.1	lcl|NZ_BFAZ01000009.1_cds_WP_100715657.1_2092	41.152	243	265
WP_017857901.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960760.1_3173	36.129	310	310
WP_017857901.1	lcl|NZ_BFAZ01000008.1_cds_WP_108959340.1_1479	30.097	309	310
WP_017857901.1	lcl|NZ_BFAZ01000006.1_cds_WP_108958980.1_1068	23.574	263	310
WP_017857901.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960760.1_3173	36.129	310	310
WP_017857901.1	lcl|NZ_BFAZ01000008.1_cds_WP_108959340.1_1479	30.097	309	310
WP_017857901.1	lcl|NZ_BFAZ01000006.1_cds_WP_108958980.1_1068	23.574	263	310
WP_001088861.1	lcl|NZ_BFAZ01000008.1_cds_WP_100718959.1_1454	34.862	109	144
WP_240738526.1	lcl|NZ_BFAZ01000006.1_cds_WP_108958967.1_1050	30.400	125	221
WP_002095414.1	lcl|NZ_BFAZ01000009.1_cds_WP_108959904.1_2138	29.932	147	388
WP_002095414.1	lcl|NZ_BFAZ01000006.1_cds_WP_108958966.1_1049	30.216	139	388
WP_002095414.1	lcl|NZ_BFAZ01000002.1_cds_WP_108958178.1_166	33.088	136	388
WP_002095414.1	lcl|NZ_BFAZ01000010.1_cds_WP_108961054.1_3322	23.810	126	388
WP_002095414.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958574.1_610	35.294	102	388
WP_000815073.1	lcl|NZ_BFAZ01000009.1_cds_WP_108959904.1_2138	27.200	125	409
WP_000815073.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960624.1_3013	26.562	128	409
WP_000575398.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958539.1_574	33.947	380	361
WP_000575398.1	lcl|NZ_BFAZ01000009.1_cds_WP_108959553.1_1694	33.708	356	361
WP_000575398.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960329.1_2655	29.082	392	361
WP_000575398.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958559.1_595	33.208	265	361
WP_000575398.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958551.1_587	27.350	351	361
WP_000575398.1	lcl|NZ_BFAZ01000009.1_cds_WP_108959817.1_2039	24.638	345	361
WP_000667249.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958595.1_632	39.888	178	176
WP_239248138.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960553.1_2923	30.496	282	313
WP_239248138.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960090.1_2364	27.586	261	313
WP_239248138.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960528.1_2896	27.907	258	313
WP_239248138.1	lcl|NZ_BFAZ01000003.1_cds_WP_282432600.1_607	27.124	306	313
WP_239248138.1	lcl|NZ_BFAZ01000010.1_cds_WP_100715920.1_3408	23.828	256	313
WP_239248138.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958678.1_586	24.138	319	313
WP_239248138.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958568.1_604	27.966	118	313
WP_239248138.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958596.1_633	23.478	230	313
WP_239248138.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958676.1_570	28.030	132	313
WP_239248138.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958581.1_617	26.667	225	313
WP_002079020.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960090.1_2364	29.114	237	311
WP_002079020.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958596.1_633	27.129	317	311
WP_002079020.1	lcl|NZ_BFAZ01000010.1_cds_WP_100715920.1_3408	26.766	269	311
WP_002079020.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960528.1_2896	26.766	269	311
WP_002079020.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958612.1_650	28.667	150	311
WP_002079020.1	lcl|NZ_BFAZ01000010.1_cds_WP_174705096.1_3397	25.751	233	311
WP_002079020.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960266.1_2584	25.773	194	311
