WP_000340715.1	lcl|NZ_VCHG01000065.1_cds_WP_000340715.1_3036	100.000	86	106
WP_000410273.1	lcl|NZ_VCHG01000065.1_cds_WP_000410266.1_3035	99.363	314	314
WP_000410273.1	lcl|NZ_VCHG01000065.1_cds_WP_000646254.1_3032	25.705	319	314
WP_000410273.1	lcl|NZ_VCHG01000007.1_cds_WP_000744698.1_3149	24.691	324	314
WP_000410273.1	lcl|NZ_VCHG01000056.1_cds_WP_000723091.1_2759	23.611	288	314
WP_000410273.1	lcl|NZ_VCHG01000065.1_cds_WP_001067557.1_3029	24.695	328	314
WP_000410273.1	lcl|NZ_VCHG01000010.1_cds_WP_002072074.1_198	23.077	273	314
WP_000604524.1	lcl|NZ_VCHG01000065.1_cds_WP_000604525.1_3034	99.178	365	365
WP_000884059.1	lcl|NZ_VCHG01000065.1_cds_WP_000884059.1_3033	100.000	185	185
WP_000884059.1	lcl|NZ_VCHG01000061.1_cds_WP_000351733.1_2959	40.000	140	185
WP_000646253.1	lcl|NZ_VCHG01000065.1_cds_WP_000646254.1_3032	99.088	329	329
WP_000646253.1	lcl|NZ_VCHG01000007.1_cds_WP_000744698.1_3149	32.063	315	329
WP_000646253.1	lcl|NZ_VCHG01000056.1_cds_WP_000723091.1_2759	31.045	335	329
WP_000646253.1	lcl|NZ_VCHG01000010.1_cds_WP_002072074.1_198	31.148	305	329
WP_000646253.1	lcl|NZ_VCHG01000004.1_cds_WP_000649924.1_2142	29.878	328	329
WP_000646253.1	lcl|NZ_VCHG01000114.1_cds_WP_000709508.1_389	29.231	325	329
WP_000646253.1	lcl|NZ_VCHG01000065.1_cds_WP_001067557.1_3029	28.664	307	329
WP_000646253.1	lcl|NZ_VCHG01000010.1_cds_WP_000688696.1_178	28.975	283	329
WP_000646253.1	lcl|NZ_VCHG01000030.1_cds_WP_000475901.1_1793	27.372	274	329
WP_000646253.1	lcl|NZ_VCHG01000065.1_cds_WP_000410266.1_3035	25.705	319	329
WP_000646253.1	lcl|NZ_VCHG01000002.1_cds_WP_001074779.1_1093	28.679	265	329
WP_000646253.1	lcl|NZ_VCHG01000003.1_cds_WP_001003560.1_1716	24.852	338	329
WP_000646253.1	lcl|NZ_VCHG01000095.1_cds_WP_000378097.1_3695	24.419	172	329
