WP_000340715.1	lcl|NZ_AFJT02000301.1_cds_WP_000340715.1_1529	100.000	86	106
WP_000410273.1	lcl|NZ_AFJT02000301.1_cds_WP_000410273.1_1530	100.000	314	314
WP_000410273.1	lcl|NZ_AFJT02000301.1_cds_WP_000093099.1_1550	46.988	83	314
WP_000410273.1	lcl|NZ_AFJT02000301.1_cds_WP_000646250.1_1533	25.705	319	314
WP_000410273.1	lcl|NZ_AFJT02000369.1_cds_WP_000744700.1_516	24.691	324	314
WP_000410273.1	lcl|NZ_AFJT02000301.1_cds_WP_000600889.1_1559	25.269	186	314
WP_000410273.1	lcl|NZ_AFJT02000301.1_cds_WP_000723090.1_1612	23.958	288	314
WP_000410273.1	lcl|NZ_AFJT02000301.1_cds_WP_001067557.1_1536	24.695	328	314
WP_000604524.1	lcl|NZ_AFJT02000301.1_cds_WP_000604524.1_1531	99.726	365	365
WP_000884059.1	lcl|NZ_AFJT02000301.1_cds_WP_000884059.1_1532	100.000	185	185
WP_000884059.1	lcl|NZ_AFJT02000010.1_cds_WP_000351733.1_3943	40.000	140	185
WP_000884059.1	lcl|NZ_AFJT02000096.1_cds_WP_000351733.1_3351	40.000	140	185
WP_000646253.1	lcl|NZ_AFJT02000301.1_cds_WP_000646250.1_1533	99.088	329	329
WP_000646253.1	lcl|NZ_AFJT02000369.1_cds_WP_000744700.1_516	32.063	315	329
WP_000646253.1	lcl|NZ_AFJT02000301.1_cds_WP_000723090.1_1612	30.746	335	329
WP_000646253.1	lcl|NZ_AFJT02000301.1_cds_WP_000600889.1_1559	31.677	322	329
WP_000646253.1	lcl|NZ_AFJT02000182.1_cds_WP_001984071.1_2743	31.475	305	329
WP_000646253.1	lcl|NZ_AFJT02000202.1_cds_WP_000649925.1_2636	29.878	328	329
WP_000646253.1	lcl|NZ_AFJT02000175.1_cds_WP_000709511.1_2843	29.538	325	329
WP_000646253.1	lcl|NZ_AFJT02000301.1_cds_WP_000601375.1_1586	24.080	299	329
WP_000646253.1	lcl|NZ_AFJT02000386.1_cds_WP_000688695.1_273	28.975	283	329
WP_000646253.1	lcl|NZ_AFJT02000301.1_cds_WP_001067557.1_1536	28.664	307	329
WP_000646253.1	lcl|NZ_AFJT02000301.1_cds_WP_000475904.1_1595	27.372	274	329
WP_000646253.1	lcl|NZ_AFJT02000301.1_cds_WP_000410273.1_1530	26.019	319	329
WP_000646253.1	lcl|NZ_AFJT02000083.1_cds_WP_001074785.1_3433	29.057	265	329
WP_000646253.1	lcl|NZ_AFJT02000394.1_cds_WP_001003555.1_145	25.148	338	329
WP_000646253.1	lcl|NZ_AFJT02000301.1_cds_WP_000487322.1_1584	26.398	322	329
WP_000774263.1	lcl|NZ_AFJT02000301.1_cds_WP_000774262.1_1534	99.251	267	267
WP_000774263.1	lcl|NZ_AFJT02000301.1_cds_WP_000859505.1_1583	26.693	251	267
WP_000774263.1	lcl|NZ_AFJT02000301.1_cds_WP_000800438.1_1564	24.786	234	267
WP_000774263.1	lcl|NZ_AFJT02000301.1_cds_WP_000842260.1_1613	26.316	190	267
WP_000774263.1	lcl|NZ_AFJT02000335.1_cds_WP_000667727.1_1089	31.818	110	267
WP_240738528.1	lcl|NZ_AFJT02000301.1_cds_WP_000612797.1_1535	98.821	509	509
WP_240738528.1	lcl|NZ_AFJT02000365.1_cds_WP_000291591.1_606	26.480	321	509
WP_240738528.1	lcl|NZ_AFJT02000365.1_cds_WP_000364507.1_607	31.111	90	509
WP_240738528.1	lcl|NZ_AFJT02000301.1_cds_WP_000612797.1_1535	98.821	509	509
WP_240738528.1	lcl|NZ_AFJT02000365.1_cds_WP_000291591.1_606	26.480	321	509
WP_240738528.1	lcl|NZ_AFJT02000365.1_cds_WP_000364507.1_607	31.111	90	509
WP_001067557.1	lcl|NZ_AFJT02000301.1_cds_WP_001067557.1_1536	100.000	330	330
WP_001067557.1	lcl|NZ_AFJT02000301.1_cds_WP_000646250.1_1533	28.664	307	330
WP_001067557.1	lcl|NZ_AFJT02000301.1_cds_WP_000600889.1_1559	26.316	266	330
WP_001067557.1	lcl|NZ_AFJT02000182.1_cds_WP_001984071.1_2743	25.735	272	330
WP_001067557.1	lcl|NZ_AFJT02000394.1_cds_WP_001003555.1_145	28.395	243	330
WP_001067557.1	lcl|NZ_AFJT02000369.1_cds_WP_000744700.1_516	26.812	276	330
WP_001067557.1	lcl|NZ_AFJT02000301.1_cds_WP_000723090.1_1612	23.724	333	330
WP_001067557.1	lcl|NZ_AFJT02000202.1_cds_WP_000649925.1_2636	28.854	253	330
WP_001067557.1	lcl|NZ_AFJT02000386.1_cds_WP_000688695.1_273	25.681	257	330
WP_001067557.1	lcl|NZ_AFJT02000301.1_cds_WP_000601375.1_1586	26.545	275	330
WP_001067557.1	lcl|NZ_AFJT02000301.1_cds_WP_000410273.1_1530	24.695	328	330
WP_001198107.1	lcl|NZ_AFJT02000301.1_cds_WP_001198107.1_1537	100.000	366	366
WP_001198107.1	lcl|NZ_AFJT02000301.1_cds_WP_000608295.1_1538	39.726	365	366
WP_001198107.1	lcl|NZ_AFJT02000301.1_cds_WP_000575178.1_1606	34.262	359	366
WP_001198107.1	lcl|NZ_AFJT02000390.1_cds_WP_001281953.1_230	27.441	379	366
WP_001198107.1	lcl|NZ_AFJT02000301.1_cds_WP_000346036.1_1567	28.090	356	366
WP_001198107.1	lcl|NZ_AFJT02000301.1_cds_WP_000582222.1_1548	31.111	360	366
WP_001198107.1	lcl|NZ_AFJT02000215.1_cds_WP_000538752.1_2528	29.692	357	366
WP_001198107.1	lcl|NZ_AFJT02000301.1_cds_WP_000947844.1_1560	26.667	345	366
WP_001198107.1	lcl|NZ_AFJT02000200.1_cds_WP_001982414.1_2640	31.579	190	366
WP_000608292.1	lcl|NZ_AFJT02000301.1_cds_WP_000608295.1_1538	99.455	367	367
WP_000608292.1	lcl|NZ_AFJT02000301.1_cds_WP_001198107.1_1537	39.452	365	367
WP_000608292.1	lcl|NZ_AFJT02000301.1_cds_WP_000575178.1_1606	36.712	365	367
WP_000608292.1	lcl|NZ_AFJT02000215.1_cds_WP_000538752.1_2528	30.458	371	367
WP_000608292.1	lcl|NZ_AFJT02000301.1_cds_WP_000582222.1_1548	35.385	325	367
WP_000608292.1	lcl|NZ_AFJT02000390.1_cds_WP_001281953.1_230	30.208	384	367
WP_000608292.1	lcl|NZ_AFJT02000301.1_cds_WP_000346036.1_1567	24.397	373	367
WP_000608292.1	lcl|NZ_AFJT02000301.1_cds_WP_000947844.1_1560	26.404	356	367
WP_000608292.1	lcl|NZ_AFJT02000200.1_cds_WP_001982414.1_2640	25.419	358	367
WP_000689747.1	lcl|NZ_AFJT02000301.1_cds_WP_000689743.1_1539	99.632	544	544
