WP_000340715.1	lcl|NZ_AFMG01000041.1_cds_WP_000340715.1_2919	100.000	86	106
WP_000410273.1	lcl|NZ_AFMG01000041.1_cds_WP_000410273.1_2918	100.000	314	314
WP_000410273.1	lcl|NZ_AFMG01000041.1_cds_WP_000093099.1_2898	46.988	83	314
WP_000410273.1	lcl|NZ_AFMG01000041.1_cds_WP_000646250.1_2915	25.705	319	314
WP_000410273.1	lcl|NZ_AFMG01000123.1_cds_WP_000744700.1_1622	24.691	324	314
WP_000410273.1	lcl|NZ_AFMG01000041.1_cds_WP_000600889.1_2889	25.269	186	314
WP_000410273.1	lcl|NZ_AFMG01000041.1_cds_WP_000723090.1_2836	23.958	288	314
WP_000410273.1	lcl|NZ_AFMG01000041.1_cds_WP_001067557.1_2912	24.695	328	314
WP_000604524.1	lcl|NZ_AFMG01000041.1_cds_WP_000604524.1_2917	99.726	365	365
WP_000884059.1	lcl|NZ_AFMG01000041.1_cds_WP_000884059.1_2916	100.000	185	185
WP_000884059.1	lcl|NZ_AFMG01000047.1_cds_WP_000351733.1_2678	40.000	140	185
WP_000646253.1	lcl|NZ_AFMG01000041.1_cds_WP_000646250.1_2915	99.088	329	329
WP_000646253.1	lcl|NZ_AFMG01000123.1_cds_WP_000744700.1_1622	32.063	315	329
WP_000646253.1	lcl|NZ_AFMG01000041.1_cds_WP_000723090.1_2836	30.746	335	329
WP_000646253.1	lcl|NZ_AFMG01000041.1_cds_WP_000600889.1_2889	31.677	322	329
WP_000646253.1	lcl|NZ_AFMG01000066.1_cds_WP_001984071.1_2364	31.475	305	329
WP_000646253.1	lcl|NZ_AFMG01000136.1_cds_WP_000649925.1_1317	29.878	328	329
WP_000646253.1	lcl|NZ_AFMG01000181.1_cds_WP_000709511.1_659	29.538	325	329
WP_000646253.1	lcl|NZ_AFMG01000041.1_cds_WP_000601375.1_2862	24.080	299	329
WP_000646253.1	lcl|NZ_AFMG01000066.1_cds_WP_000688695.1_2384	28.975	283	329
WP_000646253.1	lcl|NZ_AFMG01000041.1_cds_WP_001067557.1_2912	28.664	307	329
WP_000646253.1	lcl|NZ_AFMG01000041.1_cds_WP_000475904.1_2853	27.372	274	329
WP_000646253.1	lcl|NZ_AFMG01000041.1_cds_WP_000410273.1_2918	26.019	319	329
WP_000646253.1	lcl|NZ_AFMG01000119.1_cds_WP_001074785.1_1783	29.057	265	329
WP_000646253.1	lcl|NZ_AFMG01000133.1_cds_WP_001003555.1_1376	25.148	338	329
WP_000646253.1	lcl|NZ_AFMG01000041.1_cds_WP_000487322.1_2864	26.398	322	329
WP_000774263.1	lcl|NZ_AFMG01000041.1_cds_WP_000774262.1_2914	99.251	267	267
WP_000774263.1	lcl|NZ_AFMG01000041.1_cds_WP_000859505.1_2865	26.693	251	267
WP_000774263.1	lcl|NZ_AFMG01000041.1_cds_WP_000800438.1_2884	24.786	234	267
WP_000774263.1	lcl|NZ_AFMG01000041.1_cds_WP_000842260.1_2835	26.316	190	267
WP_000774263.1	lcl|NZ_AFMG01000022.1_cds_WP_000667727.1_3479	31.818	110	267
WP_000774263.1	lcl|NZ_AFMG01000029.1_cds_WP_000805357.1_3236	33.645	107	267
WP_240738528.1	lcl|NZ_AFMG01000041.1_cds_WP_000612797.1_2913	98.821	509	509
WP_240738528.1	lcl|NZ_AFMG01000088.1_cds_WP_000291591.1_2026	26.480	321	509
WP_240738528.1	lcl|NZ_AFMG01000088.1_cds_WP_000364507.1_2025	31.111	90	509
WP_240738528.1	lcl|NZ_AFMG01000041.1_cds_WP_000612797.1_2913	98.821	509	509
WP_240738528.1	lcl|NZ_AFMG01000088.1_cds_WP_000291591.1_2026	26.480	321	509
WP_240738528.1	lcl|NZ_AFMG01000088.1_cds_WP_000364507.1_2025	31.111	90	509
WP_001067557.1	lcl|NZ_AFMG01000041.1_cds_WP_001067557.1_2912	100.000	330	330
WP_001067557.1	lcl|NZ_AFMG01000041.1_cds_WP_000646250.1_2915	28.664	307	330
WP_001067557.1	lcl|NZ_AFMG01000041.1_cds_WP_000600889.1_2889	26.316	266	330
WP_001067557.1	lcl|NZ_AFMG01000066.1_cds_WP_001984071.1_2364	25.735	272	330
