WP_000340715.1	lcl|NZ_JQQD01000035.1_cds_WP_000340715.1_1050	100.000	86	106
WP_000410273.1	lcl|NZ_JQQD01000035.1_cds_WP_000410273.1_1049	100.000	314	314
WP_000410273.1	lcl|NZ_JQQD01000035.1_cds_WP_000093099.1_1029	46.988	83	314
WP_000410273.1	lcl|NZ_JQQD01000035.1_cds_WP_000646251.1_1046	25.705	319	314
WP_000410273.1	lcl|NZ_JQQD01000032.1_cds_WP_000744700.1_787	24.691	324	314
WP_000410273.1	lcl|NZ_JQQD01000035.1_cds_WP_000600886.1_1020	25.269	186	314
WP_000410273.1	lcl|NZ_JQQD01000035.1_cds_WP_000723090.1_967	23.958	288	314
WP_000410273.1	lcl|NZ_JQQD01000035.1_cds_WP_001067557.1_1043	24.695	328	314
WP_000604524.1	lcl|NZ_JQQD01000035.1_cds_WP_000604524.1_1048	99.726	365	365
WP_000884059.1	lcl|NZ_JQQD01000035.1_cds_WP_000884059.1_1047	100.000	185	185
WP_000884059.1	lcl|NZ_JQQD01000037.1_cds_WP_000351733.1_1099	40.000	140	185
WP_000646253.1	lcl|NZ_JQQD01000035.1_cds_WP_000646251.1_1046	99.696	329	329
WP_000646253.1	lcl|NZ_JQQD01000032.1_cds_WP_000744700.1_787	32.063	315	329
WP_000646253.1	lcl|NZ_JQQD01000035.1_cds_WP_000723090.1_967	30.746	335	329
WP_000646253.1	lcl|NZ_JQQD01000035.1_cds_WP_000600886.1_1020	31.677	322	329
WP_000646253.1	lcl|NZ_JQQD01000029.1_cds_WP_001984071.1_660	31.475	305	329
WP_000646253.1	lcl|NZ_JQQD01000091.1_cds_WP_000649923.1_2495	29.878	328	329
WP_000646253.1	lcl|NZ_JQQD01000105.1_cds_WP_000709511.1_2664	29.538	325	329
WP_000646253.1	lcl|NZ_JQQD01000035.1_cds_WP_000601375.1_993	24.080	299	329
WP_000646253.1	lcl|NZ_JQQD01000035.1_cds_WP_001067557.1_1043	28.664	307	329
WP_000646253.1	lcl|NZ_JQQD01000029.1_cds_WP_000688696.1_680	28.975	283	329
WP_000646253.1	lcl|NZ_JQQD01000035.1_cds_WP_000475904.1_984	27.372	274	329
WP_000646253.1	lcl|NZ_JQQD01000035.1_cds_WP_000410273.1_1049	26.019	319	329
WP_000646253.1	lcl|NZ_JQQD01000053.1_cds_WP_001074785.1_1530	29.057	265	329
WP_000646253.1	lcl|NZ_JQQD01000058.1_cds_WP_001003557.1_1763	25.000	332	329
WP_000646253.1	lcl|NZ_JQQD01000035.1_cds_WP_000487322.1_995	26.398	322	329
WP_000774263.1	lcl|NZ_JQQD01000035.1_cds_WP_000774260.1_1045	98.876	267	267
WP_000774263.1	lcl|NZ_JQQD01000035.1_cds_WP_000859505.1_996	26.693	251	267
WP_000774263.1	lcl|NZ_JQQD01000035.1_cds_WP_000800438.1_1015	24.786	234	267
WP_000774263.1	lcl|NZ_JQQD01000035.1_cds_WP_000842260.1_966	26.316	190	267
WP_000774263.1	lcl|NZ_JQQD01000098.1_cds_WP_000667727.1_2572	31.818	110	267
WP_000774263.1	lcl|NZ_JQQD01000094.1_cds_WP_000805357.1_2527	33.645	107	267
WP_240738528.1	lcl|NZ_JQQD01000035.1_cds_WP_000612792.1_1044	99.018	509	509
WP_240738528.1	lcl|NZ_JQQD01000053.1_cds_WP_061261858.1_1606	26.250	320	509
WP_240738528.1	lcl|NZ_JQQD01000053.1_cds_WP_000364507.1_1605	31.111	90	509
WP_240738528.1	lcl|NZ_JQQD01000035.1_cds_WP_000612792.1_1044	99.018	509	509
WP_240738528.1	lcl|NZ_JQQD01000053.1_cds_WP_061261858.1_1606	26.250	320	509
WP_240738528.1	lcl|NZ_JQQD01000053.1_cds_WP_000364507.1_1605	31.111	90	509
WP_001067557.1	lcl|NZ_JQQD01000035.1_cds_WP_001067557.1_1043	100.000	330	330
WP_001067557.1	lcl|NZ_JQQD01000035.1_cds_WP_000646251.1_1046	28.990	307	330
WP_001067557.1	lcl|NZ_JQQD01000029.1_cds_WP_001984071.1_660	25.735	272	330
WP_001067557.1	lcl|NZ_JQQD01000035.1_cds_WP_000600886.1_1020	26.316	266	330
WP_001067557.1	lcl|NZ_JQQD01000058.1_cds_WP_001003557.1_1763	28.395	243	330
WP_001067557.1	lcl|NZ_JQQD01000032.1_cds_WP_000744700.1_787	26.812	276	330
WP_001067557.1	lcl|NZ_JQQD01000035.1_cds_WP_000723090.1_967	23.724	333	330
WP_001067557.1	lcl|NZ_JQQD01000091.1_cds_WP_000649923.1_2495	28.854	253	330
WP_001067557.1	lcl|NZ_JQQD01000029.1_cds_WP_000688696.1_680	25.681	257	330
WP_001067557.1	lcl|NZ_JQQD01000035.1_cds_WP_000601375.1_993	26.545	275	330
WP_001067557.1	lcl|NZ_JQQD01000035.1_cds_WP_000410273.1_1049	24.695	328	330
WP_001198107.1	lcl|NZ_JQQD01000035.1_cds_WP_001198107.1_1042	100.000	366	366
WP_001198107.1	lcl|NZ_JQQD01000035.1_cds_WP_000608287.1_1041	39.452	365	366
WP_001198107.1	lcl|NZ_JQQD01000035.1_cds_WP_000575178.1_973	34.262	359	366
WP_001198107.1	lcl|NZ_JQQD01000029.1_cds_WP_001281953.1_696	27.441	379	366
WP_001198107.1	lcl|NZ_JQQD01000035.1_cds_WP_000346036.1_1012	28.090	356	366
WP_001198107.1	lcl|NZ_JQQD01000035.1_cds_WP_000582219.1_1031	31.373	357	366
WP_001198107.1	lcl|NZ_JQQD01000010.1_cds_WP_000538749.1_240	29.692	357	366
WP_001198107.1	lcl|NZ_JQQD01000035.1_cds_WP_000947840.1_1019	26.667	345	366
WP_001198107.1	lcl|NZ_JQQD01000153.1_cds_WP_001982414.1_3242	31.579	190	366
WP_000608292.1	lcl|NZ_JQQD01000035.1_cds_WP_000608287.1_1041	99.455	367	367
WP_000608292.1	lcl|NZ_JQQD01000035.1_cds_WP_001198107.1_1042	39.452	365	367
WP_000608292.1	lcl|NZ_JQQD01000035.1_cds_WP_000575178.1_973	36.712	365	367
WP_000608292.1	lcl|NZ_JQQD01000010.1_cds_WP_000538749.1_240	30.458	371	367
WP_000608292.1	lcl|NZ_JQQD01000035.1_cds_WP_000582219.1_1031	35.385	325	367
WP_000608292.1	lcl|NZ_JQQD01000029.1_cds_WP_001281953.1_696	30.208	384	367
WP_000608292.1	lcl|NZ_JQQD01000035.1_cds_WP_000346036.1_1012	24.397	373	367
WP_000608292.1	lcl|NZ_JQQD01000035.1_cds_WP_000947840.1_1019	26.567	335	367
WP_000608292.1	lcl|NZ_JQQD01000153.1_cds_WP_001982414.1_3242	25.419	358	367
WP_000689747.1	lcl|NZ_JQQD01000035.1_cds_WP_000689747.1_1040	100.000	544	544
WP_000689747.1	lcl|NZ_JQQD01000035.1_cds_WP_000689747.1_1040	100.000	544	544
WP_000342716.1	lcl|NZ_JQQD01000035.1_cds_WP_000342716.1_1039	100.000	265	265
WP_000342716.1	lcl|NZ_JQQD01000155.1_cds_WP_001002663.1_3298	44.856	243	265
WP_017857901.1	lcl|NZ_JQQD01000035.1_cds_WP_001246622.1_1038	96.774	310	310
WP_017857901.1	lcl|NZ_JQQD01000045.1_cds_WP_000501205.1_1381	36.184	304	310
WP_017857901.1	lcl|NZ_JQQD01000165.1_cds_WP_001183723.1_3382	25.914	301	310
WP_017857901.1	lcl|NZ_JQQD01000008.1_cds_WP_061261725.1_219	25.191	262	310
WP_017857901.1	lcl|NZ_JQQD01000035.1_cds_WP_001246622.1_1038	96.774	310	310
WP_017857901.1	lcl|NZ_JQQD01000045.1_cds_WP_000501205.1_1381	36.184	304	310
WP_017857901.1	lcl|NZ_JQQD01000165.1_cds_WP_001183723.1_3382	25.914	301	310
WP_017857901.1	lcl|NZ_JQQD01000008.1_cds_WP_061261725.1_219	25.191	262	310
WP_000479982.1	lcl|NZ_JQQD01000035.1_cds_WP_000479980.1_1037	99.621	264	264
WP_000715956.1	lcl|NZ_JQQD01000035.1_cds_WP_000715955.1_1036	98.473	131	131
WP_001088861.1	lcl|NZ_JQQD01000035.1_cds_WP_001088862.1_1035	99.306	144	144
WP_001088861.1	lcl|NZ_JQQD01000075.1_cds_WP_002069656.1_2105	42.857	56	144
WP_240738526.1	lcl|NZ_JQQD01000035.1_cds_WP_000517242.1_1034	99.548	221	221
WP_240738526.1	lcl|NZ_JQQD01000032.1_cds_WP_001082180.1_758	28.205	78	221
WP_240738526.1	lcl|NZ_JQQD01000057.1_cds_WP_001069832.1_1702	27.523	109	221
WP_002095414.1	lcl|NZ_JQQD01000032.1_cds_WP_001082180.1_758	31.973	147	388
WP_002095414.1	lcl|NZ_JQQD01000057.1_cds_WP_000347675.1_1703	32.867	143	388
WP_002095414.1	lcl|NZ_JQQD01000035.1_cds_WP_061255844.1_1008	33.621	116	388
WP_002095414.1	lcl|NZ_JQQD01000040.1_cds_WP_000402846.1_1295	27.211	147	388
WP_002095414.1	lcl|NZ_JQQD01000035.1_cds_WP_001206409.1_1024	27.211	147	388
WP_002095414.1	lcl|NZ_JQQD01000035.1_cds_WP_061261803.1_1032	24.646	353	388
WP_000667982.1	lcl|NZ_JQQD01000035.1_cds_WP_001106774.1_1027	59.459	407	414
WP_000815073.1	lcl|NZ_JQQD01000035.1_cds_WP_061261803.1_1032	33.816	414	409
WP_000815073.1	lcl|NZ_JQQD01000057.1_cds_WP_000347675.1_1703	24.324	148	409
WP_000815073.1	lcl|NZ_JQQD01000032.1_cds_WP_001082180.1_758	23.602	161	409
WP_000815073.1	lcl|NZ_JQQD01000135.1_cds_WP_061262007.1_3058	27.465	142	409
WP_000575398.1	lcl|NZ_JQQD01000035.1_cds_WP_000575178.1_973	38.547	358	361
WP_000575398.1	lcl|NZ_JQQD01000035.1_cds_WP_000608287.1_1041	40.169	356	361
WP_000575398.1	lcl|NZ_JQQD01000035.1_cds_WP_001198107.1_1042	34.181	354	361
WP_000575398.1	lcl|NZ_JQQD01000010.1_cds_WP_000538749.1_240	34.670	349	361
WP_000575398.1	lcl|NZ_JQQD01000029.1_cds_WP_001281953.1_696	28.608	388	361
WP_000575398.1	lcl|NZ_JQQD01000035.1_cds_WP_000346036.1_1012	27.368	380	361
WP_000575398.1	lcl|NZ_JQQD01000035.1_cds_WP_000582219.1_1031	30.769	299	361
WP_000575398.1	lcl|NZ_JQQD01000035.1_cds_WP_000947840.1_1019	25.146	342	361
WP_000575398.1	lcl|NZ_JQQD01000153.1_cds_WP_001982414.1_3242	23.768	345	361
WP_000667249.1	lcl|NZ_JQQD01000035.1_cds_WP_001159758.1_969	41.667	180	176
WP_239248138.1	lcl|NZ_JQQD01000091.1_cds_WP_000649923.1_2495	28.135	327	313
WP_239248138.1	lcl|NZ_JQQD01000032.1_cds_WP_000744700.1_787	26.168	321	313
WP_239248138.1	lcl|NZ_JQQD01000035.1_cds_WP_000646251.1_1046	25.078	319	313
WP_239248138.1	lcl|NZ_JQQD01000035.1_cds_WP_001067557.1_1043	29.864	221	313
WP_239248138.1	lcl|NZ_JQQD01000029.1_cds_WP_001984071.1_660	25.461	271	313
WP_239248138.1	lcl|NZ_JQQD01000035.1_cds_WP_000723090.1_967	24.699	332	313
WP_239248138.1	lcl|NZ_JQQD01000035.1_cds_WP_000600886.1_1020	25.764	229	313
WP_239248138.1	lcl|NZ_JQQD01000058.1_cds_WP_001003557.1_1763	27.132	258	313
WP_239248138.1	lcl|NZ_JQQD01000035.1_cds_WP_000487322.1_995	27.778	108	313
WP_239248138.1	lcl|NZ_JQQD01000035.1_cds_WP_061261801.1_983	25.000	256	313
WP_239248138.1	lcl|NZ_JQQD01000035.1_cds_WP_000410273.1_1049	21.362	323	313
WP_000572389.1	lcl|NZ_JQQD01000035.1_cds_WP_000799638.1_1025	42.857	119	134
WP_000572389.1	lcl|NZ_JQQD01000035.1_cds_WP_000343398.1_974	32.759	116	134
WP_002079020.1	lcl|NZ_JQQD01000035.1_cds_WP_000646251.1_1046	29.259	270	311
WP_002079020.1	lcl|NZ_JQQD01000029.1_cds_WP_001984071.1_660	27.888	251	311
WP_002079020.1	lcl|NZ_JQQD01000035.1_cds_WP_000723090.1_967	22.601	323	311
WP_002079020.1	lcl|NZ_JQQD01000035.1_cds_WP_000600886.1_1020	26.296	270	311
WP_002079020.1	lcl|NZ_JQQD01000053.1_cds_WP_001074785.1_1530	29.114	158	311
WP_002079020.1	lcl|NZ_JQQD01000032.1_cds_WP_000744700.1_787	21.622	259	311
WP_002079020.1	lcl|NZ_JQQD01000029.1_cds_WP_000688696.1_680	31.250	160	311
WP_002079020.1	lcl|NZ_JQQD01000091.1_cds_WP_000649923.1_2495	22.677	269	311
WP_000947528.1	lcl|NZ_JQQD01000035.1_cds_WP_000282884.1_971	29.412	119	361
WP_000947528.1	lcl|NZ_JQQD01000035.1_cds_WP_000853996.1_970	22.963	270	361
WP_000947528.1	lcl|NZ_JQQD01000035.1_cds_WP_001068986.1_992	27.928	111	361
WP_000947528.1	lcl|NZ_JQQD01000035.1_cds_WP_002106332.1_972	29.825	114	361
WP_000797356.1	lcl|NZ_JQQD01000035.1_cds_WP_000834715.1_1026	47.993	548	595
WP_000797356.1	lcl|NZ_JQQD01000112.1_cds_WP_000172203.1_2806	35.115	393	595
WP_000797356.1	lcl|NZ_JQQD01000110.1_cds_WP_000667646.1_2788	29.901	505	595
WP_000797356.1	lcl|NZ_JQQD01000091.1_cds_WP_000828459.1_2425	39.462	223	595
WP_000797356.1	lcl|NZ_JQQD01000058.1_cds_WP_001052495.1_1742	32.900	231	595
WP_000797356.1	lcl|NZ_JQQD01000072.1_cds_WP_000510777.1_2026	27.948	229	595
WP_000797356.1	lcl|NZ_JQQD01000028.1_cds_WP_000619173.1_634	29.114	237	595
WP_000797356.1	lcl|NZ_JQQD01000115.1_cds_WP_000942282.1_2840	32.759	174	595
WP_000797356.1	lcl|NZ_JQQD01000053.1_cds_WP_000047473.1_1600	29.289	239	595
WP_000797356.1	lcl|NZ_JQQD01000063.1_cds_WP_000184524.1_1875	29.775	178	595
WP_000797356.1	lcl|NZ_JQQD01000037.1_cds_WP_000433117.1_1131	27.016	248	595
WP_000797356.1	lcl|NZ_JQQD01000040.1_cds_WP_001161019.1_1247	30.058	173	595
WP_000797356.1	lcl|NZ_JQQD01000071.1_cds_WP_001982953.1_2005	29.148	223	595
WP_000797356.1	lcl|NZ_JQQD01000156.1_cds_WP_000598571.1_3306	26.923	234	595
WP_000797356.1	lcl|NZ_JQQD01000135.1_cds_WP_061262008.1_3060	33.333	153	595
WP_000797356.1	lcl|NZ_JQQD01000106.1_cds_WP_000666552.1_2669	28.372	215	595
WP_000797356.1	lcl|NZ_JQQD01000078.1_cds_WP_000590867.1_2210	30.380	158	595
WP_000797356.1	lcl|NZ_JQQD01000078.1_cds_WP_000590867.1_2210	24.194	186	595
WP_000797356.1	lcl|NZ_JQQD01000028.1_cds_WP_000218838.1_633	26.971	241	595
WP_000797356.1	lcl|NZ_JQQD01000151.1_cds_WP_001141162.1_3232	31.336	217	595
WP_000797356.1	lcl|NZ_JQQD01000048.1_cds_WP_000052667.1_1462	27.811	169	595
WP_000797356.1	lcl|NZ_JQQD01000074.1_cds_WP_000651459.1_2063	26.316	171	595
WP_000797356.1	lcl|NZ_JQQD01000037.1_cds_WP_001089498.1_1098	26.271	236	595
WP_000797356.1	lcl|NZ_JQQD01000149.1_cds_WP_001049210.1_3223	29.530	149	595
WP_000797356.1	lcl|NZ_JQQD01000149.1_cds_WP_001049210.1_3223	26.667	180	595
WP_000797356.1	lcl|NZ_JQQD01000112.1_cds_WP_000626143.1_2812	25.137	183	595
WP_000797356.1	lcl|NZ_JQQD01000112.1_cds_WP_000626143.1_2812	27.389	157	595
WP_000797356.1	lcl|NZ_JQQD01000201.1_cds_WP_000481721.1_3694	29.213	178	595
WP_000797356.1	lcl|NZ_JQQD01000047.1_cds_WP_000136057.1_1419	24.215	223	595
WP_000797356.1	lcl|NZ_JQQD01000181.1_cds_WP_000054169.1_3547	24.074	216	595
WP_000797356.1	lcl|NZ_JQQD01000128.1_cds_WP_082270094.1_2964	25.444	169	595
WP_000797356.1	lcl|NZ_JQQD01000035.1_cds_WP_000834715.1_1026	47.993	548	595
WP_000797356.1	lcl|NZ_JQQD01000112.1_cds_WP_000172203.1_2806	35.115	393	595
