WP_000340715.1	lcl|NZ_JQQI01000044.1_cds_WP_000340715.1_1071	100.000	86	106
WP_000410273.1	lcl|NZ_JQQI01000044.1_cds_WP_000410268.1_1070	99.677	310	314
WP_000410273.1	lcl|NZ_JQQI01000044.1_cds_WP_000723079.1_1017	24.731	279	314
WP_000410273.1	lcl|NZ_JQQI01000149.1_cds_WP_000744698.1_2987	24.691	324	314
WP_000410273.1	lcl|NZ_JQQI01000044.1_cds_WP_000723081.1_995	23.958	288	314
WP_000410273.1	lcl|NZ_JQQI01000044.1_cds_WP_000567886.1_1015	23.348	227	314
WP_000884059.1	lcl|NZ_JQQI01000015.1_cds_WP_000351733.1_379	40.000	140	185
WP_000884059.1	lcl|NZ_JQQI01000044.1_cds_WP_001047906.1_1037	33.898	177	185
WP_000646253.1	lcl|NZ_JQQI01000149.1_cds_WP_000744698.1_2987	32.063	315	329
WP_000646253.1	lcl|NZ_JQQI01000044.1_cds_WP_000723079.1_1017	30.530	321	329
WP_000646253.1	lcl|NZ_JQQI01000044.1_cds_WP_000723081.1_995	30.746	335	329
WP_000646253.1	lcl|NZ_JQQI01000134.1_cds_WP_002064390.1_2755	31.148	305	329
WP_000646253.1	lcl|NZ_JQQI01000090.1_cds_WP_000649924.1_1979	29.878	328	329
WP_000646253.1	lcl|NZ_JQQI01000044.1_cds_WP_000567886.1_1015	28.525	305	329
WP_000646253.1	lcl|NZ_JQQI01000079.1_cds_WP_000709511.1_1735	29.538	325	329
WP_000646253.1	lcl|NZ_JQQI01000052.1_cds_WP_000688698.1_1174	28.975	283	329
WP_000646253.1	lcl|NZ_JQQI01000044.1_cds_WP_000410268.1_1070	25.982	331	329
WP_000646253.1	lcl|NZ_JQQI01000044.1_cds_WP_002183330.1_1012	26.667	240	329
WP_000646253.1	lcl|NZ_JQQI01000001.1_cds_WP_001074779.1_22	28.679	265	329
WP_000646253.1	lcl|NZ_JQQI01000018.1_cds_WP_002105505.1_496	24.699	332	329
WP_000774263.1	lcl|NZ_JQQI01000044.1_cds_WP_000043899.1_1016	27.027	185	267
WP_000774263.1	lcl|NZ_JQQI01000044.1_cds_WP_000842260.1_994	26.316	190	267
WP_000774263.1	lcl|NZ_JQQI01000102.1_cds_WP_000667727.1_2251	31.818	110	267
WP_000774263.1	lcl|NZ_JQQI01000007.1_cds_WP_000805357.1_130	33.645	107	267
WP_240738528.1	lcl|NZ_JQQI01000013.1_cds_WP_000291581.1_339	26.480	321	509
WP_240738528.1	lcl|NZ_JQQI01000013.1_cds_WP_000364504.1_338	31.111	90	509
WP_240738528.1	lcl|NZ_JQQI01000013.1_cds_WP_000291581.1_339	26.480	321	509
WP_240738528.1	lcl|NZ_JQQI01000013.1_cds_WP_000364504.1_338	31.111	90	509
WP_001067557.1	lcl|NZ_JQQI01000134.1_cds_WP_002064390.1_2755	26.103	272	330
WP_001067557.1	lcl|NZ_JQQI01000044.1_cds_WP_000723079.1_1017	22.909	275	330
WP_001067557.1	lcl|NZ_JQQI01000149.1_cds_WP_000744698.1_2987	27.174	276	330
WP_001067557.1	lcl|NZ_JQQI01000018.1_cds_WP_002105505.1_496	27.572	243	330
