WP_000340715.1	lcl|NZ_JADHZR010000023.1_cds_WP_002725873.1_1124	91.860	86	106
WP_000410273.1	lcl|NZ_JADHZR010000023.1_cds_WP_011669917.1_1125	92.903	310	314
WP_000410273.1	lcl|NZ_JADHZR010000012.1_cds_WP_011669955.1_324	23.381	278	314
WP_000410273.1	lcl|NZ_JADHZR010000025.1_cds_WP_011671202.1_1208	22.462	325	314
WP_000410273.1	lcl|NZ_JADHZR010000012.1_cds_WP_011669957.1_322	25.137	183	314
WP_000410273.1	lcl|NZ_JADHZR010000058.1_cds_WP_011669973.1_2490	24.199	281	314
WP_000410273.1	lcl|NZ_JADHZR010000035.1_cds_WP_011670961.1_1669	25.402	311	314
WP_000410273.1	lcl|NZ_JADHZR010000091.1_cds_WP_011670813.1_3283	22.353	170	314
WP_000884059.1	lcl|NZ_JADHZR010000001.1_cds_WP_002750963.1_882	36.301	146	185
WP_000884059.1	lcl|NZ_JADHZR010000023.1_cds_WP_011669938.1_1156	33.898	177	185
WP_000646253.1	lcl|NZ_JADHZR010000012.1_cds_WP_011669955.1_324	30.841	321	329
WP_000646253.1	lcl|NZ_JADHZR010000025.1_cds_WP_011671202.1_1208	30.476	315	329
WP_000646253.1	lcl|NZ_JADHZR010000058.1_cds_WP_011669973.1_2490	31.343	335	329
WP_000646253.1	lcl|NZ_JADHZR010000035.1_cds_WP_011670961.1_1669	31.190	311	329
WP_000646253.1	lcl|NZ_JADHZR010000012.1_cds_WP_011669957.1_322	28.197	305	329
WP_000646253.1	lcl|NZ_JADHZR010000091.1_cds_WP_011670813.1_3283	27.273	341	329
WP_000646253.1	lcl|NZ_JADHZR010000022.1_cds_WP_011671143.1_1078	29.712	313	329
WP_000646253.1	lcl|NZ_JADHZR010000035.1_cds_WP_002754065.1_1666	28.182	330	329
WP_000646253.1	lcl|NZ_JADHZR010000002.1_cds_WP_011671074.1_1452	24.556	338	329
WP_000646253.1	lcl|NZ_JADHZR010000023.1_cds_WP_011669917.1_1125	28.112	249	329
WP_000646253.1	lcl|NZ_JADHZR010000014.1_cds_WP_017859386.1_449	26.217	267	329
WP_000646253.1	lcl|NZ_JADHZR010000012.1_cds_WP_011669959.1_320	25.993	277	329
WP_000646253.1	lcl|NZ_JADHZR010000056.1_cds_WP_011669202.1_2445	24.629	337	329
WP_000774263.1	lcl|NZ_JADHZR010000012.1_cds_WP_011669956.1_323	28.426	197	267
WP_000774263.1	lcl|NZ_JADHZR010000058.1_cds_WP_011669974.1_2489	26.455	189	267
WP_000774263.1	lcl|NZ_JADHZR010000034.1_cds_WP_011670832.1_1626	33.636	110	267
WP_000774263.1	lcl|NZ_JADHZR010000091.1_cds_WP_011670812.1_3282	26.984	189	267
WP_000774263.1	lcl|NZ_JADHZR010000083.1_cds_WP_002766579.1_3135	26.344	186	267
WP_240738528.1	lcl|NZ_JADHZR010000019.1_cds_WP_011670269.1_779	26.667	315	509
WP_240738528.1	lcl|NZ_JADHZR010000019.1_cds_WP_002751286.1_780	31.111	90	509
WP_240738528.1	lcl|NZ_JADHZR010000019.1_cds_WP_011670269.1_779	26.667	315	509
WP_240738528.1	lcl|NZ_JADHZR010000019.1_cds_WP_002751286.1_780	31.111	90	509
WP_001067557.1	lcl|NZ_JADHZR010000035.1_cds_WP_011670961.1_1669	27.106	273	330
WP_001067557.1	lcl|NZ_JADHZR010000012.1_cds_WP_011669955.1_324	23.636	275	330
WP_001067557.1	lcl|NZ_JADHZR010000025.1_cds_WP_011671202.1_1208	27.798	277	330
WP_001067557.1	lcl|NZ_JADHZR010000058.1_cds_WP_011669973.1_2490	26.183	317	330
WP_001067557.1	lcl|NZ_JADHZR010000002.1_cds_WP_011671074.1_1452	26.457	223	330
WP_001067557.1	lcl|NZ_JADHZR010000022.1_cds_WP_011671143.1_1078	27.044	318	330
WP_001067557.1	lcl|NZ_JADHZR010000056.1_cds_WP_011669202.1_2445	24.898	245	330
WP_001067557.1	lcl|NZ_JADHZR010000091.1_cds_WP_011670813.1_3283	25.352	142	330
WP_001067557.1	lcl|NZ_JADHZR010000023.1_cds_WP_011669917.1_1125	23.708	329	330
WP_001067557.1	lcl|NZ_JADHZR010000014.1_cds_WP_017859386.1_449	26.667	240	330
WP_001067557.1	lcl|NZ_JADHZR010000018.1_cds_WP_011671364.1_731	25.781	128	330
WP_001198107.1	lcl|NZ_JADHZR010000058.1_cds_WP_011669968.1_2496	33.428	353	366
WP_001198107.1	lcl|NZ_JADHZR010000023.1_cds_WP_011669926.1_1135	40.359	223	366
WP_001198107.1	lcl|NZ_JADHZR010000070.1_cds_WP_002753028.1_2883	27.778	378	366
WP_001198107.1	lcl|NZ_JADHZR010000023.1_cds_WP_011669932.1_1150	30.769	390	366
WP_001198107.1	lcl|NZ_JADHZR010000023.1_cds_WP_011669923.1_1132	37.864	206	366
WP_001198107.1	lcl|NZ_JADHZR010000003.1_cds_WP_002753888.1_1908	29.526	359	366
WP_001198107.1	lcl|NZ_JADHZR010000002.1_cds_WP_002750680.1_1453	30.270	185	366
WP_000608292.1	lcl|NZ_JADHZR010000058.1_cds_WP_011669968.1_2496	37.398	369	367
WP_000608292.1	lcl|NZ_JADHZR010000023.1_cds_WP_011669932.1_1150	31.989	372	367
WP_000608292.1	lcl|NZ_JADHZR010000003.1_cds_WP_002753888.1_1908	33.509	379	367
WP_000608292.1	lcl|NZ_JADHZR010000070.1_cds_WP_002753028.1_2883	30.548	383	367
WP_000608292.1	lcl|NZ_JADHZR010000023.1_cds_WP_011669926.1_1135	33.448	290	367
WP_000608292.1	lcl|NZ_JADHZR010000023.1_cds_WP_011669923.1_1132	33.898	236	367
WP_000608292.1	lcl|NZ_JADHZR010000002.1_cds_WP_002750680.1_1453	26.257	358	367
WP_000342716.1	lcl|NZ_JADHZR010000087.1_cds_WP_011669455.1_3183	44.130	247	265
WP_017857901.1	lcl|NZ_JADHZR010000076.1_cds_WP_011670400.1_2986	37.500	304	310
WP_017857901.1	lcl|NZ_JADHZR010000043.1_cds_WP_011669757.1_2014	26.990	289	310
WP_017857901.1	lcl|NZ_JADHZR010000001.1_cds_WP_011670034.1_831	27.820	133	310
WP_017857901.1	lcl|NZ_JADHZR010000076.1_cds_WP_011670400.1_2986	37.500	304	310
WP_017857901.1	lcl|NZ_JADHZR010000043.1_cds_WP_011669757.1_2014	26.990	289	310
WP_017857901.1	lcl|NZ_JADHZR010000001.1_cds_WP_011670034.1_831	27.820	133	310
WP_001088861.1	lcl|NZ_JADHZR010000065.1_cds_WP_026054147.1_2733	39.683	63	144
WP_240738526.1	lcl|NZ_JADHZR010000023.1_cds_WP_004779550.1_1141	33.333	111	221
WP_240738526.1	lcl|NZ_JADHZR010000025.1_cds_WP_011671228.1_1239	26.923	78	221
WP_002095414.1	lcl|NZ_JADHZR010000025.1_cds_WP_011671228.1_1239	31.293	147	388
WP_002095414.1	lcl|NZ_JADHZR010000033.1_cds_WP_011669876.1_1601	30.435	138	388
WP_002095414.1	lcl|NZ_JADHZR010000090.1_cds_WP_011669711.1_3279	26.667	210	388
WP_002095414.1	lcl|NZ_JADHZR010000094.1_cds_WP_011669488.1_3314	24.476	143	388
WP_002095414.1	lcl|NZ_JADHZR010000023.1_cds_WP_004779550.1_1141	33.684	95	388
WP_000815073.1	lcl|NZ_JADHZR010000033.1_cds_WP_011669876.1_1601	21.910	178	409
WP_000815073.1	lcl|NZ_JADHZR010000025.1_cds_WP_011671228.1_1239	24.409	127	409
WP_000575398.1	lcl|NZ_JADHZR010000058.1_cds_WP_011669968.1_2496	38.162	359	361
WP_000575398.1	lcl|NZ_JADHZR010000003.1_cds_WP_002753888.1_1908	35.174	344	361
WP_000575398.1	lcl|NZ_JADHZR010000070.1_cds_WP_002753028.1_2883	29.124	388	361
WP_000575398.1	lcl|NZ_JADHZR010000023.1_cds_WP_011669932.1_1150	30.000	370	361
WP_000575398.1	lcl|NZ_JADHZR010000023.1_cds_WP_011669926.1_1135	31.179	263	361
WP_000575398.1	lcl|NZ_JADHZR010000023.1_cds_WP_011669923.1_1132	30.594	219	361
WP_000575398.1	lcl|NZ_JADHZR010000002.1_cds_WP_002750680.1_1453	24.355	349	361
WP_000667249.1	lcl|NZ_JADHZR010000058.1_cds_WP_002727916.1_2492	43.503	177	176
WP_239248138.1	lcl|NZ_JADHZR010000022.1_cds_WP_011671143.1_1078	29.377	337	313
WP_239248138.1	lcl|NZ_JADHZR010000012.1_cds_WP_011669957.1_322	29.508	305	313
WP_239248138.1	lcl|NZ_JADHZR010000025.1_cds_WP_011671202.1_1208	25.234	321	313
WP_239248138.1	lcl|NZ_JADHZR010000035.1_cds_WP_011670961.1_1669	24.818	274	313
WP_239248138.1	lcl|NZ_JADHZR010000012.1_cds_WP_011669955.1_324	26.693	251	313
WP_239248138.1	lcl|NZ_JADHZR010000058.1_cds_WP_011669973.1_2490	25.301	332	313
WP_239248138.1	lcl|NZ_JADHZR010000091.1_cds_WP_011670813.1_3283	24.125	257	313
WP_239248138.1	lcl|NZ_JADHZR010000056.1_cds_WP_011669202.1_2445	25.292	257	313
WP_239248138.1	lcl|NZ_JADHZR010000023.1_cds_WP_011669917.1_1125	22.291	323	313
WP_239248138.1	lcl|NZ_JADHZR010000014.1_cds_WP_017859386.1_449	22.837	289	313
WP_239248138.1	lcl|NZ_JADHZR010000018.1_cds_WP_011671364.1_731	24.211	190	313
WP_000572389.1	lcl|NZ_JADHZR010000058.1_cds_WP_002727923.1_2497	33.621	116	134
WP_002079020.1	lcl|NZ_JADHZR010000035.1_cds_WP_011670961.1_1669	29.255	188	311
WP_002079020.1	lcl|NZ_JADHZR010000012.1_cds_WP_011669955.1_324	28.736	174	311
WP_002079020.1	lcl|NZ_JADHZR010000058.1_cds_WP_011669973.1_2490	24.850	334	311
WP_002079020.1	lcl|NZ_JADHZR010000014.1_cds_WP_017859386.1_449	23.636	330	311
WP_002079020.1	lcl|NZ_JADHZR010000018.1_cds_WP_011671364.1_731	25.322	233	311
WP_002079020.1	lcl|NZ_JADHZR010000025.1_cds_WP_011671202.1_1208	21.739	276	311
WP_002079020.1	lcl|NZ_JADHZR010000012.1_cds_WP_011669957.1_322	25.294	170	311
WP_002079020.1	lcl|NZ_JADHZR010000058.1_cds_WP_011669972.1_2491	24.627	134	311
WP_000947528.1	lcl|NZ_JADHZR010000058.1_cds_WP_011669971.1_2493	22.531	324	361
WP_000947528.1	lcl|NZ_JADHZR010000058.1_cds_WP_011669970.1_2494	22.689	119	361
WP_000797356.1	lcl|NZ_JADHZR010000061.1_cds_WP_011669421.1_2656	32.634	524	595
WP_000797356.1	lcl|NZ_JADHZR010000017.1_cds_WP_011669275.1_683	30.180	444	595
WP_000797356.1	lcl|NZ_JADHZR010000041.1_cds_WP_011671171.1_1970	40.359	223	595
WP_000797356.1	lcl|NZ_JADHZR010000023.1_cds_WP_011669933.1_1151	33.019	212	595
WP_000797356.1	lcl|NZ_JADHZR010000011.1_cds_WP_011670593.1_235	27.391	230	595
WP_000797356.1	lcl|NZ_JADHZR010000019.1_cds_WP_011670265.1_785	28.870	239	595
WP_000797356.1	lcl|NZ_JADHZR010000030.1_cds_WP_011669511.1_1491	30.645	186	595
WP_000797356.1	lcl|NZ_JADHZR010000016.1_cds_WP_011670503.1_591	31.361	169	595
WP_000797356.1	lcl|NZ_JADHZR010000001.1_cds_WP_002721914.1_851	25.692	253	595
WP_000797356.1	lcl|NZ_JADHZR010000004.1_cds_WP_011670774.1_2261	29.596	223	595
WP_000797356.1	lcl|NZ_JADHZR010000008.1_cds_WP_002724285.1_3250	25.993	277	595
WP_000797356.1	lcl|NZ_JADHZR010000008.1_cds_WP_002724740.1_3229	28.293	205	595
WP_000797356.1	lcl|NZ_JADHZR010000024.1_cds_WP_307898175.1_1196	29.189	185	595
WP_000797356.1	lcl|NZ_JADHZR010000021.1_cds_WP_011669577.1_1044	32.258	155	595
WP_000797356.1	lcl|NZ_JADHZR010000021.1_cds_WP_011669577.1_1044	26.230	183	595
WP_000797356.1	lcl|NZ_JADHZR010000019.1_cds_WP_011670275.1_769	31.288	163	595
WP_000797356.1	lcl|NZ_JADHZR010000001.1_cds_WP_011670070.1_883	29.167	192	595
WP_000797356.1	lcl|NZ_JADHZR010000008.1_cds_WP_002724311.1_3249	27.686	242	595
WP_000797356.1	lcl|NZ_JADHZR010000001.1_cds_WP_011670085.1_902	28.571	224	595
WP_000797356.1	lcl|NZ_JADHZR010000015.1_cds_WP_011670007.1_543	27.746	173	595
WP_000797356.1	lcl|NZ_JADHZR010000010.1_cds_WP_011669346.1_102	27.219	169	595
WP_000797356.1	lcl|NZ_JADHZR010000004.1_cds_WP_011670766.1_2271	31.356	236	595
WP_000797356.1	lcl|NZ_JADHZR010000066.1_cds_WP_011670431.1_2746	30.065	153	595
WP_000797356.1	lcl|NZ_JADHZR010000066.1_cds_WP_011670431.1_2746	24.691	243	595
WP_000797356.1	lcl|NZ_JADHZR010000008.1_cds_ISU76_RS03645_3269	43.750	48	595
WP_000797356.1	lcl|NZ_JADHZR010000021.1_cds_WP_011669571.1_1035	26.222	225	595
WP_000797356.1	lcl|NZ_JADHZR010000008.1_cds_WP_002759225.1_3207	23.118	186	595
WP_000797356.1	lcl|NZ_JADHZR010000008.1_cds_WP_002759225.1_3207	27.778	162	595
WP_000797356.1	lcl|NZ_JADHZR010000004.1_cds_WP_011670765.1_2274	24.571	175	595
