WP_000340715.1	lcl|NZ_AHMF02000122.1_cds_WP_000340715.1_365	100.000	86	106
WP_000410273.1	lcl|NZ_AHMF02000122.1_cds_WP_004428880.1_366	94.551	312	314
WP_000410273.1	lcl|NZ_AHMF02000122.1_cds_WP_002178756.1_370	24.437	311	314
WP_000410273.1	lcl|NZ_AHMF02000034.1_cds_WP_004428772.1_3304	23.457	324	314
WP_000410273.1	lcl|NZ_AHMF02000091.1_cds_WP_002178501.1_1633	23.304	339	314
WP_000410273.1	lcl|NZ_AHMF02000122.1_cds_WP_036068182.1_379	22.022	277	314
WP_000410273.1	lcl|NZ_AHMF02000056.1_cds_WP_004430563.1_2670	24.138	290	314
WP_000410273.1	lcl|NZ_AHMF02000081.1_cds_WP_004439553.1_1970	22.826	276	314
WP_000884059.1	lcl|NZ_AHMF02000111.1_cds_WP_002178322.1_817	40.000	140	185
WP_000646253.1	lcl|NZ_AHMF02000091.1_cds_WP_002178501.1_1633	32.738	336	329
WP_000646253.1	lcl|NZ_AHMF02000122.1_cds_WP_002178756.1_370	31.014	345	329
WP_000646253.1	lcl|NZ_AHMF02000034.1_cds_WP_004428772.1_3304	30.794	315	329
WP_000646253.1	lcl|NZ_AHMF02000056.1_cds_WP_004430563.1_2670	31.343	335	329
WP_000646253.1	lcl|NZ_AHMF02000122.1_cds_WP_036068182.1_379	31.457	302	329
WP_000646253.1	lcl|NZ_AHMF02000081.1_cds_WP_004439553.1_1970	31.046	306	329
WP_000646253.1	lcl|NZ_AHMF02000034.1_cds_WP_004426761.1_3149	28.402	338	329
WP_000646253.1	lcl|NZ_AHMF02000074.1_cds_WP_002148036.1_2175	30.154	325	329
WP_000646253.1	lcl|NZ_AHMF02000059.1_cds_WP_004429771.1_2504	28.159	277	329
WP_000646253.1	lcl|NZ_AHMF02000122.1_cds_WP_004428880.1_366	26.493	268	329
WP_000646253.1	lcl|NZ_AHMF02000091.1_cds_WP_004428900.1_1614	24.928	345	329
