WP_000340715.1	lcl|NZ_ANIK01000093.1_cds_WP_020774736.1_3258	94.186	86	106
WP_000410273.1	lcl|NZ_ANIK01000093.1_cds_WP_020774692.1_3259	89.032	310	314
WP_000410273.1	lcl|NZ_ANIK01000093.1_cds_WP_020774697.1_3262	25.316	316	314
WP_000410273.1	lcl|NZ_ANIK01000003.1_cds_WP_020771927.1_189	24.458	323	314
WP_000410273.1	lcl|NZ_ANIK01000093.1_cds_WP_020774725.1_3292	23.656	186	314
WP_000410273.1	lcl|NZ_ANIK01000071.1_cds_WP_020774296.1_2915	23.488	281	314
WP_000410273.1	lcl|NZ_ANIK01000052.1_cds_WP_017808832.1_2182	25.346	217	314
WP_000410273.1	lcl|NZ_ANIK01000093.1_cds_WP_017809394.1_3287	23.385	325	314
WP_000410273.1	lcl|NZ_ANIK01000120.1_cds_WP_020775260.1_3859	20.238	168	314
WP_000604524.1	lcl|NZ_ANIK01000093.1_cds_WP_020774721.1_3260	83.288	365	365
WP_000884059.1	lcl|NZ_ANIK01000093.1_cds_WP_020774732.1_3261	91.351	185	185
WP_000884059.1	lcl|NZ_ANIK01000028.1_cds_WP_020772754.1_1245	37.671	146	185
WP_000646253.1	lcl|NZ_ANIK01000093.1_cds_WP_020774697.1_3262	91.489	329	329
WP_000646253.1	lcl|NZ_ANIK01000093.1_cds_WP_020774725.1_3292	32.063	315	329
WP_000646253.1	lcl|NZ_ANIK01000003.1_cds_WP_020771927.1_189	30.794	315	329
WP_000646253.1	lcl|NZ_ANIK01000071.1_cds_WP_020774296.1_2915	29.254	335	329
WP_000646253.1	lcl|NZ_ANIK01000052.1_cds_WP_017808832.1_2182	32.051	312	329
WP_000646253.1	lcl|NZ_ANIK01000120.1_cds_WP_020775260.1_3859	27.976	336	329
WP_000646253.1	lcl|NZ_ANIK01000113.1_cds_WP_020775061.1_3635	29.503	322	329
WP_000646253.1	lcl|NZ_ANIK01000052.1_cds_WP_036042477.1_2193	29.193	322	329
WP_000646253.1	lcl|NZ_ANIK01000093.1_cds_WP_020774722.1_3265	28.197	305	329
WP_000646253.1	lcl|NZ_ANIK01000093.1_cds_WP_021064603.1_3289	30.515	272	329
WP_000646253.1	lcl|NZ_ANIK01000008.1_cds_WP_020772116.1_470	25.148	338	329
WP_000646253.1	lcl|NZ_ANIK01000093.1_cds_WP_020774692.1_3259	27.985	268	329
WP_000646253.1	lcl|NZ_ANIK01000093.1_cds_WP_017809394.1_3287	25.566	309	329
WP_000646253.1	lcl|NZ_ANIK01000017.1_cds_WP_020772546.1_925	23.853	218	329
WP_000646253.1	lcl|NZ_ANIK01000017.1_cds_WP_020772548.1_917	25.630	238	329
WP_000646253.1	lcl|NZ_ANIK01000034.1_cds_WP_020773134.1_1583	26.894	264	329
WP_000646253.1	lcl|NZ_ANIK01000003.1_cds_WP_020771874.1_100	25.672	335	329
WP_000646253.1	lcl|NZ_ANIK01000016.1_cds_WP_020772455.1_821	25.483	259	329
WP_000646253.1	lcl|NZ_ANIK01000114.1_cds_WP_020775079.1_3650	28.980	245	329
WP_000646253.1	lcl|NZ_ANIK01000017.1_cds_WP_020772564.1_927	30.625	160	329
WP_000774263.1	lcl|NZ_ANIK01000093.1_cds_WP_021064582.1_3263	76.404	267	267
WP_000774263.1	lcl|NZ_ANIK01000017.1_cds_WP_020772563.1_928	24.180	244	267
WP_000774263.1	lcl|NZ_ANIK01000093.1_cds_WP_020774727.1_3297	27.419	186	267
WP_000774263.1	lcl|NZ_ANIK01000047.1_cds_WP_020773607.1_2067	30.052	193	267
WP_000774263.1	lcl|NZ_ANIK01000071.1_cds_WP_020774369.1_2914	25.397	189	267
WP_000774263.1	lcl|NZ_ANIK01000120.1_cds_WP_020775276.1_3858	28.283	198	267
WP_000774263.1	lcl|NZ_ANIK01000120.1_cds_WP_081605152.1_3850	37.209	86	267
WP_240738528.1	lcl|NZ_ANIK01000093.1_cds_WP_020774708.1_3264	87.402	508	509
WP_240738528.1	lcl|NZ_ANIK01000034.1_cds_WP_017810117.1_1508	26.074	326	509
WP_240738528.1	lcl|NZ_ANIK01000034.1_cds_WP_017810118.1_1509	27.586	116	509
WP_240738528.1	lcl|NZ_ANIK01000093.1_cds_WP_020774708.1_3264	87.402	508	509
WP_240738528.1	lcl|NZ_ANIK01000034.1_cds_WP_017810117.1_1508	26.074	326	509
WP_240738528.1	lcl|NZ_ANIK01000034.1_cds_WP_017810118.1_1509	27.586	116	509
WP_001067557.1	lcl|NZ_ANIK01000093.1_cds_WP_020774722.1_3265	92.727	330	330
WP_001067557.1	lcl|NZ_ANIK01000093.1_cds_WP_020774697.1_3262	28.431	306	330
WP_001067557.1	lcl|NZ_ANIK01000093.1_cds_WP_020774725.1_3292	28.571	266	330
WP_001067557.1	lcl|NZ_ANIK01000052.1_cds_WP_017808832.1_2182	26.740	273	330
WP_001067557.1	lcl|NZ_ANIK01000003.1_cds_WP_020771927.1_189	27.899	276	330
WP_001067557.1	lcl|NZ_ANIK01000071.1_cds_WP_020774296.1_2915	25.225	333	330
WP_001067557.1	lcl|NZ_ANIK01000093.1_cds_WP_017809394.1_3287	27.964	329	330
WP_001067557.1	lcl|NZ_ANIK01000003.1_cds_WP_020771874.1_100	25.514	243	330
WP_001067557.1	lcl|NZ_ANIK01000008.1_cds_WP_020772116.1_470	26.255	259	330
WP_001067557.1	lcl|NZ_ANIK01000113.1_cds_WP_020775061.1_3635	27.711	249	330
WP_001067557.1	lcl|NZ_ANIK01000120.1_cds_WP_020775260.1_3859	25.352	142	330
WP_001067557.1	lcl|NZ_ANIK01000017.1_cds_WP_020772546.1_925	24.737	190	330
WP_001198107.1	lcl|NZ_ANIK01000093.1_cds_WP_020774738.1_3284	34.540	359	366
WP_001198107.1	lcl|NZ_ANIK01000071.1_cds_WP_020774368.1_2921	32.670	352	366
WP_001198107.1	lcl|NZ_ANIK01000047.1_cds_WP_020773626.1_2072	27.968	379	366
WP_001198107.1	lcl|NZ_ANIK01000093.1_cds_WP_020774735.1_3300	27.731	357	366
WP_001198107.1	lcl|NZ_ANIK01000026.1_cds_WP_020772644.1_1076	29.805	359	366
WP_001198107.1	lcl|NZ_ANIK01000093.1_cds_WP_020774719.1_3293	29.779	272	366
WP_001198107.1	lcl|NZ_ANIK01000115.1_cds_WP_036043800.1_3689	28.108	185	366
WP_000608292.1	lcl|NZ_ANIK01000093.1_cds_WP_020774738.1_3284	37.883	359	367
WP_000608292.1	lcl|NZ_ANIK01000071.1_cds_WP_020774368.1_2921	34.857	350	367
WP_000608292.1	lcl|NZ_ANIK01000026.1_cds_WP_020772644.1_1076	32.454	379	367
WP_000608292.1	lcl|NZ_ANIK01000047.1_cds_WP_020773626.1_2072	31.937	382	367
WP_000608292.1	lcl|NZ_ANIK01000093.1_cds_WP_020774735.1_3300	25.000	376	367
WP_000608292.1	lcl|NZ_ANIK01000093.1_cds_WP_020774719.1_3293	30.769	247	367
WP_000608292.1	lcl|NZ_ANIK01000115.1_cds_WP_036043800.1_3689	25.140	358	367
WP_000689747.1	lcl|NZ_ANIK01000093.1_cds_WP_020774731.1_3266	37.729	546	544
WP_000689747.1	lcl|NZ_ANIK01000093.1_cds_WP_020774731.1_3266	37.729	546	544
WP_000342716.1	lcl|NZ_ANIK01000093.1_cds_WP_020774718.1_3267	66.415	265	265
WP_000342716.1	lcl|NZ_ANIK01000001.1_cds_WP_017808837.1_36	45.679	243	265
WP_017857901.1	lcl|NZ_ANIK01000093.1_cds_WP_020774733.1_3268	84.839	310	310
WP_017857901.1	lcl|NZ_ANIK01000029.1_cds_WP_020773005.1_1368	36.513	304	310
WP_017857901.1	lcl|NZ_ANIK01000084.1_cds_WP_020774582.1_3130	25.733	307	310
WP_017857901.1	lcl|NZ_ANIK01000028.1_cds_WP_017809912.1_1193	27.820	133	310
WP_017857901.1	lcl|NZ_ANIK01000093.1_cds_WP_020774733.1_3268	84.839	310	310
WP_017857901.1	lcl|NZ_ANIK01000029.1_cds_WP_020773005.1_1368	36.513	304	310
WP_017857901.1	lcl|NZ_ANIK01000084.1_cds_WP_020774582.1_3130	25.733	307	310
WP_017857901.1	lcl|NZ_ANIK01000028.1_cds_WP_017809912.1_1193	27.820	133	310
WP_000479982.1	lcl|NZ_ANIK01000093.1_cds_WP_020774710.1_3269	91.667	264	264
WP_000715956.1	lcl|NZ_ANIK01000093.1_cds_WP_017808121.1_3270	83.721	129	131
WP_001088861.1	lcl|NZ_ANIK01000093.1_cds_WP_020774728.1_3271	82.639	144	144
WP_001088861.1	lcl|NZ_ANIK01000101.1_cds_WP_017808566.1_3457	44.643	56	144
WP_240738526.1	lcl|NZ_ANIK01000093.1_cds_WP_021064592.1_3272	89.593	221	221
WP_240738526.1	lcl|NZ_ANIK01000003.1_cds_WP_017810137.1_217	25.641	78	221
WP_240738526.1	lcl|NZ_ANIK01000123.1_cds_WP_036043937.1_3962	40.323	62	221
WP_002095414.1	lcl|NZ_ANIK01000003.1_cds_WP_017810137.1_217	31.293	147	388
WP_002095414.1	lcl|NZ_ANIK01000029.1_cds_WP_021064652.1_1391	26.961	204	388
WP_002095414.1	lcl|NZ_ANIK01000024.1_cds_WP_036041491.1_1014	26.291	213	388
WP_002095414.1	lcl|NZ_ANIK01000093.1_cds_WP_020774711.1_3304	34.021	97	388
WP_002095414.1	lcl|NZ_ANIK01000093.1_cds_WP_021064579.1_3275	24.837	153	388
WP_002095414.1	lcl|NZ_ANIK01000007.1_cds_WP_020772074.1_409	24.476	143	388
WP_001091189.1	lcl|NZ_ANIK01000093.1_cds_WP_020774724.1_3309	26.887	212	252
WP_000667982.1	lcl|NZ_ANIK01000093.1_cds_WP_231384495.1_3280	39.618	419	414
WP_000815073.1	lcl|NZ_ANIK01000093.1_cds_WP_020774698.1_3283	90.465	409	409
WP_000815073.1	lcl|NZ_ANIK01000093.1_cds_WP_021064577.1_3277	33.420	386	409
WP_000815073.1	lcl|NZ_ANIK01000093.1_cds_WP_021064579.1_3275	26.649	379	409
WP_000815073.1	lcl|NZ_ANIK01000093.1_cds_WP_020774711.1_3304	24.828	145	409
WP_000815073.1	lcl|NZ_ANIK01000029.1_cds_WP_021064652.1_1391	22.973	148	409
WP_000815073.1	lcl|NZ_ANIK01000003.1_cds_WP_017810137.1_217	23.926	163	409
WP_000575398.1	lcl|NZ_ANIK01000093.1_cds_WP_020774738.1_3284	81.389	360	361
WP_000575398.1	lcl|NZ_ANIK01000071.1_cds_WP_020774368.1_2921	38.936	357	361
WP_000575398.1	lcl|NZ_ANIK01000026.1_cds_WP_020772644.1_1076	35.549	346	361
WP_000575398.1	lcl|NZ_ANIK01000047.1_cds_WP_020773626.1_2072	29.639	388	361
WP_000575398.1	lcl|NZ_ANIK01000093.1_cds_WP_020774735.1_3300	26.933	375	361
WP_000575398.1	lcl|NZ_ANIK01000093.1_cds_WP_020774719.1_3293	27.240	279	361
WP_000575398.1	lcl|NZ_ANIK01000115.1_cds_WP_036043800.1_3689	24.355	349	361
WP_000726053.1	lcl|NZ_ANIK01000093.1_cds_WP_020774720.1_3285	76.132	243	244
WP_000726053.1	lcl|NZ_ANIK01000071.1_cds_WP_036043161.1_2924	26.941	219	244
WP_000667249.1	lcl|NZ_ANIK01000093.1_cds_WP_020774695.1_3286	84.091	176	176
WP_000667249.1	lcl|NZ_ANIK01000071.1_cds_WP_020774359.1_2917	40.556	180	176
WP_239248138.1	lcl|NZ_ANIK01000093.1_cds_WP_017809394.1_3287	77.922	308	313
WP_239248138.1	lcl|NZ_ANIK01000113.1_cds_WP_020775061.1_3635	28.571	322	313
