WP_000340715.1	lcl|NZ_JAUOTG010000022.1_cds_WP_004462903.1_1721	95.349	86	106
WP_000410273.1	lcl|NZ_JAUOTG010000022.1_cds_WP_004464977.1_1722	92.581	310	314
WP_000410273.1	lcl|NZ_JAUOTG010000022.1_cds_WP_004464967.1_1776	24.731	279	314
WP_000410273.1	lcl|NZ_JAUOTG010000001.1_cds_WP_008393339.1_217	24.611	321	314
WP_000410273.1	lcl|NZ_JAUOTG010000001.1_cds_WP_032928188.1_333	25.000	332	314
WP_000410273.1	lcl|NZ_JAUOTG010000022.1_cds_WP_282964026.1_1778	25.683	183	314
WP_000410273.1	lcl|NZ_JAUOTG010000033.1_cds_WP_008394652.1_2161	23.843	281	314
WP_000410273.1	lcl|NZ_JAUOTG010000004.1_cds_WP_004468319.1_1644	22.353	170	314
WP_000410273.1	lcl|NZ_JAUOTG010000013.1_cds_WP_004461234.1_899	25.359	209	314
WP_000884059.1	lcl|NZ_JAUOTG010000006.1_cds_WP_004460143.1_1366	35.616	146	185
WP_000884059.1	lcl|NZ_JAUOTG010000022.1_cds_WP_075918475.1_1759	35.028	177	185
WP_000646253.1	lcl|NZ_JAUOTG010000022.1_cds_WP_004464967.1_1776	31.776	321	329
WP_000646253.1	lcl|NZ_JAUOTG010000033.1_cds_WP_008394652.1_2161	31.045	335	329
WP_000646253.1	lcl|NZ_JAUOTG010000001.1_cds_WP_008393339.1_217	29.524	315	329
WP_000646253.1	lcl|NZ_JAUOTG010000013.1_cds_WP_004461234.1_899	32.476	311	329
WP_000646253.1	lcl|NZ_JAUOTG010000022.1_cds_WP_282964026.1_1778	29.508	305	329
WP_000646253.1	lcl|NZ_JAUOTG010000004.1_cds_WP_004468319.1_1644	27.083	336	329
WP_000646253.1	lcl|NZ_JAUOTG010000001.1_cds_WP_032928188.1_333	28.571	322	329
WP_000646253.1	lcl|NZ_JAUOTG010000013.1_cds_WP_004467290.1_896	28.571	322	329
WP_000646253.1	lcl|NZ_JAUOTG010000017.1_cds_WP_046943555.1_44	24.638	345	329
WP_000646253.1	lcl|NZ_JAUOTG010000022.1_cds_WP_004464977.1_1722	26.667	270	329
WP_000646253.1	lcl|NZ_JAUOTG010000010.1_cds_WP_008398679.1_2595	26.718	262	329
WP_000646253.1	lcl|NZ_JAUOTG010000022.1_cds_WP_004465101.1_1780	25.993	277	329
WP_000646253.1	lcl|NZ_JAUOTG010000018.1_cds_WP_282963968.1_2236	24.773	331	329
WP_000646253.1	lcl|NZ_JAUOTG010000021.1_cds_WP_004472818.1_953	27.273	286	329
WP_000774263.1	lcl|NZ_JAUOTG010000022.1_cds_WP_004475169.1_1777	27.568	185	267
WP_000774263.1	lcl|NZ_JAUOTG010000004.1_cds_WP_004477560.1_1675	30.808	198	267
WP_000774263.1	lcl|NZ_JAUOTG010000033.1_cds_WP_004475142.1_2160	26.316	190	267
WP_000774263.1	lcl|NZ_JAUOTG010000004.1_cds_WP_004477855.1_1643	26.943	193	267
WP_000774263.1	lcl|NZ_JAUOTG010000013.1_cds_WP_016754360.1_928	26.923	208	267
WP_240738528.1	lcl|NZ_JAUOTG010000002.1_cds_WP_004473482.1_1460	26.462	325	509
WP_240738528.1	lcl|NZ_JAUOTG010000002.1_cds_WP_004460640.1_1459	33.333	90	509
WP_240738528.1	lcl|NZ_JAUOTG010000002.1_cds_WP_004473482.1_1460	26.462	325	509
WP_240738528.1	lcl|NZ_JAUOTG010000002.1_cds_WP_004460640.1_1459	33.333	90	509
WP_001067557.1	lcl|NZ_JAUOTG010000013.1_cds_WP_004461234.1_899	26.007	273	330
WP_001067557.1	lcl|NZ_JAUOTG010000022.1_cds_WP_004464967.1_1776	23.273	275	330
WP_001067557.1	lcl|NZ_JAUOTG010000001.1_cds_WP_008393339.1_217	27.899	276	330
WP_001067557.1	lcl|NZ_JAUOTG010000033.1_cds_WP_008394652.1_2161	25.449	334	330
WP_001067557.1	lcl|NZ_JAUOTG010000018.1_cds_WP_282963968.1_2236	25.514	243	330
WP_001067557.1	lcl|NZ_JAUOTG010000017.1_cds_WP_046943555.1_44	26.154	260	330
WP_001067557.1	lcl|NZ_JAUOTG010000001.1_cds_WP_032928188.1_333	28.458	253	330
WP_001067557.1	lcl|NZ_JAUOTG010000004.1_cds_WP_004468319.1_1644	24.460	139	330
WP_001067557.1	lcl|NZ_JAUOTG010000022.1_cds_WP_004464977.1_1722	24.012	329	330
WP_001067557.1	lcl|NZ_JAUOTG010000010.1_cds_WP_008398679.1_2595	28.462	130	330
WP_001198107.1	lcl|NZ_JAUOTG010000022.1_cds_WP_004462146.1_1791	32.857	350	366
WP_001198107.1	lcl|NZ_JAUOTG010000022.1_cds_WP_004475202.1_1732	34.472	322	366
WP_001198107.1	lcl|NZ_JAUOTG010000004.1_cds_WP_004466571.1_1681	28.191	376	366
WP_001198107.1	lcl|NZ_JAUOTG010000022.1_cds_WP_075918479.1_1753	30.513	390	366
WP_001198107.1	lcl|NZ_JAUOTG010000011.1_cds_WP_004465893.1_1843	30.641	359	366
WP_001198107.1	lcl|NZ_JAUOTG010000022.1_cds_WP_061207032.1_1729	37.864	206	366
WP_001198107.1	lcl|NZ_JAUOTG010000017.1_cds_WP_004473876.1_43	30.645	186	366
WP_000608292.1	lcl|NZ_JAUOTG010000022.1_cds_WP_004462146.1_1791	36.390	349	367
WP_000608292.1	lcl|NZ_JAUOTG010000011.1_cds_WP_004465893.1_1843	33.773	379	367
WP_000608292.1	lcl|NZ_JAUOTG010000022.1_cds_WP_075918479.1_1753	31.452	372	367
WP_000608292.1	lcl|NZ_JAUOTG010000004.1_cds_WP_004466571.1_1681	30.079	379	367
WP_000608292.1	lcl|NZ_JAUOTG010000022.1_cds_WP_004475202.1_1732	37.959	245	367
WP_000608292.1	lcl|NZ_JAUOTG010000022.1_cds_WP_061207032.1_1729	28.531	354	367
WP_000608292.1	lcl|NZ_JAUOTG010000017.1_cds_WP_004473876.1_43	26.816	358	367
WP_000608292.1	lcl|NZ_JAUOTG010000006.1_cds_WP_032924150.1_1331	34.831	89	367
WP_000342716.1	lcl|NZ_JAUOTG010000056.1_cds_WP_046944142.1_2999	43.725	247	265
WP_017857901.1	lcl|NZ_JAUOTG010000054.1_cds_WP_004474516.1_573	37.627	295	310
WP_017857901.1	lcl|NZ_JAUOTG010000023.1_cds_WP_004473577.1_3046	26.623	308	310
WP_017857901.1	lcl|NZ_JAUOTG010000010.1_cds_WP_004462208.1_2631	28.571	133	310
WP_017857901.1	lcl|NZ_JAUOTG010000054.1_cds_WP_004474516.1_573	37.627	295	310
WP_017857901.1	lcl|NZ_JAUOTG010000023.1_cds_WP_004473577.1_3046	26.623	308	310
WP_017857901.1	lcl|NZ_JAUOTG010000010.1_cds_WP_004462208.1_2631	28.571	133	310
WP_001088861.1	lcl|NZ_JAUOTG010000035.1_cds_WP_004462309.1_3084	41.270	63	144
WP_240738526.1	lcl|NZ_JAUOTG010000025.1_cds_WP_004472978.1_532	29.808	104	221
WP_240738526.1	lcl|NZ_JAUOTG010000001.1_cds_WP_282963583.1_244	25.641	78	221
WP_002095414.1	lcl|NZ_JAUOTG010000001.1_cds_WP_282963583.1_244	31.973	147	388
WP_002095414.1	lcl|NZ_JAUOTG010000025.1_cds_WP_282964057.1_531	30.282	142	388
WP_002095414.1	lcl|NZ_JAUOTG010000023.1_cds_WP_004475523.1_3057	25.926	216	388
WP_002095414.1	lcl|NZ_JAUOTG010000022.1_cds_WP_282964019.1_1738	32.632	95	388
WP_000815073.1	lcl|NZ_JAUOTG010000025.1_cds_WP_282964057.1_531	21.348	178	409
WP_000815073.1	lcl|NZ_JAUOTG010000001.1_cds_WP_282963583.1_244	23.664	131	409
WP_000575398.1	lcl|NZ_JAUOTG010000022.1_cds_WP_004462146.1_1791	37.989	358	361
WP_000575398.1	lcl|NZ_JAUOTG010000011.1_cds_WP_004465893.1_1843	36.494	348	361
