WP_000340715.1	lcl|NZ_RQFA01000066.1_cds_WP_135590643.1_423	88.372	86	106
WP_000410273.1	lcl|NZ_RQFA01000066.1_cds_WP_135590644.1_422	78.205	312	314
WP_000410273.1	lcl|NZ_RQFA01000066.1_cds_WP_135590646.1_420	23.938	259	314
WP_000410273.1	lcl|NZ_RQFA01000080.1_cds_WP_135593681.1_155	23.765	324	314
WP_000410273.1	lcl|NZ_RQFA01000066.1_cds_WP_135590671.1_393	25.333	225	314
WP_000884059.1	lcl|NZ_RQFA01000032.1_cds_WP_135590804.1_1151	38.095	147	185
WP_000646253.1	lcl|NZ_RQFA01000066.1_cds_WP_135590646.1_420	29.874	318	329
WP_000646253.1	lcl|NZ_RQFA01000080.1_cds_WP_135593681.1_155	29.524	315	329
WP_000646253.1	lcl|NZ_RQFA01000048.1_cds_WP_135593996.1_2628	32.362	309	329
WP_000646253.1	lcl|NZ_RQFA01000066.1_cds_WP_135590671.1_393	28.115	313	329
WP_000646253.1	lcl|NZ_RQFA01000041.1_cds_WP_135595207.1_3748	27.679	336	329
WP_000646253.1	lcl|NZ_RQFA01000080.1_cds_WP_135593453.1_279	29.712	313	329
WP_000646253.1	lcl|NZ_RQFA01000048.1_cds_WP_135591407.1_2519	29.429	333	329
WP_000646253.1	lcl|NZ_RQFA01000066.1_cds_WP_246057568.1_399	22.333	300	329
WP_000646253.1	lcl|NZ_RQFA01000066.1_cds_WP_135590644.1_422	25.397	315	329
WP_000646253.1	lcl|NZ_RQFA01000080.1_cds_WP_135593870.1_64	26.205	332	329
WP_000646253.1	lcl|NZ_RQFA01000046.1_cds_WP_135590287.1_2145	23.460	341	329
WP_000646253.1	lcl|NZ_RQFA01000008.1_cds_WP_135592711.1_2842	27.652	264	329
WP_000646253.1	lcl|NZ_RQFA01000026.1_cds_WP_135590112.1_1598	23.504	234	329
WP_000646253.1	lcl|NZ_RQFA01000033.1_cds_WP_135591491.1_3245	28.063	253	329
WP_000646253.1	lcl|NZ_RQFA01000066.1_cds_WP_246057566.1_392	28.834	163	329
WP_000774263.1	lcl|NZ_RQFA01000066.1_cds_WP_135590652.1_414	28.099	242	267
WP_000774263.1	lcl|NZ_RQFA01000066.1_cds_WP_135593078.1_391	25.121	207	267
