WP_000340715.1	lcl|NZ_VCHI01000060.1_cds_WP_000340715.1_2921	100.000	86	106
WP_000410273.1	lcl|NZ_VCHI01000060.1_cds_WP_000410266.1_2920	99.363	314	314
WP_000410273.1	lcl|NZ_VCHI01000060.1_cds_WP_000646254.1_2917	25.705	319	314
WP_000410273.1	lcl|NZ_VCHI01000008.1_cds_WP_000744698.1_3373	24.691	324	314
WP_000410273.1	lcl|NZ_VCHI01000025.1_cds_WP_000723091.1_1447	23.611	288	314
WP_000410273.1	lcl|NZ_VCHI01000060.1_cds_WP_001067557.1_2914	24.695	328	314
WP_000410273.1	lcl|NZ_VCHI01000011.1_cds_WP_002072074.1_282	23.077	273	314
WP_000604524.1	lcl|NZ_VCHI01000060.1_cds_WP_000604525.1_2919	99.178	365	365
WP_000884059.1	lcl|NZ_VCHI01000060.1_cds_WP_000884059.1_2918	100.000	185	185
WP_000884059.1	lcl|NZ_VCHI01000013.1_cds_WP_000351733.1_581	40.000	140	185
WP_000646253.1	lcl|NZ_VCHI01000060.1_cds_WP_000646254.1_2917	99.088	329	329
WP_000646253.1	lcl|NZ_VCHI01000008.1_cds_WP_000744698.1_3373	32.063	315	329
WP_000646253.1	lcl|NZ_VCHI01000025.1_cds_WP_000723091.1_1447	31.045	335	329
WP_000646253.1	lcl|NZ_VCHI01000011.1_cds_WP_002072074.1_282	31.148	305	329
WP_000646253.1	lcl|NZ_VCHI01000005.1_cds_WP_000649924.1_2535	29.878	328	329
WP_000646253.1	lcl|NZ_VCHI01000113.1_cds_WP_000709508.1_365	29.231	325	329
WP_000646253.1	lcl|NZ_VCHI01000060.1_cds_WP_001067557.1_2914	28.664	307	329
WP_000646253.1	lcl|NZ_VCHI01000011.1_cds_WP_000688696.1_302	28.975	283	329
WP_000646253.1	lcl|NZ_VCHI01000030.1_cds_WP_000475901.1_1800	27.372	274	329
WP_000646253.1	lcl|NZ_VCHI01000060.1_cds_WP_000410266.1_2920	25.705	319	329
WP_000646253.1	lcl|NZ_VCHI01000002.1_cds_WP_001074779.1_1101	28.679	265	329
WP_000646253.1	lcl|NZ_VCHI01000003.1_cds_WP_001003560.1_1734	24.852	338	329
WP_000646253.1	lcl|NZ_VCHI01000094.1_cds_WP_000378097.1_3662	24.419	172	329
WP_000774263.1	lcl|NZ_VCHI01000060.1_cds_WP_000774259.1_2916	98.502	267	267
WP_000774263.1	lcl|NZ_VCHI01000025.1_cds_WP_000842260.1_1448	26.316	190	267
WP_000774263.1	lcl|NZ_VCHI01000011.1_cds_WP_000667727.1_324	31.818	110	267
WP_000774263.1	lcl|NZ_VCHI01000024.1_cds_WP_000805357.1_1405	33.645	107	267
WP_240738528.1	lcl|NZ_VCHI01000060.1_cds_WP_002072162.1_2915	98.035	509	509
WP_240738528.1	lcl|NZ_VCHI01000002.1_cds_WP_000291581.1_1173	26.480	321	509
WP_240738528.1	lcl|NZ_VCHI01000002.1_cds_WP_000364504.1_1172	31.111	90	509
WP_240738528.1	lcl|NZ_VCHI01000060.1_cds_WP_002072162.1_2915	98.035	509	509
WP_240738528.1	lcl|NZ_VCHI01000002.1_cds_WP_000291581.1_1173	26.480	321	509
WP_240738528.1	lcl|NZ_VCHI01000002.1_cds_WP_000364504.1_1172	31.111	90	509
WP_001067557.1	lcl|NZ_VCHI01000060.1_cds_WP_001067557.1_2914	100.000	330	330
WP_001067557.1	lcl|NZ_VCHI01000060.1_cds_WP_000646254.1_2917	30.350	257	330
WP_001067557.1	lcl|NZ_VCHI01000011.1_cds_WP_002072074.1_282	26.103	272	330
WP_001067557.1	lcl|NZ_VCHI01000008.1_cds_WP_000744698.1_3373	27.174	276	330
WP_001067557.1	lcl|NZ_VCHI01000003.1_cds_WP_001003560.1_1734	27.984	243	330
WP_001067557.1	lcl|NZ_VCHI01000025.1_cds_WP_000723091.1_1447	23.423	333	330
WP_001067557.1	lcl|NZ_VCHI01000005.1_cds_WP_000649924.1_2535	28.854	253	330
WP_001067557.1	lcl|NZ_VCHI01000011.1_cds_WP_000688696.1_302	25.681	257	330
WP_001067557.1	lcl|NZ_VCHI01000060.1_cds_WP_000410266.1_2920	24.695	328	330
WP_001198107.1	lcl|NZ_VCHI01000060.1_cds_WP_001198107.1_2913	100.000	366	366
WP_001198107.1	lcl|NZ_VCHI01000060.1_cds_WP_000608294.1_2912	39.452	365	366
WP_001198107.1	lcl|NZ_VCHI01000030.1_cds_WP_000575181.1_1789	33.983	359	366
WP_001198107.1	lcl|NZ_VCHI01000094.1_cds_WP_000172659.1_3663	32.461	382	366
WP_001198107.1	lcl|NZ_VCHI01000011.1_cds_WP_001281953.1_318	27.441	379	366
WP_001198107.1	lcl|NZ_VCHI01000107.1_cds_WP_000228801.1_255	31.845	336	366
WP_001198107.1	lcl|NZ_VCHI01000058.1_cds_WP_000538754.1_2798	29.972	357	366
WP_001198107.1	lcl|NZ_VCHI01000015.1_cds_WP_001982414.1_784	31.579	190	366
WP_000608292.1	lcl|NZ_VCHI01000060.1_cds_WP_000608294.1_2912	99.728	367	367
WP_000608292.1	lcl|NZ_VCHI01000060.1_cds_WP_001198107.1_2913	39.452	365	367
WP_000608292.1	lcl|NZ_VCHI01000030.1_cds_WP_000575181.1_1789	36.438	365	367
WP_000608292.1	lcl|NZ_VCHI01000094.1_cds_WP_000172659.1_3663	32.240	366	367
WP_000608292.1	lcl|NZ_VCHI01000058.1_cds_WP_000538754.1_2798	30.458	371	367
WP_000608292.1	lcl|NZ_VCHI01000107.1_cds_WP_000228801.1_255	34.153	366	367
WP_000608292.1	lcl|NZ_VCHI01000011.1_cds_WP_001281953.1_318	30.208	384	367
WP_000608292.1	lcl|NZ_VCHI01000015.1_cds_WP_001982414.1_784	25.419	358	367
WP_000689747.1	lcl|NZ_VCHI01000060.1_cds_WP_000689740.1_2911	99.449	544	544
WP_000689747.1	lcl|NZ_VCHI01000060.1_cds_WP_000689740.1_2911	99.449	544	544
WP_000342716.1	lcl|NZ_VCHI01000060.1_cds_WP_000342716.1_2910	100.000	265	265
WP_000342716.1	lcl|NZ_VCHI01000104.1_cds_WP_001002662.1_225	44.856	243	265
WP_017857901.1	lcl|NZ_VCHI01000060.1_cds_WP_001246619.1_2909	96.129	310	310
WP_017857901.1	lcl|NZ_VCHI01000138.1_cds_WP_000501205.1_639	36.184	304	310
WP_017857901.1	lcl|NZ_VCHI01000052.1_cds_WP_001183721.1_2681	25.914	301	310
WP_017857901.1	lcl|NZ_VCHI01000004.1_cds_WP_000279896.1_2160	24.809	262	310
WP_017857901.1	lcl|NZ_VCHI01000060.1_cds_WP_001246619.1_2909	96.129	310	310
WP_017857901.1	lcl|NZ_VCHI01000138.1_cds_WP_000501205.1_639	36.184	304	310
WP_017857901.1	lcl|NZ_VCHI01000052.1_cds_WP_001183721.1_2681	25.914	301	310
WP_017857901.1	lcl|NZ_VCHI01000004.1_cds_WP_000279896.1_2160	24.809	262	310
WP_000479982.1	lcl|NZ_VCHI01000060.1_cds_WP_000479980.1_2908	99.621	264	264
WP_000715956.1	lcl|NZ_VCHI01000060.1_cds_WP_000715958.1_2907	98.473	131	131
WP_001088861.1	lcl|NZ_VCHI01000060.1_cds_WP_001088861.1_2906	100.000	144	144
WP_001088861.1	lcl|NZ_VCHI01000016.1_cds_WP_002069656.1_859	42.857	56	144
WP_240738526.1	lcl|NZ_VCHI01000060.1_cds_WP_000517242.1_2905	99.548	221	221
WP_240738526.1	lcl|NZ_VCHI01000008.1_cds_WP_001082181.1_3402	28.205	78	221
WP_240738526.1	lcl|NZ_VCHI01000063.1_cds_WP_001069832.1_2978	27.523	109	221
WP_240738524.1	lcl|NZ_VCHI01000094.1_cds_WP_000378097.1_3662	26.522	230	283
WP_002095414.1	lcl|NZ_VCHI01000008.1_cds_WP_001082181.1_3402	31.973	147	388
WP_002095414.1	lcl|NZ_VCHI01000030.1_cds_WP_002097509.1_1811	27.572	243	388
WP_002095414.1	lcl|NZ_VCHI01000063.1_cds_WP_000347675.1_2979	32.867	143	388
WP_002095414.1	lcl|NZ_VCHI01000072.1_cds_WP_000402849.1_3210	26.531	147	388
WP_002095414.1	lcl|NZ_VCHI01000107.1_cds_WP_001046777.1_258	27.273	143	388
WP_002095414.1	lcl|NZ_VCHI01000030.1_cds_WP_001217660.1_1804	31.111	90	388
WP_000667982.1	lcl|NZ_VCHI01000172.1_cds_WP_002072243.1_939	30.120	332	414
WP_000667982.1	lcl|NZ_VCHI01000107.1_cds_WP_001009616.1_251	27.848	237	414
WP_000815073.1	lcl|NZ_VCHI01000107.1_cds_WP_000384508.1_256	32.546	381	409
WP_000815073.1	lcl|NZ_VCHI01000107.1_cds_WP_001046777.1_258	26.593	361	409
WP_000815073.1	lcl|NZ_VCHI01000063.1_cds_WP_000347675.1_2979	24.324	148	409
WP_000815073.1	lcl|NZ_VCHI01000008.1_cds_WP_001082181.1_3402	23.602	161	409
WP_000815073.1	lcl|NZ_VCHI01000036.1_cds_WP_000914168.1_2019	26.667	165	409
WP_000575398.1	lcl|NZ_VCHI01000030.1_cds_WP_000575181.1_1789	38.827	358	361
WP_000575398.1	lcl|NZ_VCHI01000060.1_cds_WP_000608294.1_2912	40.449	356	361
WP_000575398.1	lcl|NZ_VCHI01000060.1_cds_WP_001198107.1_2913	34.181	354	361
WP_000575398.1	lcl|NZ_VCHI01000058.1_cds_WP_000538754.1_2798	34.670	349	361
WP_000575398.1	lcl|NZ_VCHI01000011.1_cds_WP_001281953.1_318	28.608	388	361
WP_000575398.1	lcl|NZ_VCHI01000094.1_cds_WP_000172659.1_3663	30.607	379	361
