WP_000340715.1	lcl|NZ_AHPU01000126.1_cds_WP_000340715.1_2236	100.000	86	106
WP_000410273.1	lcl|NZ_AHPU01000126.1_cds_WP_000712240.1_2235	99.045	314	314
WP_000410273.1	lcl|NZ_AHPU01000126.1_cds_WP_000646251.1_2232	25.705	319	314
WP_000410273.1	lcl|NZ_AHPU01000149.1_cds_WP_000744700.1_1531	24.691	324	314
WP_000410273.1	lcl|NZ_AHPU01000126.1_cds_WP_000600886.1_2204	25.269	186	314
WP_000410273.1	lcl|NZ_AHPU01000049.1_cds_WP_000723084.1_3194	24.306	288	314
WP_000410273.1	lcl|NZ_AHPU01000126.1_cds_WP_000025488.1_2210	21.053	323	314
WP_000410273.1	lcl|NZ_AHPU01000126.1_cds_WP_001067556.1_2229	24.695	328	314
WP_000604524.1	lcl|NZ_AHPU01000126.1_cds_WP_000604524.1_2234	99.726	365	365
WP_000884059.1	lcl|NZ_AHPU01000126.1_cds_WP_000884057.1_2233	99.459	185	185
WP_000884059.1	lcl|NZ_AHPU01000004.1_cds_WP_000351733.1_3764	40.000	140	185
WP_000646253.1	lcl|NZ_AHPU01000126.1_cds_WP_000646251.1_2232	99.696	329	329
WP_000646253.1	lcl|NZ_AHPU01000149.1_cds_WP_000744700.1_1531	32.063	315	329
WP_000646253.1	lcl|NZ_AHPU01000049.1_cds_WP_000723084.1_3194	31.045	335	329
WP_000646253.1	lcl|NZ_AHPU01000126.1_cds_WP_000600886.1_2204	31.677	322	329
WP_000646253.1	lcl|NZ_AHPU01000078.1_cds_WP_001984071.1_2555	31.475	305	329
WP_000646253.1	lcl|NZ_AHPU01000160.1_cds_WP_000649927.1_1316	29.878	328	329
WP_000646253.1	lcl|NZ_AHPU01000006.1_cds_WP_000709512.1_3666	29.730	333	329
WP_000646253.1	lcl|NZ_AHPU01000126.1_cds_WP_000601375.1_2175	24.080	299	329
WP_000646253.1	lcl|NZ_AHPU01000126.1_cds_WP_001067556.1_2229	28.664	307	329
WP_000646253.1	lcl|NZ_AHPU01000078.1_cds_WP_000688700.1_2535	28.622	283	329
WP_000646253.1	lcl|NZ_AHPU01000126.1_cds_WP_000707057.1_2208	30.037	273	329
WP_000646253.1	lcl|NZ_AHPU01000126.1_cds_WP_000025488.1_2210	25.078	319	329
WP_000646253.1	lcl|NZ_AHPU01000126.1_cds_WP_000475906.1_2165	26.642	274	329
WP_000646253.1	lcl|NZ_AHPU01000126.1_cds_WP_000712240.1_2235	25.705	319	329
WP_000646253.1	lcl|NZ_AHPU01000054.1_cds_WP_001003550.1_3084	25.526	333	329
WP_000646253.1	lcl|NZ_AHPU01000185.1_cds_WP_001074785.1_904	29.057	265	329
WP_000646253.1	lcl|NZ_AHPU01000126.1_cds_WP_000487324.1_2177	26.398	322	329
WP_000774263.1	lcl|NZ_AHPU01000126.1_cds_WP_000774258.1_2231	97.753	267	267
WP_000774263.1	lcl|NZ_AHPU01000126.1_cds_WP_000859505.1_2178	26.693	251	267
WP_000774263.1	lcl|NZ_AHPU01000126.1_cds_WP_000800436.1_2199	26.496	234	267
WP_000774263.1	lcl|NZ_AHPU01000049.1_cds_WP_000842260.1_3193	26.316	190	267
WP_000774263.1	lcl|NZ_AHPU01000173.1_cds_WP_000667727.1_1107	31.818	110	267
WP_000774263.1	lcl|NZ_AHPU01000051.1_cds_WP_000805358.1_3141	33.645	107	267
WP_240738528.1	lcl|NZ_AHPU01000126.1_cds_WP_000602735.1_2230	99.411	509	509
WP_240738528.1	lcl|NZ_AHPU01000141.1_cds_WP_000291595.1_1744	26.791	321	509
WP_240738528.1	lcl|NZ_AHPU01000141.1_cds_WP_000364507.1_1743	31.111	90	509
WP_240738528.1	lcl|NZ_AHPU01000126.1_cds_WP_000602735.1_2230	99.411	509	509
WP_240738528.1	lcl|NZ_AHPU01000141.1_cds_WP_000291595.1_1744	26.791	321	509
WP_240738528.1	lcl|NZ_AHPU01000141.1_cds_WP_000364507.1_1743	31.111	90	509
WP_001067557.1	lcl|NZ_AHPU01000126.1_cds_WP_001067556.1_2229	99.697	330	330
WP_001067557.1	lcl|NZ_AHPU01000126.1_cds_WP_000646251.1_2232	28.990	307	330
WP_001067557.1	lcl|NZ_AHPU01000078.1_cds_WP_001984071.1_2555	25.735	272	330
WP_001067557.1	lcl|NZ_AHPU01000126.1_cds_WP_000600886.1_2204	26.316	266	330
WP_001067557.1	lcl|NZ_AHPU01000126.1_cds_WP_000025488.1_2210	29.864	221	330
WP_001067557.1	lcl|NZ_AHPU01000149.1_cds_WP_000744700.1_1531	26.812	276	330
WP_001067557.1	lcl|NZ_AHPU01000054.1_cds_WP_001003550.1_3084	28.395	243	330
WP_001067557.1	lcl|NZ_AHPU01000049.1_cds_WP_000723084.1_3194	24.324	333	330
WP_001067557.1	lcl|NZ_AHPU01000078.1_cds_WP_000688700.1_2535	26.070	257	330
WP_001067557.1	lcl|NZ_AHPU01000160.1_cds_WP_000649927.1_1316	28.854	253	330
WP_001067557.1	lcl|NZ_AHPU01000126.1_cds_WP_000601375.1_2175	26.545	275	330
WP_001067557.1	lcl|NZ_AHPU01000126.1_cds_WP_000712240.1_2235	24.695	328	330
WP_001198107.1	lcl|NZ_AHPU01000126.1_cds_WP_000575184.1_2154	34.262	359	366
WP_001198107.1	lcl|NZ_AHPU01000126.1_cds_WP_000575397.1_2214	33.898	354	366
WP_001198107.1	lcl|NZ_AHPU01000224.1_cds_WP_001281953.1_499	27.441	379	366
WP_001198107.1	lcl|NZ_AHPU01000126.1_cds_WP_000346036.1_2194	28.090	356	366
WP_001198107.1	lcl|NZ_AHPU01000067.1_cds_WP_000538750.1_2715	29.692	357	366
WP_001198107.1	lcl|NZ_AHPU01000126.1_cds_WP_000947842.1_2203	26.667	345	366
WP_001198107.1	lcl|NZ_AHPU01000284.1_cds_WP_001982414.1_128	31.579	190	366
WP_000608292.1	lcl|NZ_AHPU01000126.1_cds_WP_000575184.1_2154	36.712	365	367
WP_000608292.1	lcl|NZ_AHPU01000126.1_cds_WP_000575397.1_2214	40.449	356	367
WP_000608292.1	lcl|NZ_AHPU01000067.1_cds_WP_000538750.1_2715	30.458	371	367
WP_000608292.1	lcl|NZ_AHPU01000224.1_cds_WP_001281953.1_499	30.208	384	367
WP_000608292.1	lcl|NZ_AHPU01000126.1_cds_WP_000346036.1_2194	24.397	373	367
WP_000608292.1	lcl|NZ_AHPU01000126.1_cds_WP_000947842.1_2203	26.404	356	367
WP_000608292.1	lcl|NZ_AHPU01000284.1_cds_WP_001982414.1_128	25.419	358	367
WP_000689747.1	lcl|NZ_AHPU01000126.1_cds_WP_000776640.1_2228	38.026	547	544
WP_000689747.1	lcl|NZ_AHPU01000126.1_cds_WP_000776640.1_2228	38.026	547	544
WP_000342716.1	lcl|NZ_AHPU01000126.1_cds_WP_000424610.1_2227	67.045	264	265
WP_000342716.1	lcl|NZ_AHPU01000191.1_cds_WP_001002665.1_843	45.267	243	265
WP_017857901.1	lcl|NZ_AHPU01000126.1_cds_WP_025176350.1_2226	93.871	310	310
WP_017857901.1	lcl|NZ_AHPU01000180.1_cds_WP_000501205.1_1001	36.184	304	310
WP_017857901.1	lcl|NZ_AHPU01000042.1_cds_WP_001183723.1_3471	25.914	301	310
WP_017857901.1	lcl|NZ_AHPU01000134.1_cds_WP_000279897.1_1915	25.191	262	310
WP_017857901.1	lcl|NZ_AHPU01000126.1_cds_WP_025176350.1_2226	93.871	310	310
WP_017857901.1	lcl|NZ_AHPU01000180.1_cds_WP_000501205.1_1001	36.184	304	310
WP_017857901.1	lcl|NZ_AHPU01000042.1_cds_WP_001183723.1_3471	25.914	301	310
WP_017857901.1	lcl|NZ_AHPU01000134.1_cds_WP_000279897.1_1915	25.191	262	310
WP_000479982.1	lcl|NZ_AHPU01000126.1_cds_WP_000479982.1_2225	100.000	264	264
WP_000715956.1	lcl|NZ_AHPU01000126.1_cds_WP_000715958.1_2224	98.473	131	131
WP_001088861.1	lcl|NZ_AHPU01000126.1_cds_WP_001088861.1_2223	100.000	144	144
