WP_000340715.1	lcl|NZ_MVAE01000001.1_cds_WP_000340715.1_1581	100.000	86	106
WP_000410273.1	lcl|NZ_MVAE01000001.1_cds_WP_000410275.1_1580	100.000	310	314
WP_000410273.1	lcl|NZ_MVAE01000001.1_cds_WP_000723078.1_1530	24.731	279	314
WP_000410273.1	lcl|NZ_MVAE01000002.1_cds_WP_000744700.1_86	24.691	324	314
WP_000410273.1	lcl|NZ_MVAE01000001.1_cds_WP_000723090.1_1509	23.958	288	314
WP_000410273.1	lcl|NZ_MVAE01000001.1_cds_WP_000567887.1_1528	23.348	227	314
WP_000884059.1	lcl|NZ_MVAE01000012.1_cds_WP_000351733.1_736	40.000	140	185
WP_000884059.1	lcl|NZ_MVAE01000001.1_cds_WP_001047905.1_1548	33.898	177	185
WP_000646253.1	lcl|NZ_MVAE01000002.1_cds_WP_000744700.1_86	32.063	315	329
WP_000646253.1	lcl|NZ_MVAE01000001.1_cds_WP_000723078.1_1530	30.530	321	329
WP_000646253.1	lcl|NZ_MVAE01000001.1_cds_WP_000723090.1_1509	30.746	335	329
WP_000646253.1	lcl|NZ_MVAE01000002.1_cds_WP_001984071.1_351	31.475	305	329
WP_000646253.1	lcl|NZ_MVAE01000002.1_cds_WP_000649923.1_243	29.878	328	329
WP_000646253.1	lcl|NZ_MVAE01000001.1_cds_WP_000567887.1_1528	28.852	305	329
WP_000646253.1	lcl|NZ_MVAE01000021.1_cds_WP_000709511.1_1346	29.538	325	329
WP_000646253.1	lcl|NZ_MVAE01000002.1_cds_WP_000688696.1_331	28.975	283	329
WP_000646253.1	lcl|NZ_MVAE01000001.1_cds_WP_000410275.1_1580	26.347	334	329
WP_000646253.1	lcl|NZ_MVAE01000001.1_cds_WP_000460023.1_1526	25.632	277	329
WP_000646253.1	lcl|NZ_MVAE01000007.1_cds_WP_001074785.1_3494	29.057	265	329
WP_000646253.1	lcl|NZ_MVAE01000004.1_cds_WP_001003557.1_2382	25.000	332	329
WP_000774263.1	lcl|NZ_MVAE01000001.1_cds_WP_000043898.1_1529	27.027	185	267
WP_000774263.1	lcl|NZ_MVAE01000001.1_cds_WP_000842260.1_1508	26.316	190	267
WP_000774263.1	lcl|NZ_MVAE01000002.1_cds_WP_000667727.1_309	31.818	110	267
WP_000774263.1	lcl|NZ_MVAE01000009.1_cds_WP_000805357.1_3652	33.645	107	267
WP_240738528.1	lcl|NZ_MVAE01000007.1_cds_WP_000291586.1_3567	26.562	320	509
WP_240738528.1	lcl|NZ_MVAE01000007.1_cds_WP_000364507.1_3566	31.111	90	509
WP_240738528.1	lcl|NZ_MVAE01000007.1_cds_WP_000291586.1_3567	26.562	320	509
WP_240738528.1	lcl|NZ_MVAE01000007.1_cds_WP_000364507.1_3566	31.111	90	509
