WP_000340715.1	lcl|NZ_LCZF01000044.1_cds_WP_000340715.1_1011	100.000	86	106
WP_000410273.1	lcl|NZ_LCZF01000044.1_cds_WP_000410273.1_1012	100.000	314	314
WP_000410273.1	lcl|NZ_LCZF01000044.1_cds_WP_000646253.1_1015	26.019	319	314
WP_000410273.1	lcl|NZ_LCZF01000110.1_cds_WP_000744700.1_2509	24.691	324	314
WP_000410273.1	lcl|NZ_LCZF01000083.1_cds_WP_000723090.1_1809	23.958	288	314
WP_000410273.1	lcl|NZ_LCZF01000077.1_cds_WP_001033107.1_1606	20.000	265	314
WP_000410273.1	lcl|NZ_LCZF01000044.1_cds_WP_001067558.1_1018	24.695	328	314
WP_000604524.1	lcl|NZ_LCZF01000044.1_cds_WP_000604524.1_1013	99.726	365	365
WP_000884059.1	lcl|NZ_LCZF01000044.1_cds_WP_000884060.1_1014	99.459	185	185
WP_000884059.1	lcl|NZ_LCZF01000113.1_cds_WP_000351733.1_2600	40.000	140	185
WP_000646253.1	lcl|NZ_LCZF01000044.1_cds_WP_000646253.1_1015	100.000	329	329
WP_000646253.1	lcl|NZ_LCZF01000110.1_cds_WP_000744700.1_2509	32.063	315	329
WP_000646253.1	lcl|NZ_LCZF01000083.1_cds_WP_000723090.1_1809	30.746	335	329
WP_000646253.1	lcl|NZ_LCZF01000139.1_cds_WP_001984071.1_3444	31.475	305	329
WP_000646253.1	lcl|NZ_LCZF01000154.1_cds_AAY48_RS19425_3835	30.357	336	329
WP_000646253.1	lcl|NZ_LCZF01000015.1_cds_WP_000649924.1_359	29.878	328	329
WP_000646253.1	lcl|NZ_LCZF01000139.1_cds_WP_000709511.1_3454	29.538	325	329
WP_000646253.1	lcl|NZ_LCZF01000044.1_cds_WP_001067558.1_1018	28.990	307	329
WP_000646253.1	lcl|NZ_LCZF01000010.1_cds_WP_000688696.1_242	28.975	283	329
WP_000646253.1	lcl|NZ_LCZF01000070.1_cds_WP_000475901.1_1565	27.372	274	329
WP_000646253.1	lcl|NZ_LCZF01000044.1_cds_WP_000410273.1_1012	26.019	319	329
WP_000646253.1	lcl|NZ_LCZF01000077.1_cds_WP_001033107.1_1606	26.688	311	329
WP_000646253.1	lcl|NZ_LCZF01000124.1_cds_WP_001074783.1_3089	28.302	265	329
WP_000646253.1	lcl|NZ_LCZF01000130.1_cds_WP_001003562.1_3264	24.850	334	329
WP_000774263.1	lcl|NZ_LCZF01000044.1_cds_WP_000774261.1_1016	98.876	267	267
WP_000774263.1	lcl|NZ_LCZF01000083.1_cds_WP_000842258.1_1810	26.455	189	267
WP_000774263.1	lcl|NZ_LCZF01000073.1_cds_WP_000667727.1_1584	31.818	110	267
WP_000774263.1	lcl|NZ_LCZF01000118.1_cds_WP_000805357.1_2800	33.645	107	267
WP_240738528.1	lcl|NZ_LCZF01000044.1_cds_WP_000612798.1_1017	98.035	509	509
WP_240738528.1	lcl|NZ_LCZF01000124.1_cds_WP_000291586.1_2961	26.562	320	509
WP_240738528.1	lcl|NZ_LCZF01000124.1_cds_WP_000364507.1_2962	31.111	90	509
WP_240738528.1	lcl|NZ_LCZF01000044.1_cds_WP_000612798.1_1017	98.035	509	509
WP_240738528.1	lcl|NZ_LCZF01000124.1_cds_WP_000291586.1_2961	26.562	320	509
WP_240738528.1	lcl|NZ_LCZF01000124.1_cds_WP_000364507.1_2962	31.111	90	509
WP_001067557.1	lcl|NZ_LCZF01000044.1_cds_WP_001067558.1_1018	99.394	330	330
WP_001067557.1	lcl|NZ_LCZF01000044.1_cds_WP_000646253.1_1015	28.664	307	330
WP_001067557.1	lcl|NZ_LCZF01000139.1_cds_WP_001984071.1_3444	25.735	272	330
WP_001067557.1	lcl|NZ_LCZF01000110.1_cds_WP_000744700.1_2509	26.812	276	330
WP_001067557.1	lcl|NZ_LCZF01000130.1_cds_WP_001003562.1_3264	27.984	243	330
WP_001067557.1	lcl|NZ_LCZF01000083.1_cds_WP_000723090.1_1809	23.724	333	330
WP_001067557.1	lcl|NZ_LCZF01000154.1_cds_AAY48_RS19425_3835	27.442	215	330
WP_001067557.1	lcl|NZ_LCZF01000015.1_cds_WP_000649924.1_359	28.854	253	330
WP_001067557.1	lcl|NZ_LCZF01000010.1_cds_WP_000688696.1_242	25.681	257	330
WP_001067557.1	lcl|NZ_LCZF01000044.1_cds_WP_000410273.1_1012	24.695	328	330
WP_001198107.1	lcl|NZ_LCZF01000065.1_cds_WP_001281953.1_1485	27.441	379	366
WP_001198107.1	lcl|NZ_LCZF01000077.1_cds_WP_000172653.1_1617	31.152	382	366
WP_001198107.1	lcl|NZ_LCZF01000077.1_cds_WP_000331752.1_1611	31.129	363	366
WP_001198107.1	lcl|NZ_LCZF01000035.1_cds_WP_000538749.1_888	29.692	357	366
WP_001198107.1	lcl|NZ_LCZF01000108.1_cds_WP_001982414.1_2455	31.579	190	366
WP_001198107.1	lcl|NZ_LCZF01000137.1_cds_AAY48_RS17215_3404	29.565	115	366
WP_000608292.1	lcl|NZ_LCZF01000077.1_cds_WP_000172653.1_1617	33.616	354	367
WP_000608292.1	lcl|NZ_LCZF01000035.1_cds_WP_000538749.1_888	30.458	371	367
WP_000608292.1	lcl|NZ_LCZF01000077.1_cds_WP_000331752.1_1611	35.385	325	367
WP_000608292.1	lcl|NZ_LCZF01000065.1_cds_WP_001281953.1_1485	30.208	384	367
WP_000608292.1	lcl|NZ_LCZF01000108.1_cds_WP_001982414.1_2455	25.419	358	367
WP_000608292.1	lcl|NZ_LCZF01000137.1_cds_AAY48_RS17215_3404	32.639	144	367
