WP_000340715.1	lcl|NZ_AHQN01000621.1_cds_WP_000340715.1_973	100.000	86	106
WP_000410273.1	lcl|NZ_AHQN01000621.1_cds_WP_000410273.1_972	100.000	314	314
WP_000410273.1	lcl|NZ_AHQN01000621.1_cds_WP_000646249.1_969	25.705	319	314
WP_000410273.1	lcl|NZ_AHQN01000522.1_cds_WP_000744700.1_1592	24.691	324	314
WP_000410273.1	lcl|NZ_AHQN01000066.1_cds_WP_000600886.1_3908	25.269	186	314
WP_000410273.1	lcl|NZ_AHQN01000574.1_cds_WP_000723090.1_1235	23.958	288	314
WP_000410273.1	lcl|NZ_AHQN01000066.1_cds_WP_000025487.1_3914	21.362	323	314
WP_000410273.1	lcl|NZ_AHQN01000621.1_cds_WP_001067557.1_966	24.695	328	314
WP_000604524.1	lcl|NZ_AHQN01000621.1_cds_WP_000604524.1_971	99.726	365	365
WP_000884059.1	lcl|NZ_AHQN01000621.1_cds_WP_000884059.1_970	100.000	185	185
WP_000884059.1	lcl|NZ_AHQN01000034.1_cds_WP_000351733.1_4302	40.000	140	185
WP_000646253.1	lcl|NZ_AHQN01000621.1_cds_WP_000646249.1_969	99.696	329	329
WP_000646253.1	lcl|NZ_AHQN01000522.1_cds_WP_000744700.1_1592	32.063	315	329
WP_000646253.1	lcl|NZ_AHQN01000574.1_cds_WP_000723090.1_1235	30.746	335	329
WP_000646253.1	lcl|NZ_AHQN01000066.1_cds_WP_000600886.1_3908	31.677	322	329
WP_000646253.1	lcl|NZ_AHQN01000510.1_cds_WP_001984071.1_1727	31.475	305	329
WP_000646253.1	lcl|NZ_AHQN01000339.1_cds_WP_000649924.1_2562	29.878	328	329
WP_000646253.1	lcl|NZ_AHQN01000378.1_cds_WP_000709511.1_2325	29.538	325	329
WP_000646253.1	lcl|NZ_AHQN01000199.1_cds_WP_000601375.1_3215	24.080	299	329
WP_000646253.1	lcl|NZ_AHQN01000621.1_cds_WP_001067557.1_966	28.664	307	329
WP_000646253.1	lcl|NZ_AHQN01000121.1_cds_WP_000688696.1_3515	28.975	283	329
WP_000646253.1	lcl|NZ_AHQN01000066.1_cds_WP_025179588.1_3912	29.630	270	329
WP_000646253.1	lcl|NZ_AHQN01000066.1_cds_WP_000025487.1_3914	24.765	319	329
WP_000646253.1	lcl|NZ_AHQN01000091.1_cds_WP_000475901.1_3696	27.372	274	329
WP_000646253.1	lcl|NZ_AHQN01000621.1_cds_WP_000410273.1_972	26.019	319	329
WP_000646253.1	lcl|NZ_AHQN01000534.1_cds_WP_001074782.1_1489	29.057	265	329
WP_000646253.1	lcl|NZ_AHQN01000511.1_cds_WP_001003557.1_1723	25.000	332	329
WP_000646253.1	lcl|NZ_AHQN01000215.1_cds_WP_000487320.1_3182	29.379	177	329
WP_000774263.1	lcl|NZ_AHQN01000621.1_cds_WP_000774260.1_968	98.876	267	267
WP_000774263.1	lcl|NZ_AHQN01000215.1_cds_WP_000859505.1_3181	26.693	251	267
WP_000774263.1	lcl|NZ_AHQN01000107.1_cds_WP_000800438.1_3586	24.786	234	267
WP_000774263.1	lcl|NZ_AHQN01000574.1_cds_WP_000842260.1_1236	26.316	190	267
WP_000774263.1	lcl|NZ_AHQN01000352.1_cds_WP_000667724.1_2449	31.818	110	267
WP_000774263.1	lcl|NZ_AHQN01000811.1_cds_WP_000805357.1_487	33.645	107	267
WP_240738528.1	lcl|NZ_AHQN01000621.1_cds_WP_000612793.1_967	99.411	509	509
WP_240738528.1	lcl|NZ_AHQN01000037.1_cds_WP_000291581.1_4254	26.480	321	509
WP_240738528.1	lcl|NZ_AHQN01000037.1_cds_WP_000364504.1_4255	31.111	90	509
WP_240738528.1	lcl|NZ_AHQN01000621.1_cds_WP_000612793.1_967	99.411	509	509
WP_240738528.1	lcl|NZ_AHQN01000037.1_cds_WP_000291581.1_4254	26.480	321	509
WP_240738528.1	lcl|NZ_AHQN01000037.1_cds_WP_000364504.1_4255	31.111	90	509
WP_001067557.1	lcl|NZ_AHQN01000621.1_cds_WP_001067557.1_966	100.000	330	330
WP_001067557.1	lcl|NZ_AHQN01000621.1_cds_WP_000646249.1_969	28.664	307	330
WP_001067557.1	lcl|NZ_AHQN01000510.1_cds_WP_001984071.1_1727	25.735	272	330
WP_001067557.1	lcl|NZ_AHQN01000066.1_cds_WP_000600886.1_3908	26.316	266	330
WP_001067557.1	lcl|NZ_AHQN01000066.1_cds_WP_000025487.1_3914	29.864	221	330
