WP_000340715.1	lcl|NZ_JQRW01000164.1_cds_WP_002725873.1_3331	91.860	86	106
WP_000410273.1	lcl|NZ_JQRW01000164.1_cds_WP_002733579.1_3332	92.994	314	314
WP_000410273.1	lcl|NZ_JQRW01000008.1_cds_WP_002722638.1_281	22.769	325	314
WP_000410273.1	lcl|NZ_JQRW01000080.1_cds_WP_002727919.1_2414	24.555	281	314
WP_000410273.1	lcl|NZ_JQRW01000102.1_cds_WP_061298650.1_2704	21.014	276	314
WP_000410273.1	lcl|NZ_JQRW01000199.1_cds_WP_002728309.1_3410	25.402	311	314
WP_000410273.1	lcl|NZ_JQRW01000024.1_cds_WP_002729504.1_719	22.353	170	314
WP_000884059.1	lcl|NZ_JQRW01000021.1_cds_WP_002721790.1_574	36.301	146	185
WP_000646253.1	lcl|NZ_JQRW01000006.1_cds_WP_061298118.1_240	31.953	338	329
WP_000646253.1	lcl|NZ_JQRW01000008.1_cds_WP_002722638.1_281	29.841	315	329
WP_000646253.1	lcl|NZ_JQRW01000080.1_cds_WP_002727919.1_2414	30.448	335	329
WP_000646253.1	lcl|NZ_JQRW01000102.1_cds_WP_061298650.1_2704	30.435	299	329
WP_000646253.1	lcl|NZ_JQRW01000199.1_cds_WP_002728309.1_3410	30.868	311	329
WP_000646253.1	lcl|NZ_JQRW01000024.1_cds_WP_002729504.1_719	27.273	341	329
WP_000646253.1	lcl|NZ_JQRW01000054.1_cds_WP_002728316.1_1687	28.182	330	329
WP_000646253.1	lcl|NZ_JQRW01000125.1_cds_WP_016757558.1_3048	29.393	313	329
WP_000646253.1	lcl|NZ_JQRW01000067.1_cds_WP_002733546.1_2086	25.000	268	329
WP_000646253.1	lcl|NZ_JQRW01000049.1_cds_WP_002732331.1_1442	25.664	339	329
WP_000646253.1	lcl|NZ_JQRW01000164.1_cds_WP_002733579.1_3332	27.711	249	329
WP_000646253.1	lcl|NZ_JQRW01000067.1_cds_WP_002733698.1_2078	26.642	274	329
WP_000646253.1	lcl|NZ_JQRW01000051.1_cds_WP_002728462.1_1605	26.217	267	329
WP_000646253.1	lcl|NZ_JQRW01000014.1_cds_WP_002721725.1_417	25.223	337	329
WP_000646253.1	lcl|NZ_JQRW01000007.1_cds_WP_002728696.1_246	27.459	244	329
WP_000646253.1	lcl|NZ_JQRW01000067.1_cds_WP_002733757.1_2088	31.034	174	329
WP_000774263.1	lcl|NZ_JQRW01000102.1_cds_WP_061298638.1_2699	23.404	235	267
WP_000774263.1	lcl|NZ_JQRW01000067.1_cds_WP_002738295.1_2089	24.701	251	267
WP_000774263.1	lcl|NZ_JQRW01000080.1_cds_WP_002727921.1_2415	26.455	189	267
WP_000774263.1	lcl|NZ_JQRW01000173.1_cds_WP_002729040.1_3346	33.636	110	267
WP_000774263.1	lcl|NZ_JQRW01000024.1_cds_WP_002729513.1_718	26.455	189	267
WP_000774263.1	lcl|NZ_JQRW01000086.1_cds_WP_002766579.1_2510	26.344	186	267
WP_240738528.1	lcl|NZ_JQRW01000062.1_cds_WP_002728536.1_1885	26.667	315	509
WP_240738528.1	lcl|NZ_JQRW01000062.1_cds_WP_002728534.1_1886	31.111	90	509
WP_240738528.1	lcl|NZ_JQRW01000062.1_cds_WP_002728536.1_1885	26.667	315	509
WP_240738528.1	lcl|NZ_JQRW01000062.1_cds_WP_002728534.1_1886	31.111	90	509
WP_001067557.1	lcl|NZ_JQRW01000199.1_cds_WP_002728309.1_3410	26.740	273	330
WP_001067557.1	lcl|NZ_JQRW01000102.1_cds_WP_061298650.1_2704	25.368	272	330
WP_001067557.1	lcl|NZ_JQRW01000008.1_cds_WP_002722638.1_281	27.425	299	330
WP_001067557.1	lcl|NZ_JQRW01000080.1_cds_WP_002727919.1_2414	26.183	317	330
WP_001067557.1	lcl|NZ_JQRW01000006.1_cds_WP_061298118.1_240	28.017	232	330
WP_001067557.1	lcl|NZ_JQRW01000049.1_cds_WP_002732331.1_1442	27.193	228	330
WP_001067557.1	lcl|NZ_JQRW01000014.1_cds_WP_002721725.1_417	24.898	245	330
WP_001067557.1	lcl|NZ_JQRW01000125.1_cds_WP_016757558.1_3048	26.183	317	330
WP_001067557.1	lcl|NZ_JQRW01000067.1_cds_WP_002733546.1_2086	25.275	273	330
WP_001067557.1	lcl|NZ_JQRW01000024.1_cds_WP_002729504.1_719	25.352	142	330
WP_001067557.1	lcl|NZ_JQRW01000164.1_cds_WP_002733579.1_3332	24.540	326	330
WP_001067557.1	lcl|NZ_JQRW01000051.1_cds_WP_002728462.1_1605	26.639	244	330
WP_001067557.1	lcl|NZ_JQRW01000007.1_cds_WP_002728696.1_246	26.014	296	330
WP_001067557.1	lcl|NZ_JQRW01000077.1_cds_WP_002739707.1_2291	25.781	128	330
WP_001198107.1	lcl|NZ_JQRW01000080.1_cds_WP_002727932.1_2407	32.861	353	366
WP_001198107.1	lcl|NZ_JQRW01000106.1_cds_WP_002728994.1_2768	27.778	378	366
WP_001198107.1	lcl|NZ_JQRW01000102.1_cds_WP_061209108.1_2692	32.312	359	366
WP_001198107.1	lcl|NZ_JQRW01000043.1_cds_WP_002724694.1_1317	30.471	361	366
WP_001198107.1	lcl|NZ_JQRW01000102.1_cds_WP_061298648.1_2703	26.316	361	366
WP_001198107.1	lcl|NZ_JQRW01000049.1_cds_WP_002724641.1_1443	30.270	185	366
WP_000608292.1	lcl|NZ_JQRW01000080.1_cds_WP_002727932.1_2407	37.110	353	367
WP_000608292.1	lcl|NZ_JQRW01000043.1_cds_WP_002724694.1_1317	33.596	381	367
WP_000608292.1	lcl|NZ_JQRW01000102.1_cds_WP_061209108.1_2692	34.054	370	367
WP_000608292.1	lcl|NZ_JQRW01000106.1_cds_WP_002728994.1_2768	30.105	382	367
WP_000608292.1	lcl|NZ_JQRW01000102.1_cds_WP_061298648.1_2703	27.679	336	367
WP_000608292.1	lcl|NZ_JQRW01000049.1_cds_WP_002724641.1_1443	26.257	358	367
WP_000342716.1	lcl|NZ_JQRW01000059.1_cds_WP_061298438.1_1782	44.534	247	265
WP_017857901.1	lcl|NZ_JQRW01000061.1_cds_WP_002730863.1_1848	36.842	304	310
WP_017857901.1	lcl|NZ_JQRW01000079.1_cds_WP_002727287.1_2382	26.821	302	310
WP_017857901.1	lcl|NZ_JQRW01000028.1_cds_WP_002727177.1_823	27.820	133	310
WP_017857901.1	lcl|NZ_JQRW01000061.1_cds_WP_002730863.1_1848	36.842	304	310
WP_017857901.1	lcl|NZ_JQRW01000079.1_cds_WP_002727287.1_2382	26.821	302	310
WP_017857901.1	lcl|NZ_JQRW01000028.1_cds_WP_002727177.1_823	27.820	133	310
WP_240738526.1	lcl|NZ_JQRW01000008.1_cds_WP_011671435.1_310	26.923	78	221
WP_002095414.1	lcl|NZ_JQRW01000008.1_cds_WP_011671435.1_310	31.293	147	388
WP_002095414.1	lcl|NZ_JQRW01000067.1_cds_WP_061208034.1_2091	37.000	100	388
WP_002095414.1	lcl|NZ_JQRW01000135.1_cds_WP_002732829.1_3141	30.435	138	388
WP_002095414.1	lcl|NZ_JQRW01000147.1_cds_WP_016749152.1_3204	26.667	210	388
WP_002095414.1	lcl|NZ_JQRW01000086.1_cds_WP_002766450.1_2501	24.476	143	388
WP_000815073.1	lcl|NZ_JQRW01000135.1_cds_WP_002732829.1_3141	21.910	178	409
WP_000815073.1	lcl|NZ_JQRW01000008.1_cds_WP_011671435.1_310	24.409	127	409
WP_000575398.1	lcl|NZ_JQRW01000080.1_cds_WP_002727932.1_2407	37.709	358	361
WP_000575398.1	lcl|NZ_JQRW01000043.1_cds_WP_002724694.1_1317	35.174	344	361
WP_000575398.1	lcl|NZ_JQRW01000106.1_cds_WP_002728994.1_2768	29.124	388	361
WP_000575398.1	lcl|NZ_JQRW01000102.1_cds_WP_061209108.1_2692	29.167	384	361
WP_000575398.1	lcl|NZ_JQRW01000102.1_cds_WP_061298648.1_2703	26.587	252	361
WP_000575398.1	lcl|NZ_JQRW01000049.1_cds_WP_002724641.1_1443	24.355	349	361
WP_000667249.1	lcl|NZ_JQRW01000080.1_cds_WP_002727916.1_2412	43.503	177	176
WP_239248138.1	lcl|NZ_JQRW01000125.1_cds_WP_016757558.1_3048	29.674	337	313
WP_239248138.1	lcl|NZ_JQRW01000008.1_cds_WP_002722638.1_281	24.922	321	313
WP_239248138.1	lcl|NZ_JQRW01000006.1_cds_WP_061298118.1_240	28.063	253	313
WP_239248138.1	lcl|NZ_JQRW01000199.1_cds_WP_002728309.1_3410	24.818	274	313
WP_239248138.1	lcl|NZ_JQRW01000080.1_cds_WP_002727919.1_2414	24.620	329	313
WP_239248138.1	lcl|NZ_JQRW01000024.1_cds_WP_002729504.1_719	24.125	257	313
WP_239248138.1	lcl|NZ_JQRW01000102.1_cds_WP_061298650.1_2704	23.904	251	313
WP_239248138.1	lcl|NZ_JQRW01000067.1_cds_WP_002733757.1_2088	27.119	118	313
WP_239248138.1	lcl|NZ_JQRW01000014.1_cds_WP_002721725.1_417	25.292	257	313
WP_239248138.1	lcl|NZ_JQRW01000067.1_cds_WP_061298528.1_2077	25.600	250	313
WP_239248138.1	lcl|NZ_JQRW01000051.1_cds_WP_002728462.1_1605	22.713	317	313
WP_239248138.1	lcl|NZ_JQRW01000164.1_cds_WP_002733579.1_3332	22.291	323	313
WP_239248138.1	lcl|NZ_JQRW01000077.1_cds_WP_002739707.1_2291	24.211	190	313
WP_000572389.1	lcl|NZ_JQRW01000080.1_cds_WP_002727923.1_2406	33.621	116	134
