WP_000340715.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000340715.1_506	100.000	86	106
WP_000410273.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000410273.1_507	100.000	314	314
WP_000410273.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000093099.1_527	46.988	83	314
WP_000410273.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000646250.1_510	25.705	319	314
WP_000410273.1	lcl|NZ_JAGGCC010000005.1_cds_WP_000744700.1_831	24.691	324	314
WP_000410273.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000600889.1_536	25.269	186	314
WP_000410273.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000723090.1_589	23.958	288	314
WP_000410273.1	lcl|NZ_JAGGCC010000003.1_cds_WP_001067557.1_513	24.695	328	314
WP_000604524.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000604524.1_508	99.726	365	365
WP_000884059.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000884059.1_509	100.000	185	185
WP_000884059.1	lcl|NZ_JAGGCC010000027.1_cds_WP_000351733.1_2588	40.000	140	185
WP_000646253.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000646250.1_510	99.088	329	329
WP_000646253.1	lcl|NZ_JAGGCC010000005.1_cds_WP_000744700.1_831	32.063	315	329
WP_000646253.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000723090.1_589	30.746	335	329
WP_000646253.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000600889.1_536	31.677	322	329
WP_000646253.1	lcl|NZ_JAGGCC010000053.1_cds_WP_001984071.1_3430	31.475	305	329
WP_000646253.1	lcl|NZ_JAGGCC010000008.1_cds_WP_000649925.1_1218	29.878	328	329
WP_000646253.1	lcl|NZ_JAGGCC010000067.1_cds_WP_000709511.1_3641	29.538	325	329
WP_000646253.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000601375.1_563	24.080	299	329
WP_000646253.1	lcl|NZ_JAGGCC010000051.1_cds_WP_000688695.1_3394	28.975	283	329
WP_000646253.1	lcl|NZ_JAGGCC010000003.1_cds_WP_001067557.1_513	28.664	307	329
WP_000646253.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000475904.1_572	27.372	274	329
WP_000646253.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000410273.1_507	26.019	319	329
WP_000646253.1	lcl|NZ_JAGGCC010000013.1_cds_WP_001074785.1_1689	29.057	265	329
WP_000646253.1	lcl|NZ_JAGGCC010000017.1_cds_WP_001003555.1_2006	25.148	338	329
WP_000646253.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000487322.1_561	26.398	322	329
WP_000774263.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000774262.1_511	99.251	267	267
WP_000774263.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000859505.1_560	26.693	251	267
WP_000774263.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000800438.1_541	24.786	234	267
WP_000774263.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000842260.1_590	26.316	190	267
WP_000774263.1	lcl|NZ_JAGGCC010000024.1_cds_WP_000667727.1_2431	31.818	110	267
WP_000774263.1	lcl|NZ_JAGGCC010000023.1_cds_WP_000805357.1_2362	33.645	107	267
WP_240738528.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000612797.1_512	98.821	509	509
WP_240738528.1	lcl|NZ_JAGGCC010000018.1_cds_WP_000291591.1_2069	26.480	321	509
WP_240738528.1	lcl|NZ_JAGGCC010000018.1_cds_WP_000364507.1_2068	31.111	90	509
WP_240738528.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000612797.1_512	98.821	509	509
WP_240738528.1	lcl|NZ_JAGGCC010000018.1_cds_WP_000291591.1_2069	26.480	321	509
WP_240738528.1	lcl|NZ_JAGGCC010000018.1_cds_WP_000364507.1_2068	31.111	90	509
WP_001067557.1	lcl|NZ_JAGGCC010000003.1_cds_WP_001067557.1_513	100.000	330	330
WP_001067557.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000646250.1_510	28.664	307	330
WP_001067557.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000600889.1_536	26.316	266	330
