WP_000340715.1	lcl|NZ_AHQL01000104.1_cds_WP_004462903.1_2613	95.349	86	106
WP_000410273.1	lcl|NZ_AHQL01000104.1_cds_WP_004472299.1_2612	92.581	310	314
WP_000410273.1	lcl|NZ_AHQL01000015.1_cds_WP_004461583.1_3520	24.611	321	314
WP_000410273.1	lcl|NZ_AHQL01000104.1_cds_WP_004470124.1_2609	27.509	269	314
WP_000410273.1	lcl|NZ_AHQL01000022.1_cds_WP_004472946.1_3340	25.000	332	314
WP_000410273.1	lcl|NZ_AHQL01000016.1_cds_WP_004465060.1_3492	23.843	281	314
WP_000410273.1	lcl|NZ_AHQL01000243.1_cds_WP_004461234.1_1159	25.359	209	314
WP_000604524.1	lcl|NZ_AHQL01000104.1_cds_WP_016756282.1_2611	83.836	365	365
WP_000884059.1	lcl|NZ_AHQL01000104.1_cds_WP_004470265.1_2610	94.054	185	185
WP_000884059.1	lcl|NZ_AHQL01000098.1_cds_WP_004460143.1_2788	35.616	146	185
WP_000646253.1	lcl|NZ_AHQL01000104.1_cds_WP_004470124.1_2609	93.902	328	329
WP_000646253.1	lcl|NZ_AHQL01000016.1_cds_WP_004465060.1_3492	31.045	335	329
WP_000646253.1	lcl|NZ_AHQL01000015.1_cds_WP_004461583.1_3520	29.524	315	329
WP_000646253.1	lcl|NZ_AHQL01000243.1_cds_WP_004461234.1_1159	32.476	311	329
WP_000646253.1	lcl|NZ_AHQL01000170.1_cds_WP_026053758.1_1929	27.628	333	329
WP_000646253.1	lcl|NZ_AHQL01000022.1_cds_WP_004472946.1_3340	28.571	322	329
WP_000646253.1	lcl|NZ_AHQL01000272.1_cds_WP_004466638.1_800	26.861	309	329
WP_000646253.1	lcl|NZ_AHQL01000243.1_cds_WP_004467290.1_1162	28.571	322	329
WP_000646253.1	lcl|NZ_AHQL01000104.1_cds_WP_004479660.1_2606	30.739	257	329
WP_000646253.1	lcl|NZ_AHQL01000170.1_cds_WP_004472325.1_1925	30.038	263	329
WP_000646253.1	lcl|NZ_AHQL01000238.1_cds_WP_016754130.1_1294	24.254	268	329
WP_000646253.1	lcl|NZ_AHQL01000170.1_cds_WP_004472347.1_1923	25.890	309	329
WP_000646253.1	lcl|NZ_AHQL01000102.1_cds_WP_016754659.1_2681	25.217	345	329
WP_000646253.1	lcl|NZ_AHQL01000104.1_cds_WP_004472299.1_2612	26.667	270	329
WP_000646253.1	lcl|NZ_AHQL01000253.1_cds_WP_004472277.1_981	26.050	238	329
WP_000646253.1	lcl|NZ_AHQL01000240.1_cds_WP_016756807.1_1236	26.718	262	329
WP_000646253.1	lcl|NZ_AHQL01000350.1_cds_WP_016757118.1_526	24.773	331	329
WP_000646253.1	lcl|NZ_AHQL01000049.1_cds_WP_004472818.1_3062	27.273	286	329
WP_000646253.1	lcl|NZ_AHQL01000238.1_cds_WP_004472386.1_1296	29.825	171	329
WP_000774263.1	lcl|NZ_AHQL01000104.1_cds_WP_016755107.1_2608	88.764	267	267
WP_000774263.1	lcl|NZ_AHQL01000170.1_cds_WP_004472344.1_1934	25.847	236	267
WP_000774263.1	lcl|NZ_AHQL01000238.1_cds_WP_004477718.1_1297	25.000	244	267
WP_000774263.1	lcl|NZ_AHQL01000136.1_cds_WP_004466848.1_2217	30.808	198	267
WP_000774263.1	lcl|NZ_AHQL01000016.1_cds_WP_004475142.1_3493	26.316	190	267
WP_000774263.1	lcl|NZ_AHQL01000272.1_cds_WP_016755548.1_801	26.984	189	267
WP_000774263.1	lcl|NZ_AHQL01000364.1_cds_WP_016754360.1_208	26.923	208	267
WP_240738528.1	lcl|NZ_AHQL01000104.1_cds_WP_016753865.1_2607	87.795	508	509
WP_240738528.1	lcl|NZ_AHQL01000226.1_cds_WP_004463881.1_1531	26.462	325	509
WP_240738528.1	lcl|NZ_AHQL01000226.1_cds_WP_004460640.1_1530	33.333	90	509
WP_240738528.1	lcl|NZ_AHQL01000104.1_cds_WP_016753865.1_2607	87.795	508	509
WP_240738528.1	lcl|NZ_AHQL01000226.1_cds_WP_004463881.1_1531	26.462	325	509
WP_240738528.1	lcl|NZ_AHQL01000226.1_cds_WP_004460640.1_1530	33.333	90	509
WP_001067557.1	lcl|NZ_AHQL01000104.1_cds_WP_004479660.1_2606	92.424	330	330
WP_001067557.1	lcl|NZ_AHQL01000104.1_cds_WP_004470124.1_2609	29.316	307	330
WP_001067557.1	lcl|NZ_AHQL01000243.1_cds_WP_004461234.1_1159	26.007	273	330
WP_001067557.1	lcl|NZ_AHQL01000015.1_cds_WP_004461583.1_3520	28.261	276	330
WP_001067557.1	lcl|NZ_AHQL01000170.1_cds_WP_004472347.1_1923	31.081	222	330
WP_001067557.1	lcl|NZ_AHQL01000016.1_cds_WP_004465060.1_3492	26.048	334	330
WP_001067557.1	lcl|NZ_AHQL01000350.1_cds_WP_016757118.1_526	25.514	243	330
WP_001067557.1	lcl|NZ_AHQL01000102.1_cds_WP_016754659.1_2681	26.154	260	330
WP_001067557.1	lcl|NZ_AHQL01000022.1_cds_WP_004472946.1_3340	28.455	246	330
WP_001067557.1	lcl|NZ_AHQL01000170.1_cds_WP_026053758.1_1929	24.735	283	330
WP_001067557.1	lcl|NZ_AHQL01000238.1_cds_WP_016754130.1_1294	24.719	267	330
WP_001067557.1	lcl|NZ_AHQL01000272.1_cds_WP_004466638.1_800	24.460	139	330
WP_001067557.1	lcl|NZ_AHQL01000240.1_cds_WP_016756807.1_1236	28.462	130	330
WP_001067557.1	lcl|NZ_AHQL01000104.1_cds_WP_004472299.1_2612	24.012	329	330
WP_001198107.1	lcl|NZ_AHQL01000104.1_cds_WP_004485964.1_2605	93.443	366	366
WP_001198107.1	lcl|NZ_AHQL01000104.1_cds_WP_004472364.1_2604	39.452	365	366
WP_001198107.1	lcl|NZ_AHQL01000104.1_cds_WP_004472245.1_2586	32.778	360	366
WP_001198107.1	lcl|NZ_AHQL01000120.1_cds_WP_004462146.1_2424	32.857	350	366
WP_001198107.1	lcl|NZ_AHQL01000136.1_cds_WP_004466571.1_2224	28.191	376	366
WP_001198107.1	lcl|NZ_AHQL01000170.1_cds_WP_004472186.1_1940	28.011	357	366
WP_001198107.1	lcl|NZ_AHQL01000038.1_cds_WP_016756029.1_3174	30.641	359	366
WP_001198107.1	lcl|NZ_AHQL01000104.1_cds_WP_004472328.1_2590	30.836	347	366
WP_001198107.1	lcl|NZ_AHQL01000170.1_cds_WP_016754106.1_1930	25.485	361	366
WP_001198107.1	lcl|NZ_AHQL01000102.1_cds_WP_004460480.1_2680	30.645	186	366
WP_000608292.1	lcl|NZ_AHQL01000104.1_cds_WP_004472364.1_2604	90.191	367	367
WP_000608292.1	lcl|NZ_AHQL01000104.1_cds_WP_004485964.1_2605	39.891	366	367
WP_000608292.1	lcl|NZ_AHQL01000120.1_cds_WP_004462146.1_2424	36.390	349	367
WP_000608292.1	lcl|NZ_AHQL01000104.1_cds_WP_004472245.1_2586	37.466	363	367
WP_000608292.1	lcl|NZ_AHQL01000038.1_cds_WP_016756029.1_3174	34.521	365	367
WP_000608292.1	lcl|NZ_AHQL01000104.1_cds_WP_004472328.1_2590	34.320	338	367
WP_000608292.1	lcl|NZ_AHQL01000136.1_cds_WP_004466571.1_2224	30.079	379	367
WP_000608292.1	lcl|NZ_AHQL01000170.1_cds_WP_016754106.1_1930	29.679	374	367
WP_000608292.1	lcl|NZ_AHQL01000170.1_cds_WP_004472186.1_1940	24.933	373	367
WP_000608292.1	lcl|NZ_AHQL01000102.1_cds_WP_004460480.1_2680	26.816	358	367
WP_000608292.1	lcl|NZ_AHQL01000014.1_cds_WP_026053629.1_3564	33.708	89	367
WP_000689747.1	lcl|NZ_AHQL01000104.1_cds_WP_004472182.1_2603	85.478	544	544
WP_000689747.1	lcl|NZ_AHQL01000104.1_cds_WP_004472182.1_2603	85.478	544	544
WP_000342716.1	lcl|NZ_AHQL01000104.1_cds_WP_004470185.1_2602	90.943	265	265
WP_000342716.1	lcl|NZ_AHQL01000299.1_cds_WP_004457662.1_692	44.130	247	265
WP_017857901.1	lcl|NZ_AHQL01000104.1_cds_WP_016756281.1_2601	89.032	310	310
WP_017857901.1	lcl|NZ_AHQL01000252.1_cds_WP_016756897.1_993	36.949	295	310
WP_017857901.1	lcl|NZ_AHQL01000213.1_cds_WP_004466126.1_1839	26.623	308	310
WP_017857901.1	lcl|NZ_AHQL01000240.1_cds_WP_004462208.1_1271	28.571	133	310
WP_017857901.1	lcl|NZ_AHQL01000104.1_cds_WP_016756281.1_2601	89.032	310	310
WP_017857901.1	lcl|NZ_AHQL01000252.1_cds_WP_016756897.1_993	36.949	295	310
WP_017857901.1	lcl|NZ_AHQL01000213.1_cds_WP_004466126.1_1839	26.623	308	310
WP_017857901.1	lcl|NZ_AHQL01000240.1_cds_WP_004462208.1_1271	28.571	133	310
WP_000479982.1	lcl|NZ_AHQL01000104.1_cds_WP_016753868.1_2600	89.394	264	264
WP_000715956.1	lcl|NZ_AHQL01000104.1_cds_WP_004470135.1_2599	91.473	129	131
WP_001088861.1	lcl|NZ_AHQL01000104.1_cds_WP_016753869.1_2598	85.517	145	144
WP_001088861.1	lcl|NZ_AHQL01000343.1_cds_WP_004462309.1_634	41.270	63	144
WP_240738526.1	lcl|NZ_AHQL01000104.1_cds_WP_004470037.1_2597	90.498	221	221
WP_240738526.1	lcl|NZ_AHQL01000149.1_cds_WP_004472978.1_2048	29.808	104	221
WP_002095414.1	lcl|NZ_AHQL01000015.1_cds_WP_016755881.1_3547	31.333	150	388
WP_002095414.1	lcl|NZ_AHQL01000170.1_cds_WP_004472297.1_1944	35.593	118	388
WP_002095414.1	lcl|NZ_AHQL01000149.1_cds_WP_004462595.1_2049	30.282	142	388
WP_002095414.1	lcl|NZ_AHQL01000139.1_cds_WP_016756454.1_2166	26.389	216	388
WP_002095414.1	lcl|NZ_AHQL01000234.1_cds_WP_004461184.1_1360	24.476	143	388
WP_000667982.1	lcl|NZ_AHQL01000104.1_cds_WP_004472290.1_2588	52.530	415	414
WP_000815073.1	lcl|NZ_AHQL01000104.1_cds_WP_004472360.1_2587	87.286	409	409
WP_000815073.1	lcl|NZ_AHQL01000104.1_cds_WP_004472185.1_2591	32.564	390	409
WP_000815073.1	lcl|NZ_AHQL01000238.1_cds_WP_004472388.1_1300	26.087	138	409
WP_000815073.1	lcl|NZ_AHQL01000149.1_cds_WP_004462595.1_2049	21.348	178	409
WP_000815073.1	lcl|NZ_AHQL01000015.1_cds_WP_016755881.1_3547	24.409	127	409
WP_000575398.1	lcl|NZ_AHQL01000104.1_cds_WP_004472245.1_2586	80.387	362	361
WP_000575398.1	lcl|NZ_AHQL01000120.1_cds_WP_004462146.1_2424	37.989	358	361
WP_000575398.1	lcl|NZ_AHQL01000104.1_cds_WP_004472364.1_2604	39.193	347	361
WP_000575398.1	lcl|NZ_AHQL01000104.1_cds_WP_004485964.1_2605	33.815	346	361
WP_000575398.1	lcl|NZ_AHQL01000038.1_cds_WP_016756029.1_3174	36.494	348	361
WP_000575398.1	lcl|NZ_AHQL01000136.1_cds_WP_004466571.1_2224	29.124	388	361
WP_000575398.1	lcl|NZ_AHQL01000170.1_cds_WP_004472186.1_1940	27.895	380	361
WP_000575398.1	lcl|NZ_AHQL01000104.1_cds_WP_004472328.1_2590	28.571	357	361
WP_000575398.1	lcl|NZ_AHQL01000170.1_cds_WP_016754106.1_1930	25.397	378	361
WP_000575398.1	lcl|NZ_AHQL01000102.1_cds_WP_004460480.1_2680	24.058	345	361
WP_000726053.1	lcl|NZ_AHQL01000104.1_cds_WP_004472179.1_2585	73.251	243	244
WP_000667249.1	lcl|NZ_AHQL01000104.1_cds_WP_004472180.1_2584	80.682	176	176
WP_000667249.1	lcl|NZ_AHQL01000016.1_cds_WP_016755888.1_3490	41.667	180	176
WP_000406286.1	lcl|NZ_AHQL01000104.1_cds_WP_016756280.1_2583	89.617	183	303
WP_000406286.1	lcl|NZ_AHQL01000170.1_cds_LEP2GSC067_RS0110835_1922	84.874	119	303
WP_239248138.1	lcl|NZ_AHQL01000170.1_cds_WP_004472347.1_1923	82.109	313	313
WP_239248138.1	lcl|NZ_AHQL01000022.1_cds_WP_004472946.1_3340	29.503	322	313
WP_239248138.1	lcl|NZ_AHQL01000015.1_cds_WP_004461583.1_3520	25.776	322	313
WP_239248138.1	lcl|NZ_AHQL01000104.1_cds_WP_004470124.1_2609	25.857	321	313
WP_239248138.1	lcl|NZ_AHQL01000243.1_cds_WP_004461234.1_1159	25.651	269	313
WP_239248138.1	lcl|NZ_AHQL01000272.1_cds_WP_004466638.1_800	22.531	324	313
WP_239248138.1	lcl|NZ_AHQL01000016.1_cds_WP_004465060.1_3492	25.382	327	313
WP_239248138.1	lcl|NZ_AHQL01000350.1_cds_WP_016757118.1_526	27.519	258	313
WP_239248138.1	lcl|NZ_AHQL01000253.1_cds_WP_016755504.1_980	26.562	256	313
WP_239248138.1	lcl|NZ_AHQL01000238.1_cds_WP_004472386.1_1296	27.049	122	313
WP_239248138.1	lcl|NZ_AHQL01000104.1_cds_WP_004472299.1_2612	23.220	323	313
WP_239248138.1	lcl|NZ_AHQL01000170.1_cds_WP_026053758.1_1929	22.462	325	313
WP_239248138.1	lcl|NZ_AHQL01000238.1_cds_WP_016754130.1_1294	23.975	317	313
WP_239248138.1	lcl|NZ_AHQL01000240.1_cds_WP_016756807.1_1236	21.951	287	313
WP_000572389.1	lcl|NZ_AHQL01000170.1_cds_WP_016754019.1_1924	91.791	134	134
