WP_000340715.1	lcl|NZ_JQHH01000022.1_cds_WP_004753574.1_436	94.186	86	106
WP_000410273.1	lcl|NZ_JQHH01000022.1_cds_WP_004779581.1_435	96.452	310	314
WP_000410273.1	lcl|NZ_JQHH01000106.1_cds_WP_082281213.1_1784	23.741	278	314
WP_000410273.1	lcl|NZ_JQHH01000023.1_cds_WP_004753565.1_444	24.691	324	314
WP_000410273.1	lcl|NZ_JQHH01000106.1_cds_WP_004766668.1_1806	23.843	281	314
WP_000410273.1	lcl|NZ_JQHH01000106.1_cds_WP_004780151.1_1786	21.086	313	314
WP_000410273.1	lcl|NZ_JQHH01000183.1_cds_WP_004766600.1_2727	24.402	209	314
WP_000604524.1	lcl|NZ_JQHH01000154.1_cds_WP_082281355.1_2401	25.514	243	365
WP_000884059.1	lcl|NZ_JQHH01000070.1_cds_WP_004752075.1_1119	40.714	140	185
WP_000884059.1	lcl|NZ_JQHH01000022.1_cds_WP_004779567.1_404	34.463	177	185
WP_000646253.1	lcl|NZ_JQHH01000106.1_cds_WP_082281213.1_1784	30.530	321	329
WP_000646253.1	lcl|NZ_JQHH01000023.1_cds_WP_004753565.1_444	31.429	315	329
WP_000646253.1	lcl|NZ_JQHH01000106.1_cds_WP_004766668.1_1806	30.746	335	329
WP_000646253.1	lcl|NZ_JQHH01000183.1_cds_WP_004766600.1_2727	31.818	308	329
WP_000646253.1	lcl|NZ_JQHH01000115.1_cds_WP_020762466.1_1897	30.581	327	329
WP_000646253.1	lcl|NZ_JQHH01000106.1_cds_WP_004780151.1_1786	27.742	310	329
WP_000646253.1	lcl|NZ_JQHH01000183.1_cds_WP_004766610.1_2736	30.154	325	329
WP_000646253.1	lcl|NZ_JQHH01000183.1_cds_WP_004766589.1_2707	27.273	341	329
WP_000646253.1	lcl|NZ_JQHH01000106.1_cds_WP_082281223.1_1789	27.007	274	329
WP_000646253.1	lcl|NZ_JQHH01000022.1_cds_WP_004779581.1_435	26.690	281	329
WP_000646253.1	lcl|NZ_JQHH01000002.1_cds_WP_004765661.1_19	26.230	244	329
WP_000646253.1	lcl|NZ_JQHH01000182.1_cds_WP_004766127.1_2671	28.839	267	329
WP_000646253.1	lcl|NZ_JQHH01000146.1_cds_WP_082281339.1_2318	25.475	263	329
WP_000646253.1	lcl|NZ_JQHH01000252.1_cds_WP_020764095.1_3299	27.984	243	329
WP_000774263.1	lcl|NZ_JQHH01000106.1_cds_WP_004780153.1_1785	29.293	198	267
WP_000774263.1	lcl|NZ_JQHH01000106.1_cds_WP_004766678.1_1807	25.926	189	267
WP_000774263.1	lcl|NZ_JQHH01000143.1_cds_WP_020763320.1_2269	27.979	193	267
WP_000774263.1	lcl|NZ_JQHH01000009.1_cds_WP_016761591.1_142	37.209	86	267
WP_240738528.1	lcl|NZ_JQHH01000071.1_cds_WP_004751764.1_1221	27.356	329	509
WP_240738528.1	lcl|NZ_JQHH01000071.1_cds_WP_004766128.1_1220	31.111	90	509
WP_240738528.1	lcl|NZ_JQHH01000071.1_cds_WP_004751764.1_1221	27.356	329	509
WP_240738528.1	lcl|NZ_JQHH01000071.1_cds_WP_004766128.1_1220	31.111	90	509
WP_001067557.1	lcl|NZ_JQHH01000183.1_cds_WP_004766600.1_2727	26.199	271	330
WP_001067557.1	lcl|NZ_JQHH01000106.1_cds_WP_082281213.1_1784	24.000	275	330
WP_001067557.1	lcl|NZ_JQHH01000106.1_cds_WP_004766668.1_1806	24.642	349	330
WP_001067557.1	lcl|NZ_JQHH01000002.1_cds_WP_004765661.1_19	27.572	243	330
WP_001067557.1	lcl|NZ_JQHH01000023.1_cds_WP_004753565.1_444	26.812	276	330
WP_001067557.1	lcl|NZ_JQHH01000115.1_cds_WP_020762466.1_1897	28.854	253	330
WP_001067557.1	lcl|NZ_JQHH01000183.1_cds_WP_004766589.1_2707	25.551	227	330
WP_001198107.1	lcl|NZ_JQHH01000106.1_cds_WP_020762944.1_1800	33.811	349	366
WP_001198107.1	lcl|NZ_JQHH01000022.1_cds_WP_004779526.1_425	40.807	223	366
WP_001198107.1	lcl|NZ_JQHH01000143.1_cds_WP_004754030.1_2275	27.968	379	366
WP_001198107.1	lcl|NZ_JQHH01000022.1_cds_WP_004779545.1_410	30.513	390	366
WP_001198107.1	lcl|NZ_JQHH01000022.1_cds_WP_004779554.1_428	38.350	206	366
WP_001198107.1	lcl|NZ_JQHH01000160.1_cds_WP_004778370.1_2487	29.972	357	366
WP_001198107.1	lcl|NZ_JQHH01000196.1_cds_WP_016761831.1_2799	31.579	190	366
WP_000608292.1	lcl|NZ_JQHH01000106.1_cds_WP_020762944.1_1800	36.499	337	367
WP_000608292.1	lcl|NZ_JQHH01000022.1_cds_WP_004779545.1_410	31.720	372	367
WP_000608292.1	lcl|NZ_JQHH01000160.1_cds_WP_004778370.1_2487	30.894	369	367
WP_000608292.1	lcl|NZ_JQHH01000143.1_cds_WP_004754030.1_2275	30.649	385	367
WP_000608292.1	lcl|NZ_JQHH01000022.1_cds_WP_004779526.1_425	33.448	290	367
WP_000608292.1	lcl|NZ_JQHH01000022.1_cds_WP_004779554.1_428	29.096	354	367
WP_000608292.1	lcl|NZ_JQHH01000196.1_cds_WP_016761831.1_2799	24.860	358	367
WP_000342716.1	lcl|NZ_JQHH01000217.1_cds_WP_004778714.1_3025	45.344	247	265
WP_017857901.1	lcl|NZ_JQHH01000163.1_cds_WP_020762689.1_2511	36.184	304	310
WP_017857901.1	lcl|NZ_JQHH01000049.1_cds_WP_004765094.1_822	24.752	303	310
WP_017857901.1	lcl|NZ_JQHH01000081.1_cds_WP_004752420.1_1419	25.191	262	310
WP_017857901.1	lcl|NZ_JQHH01000163.1_cds_WP_020762689.1_2511	36.184	304	310
WP_017857901.1	lcl|NZ_JQHH01000049.1_cds_WP_004765094.1_822	24.752	303	310
WP_017857901.1	lcl|NZ_JQHH01000081.1_cds_WP_004752420.1_1419	25.191	262	310
WP_001088861.1	lcl|NZ_JQHH01000059.1_cds_WP_004756253.1_947	44.643	56	144
WP_240738526.1	lcl|NZ_JQHH01000022.1_cds_WP_004779550.1_419	33.333	111	221
WP_240738526.1	lcl|NZ_JQHH01000023.1_cds_WP_004764219.1_474	26.923	78	221
WP_240738526.1	lcl|NZ_JQHH01000142.1_cds_WP_004778427.1_2252	28.713	101	221
WP_002095414.1	lcl|NZ_JQHH01000023.1_cds_WP_004764219.1_474	31.973	147	388
WP_002095414.1	lcl|NZ_JQHH01000142.1_cds_WP_004764436.1_2251	27.184	206	388
WP_002095414.1	lcl|NZ_JQHH01000030.1_cds_WP_017857513.1_530	27.329	161	388
WP_002095414.1	lcl|NZ_JQHH01000022.1_cds_WP_004779550.1_419	33.684	95	388
WP_000815073.1	lcl|NZ_JQHH01000023.1_cds_WP_004764219.1_474	26.357	129	409
WP_000815073.1	lcl|NZ_JQHH01000142.1_cds_WP_004764436.1_2251	22.297	148	409
WP_000575398.1	lcl|NZ_JQHH01000106.1_cds_WP_020762944.1_1800	39.385	358	361
WP_000575398.1	lcl|NZ_JQHH01000160.1_cds_WP_004778370.1_2487	35.244	349	361
WP_000575398.1	lcl|NZ_JQHH01000143.1_cds_WP_004754030.1_2275	28.866	388	361
WP_000575398.1	lcl|NZ_JQHH01000022.1_cds_WP_004779545.1_410	29.730	370	361
WP_000575398.1	lcl|NZ_JQHH01000022.1_cds_WP_004779526.1_425	30.717	293	361
WP_000575398.1	lcl|NZ_JQHH01000022.1_cds_WP_004779554.1_428	31.507	219	361
WP_000575398.1	lcl|NZ_JQHH01000196.1_cds_WP_016761831.1_2799	24.348	345	361
WP_000667249.1	lcl|NZ_JQHH01000106.1_cds_WP_004778486.1_1804	42.697	178	176
WP_239248138.1	lcl|NZ_JQHH01000106.1_cds_WP_004780151.1_1786	29.167	312	313
WP_239248138.1	lcl|NZ_JQHH01000115.1_cds_WP_020762466.1_1897	26.398	322	313
WP_239248138.1	lcl|NZ_JQHH01000023.1_cds_WP_004753565.1_444	26.183	317	313
WP_239248138.1	lcl|NZ_JQHH01000183.1_cds_WP_004766600.1_2727	24.723	271	313
WP_239248138.1	lcl|NZ_JQHH01000106.1_cds_WP_082281213.1_1784	26.295	251	313
WP_239248138.1	lcl|NZ_JQHH01000106.1_cds_WP_004766668.1_1806	24.398	332	313
WP_239248138.1	lcl|NZ_JQHH01000002.1_cds_WP_004765661.1_19	27.309	249	313
WP_239248138.1	lcl|NZ_JQHH01000106.1_cds_WP_082281214.1_1790	25.391	256	313
WP_239248138.1	lcl|NZ_JQHH01000022.1_cds_WP_004779581.1_435	21.296	324	313
WP_239248138.1	lcl|NZ_JQHH01000146.1_cds_WP_082281339.1_2318	25.397	189	313
WP_000572389.1	lcl|NZ_JQHH01000106.1_cds_WP_004766638.1_1799	33.333	120	134
WP_002079020.1	lcl|NZ_JQHH01000183.1_cds_WP_004766600.1_2727	28.333	240	311
WP_002079020.1	lcl|NZ_JQHH01000106.1_cds_WP_004766668.1_1806	24.149	323	311
WP_002079020.1	lcl|NZ_JQHH01000106.1_cds_WP_082281213.1_1784	28.736	174	311
WP_002079020.1	lcl|NZ_JQHH01000146.1_cds_WP_082281339.1_2318	25.322	233	311
WP_002079020.1	lcl|NZ_JQHH01000182.1_cds_WP_004766127.1_2671	28.481	158	311
WP_002079020.1	lcl|NZ_JQHH01000023.1_cds_WP_004753565.1_444	21.236	259	311
WP_002079020.1	lcl|NZ_JQHH01000115.1_cds_WP_020762466.1_1897	22.476	307	311
WP_002079020.1	lcl|NZ_JQHH01000183.1_cds_WP_004766589.1_2707	27.976	168	311
WP_000947528.1	lcl|NZ_JQHH01000106.1_cds_WP_020762902.1_1802	28.947	114	361
WP_000947528.1	lcl|NZ_JQHH01000106.1_cds_WP_082281219.1_1803	25.101	247	361
WP_000947528.1	lcl|NZ_JQHH01000106.1_cds_WP_004766630.1_1801	29.915	117	361
WP_000797356.1	lcl|NZ_JQHH01000206.1_cds_WP_020763529.1_2906	35.567	388	595
WP_000797356.1	lcl|NZ_JQHH01000138.1_cds_WP_004767275.1_2208	30.297	505	595
WP_000797356.1	lcl|NZ_JQHH01000020.1_cds_WP_004768876.1_361	39.462	223	595
