WP_000340715.1	lcl|NZ_AHQU01000009.1_cds_WP_000340715.1_3517	100.000	86	106
WP_000410273.1	lcl|NZ_AHQU01000009.1_cds_WP_000410273.1_3518	100.000	314	314
WP_000410273.1	lcl|NZ_AHQU01000009.1_cds_WP_000093099.1_3538	46.988	83	314
WP_000410273.1	lcl|NZ_AHQU01000009.1_cds_WP_000646250.1_3521	25.705	319	314
WP_000410273.1	lcl|NZ_AHQU01000042.1_cds_WP_000744700.1_2781	24.691	324	314
WP_000410273.1	lcl|NZ_AHQU01000009.1_cds_WP_000600889.1_3547	25.269	186	314
WP_000410273.1	lcl|NZ_AHQU01000009.1_cds_WP_000723090.1_3600	23.958	288	314
WP_000410273.1	lcl|NZ_AHQU01000009.1_cds_WP_001067557.1_3524	24.695	328	314
WP_000604524.1	lcl|NZ_AHQU01000009.1_cds_WP_000604524.1_3519	99.726	365	365
WP_000884059.1	lcl|NZ_AHQU01000009.1_cds_WP_000884059.1_3520	100.000	185	185
WP_000884059.1	lcl|NZ_AHQU01000040.1_cds_WP_000351733.1_2889	40.000	140	185
WP_000646253.1	lcl|NZ_AHQU01000009.1_cds_WP_000646250.1_3521	99.088	329	329
WP_000646253.1	lcl|NZ_AHQU01000042.1_cds_WP_000744700.1_2781	32.063	315	329
WP_000646253.1	lcl|NZ_AHQU01000009.1_cds_WP_000723090.1_3600	30.746	335	329
WP_000646253.1	lcl|NZ_AHQU01000009.1_cds_WP_000600889.1_3547	31.677	322	329
WP_000646253.1	lcl|NZ_AHQU01000043.1_cds_WP_001984071.1_2746	31.475	305	329
WP_000646253.1	lcl|NZ_AHQU01000145.1_cds_WP_000649925.1_730	29.878	328	329
WP_000646253.1	lcl|NZ_AHQU01000151.1_cds_WP_000709511.1_627	29.538	325	329
WP_000646253.1	lcl|NZ_AHQU01000009.1_cds_WP_000601375.1_3574	24.080	299	329
WP_000646253.1	lcl|NZ_AHQU01000043.1_cds_WP_000688695.1_2726	28.975	283	329
WP_000646253.1	lcl|NZ_AHQU01000009.1_cds_WP_001067557.1_3524	28.664	307	329
WP_000646253.1	lcl|NZ_AHQU01000009.1_cds_WP_000475904.1_3583	27.372	274	329
WP_000646253.1	lcl|NZ_AHQU01000009.1_cds_WP_000410273.1_3518	26.019	319	329
WP_000646253.1	lcl|NZ_AHQU01000051.1_cds_WP_001074785.1_2433	29.057	265	329
WP_000646253.1	lcl|NZ_AHQU01000160.1_cds_WP_001003555.1_548	25.148	338	329
WP_000646253.1	lcl|NZ_AHQU01000009.1_cds_WP_000487322.1_3572	26.398	322	329
WP_000774263.1	lcl|NZ_AHQU01000009.1_cds_WP_000774262.1_3522	99.251	267	267
WP_000774263.1	lcl|NZ_AHQU01000009.1_cds_WP_000859505.1_3571	26.693	251	267
WP_000774263.1	lcl|NZ_AHQU01000009.1_cds_WP_000800438.1_3552	24.786	234	267
WP_000774263.1	lcl|NZ_AHQU01000009.1_cds_WP_000842260.1_3601	26.316	190	267
WP_000774263.1	lcl|NZ_AHQU01000129.1_cds_WP_000667727.1_994	31.818	110	267
WP_000774263.1	lcl|NZ_AHQU01000116.1_cds_WP_000805357.1_1402	33.645	107	267
WP_240738528.1	lcl|NZ_AHQU01000009.1_cds_WP_000612797.1_3523	98.821	509	509
WP_240738528.1	lcl|NZ_AHQU01000124.1_cds_WP_000291591.1_1229	26.480	321	509
WP_240738528.1	lcl|NZ_AHQU01000124.1_cds_WP_000364507.1_1228	31.111	90	509
WP_240738528.1	lcl|NZ_AHQU01000009.1_cds_WP_000612797.1_3523	98.821	509	509
WP_240738528.1	lcl|NZ_AHQU01000124.1_cds_WP_000291591.1_1229	26.480	321	509
WP_240738528.1	lcl|NZ_AHQU01000124.1_cds_WP_000364507.1_1228	31.111	90	509
WP_001067557.1	lcl|NZ_AHQU01000009.1_cds_WP_001067557.1_3524	100.000	330	330
WP_001067557.1	lcl|NZ_AHQU01000009.1_cds_WP_000646250.1_3521	28.664	307	330
WP_001067557.1	lcl|NZ_AHQU01000009.1_cds_WP_000600889.1_3547	26.316	266	330
WP_001067557.1	lcl|NZ_AHQU01000043.1_cds_WP_001984071.1_2746	25.735	272	330
WP_001067557.1	lcl|NZ_AHQU01000160.1_cds_WP_001003555.1_548	28.395	243	330
WP_001067557.1	lcl|NZ_AHQU01000042.1_cds_WP_000744700.1_2781	26.812	276	330
WP_001067557.1	lcl|NZ_AHQU01000009.1_cds_WP_000723090.1_3600	23.724	333	330
WP_001067557.1	lcl|NZ_AHQU01000145.1_cds_WP_000649925.1_730	28.854	253	330
WP_001067557.1	lcl|NZ_AHQU01000043.1_cds_WP_000688695.1_2726	25.681	257	330
WP_001067557.1	lcl|NZ_AHQU01000009.1_cds_WP_000601375.1_3574	26.545	275	330
WP_001067557.1	lcl|NZ_AHQU01000009.1_cds_WP_000410273.1_3518	24.695	328	330
WP_001198107.1	lcl|NZ_AHQU01000009.1_cds_WP_001198107.1_3525	100.000	366	366
WP_001198107.1	lcl|NZ_AHQU01000009.1_cds_WP_000608295.1_3526	39.726	365	366
WP_001198107.1	lcl|NZ_AHQU01000009.1_cds_WP_000575178.1_3594	34.262	359	366
WP_001198107.1	lcl|NZ_AHQU01000138.1_cds_WP_001281953.1_840	27.441	379	366
WP_001198107.1	lcl|NZ_AHQU01000009.1_cds_WP_000346036.1_3555	28.090	356	366
WP_001198107.1	lcl|NZ_AHQU01000009.1_cds_WP_000582222.1_3536	31.111	360	366
WP_001198107.1	lcl|NZ_AHQU01000059.1_cds_WP_000538752.1_2202	29.692	357	366
WP_001198107.1	lcl|NZ_AHQU01000009.1_cds_WP_000947844.1_3548	26.667	345	366
WP_001198107.1	lcl|NZ_AHQU01000039.1_cds_WP_001982414.1_2982	31.579	190	366
WP_000608292.1	lcl|NZ_AHQU01000009.1_cds_WP_000608295.1_3526	99.455	367	367
WP_000608292.1	lcl|NZ_AHQU01000009.1_cds_WP_001198107.1_3525	39.452	365	367
WP_000608292.1	lcl|NZ_AHQU01000009.1_cds_WP_000575178.1_3594	36.712	365	367
WP_000608292.1	lcl|NZ_AHQU01000059.1_cds_WP_000538752.1_2202	30.458	371	367
WP_000608292.1	lcl|NZ_AHQU01000009.1_cds_WP_000582222.1_3536	35.385	325	367
WP_000608292.1	lcl|NZ_AHQU01000138.1_cds_WP_001281953.1_840	30.208	384	367
WP_000608292.1	lcl|NZ_AHQU01000009.1_cds_WP_000346036.1_3555	24.397	373	367
WP_000608292.1	lcl|NZ_AHQU01000009.1_cds_WP_000947844.1_3548	26.404	356	367
WP_000608292.1	lcl|NZ_AHQU01000039.1_cds_WP_001982414.1_2982	25.419	358	367
WP_000689747.1	lcl|NZ_AHQU01000009.1_cds_WP_000689743.1_3527	99.632	544	544
WP_000689747.1	lcl|NZ_AHQU01000009.1_cds_WP_000689743.1_3527	99.632	544	544
WP_000342716.1	lcl|NZ_AHQU01000009.1_cds_WP_000342713.1_3528	99.623	265	265
WP_000342716.1	lcl|NZ_AHQU01000141.1_cds_WP_001002663.1_808	44.856	243	265
WP_017857901.1	lcl|NZ_AHQU01000009.1_cds_WP_001246618.1_3529	99.355	310	310
WP_017857901.1	lcl|NZ_AHQU01000056.1_cds_WP_000501205.1_2297	36.184	304	310
WP_017857901.1	lcl|NZ_AHQU01000030.1_cds_WP_001183723.1_3295	25.914	301	310
WP_017857901.1	lcl|NZ_AHQU01000097.1_cds_WP_000279894.1_1659	25.191	262	310
WP_017857901.1	lcl|NZ_AHQU01000009.1_cds_WP_001246618.1_3529	99.355	310	310
WP_017857901.1	lcl|NZ_AHQU01000056.1_cds_WP_000501205.1_2297	36.184	304	310
WP_017857901.1	lcl|NZ_AHQU01000030.1_cds_WP_001183723.1_3295	25.914	301	310
WP_017857901.1	lcl|NZ_AHQU01000097.1_cds_WP_000279894.1_1659	25.191	262	310
WP_000479982.1	lcl|NZ_AHQU01000009.1_cds_WP_000479982.1_3530	100.000	264	264
WP_000715956.1	lcl|NZ_AHQU01000009.1_cds_WP_000715958.1_3531	98.473	131	131
WP_001088861.1	lcl|NZ_AHQU01000009.1_cds_WP_001088866.1_3532	98.611	144	144
WP_001088861.1	lcl|NZ_AHQU01000126.1_cds_WP_002069656.1_1091	42.857	56	144
WP_240738526.1	lcl|NZ_AHQU01000009.1_cds_WP_000517242.1_3533	99.548	221	221
WP_240738526.1	lcl|NZ_AHQU01000042.1_cds_WP_001082180.1_2753	28.205	78	221
WP_240738526.1	lcl|NZ_AHQU01000216.1_cds_WP_001069834.1_35	27.523	109	221
WP_002095414.1	lcl|NZ_AHQU01000042.1_cds_WP_001082180.1_2753	31.973	147	388
WP_002095414.1	lcl|NZ_AHQU01000216.1_cds_WP_000347681.1_34	32.867	143	388
WP_002095414.1	lcl|NZ_AHQU01000009.1_cds_WP_002082140.1_3559	33.621	116	388
WP_002095414.1	lcl|NZ_AHQU01000035.1_cds_WP_000402845.1_3137	27.211	147	388
WP_002095414.1	lcl|NZ_AHQU01000009.1_cds_WP_001206409.1_3543	27.211	147	388
WP_002095414.1	lcl|NZ_AHQU01000009.1_cds_WP_001015422.1_3535	24.646	353	388
WP_000667982.1	lcl|NZ_AHQU01000009.1_cds_WP_001106774.1_3540	59.459	407	414
WP_000815073.1	lcl|NZ_AHQU01000009.1_cds_WP_001015422.1_3535	33.816	414	409
WP_000815073.1	lcl|NZ_AHQU01000216.1_cds_WP_000347681.1_34	24.324	148	409
WP_000815073.1	lcl|NZ_AHQU01000042.1_cds_WP_001082180.1_2753	23.602	161	409
WP_000575398.1	lcl|NZ_AHQU01000009.1_cds_WP_000575178.1_3594	38.547	358	361
WP_000575398.1	lcl|NZ_AHQU01000009.1_cds_WP_000608295.1_3526	40.730	356	361
WP_000575398.1	lcl|NZ_AHQU01000009.1_cds_WP_001198107.1_3525	34.181	354	361
WP_000575398.1	lcl|NZ_AHQU01000059.1_cds_WP_000538752.1_2202	34.670	349	361
WP_000575398.1	lcl|NZ_AHQU01000138.1_cds_WP_001281953.1_840	28.608	388	361
WP_000575398.1	lcl|NZ_AHQU01000009.1_cds_WP_000346036.1_3555	27.368	380	361
WP_000575398.1	lcl|NZ_AHQU01000009.1_cds_WP_000582222.1_3536	30.769	299	361
WP_000575398.1	lcl|NZ_AHQU01000009.1_cds_WP_000947844.1_3548	25.146	342	361
WP_000575398.1	lcl|NZ_AHQU01000039.1_cds_WP_001982414.1_2982	23.768	345	361
WP_000667249.1	lcl|NZ_AHQU01000009.1_cds_WP_001159758.1_3598	41.667	180	176
WP_239248138.1	lcl|NZ_AHQU01000145.1_cds_WP_000649925.1_730	28.440	327	313
WP_239248138.1	lcl|NZ_AHQU01000042.1_cds_WP_000744700.1_2781	26.168	321	313
WP_239248138.1	lcl|NZ_AHQU01000009.1_cds_WP_000646250.1_3521	24.765	319	313
WP_239248138.1	lcl|NZ_AHQU01000009.1_cds_WP_001067557.1_3524	29.864	221	313
WP_239248138.1	lcl|NZ_AHQU01000043.1_cds_WP_001984071.1_2746	25.461	271	313
WP_239248138.1	lcl|NZ_AHQU01000009.1_cds_WP_000723090.1_3600	24.699	332	313
