WP_000340715.1	lcl|NZ_AFLZ02000005.1_cds_WP_000340715.1_3777	100.000	86	106
WP_000410273.1	lcl|NZ_AFLZ02000005.1_cds_WP_002079029.1_3776	99.682	314	314
WP_000410273.1	lcl|NZ_AFLZ02000005.1_cds_WP_000646249.1_3773	25.705	319	314
WP_000410273.1	lcl|NZ_AFLZ02000024.1_cds_WP_000744700.1_1752	24.691	324	314
WP_000410273.1	lcl|NZ_AFLZ02000005.1_cds_WP_000600886.1_3743	25.269	186	314
WP_000410273.1	lcl|NZ_AFLZ02000005.1_cds_WP_000723090.1_3691	23.958	288	314
WP_000410273.1	lcl|NZ_AFLZ02000005.1_cds_WP_000025487.1_3749	21.362	323	314
WP_000410273.1	lcl|NZ_AFLZ02000005.1_cds_WP_001067557.1_3770	24.695	328	314
WP_000604524.1	lcl|NZ_AFLZ02000005.1_cds_WP_000604524.1_3775	99.726	365	365
WP_000884059.1	lcl|NZ_AFLZ02000005.1_cds_WP_000884059.1_3774	100.000	185	185
WP_000884059.1	lcl|NZ_AFLZ02000006.1_cds_WP_000351733.1_3568	40.000	140	185
WP_000646253.1	lcl|NZ_AFLZ02000005.1_cds_WP_000646249.1_3773	99.696	329	329
WP_000646253.1	lcl|NZ_AFLZ02000024.1_cds_WP_000744700.1_1752	32.063	315	329
WP_000646253.1	lcl|NZ_AFLZ02000005.1_cds_WP_000723090.1_3691	30.746	335	329
WP_000646253.1	lcl|NZ_AFLZ02000005.1_cds_WP_000600886.1_3743	31.677	322	329
WP_000646253.1	lcl|NZ_AFLZ02000024.1_cds_WP_001984071.1_1545	31.475	305	329
WP_000646253.1	lcl|NZ_AFLZ02000024.1_cds_WP_000649924.1_1910	29.878	328	329
WP_000646253.1	lcl|NZ_AFLZ02000024.1_cds_WP_000709511.1_1556	29.538	325	329
WP_000646253.1	lcl|NZ_AFLZ02000005.1_cds_WP_000601375.1_3717	24.080	299	329
WP_000646253.1	lcl|NZ_AFLZ02000005.1_cds_WP_001067557.1_3770	28.664	307	329
WP_000646253.1	lcl|NZ_AFLZ02000024.1_cds_WP_000688696.1_1525	28.975	283	329
WP_000646253.1	lcl|NZ_AFLZ02000005.1_cds_WP_002079020.1_3747	29.630	270	329
WP_000646253.1	lcl|NZ_AFLZ02000005.1_cds_WP_000025487.1_3749	24.765	319	329
