WP_000340715.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000340715.1_536	100.000	86	106
WP_000410273.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000410273.1_537	100.000	314	314
WP_000410273.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000093099.1_557	46.988	83	314
WP_000410273.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000646250.1_540	25.705	319	314
WP_000410273.1	lcl|NZ_JAGGCF010000008.1_cds_WP_000744700.1_1244	24.691	324	314
WP_000410273.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000600889.1_566	25.269	186	314
WP_000410273.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000723090.1_619	23.958	288	314
WP_000410273.1	lcl|NZ_JAGGCF010000003.1_cds_WP_001067557.1_543	24.695	328	314
WP_000604524.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000604524.1_538	99.726	365	365
WP_000884059.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000884059.1_539	100.000	185	185
WP_000884059.1	lcl|NZ_JAGGCF010000028.1_cds_WP_000351733.1_2761	40.000	140	185
WP_000646253.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000646250.1_540	99.088	329	329
WP_000646253.1	lcl|NZ_JAGGCF010000008.1_cds_WP_000744700.1_1244	32.063	315	329
WP_000646253.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000723090.1_619	30.746	335	329
WP_000646253.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000600889.1_566	31.677	322	329
WP_000646253.1	lcl|NZ_JAGGCF010000029.1_cds_WP_001984071.1_2849	31.475	305	329
WP_000646253.1	lcl|NZ_JAGGCF010000009.1_cds_WP_000649925.1_1370	29.878	328	329
WP_000646253.1	lcl|NZ_JAGGCF010000065.1_cds_WP_000709511.1_3690	29.538	325	329
WP_000646253.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000601375.1_593	24.080	299	329
WP_000646253.1	lcl|NZ_JAGGCF010000029.1_cds_WP_000688695.1_2829	28.975	283	329
WP_000646253.1	lcl|NZ_JAGGCF010000003.1_cds_WP_001067557.1_543	28.664	307	329
WP_000646253.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000475904.1_602	27.372	274	329
WP_000646253.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000410273.1_537	26.019	319	329
WP_000646253.1	lcl|NZ_JAGGCF010000017.1_cds_WP_001074785.1_2074	29.057	265	329
