WP_000340715.1	lcl|NZ_AFKJ01000105.1_cds_WP_000340715.1_1470	100.000	86	106
WP_000410273.1	lcl|NZ_AFKJ01000105.1_cds_WP_000410273.1_1471	100.000	314	314
WP_000410273.1	lcl|NZ_AFKJ01000105.1_cds_WP_000093099.1_1491	46.988	83	314
WP_000410273.1	lcl|NZ_AFKJ01000105.1_cds_WP_000646250.1_1474	25.705	319	314
WP_000410273.1	lcl|NZ_AFKJ01000020.1_cds_WP_000744700.1_2946	24.691	324	314
WP_000410273.1	lcl|NZ_AFKJ01000105.1_cds_WP_000600889.1_1500	25.269	186	314
WP_000410273.1	lcl|NZ_AFKJ01000105.1_cds_WP_000723090.1_1553	23.958	288	314
WP_000410273.1	lcl|NZ_AFKJ01000105.1_cds_WP_001067557.1_1477	24.695	328	314
WP_000604524.1	lcl|NZ_AFKJ01000105.1_cds_WP_000604524.1_1472	99.726	365	365
WP_000884059.1	lcl|NZ_AFKJ01000105.1_cds_WP_000884059.1_1473	100.000	185	185
WP_000884059.1	lcl|NZ_AFKJ01000118.1_cds_WP_000351733.1_1173	40.000	140	185
WP_000646253.1	lcl|NZ_AFKJ01000105.1_cds_WP_000646250.1_1474	99.088	329	329
WP_000646253.1	lcl|NZ_AFKJ01000020.1_cds_WP_000744700.1_2946	32.063	315	329
WP_000646253.1	lcl|NZ_AFKJ01000105.1_cds_WP_000723090.1_1553	30.746	335	329
WP_000646253.1	lcl|NZ_AFKJ01000105.1_cds_WP_000600889.1_1500	31.677	322	329
WP_000646253.1	lcl|NZ_AFKJ01000122.1_cds_WP_001984071.1_1048	31.475	305	329
WP_000646253.1	lcl|NZ_AFKJ01000012.1_cds_WP_000649925.1_3495	29.878	328	329
WP_000646253.1	lcl|NZ_AFKJ01000233.1_cds_WP_000709511.1_80	29.538	325	329
WP_000646253.1	lcl|NZ_AFKJ01000105.1_cds_WP_000601375.1_1527	24.080	299	329
WP_000646253.1	lcl|NZ_AFKJ01000122.1_cds_WP_000688695.1_1028	28.975	283	329
WP_000646253.1	lcl|NZ_AFKJ01000105.1_cds_WP_001067557.1_1477	28.664	307	329
WP_000646253.1	lcl|NZ_AFKJ01000105.1_cds_WP_000475904.1_1536	27.372	274	329
WP_000646253.1	lcl|NZ_AFKJ01000105.1_cds_WP_000410273.1_1471	26.019	319	329
