WP_000340715.1	lcl|NZ_AKWS02000046.1_cds_WP_004462903.1_1491	95.349	86	106
WP_000410273.1	lcl|NZ_AKWS02000046.1_cds_WP_004477867.1_1490	92.357	314	314
WP_000410273.1	lcl|NZ_AKWS02000045.1_cds_WP_004461583.1_1766	24.611	321	314
WP_000410273.1	lcl|NZ_AKWS02000013.1_cds_WP_004472946.1_3149	25.000	332	314
WP_000410273.1	lcl|NZ_AKWS02000046.1_cds_WP_004490069.1_1475	22.464	276	314
WP_000410273.1	lcl|NZ_AKWS02000046.1_cds_WP_002178501.1_1452	23.304	339	314
WP_000410273.1	lcl|NZ_AKWS02000046.1_cds_WP_004476514.1_1399	23.843	281	314
WP_000410273.1	lcl|NZ_AKWS02000053.1_cds_WP_004490254.1_1086	22.353	170	314
WP_000410273.1	lcl|NZ_AKWS02000044.1_cds_WP_004461234.1_1885	25.359	209	314
WP_000884059.1	lcl|NZ_AKWS02000001.1_cds_WP_004460143.1_3787	35.616	146	185
WP_000646253.1	lcl|NZ_AKWS02000046.1_cds_WP_002178501.1_1452	32.738	336	329
WP_000646253.1	lcl|NZ_AKWS02000046.1_cds_WP_004462894.1_1486	31.503	346	329
WP_000646253.1	lcl|NZ_AKWS02000046.1_cds_WP_004490069.1_1475	30.769	299	329
WP_000646253.1	lcl|NZ_AKWS02000045.1_cds_WP_004461583.1_1766	29.524	315	329
WP_000646253.1	lcl|NZ_AKWS02000046.1_cds_WP_004476514.1_1399	31.045	335	329
WP_000646253.1	lcl|NZ_AKWS02000044.1_cds_WP_004461234.1_1885	32.476	311	329
WP_000646253.1	lcl|NZ_AKWS02000053.1_cds_WP_004490254.1_1086	27.083	336	329
WP_000646253.1	lcl|NZ_AKWS02000013.1_cds_WP_004472946.1_3149	28.571	322	329
WP_000646253.1	lcl|NZ_AKWS02000044.1_cds_WP_004467290.1_1888	28.571	322	329
WP_000646253.1	lcl|NZ_AKWS02000063.1_cds_WP_032920079.1_536	24.928	345	329
WP_000646253.1	lcl|NZ_AKWS02000046.1_cds_WP_004477867.1_1490	26.667	270	329
WP_000646253.1	lcl|NZ_AKWS02000058.1_cds_WP_004470510.1_882	26.718	262	329
WP_000646253.1	lcl|NZ_AKWS02000046.1_cds_WP_004490122.1_1431	24.484	339	329
WP_000646253.1	lcl|NZ_AKWS02000046.1_cds_WP_002178821.1_1465	25.306	245	329
WP_000646253.1	lcl|NZ_AKWS02000045.1_cds_WP_004489949.1_1673	24.471	331	329
WP_000646253.1	lcl|NZ_AKWS02000063.1_cds_WP_004472818.1_591	27.273	286	329
WP_000774263.1	lcl|NZ_AKWS02000046.1_cds_WP_004490115.1_1470	30.252	238	267
WP_000774263.1	lcl|NZ_AKWS02000035.1_cds_WP_004474348.1_2136	30.808	198	267
WP_000774263.1	lcl|NZ_AKWS02000046.1_cds_WP_000869621.1_1432	21.905	210	267
WP_000774263.1	lcl|NZ_AKWS02000046.1_cds_WP_004476528.1_1398	26.316	190	267
WP_000774263.1	lcl|NZ_AKWS02000053.1_cds_WP_004490253.1_1087	26.943	193	267
WP_000774263.1	lcl|NZ_AKWS02000044.1_cds_WP_016754360.1_1856	26.923	208	267
WP_240738528.1	lcl|NZ_AKWS02000021.1_cds_WP_004463881.1_2910	26.462	325	509
WP_240738528.1	lcl|NZ_AKWS02000021.1_cds_WP_004460640.1_2909	33.333	90	509
WP_240738528.1	lcl|NZ_AKWS02000021.1_cds_WP_004463881.1_2910	26.462	325	509
WP_240738528.1	lcl|NZ_AKWS02000021.1_cds_WP_004460640.1_2909	33.333	90	509
WP_001067557.1	lcl|NZ_AKWS02000044.1_cds_WP_004461234.1_1885	26.007	273	330
WP_001067557.1	lcl|NZ_AKWS02000046.1_cds_WP_002178501.1_1452	28.063	253	330
WP_001067557.1	lcl|NZ_AKWS02000046.1_cds_WP_004490069.1_1475	23.792	269	330
WP_001067557.1	lcl|NZ_AKWS02000045.1_cds_WP_004461583.1_1766	28.261	276	330
WP_001067557.1	lcl|NZ_AKWS02000046.1_cds_WP_004476514.1_1399	25.749	334	330
WP_001067557.1	lcl|NZ_AKWS02000046.1_cds_WP_002178821.1_1465	29.688	128	330
WP_001067557.1	lcl|NZ_AKWS02000063.1_cds_WP_032920079.1_536	26.154	260	330
WP_001067557.1	lcl|NZ_AKWS02000045.1_cds_WP_004489949.1_1673	25.103	243	330
WP_001067557.1	lcl|NZ_AKWS02000046.1_cds_WP_004462894.1_1486	27.586	232	330
WP_001067557.1	lcl|NZ_AKWS02000013.1_cds_WP_004472946.1_3149	28.455	246	330
WP_001067557.1	lcl|NZ_AKWS02000053.1_cds_WP_004490254.1_1086	25.000	140	330
WP_001067557.1	lcl|NZ_AKWS02000046.1_cds_WP_004490099.1_1429	25.170	294	330
WP_001067557.1	lcl|NZ_AKWS02000046.1_cds_WP_004477867.1_1490	24.242	330	330
WP_001067557.1	lcl|NZ_AKWS02000058.1_cds_WP_004470510.1_882	28.462	130	330
WP_001198107.1	lcl|NZ_AKWS02000046.1_cds_WP_004490093.1_1422	37.500	328	366
WP_001198107.1	lcl|NZ_AKWS02000046.1_cds_WP_004490086.1_1457	36.676	349	366
WP_001198107.1	lcl|NZ_AKWS02000046.1_cds_WP_004462146.1_1407	32.857	350	366
WP_001198107.1	lcl|NZ_AKWS02000046.1_cds_WP_004490022.1_1450	33.159	383	366
WP_001198107.1	lcl|NZ_AKWS02000035.1_cds_WP_004489750.1_2129	28.457	376	366
WP_001198107.1	lcl|NZ_AKWS02000046.1_cds_WP_004490106.1_1451	29.132	357	366
WP_001198107.1	lcl|NZ_AKWS02000025.1_cds_WP_004489513.1_2712	30.641	359	366
WP_001198107.1	lcl|NZ_AKWS02000046.1_cds_WP_004462128.1_1474	25.978	358	366
WP_001198107.1	lcl|NZ_AKWS02000063.1_cds_WP_004460480.1_537	30.645	186	366
WP_000608292.1	lcl|NZ_AKWS02000046.1_cds_WP_004490093.1_1422	37.637	364	367
WP_000608292.1	lcl|NZ_AKWS02000046.1_cds_WP_004490086.1_1457	37.326	359	367
WP_000608292.1	lcl|NZ_AKWS02000046.1_cds_WP_004462146.1_1407	36.390	349	367
WP_000608292.1	lcl|NZ_AKWS02000025.1_cds_WP_004489513.1_2712	33.773	379	367
WP_000608292.1	lcl|NZ_AKWS02000046.1_cds_WP_004490106.1_1451	30.458	371	367
WP_000608292.1	lcl|NZ_AKWS02000046.1_cds_WP_004490022.1_1450	31.856	361	367
WP_000608292.1	lcl|NZ_AKWS02000035.1_cds_WP_004489750.1_2129	30.343	379	367
WP_000608292.1	lcl|NZ_AKWS02000046.1_cds_WP_004462128.1_1474	27.761	335	367
WP_000608292.1	lcl|NZ_AKWS02000063.1_cds_WP_004460480.1_537	26.816	358	367
WP_000608292.1	lcl|NZ_AKWS02000001.1_cds_WP_032924150.1_3752	34.831	89	367
WP_000342716.1	lcl|NZ_AKWS02000070.1_cds_WP_004490657.1_268	44.534	247	265
WP_017857901.1	lcl|NZ_AKWS02000072.1_cds_WP_004474516.1_225	37.627	295	310
WP_017857901.1	lcl|NZ_AKWS02000007.1_cds_WP_004461490.1_3512	26.623	308	310
WP_017857901.1	lcl|NZ_AKWS02000058.1_cds_WP_004490381.1_847	28.571	133	310
WP_017857901.1	lcl|NZ_AKWS02000072.1_cds_WP_004474516.1_225	37.627	295	310
WP_017857901.1	lcl|NZ_AKWS02000007.1_cds_WP_004461490.1_3512	26.623	308	310
WP_017857901.1	lcl|NZ_AKWS02000058.1_cds_WP_004490381.1_847	28.571	133	310
WP_001088861.1	lcl|NZ_AKWS02000029.1_cds_WP_004462309.1_2381	41.270	63	144
WP_240738526.1	lcl|NZ_AKWS02000077.1_cds_WP_004462594.1_124	29.808	104	221
WP_002095414.1	lcl|NZ_AKWS02000045.1_cds_WP_004461611.1_1794	31.333	150	388
WP_002095414.1	lcl|NZ_AKWS02000077.1_cds_WP_004468002.1_125	30.282	142	388
WP_002095414.1	lcl|NZ_AKWS02000046.1_cds_WP_004490108.1_1447	25.359	209	388
WP_002095414.1	lcl|NZ_AKWS02000029.1_cds_WP_004489648.1_2366	25.926	216	388
WP_002095414.1	lcl|NZ_AKWS02000046.1_cds_WP_004490029.1_1425	35.714	84	388
WP_002095414.1	lcl|NZ_AKWS02000044.1_cds_WP_004461184.1_1865	24.476	143	388
WP_002095414.1	lcl|NZ_AKWS02000046.1_cds_WP_002178714.1_1436	25.000	100	388
WP_000815073.1	lcl|NZ_AKWS02000046.1_cds_WP_004490155.1_1434	25.316	395	409
WP_000815073.1	lcl|NZ_AKWS02000077.1_cds_WP_004468002.1_125	21.348	178	409
WP_000815073.1	lcl|NZ_AKWS02000045.1_cds_WP_004461611.1_1794	24.409	127	409
WP_000575398.1	lcl|NZ_AKWS02000046.1_cds_WP_004490086.1_1457	38.997	359	361
WP_000575398.1	lcl|NZ_AKWS02000046.1_cds_WP_004490093.1_1422	40.171	351	361
WP_000575398.1	lcl|NZ_AKWS02000046.1_cds_WP_004462146.1_1407	37.989	358	361
WP_000575398.1	lcl|NZ_AKWS02000025.1_cds_WP_004489513.1_2712	36.782	348	361
WP_000575398.1	lcl|NZ_AKWS02000035.1_cds_WP_004489750.1_2129	29.124	388	361
WP_000575398.1	lcl|NZ_AKWS02000046.1_cds_WP_004490106.1_1451	30.851	376	361
WP_000575398.1	lcl|NZ_AKWS02000046.1_cds_WP_004490022.1_1450	28.610	374	361
WP_000575398.1	lcl|NZ_AKWS02000046.1_cds_WP_004462128.1_1474	27.381	252	361
WP_000575398.1	lcl|NZ_AKWS02000046.1_cds_WP_004490161.1_1455	26.838	272	361
WP_000575398.1	lcl|NZ_AKWS02000063.1_cds_WP_004460480.1_537	24.058	345	361
WP_000667249.1	lcl|NZ_AKWS02000046.1_cds_WP_004462151.1_1401	41.667	180	176
WP_000406286.1	lcl|NZ_AKWS02000046.1_cds_WP_004490080.1_1479	37.963	108	303
WP_239248138.1	lcl|NZ_AKWS02000013.1_cds_WP_004472946.1_3149	29.503	322	313
WP_239248138.1	lcl|NZ_AKWS02000046.1_cds_WP_002178501.1_1452	26.959	319	313
WP_239248138.1	lcl|NZ_AKWS02000046.1_cds_WP_004462894.1_1486	27.888	251	313
WP_239248138.1	lcl|NZ_AKWS02000045.1_cds_WP_004461583.1_1766	25.776	322	313
WP_239248138.1	lcl|NZ_AKWS02000044.1_cds_WP_004461234.1_1885	25.651	269	313
WP_239248138.1	lcl|NZ_AKWS02000046.1_cds_WP_004490069.1_1475	23.899	318	313
WP_239248138.1	lcl|NZ_AKWS02000053.1_cds_WP_004490254.1_1086	22.353	340	313
WP_239248138.1	lcl|NZ_AKWS02000046.1_cds_WP_004476514.1_1399	25.076	327	313
WP_239248138.1	lcl|NZ_AKWS02000045.1_cds_WP_004489949.1_1673	26.357	258	313
WP_239248138.1	lcl|NZ_AKWS02000046.1_cds_WP_004477867.1_1490	23.220	323	313
WP_239248138.1	lcl|NZ_AKWS02000046.1_cds_WP_004490122.1_1431	25.685	292	313
WP_239248138.1	lcl|NZ_AKWS02000058.1_cds_WP_004470510.1_882	21.603	287	313
WP_000572389.1	lcl|NZ_AKWS02000046.1_cds_WP_004462145.1_1408	30.579	121	134
WP_002079020.1	lcl|NZ_AKWS02000044.1_cds_WP_004461234.1_1885	29.255	188	311
WP_002079020.1	lcl|NZ_AKWS02000046.1_cds_WP_004476514.1_1399	24.625	333	311
WP_002079020.1	lcl|NZ_AKWS02000046.1_cds_WP_004490099.1_1429	23.158	285	311
WP_002079020.1	lcl|NZ_AKWS02000046.1_cds_WP_004462894.1_1486	26.556	241	311
WP_002079020.1	lcl|NZ_AKWS02000046.1_cds_WP_004490069.1_1475	26.857	175	311
WP_002079020.1	lcl|NZ_AKWS02000058.1_cds_WP_004470510.1_882	23.469	294	311
WP_002079020.1	lcl|NZ_AKWS02000039.1_cds_WP_004467770.1_2012	24.464	233	311
WP_002079020.1	lcl|NZ_AKWS02000045.1_cds_WP_004461583.1_1766	21.622	259	311
WP_002079020.1	lcl|NZ_AKWS02000046.1_cds_WP_002178821.1_1465	21.505	186	311
WP_002079020.1	lcl|NZ_AKWS02000063.1_cds_WP_032920079.1_536	28.571	168	311
WP_002079020.1	lcl|NZ_AKWS02000046.1_cds_WP_004490056.1_1400	27.273	110	311
WP_000947528.1	lcl|NZ_AKWS02000046.1_cds_WP_004485934.1_1404	23.529	119	361
