WP_000340715.1	lcl|NZ_SORO01000001.1_cds_WP_035983633.1_122	61.538	78	106
WP_000410273.1	lcl|NZ_SORO01000001.1_cds_WP_004783745.1_125	80.323	310	314
WP_000410273.1	lcl|NZ_SORO01000001.1_cds_WP_004785219.1_2402	27.389	314	314
WP_000410273.1	lcl|NZ_SORO01000001.1_cds_WP_004786772.1_2429	24.074	324	314
WP_000410273.1	lcl|NZ_SORO01000001.1_cds_WP_004783859.1_124	21.569	255	314
WP_000410273.1	lcl|NZ_SORO01000002.1_cds_WP_004788049.1_3036	23.529	170	314
WP_000410273.1	lcl|NZ_SORO01000001.1_cds_WP_020776625.1_1830	22.430	321	314
WP_000884059.1	lcl|NZ_SORO01000001.1_cds_WP_004788859.1_573	33.065	124	185
WP_000646253.1	lcl|NZ_SORO01000001.1_cds_WP_004786772.1_2429	30.892	314	329
WP_000646253.1	lcl|NZ_SORO01000001.1_cds_WP_020776625.1_1830	30.351	313	329
WP_000646253.1	lcl|NZ_SORO01000001.1_cds_WP_004783859.1_124	27.353	340	329
WP_000646253.1	lcl|NZ_SORO01000002.1_cds_WP_004788049.1_3036	28.739	341	329
WP_000646253.1	lcl|NZ_SORO01000001.1_cds_WP_004785219.1_2402	28.302	318	329
WP_000646253.1	lcl|NZ_SORO01000001.1_cds_WP_004787140.1_2016	26.168	321	329
WP_000646253.1	lcl|NZ_SORO01000001.1_cds_WP_004785041.1_2081	30.159	252	329
WP_000646253.1	lcl|NZ_SORO01000001.1_cds_WP_004783745.1_125	25.472	318	329
WP_000646253.1	lcl|NZ_SORO01000002.1_cds_WP_208325413.1_3047	26.407	231	329
WP_000646253.1	lcl|NZ_SORO01000001.1_cds_WP_004783890.1_178	26.241	282	329
WP_000646253.1	lcl|NZ_SORO01000001.1_cds_WP_040917166.1_2482	28.514	249	329
WP_000646253.1	lcl|NZ_SORO01000001.1_cds_WP_004785143.1_2758	25.275	182	329
WP_000646253.1	lcl|NZ_SORO01000001.1_cds_WP_004786178.1_2073	23.048	269	329
WP_000646253.1	lcl|NZ_SORO01000001.1_cds_WP_004783983.1_126	24.691	243	329
