WP_000340715.1	lcl|NZ_JADDWB010000005.1_cds_WP_002725873.1_2813	91.860	86	106
WP_000410273.1	lcl|NZ_JADDWB010000005.1_cds_WP_002733579.1_2812	92.994	314	314
WP_000410273.1	lcl|NZ_JADDWB010000005.1_cds_WP_002733534.1_2809	25.078	319	314
WP_000410273.1	lcl|NZ_JADDWB010000019.1_cds_WP_002722638.1_785	22.769	325	314
WP_000410273.1	lcl|NZ_JADDWB010000005.1_cds_WP_002740024.1_2718	24.555	281	314
WP_000410273.1	lcl|NZ_JADDWB010000006.1_cds_WP_002728309.1_3068	25.402	311	314
WP_000410273.1	lcl|NZ_JADDWB010000014.1_cds_WP_002743770.1_416	22.353	170	314
WP_000410273.1	lcl|NZ_JADDWB010000005.1_cds_WP_016749081.1_2780	22.769	325	314
WP_000604524.1	lcl|NZ_JADDWB010000005.1_cds_WP_026054882.1_2811	85.479	365	365
WP_000884059.1	lcl|NZ_JADDWB010000005.1_cds_WP_002733646.1_2810	95.676	185	185
WP_000884059.1	lcl|NZ_JADDWB010000004.1_cds_WP_002721790.1_2509	36.301	146	185
WP_000646253.1	lcl|NZ_JADDWB010000005.1_cds_WP_002733534.1_2809	98.176	329	329
WP_000646253.1	lcl|NZ_JADDWB010000019.1_cds_WP_002722638.1_785	29.841	315	329
WP_000646253.1	lcl|NZ_JADDWB010000005.1_cds_WP_002740024.1_2718	31.045	335	329
WP_000646253.1	lcl|NZ_JADDWB010000006.1_cds_WP_002728309.1_3068	30.868	311	329
WP_000646253.1	lcl|NZ_JADDWB010000014.1_cds_WP_002743770.1_416	27.273	341	329
WP_000646253.1	lcl|NZ_JADDWB010000005.1_cds_WP_002733638.1_2772	27.299	348	329
WP_000646253.1	lcl|NZ_JADDWB010000006.1_cds_WP_002728316.1_3065	28.182	330	329
WP_000646253.1	lcl|NZ_JADDWB010000075.1_cds_WP_002741146.1_3115	28.846	312	329
WP_000646253.1	lcl|NZ_JADDWB010000005.1_cds_WP_002733546.1_2743	25.000	268	329
WP_000646253.1	lcl|NZ_JADDWB010000005.1_cds_WP_002740721.1_2806	28.664	307	329
WP_000646253.1	lcl|NZ_JADDWB010000007.1_cds_WP_002732331.1_3218	25.664	339	329
WP_000646253.1	lcl|NZ_JADDWB010000005.1_cds_WP_002744551.1_2778	29.259	270	329
WP_000646253.1	lcl|NZ_JADDWB010000005.1_cds_WP_002733579.1_2812	27.711	249	329
WP_000646253.1	lcl|NZ_JADDWB010000005.1_cds_WP_002733698.1_2735	26.642	274	329
WP_000646253.1	lcl|NZ_JADDWB010000005.1_cds_WP_016749081.1_2780	23.659	317	329
WP_000646253.1	lcl|NZ_JADDWB010000058.1_cds_WP_002740236.1_2675	26.217	267	329
WP_000646253.1	lcl|NZ_JADDWB010000001.1_cds_WP_002721725.1_876	25.223	337	329
