WP_000340715.1	lcl|NZ_RQEQ01000059.1_cds_WP_100785494.1_888	94.186	86	106
WP_000410273.1	lcl|NZ_RQEQ01000059.1_cds_WP_135686416.1_880	61.935	310	314
WP_000410273.1	lcl|NZ_RQEQ01000073.1_cds_WP_135684154.1_318	23.077	325	314
WP_000410273.1	lcl|NZ_RQEQ01000059.1_cds_WP_135686393.1_887	24.275	276	314
WP_000410273.1	lcl|NZ_RQEQ01000059.1_cds_WP_118981941.1_837	25.301	249	314
WP_000410273.1	lcl|NZ_RQEQ01000050.1_cds_WP_118970620.1_3646	22.162	185	314
WP_000410273.1	lcl|NZ_RQEQ01000073.1_cds_WP_135684080.1_30	23.881	268	314
WP_000884059.1	lcl|NZ_RQEQ01000059.1_cds_WP_135689394.1_866	40.113	177	185
WP_000884059.1	lcl|NZ_RQEQ01000059.1_cds_WP_118982146.1_583	39.286	140	185
WP_000646253.1	lcl|NZ_RQEQ01000059.1_cds_WP_118981941.1_837	30.120	332	329
WP_000646253.1	lcl|NZ_RQEQ01000059.1_cds_WP_135686393.1_887	32.188	320	329
WP_000646253.1	lcl|NZ_RQEQ01000073.1_cds_WP_135684154.1_318	30.476	315	329
WP_000646253.1	lcl|NZ_RQEQ01000073.1_cds_WP_135684080.1_30	32.362	309	329
WP_000646253.1	lcl|NZ_RQEQ01000050.1_cds_WP_118970620.1_3646	27.381	336	329
WP_000646253.1	lcl|NZ_RQEQ01000073.1_cds_WP_118981399.1_171	29.503	322	329
WP_000646253.1	lcl|NZ_RQEQ01000055.1_cds_WP_135685047.1_2892	29.129	333	329
WP_000646253.1	lcl|NZ_RQEQ01000059.1_cds_WP_135686416.1_880	25.402	311	329
WP_000646253.1	lcl|NZ_RQEQ01000073.1_cds_WP_241686725.1_526	27.823	248	329
WP_000646253.1	lcl|NZ_RQEQ01000010.1_cds_WP_135686226.1_1975	25.540	278	329
WP_000646253.1	lcl|NZ_RQEQ01000073.1_cds_WP_135684204.1_413	23.675	283	329
WP_000646253.1	lcl|NZ_RQEQ01000008.1_cds_WP_118982869.1_1450	25.379	264	329
WP_000646253.1	lcl|NZ_RQEQ01000059.1_cds_WP_118981923.1_854	24.818	274	329
WP_000646253.1	lcl|NZ_RQEQ01000027.1_cds_WP_118983674.1_1693	25.194	258	329
WP_000646253.1	lcl|NZ_RQEQ01000055.1_cds_WP_135684998.1_2940	31.008	129	329
WP_000774263.1	lcl|NZ_RQEQ01000059.1_cds_WP_135686389.1_882	26.667	240	267
WP_000774263.1	lcl|NZ_RQEQ01000004.1_cds_WP_135684126.1_3592	34.746	118	267
WP_000774263.1	lcl|NZ_RQEQ01000059.1_cds_WP_135686364.1_836	24.868	189	267
WP_000774263.1	lcl|NZ_RQEQ01000010.1_cds_WP_118980756.1_2059	33.010	103	267
WP_000774263.1	lcl|NZ_RQEQ01000050.1_cds_WP_210413367.1_3645	25.000	188	267
WP_240738528.1	lcl|NZ_RQEQ01000066.1_cds_WP_118982276.1_2437	26.935	323	509
WP_240738528.1	lcl|NZ_RQEQ01000066.1_cds_WP_118982277.1_2436	31.183	93	509
WP_240738528.1	lcl|NZ_RQEQ01000066.1_cds_WP_118982276.1_2437	26.935	323	509
WP_240738528.1	lcl|NZ_RQEQ01000066.1_cds_WP_118982277.1_2436	31.183	93	509
WP_001067557.1	lcl|NZ_RQEQ01000073.1_cds_WP_135684080.1_30	26.103	272	330
WP_001067557.1	lcl|NZ_RQEQ01000059.1_cds_WP_135686393.1_887	27.305	282	330
WP_001067557.1	lcl|NZ_RQEQ01000073.1_cds_WP_135684154.1_318	25.633	316	330
WP_001067557.1	lcl|NZ_RQEQ01000059.1_cds_WP_118981941.1_837	26.769	325	330
WP_001067557.1	lcl|NZ_RQEQ01000073.1_cds_WP_118981399.1_171	27.445	317	330
WP_001067557.1	lcl|NZ_RQEQ01000010.1_cds_WP_135686226.1_1975	25.991	227	330
WP_001067557.1	lcl|NZ_RQEQ01000073.1_cds_WP_135684204.1_413	25.726	241	330
WP_001067557.1	lcl|NZ_RQEQ01000059.1_cds_WP_135686388.1_878	26.667	150	330
WP_001067557.1	lcl|NZ_RQEQ01000050.1_cds_WP_118970620.1_3646	25.352	142	330
WP_001067557.1	lcl|NZ_RQEQ01000059.1_cds_WP_135686416.1_880	25.000	228	330
WP_001198107.1	lcl|NZ_RQEQ01000004.1_cds_WP_206698719.1_3587	28.496	379	366
WP_001198107.1	lcl|NZ_RQEQ01000041.1_cds_WP_118983569.1_2660	30.084	359	366
WP_001198107.1	lcl|NZ_RQEQ01000059.1_cds_WP_135686392.1_886	28.667	300	366
WP_001198107.1	lcl|NZ_RQEQ01000010.1_cds_WP_167883907.1_2046	31.551	187	366
WP_000608292.1	lcl|NZ_RQEQ01000041.1_cds_WP_118983569.1_2660	33.158	380	367
WP_000608292.1	lcl|NZ_RQEQ01000004.1_cds_WP_206698719.1_3587	31.414	382	367
WP_000608292.1	lcl|NZ_RQEQ01000059.1_cds_WP_135686392.1_886	29.839	248	367
WP_000608292.1	lcl|NZ_RQEQ01000010.1_cds_WP_167883907.1_2046	24.860	358	367
WP_000342716.1	lcl|NZ_RQEQ01000003.1_cds_WP_118970508.1_4060	43.725	247	265
WP_017857901.1	lcl|NZ_RQEQ01000011.1_cds_WP_118983152.1_3546	36.634	303	310
WP_017857901.1	lcl|NZ_RQEQ01000032.1_cds_WP_135684493.1_1215	27.303	304	310
WP_017857901.1	lcl|NZ_RQEQ01000059.1_cds_WP_118982105.1_640	27.068	133	310
