WP_000340715.1	lcl|NZ_AHMV02000028.1_cds_WP_004753574.1_854	94.186	86	106
WP_000410273.1	lcl|NZ_AHMV02000028.1_cds_WP_004761722.1_855	96.497	314	314
WP_000410273.1	lcl|NZ_AHMV02000028.1_cds_WP_004755430.1_858	25.705	319	314
WP_000410273.1	lcl|NZ_AHMV02000022.1_cds_WP_004753565.1_1594	24.691	324	314
WP_000410273.1	lcl|NZ_AHMV02000028.1_cds_WP_004755262.1_927	23.843	281	314
WP_000410273.1	lcl|NZ_AHMV02000027.1_cds_WP_004751543.1_1122	24.359	234	314
WP_000604524.1	lcl|NZ_AHMV02000028.1_cds_WP_004777161.1_856	94.247	365	365
WP_000884059.1	lcl|NZ_AHMV02000028.1_cds_WP_004753627.1_857	97.297	185	185
WP_000884059.1	lcl|NZ_AHMV02000031.1_cds_WP_004752075.1_239	40.714	140	185
WP_000646253.1	lcl|NZ_AHMV02000028.1_cds_WP_004755430.1_858	97.872	329	329
WP_000646253.1	lcl|NZ_AHMV02000022.1_cds_WP_004753565.1_1594	31.429	315	329
WP_000646253.1	lcl|NZ_AHMV02000028.1_cds_WP_004755262.1_927	30.746	335	329
WP_000646253.1	lcl|NZ_AHMV02000027.1_cds_WP_004751543.1_1122	31.494	308	329
WP_000646253.1	lcl|NZ_AHMV02000005.1_cds_WP_004755135.1_3016	30.514	331	329
WP_000646253.1	lcl|NZ_AHMV02000027.1_cds_WP_004751412.1_1133	30.154	325	329
WP_000646253.1	lcl|NZ_AHMV02000005.1_cds_WP_004754991.1_2874	27.434	339	329
WP_000646253.1	lcl|NZ_AHMV02000028.1_cds_WP_004755319.1_861	28.990	307	329
WP_000646253.1	lcl|NZ_AHMV02000028.1_cds_WP_004761722.1_855	27.239	268	329
WP_000646253.1	lcl|NZ_AHMV02000028.1_cds_WP_002733698.1_910	26.642	274	329
WP_000646253.1	lcl|NZ_AHMV02000022.1_cds_WP_004755140.1_1466	26.230	244	329
WP_000646253.1	lcl|NZ_AHMV02000017.1_cds_WP_004751780.1_2099	28.839	267	329
WP_000646253.1	lcl|NZ_AHMV02000003.1_cds_WP_004750263.1_3378	25.191	262	329
WP_000646253.1	lcl|NZ_AHMV02000012.1_cds_WP_004760438.1_2355	27.984	243	329
WP_000774263.1	lcl|NZ_AHMV02000028.1_cds_WP_004754505.1_859	93.258	267	267
WP_000774263.1	lcl|NZ_AHMV02000028.1_cds_WP_004754191.1_928	25.926	189	267
WP_000774263.1	lcl|NZ_AHMV02000005.1_cds_WP_004760150.1_2852	27.979	193	267
WP_000774263.1	lcl|NZ_AHMV02000027.1_cds_WP_004758210.1_1038	37.209	86	267
WP_240738528.1	lcl|NZ_AHMV02000028.1_cds_WP_025180402.1_860	95.678	509	509
WP_240738528.1	lcl|NZ_AHMV02000017.1_cds_WP_004751764.1_2171	27.356	329	509
WP_240738528.1	lcl|NZ_AHMV02000017.1_cds_WP_004752264.1_2170	31.111	90	509
WP_240738528.1	lcl|NZ_AHMV02000028.1_cds_WP_025180402.1_860	95.678	509	509
WP_240738528.1	lcl|NZ_AHMV02000017.1_cds_WP_004751764.1_2171	27.356	329	509
WP_240738528.1	lcl|NZ_AHMV02000017.1_cds_WP_004752264.1_2170	31.111	90	509
WP_001067557.1	lcl|NZ_AHMV02000028.1_cds_WP_004755319.1_861	96.364	330	330
WP_001067557.1	lcl|NZ_AHMV02000027.1_cds_WP_004751543.1_1122	26.568	271	330
WP_001067557.1	lcl|NZ_AHMV02000028.1_cds_WP_004755430.1_858	27.541	305	330
WP_001067557.1	lcl|NZ_AHMV02000028.1_cds_WP_004755262.1_927	24.642	349	330
WP_001067557.1	lcl|NZ_AHMV02000022.1_cds_WP_004755140.1_1466	27.572	243	330
WP_001067557.1	lcl|NZ_AHMV02000022.1_cds_WP_004753565.1_1594	26.812	276	330
WP_001067557.1	lcl|NZ_AHMV02000005.1_cds_WP_004755135.1_3016	28.854	253	330
WP_001067557.1	lcl|NZ_AHMV02000005.1_cds_WP_004754991.1_2874	25.551	227	330
