WP_000340715.1	lcl|NZ_AHPS01000124.1_cds_WP_000340715.1_1811	100.000	86	106
WP_000410273.1	lcl|NZ_AHPS01000124.1_cds_WP_000712240.1_1812	99.045	314	314
WP_000410273.1	lcl|NZ_AHPS01000124.1_cds_WP_000646251.1_1815	25.705	319	314
WP_000410273.1	lcl|NZ_AHPS01000043.1_cds_WP_000744700.1_3270	24.691	324	314
WP_000410273.1	lcl|NZ_AHPS01000124.1_cds_WP_000600886.1_1843	25.269	186	314
WP_000410273.1	lcl|NZ_AHPS01000049.1_cds_WP_000723084.1_3095	24.306	288	314
WP_000410273.1	lcl|NZ_AHPS01000124.1_cds_WP_000025488.1_1837	21.053	323	314
WP_000410273.1	lcl|NZ_AHPS01000124.1_cds_WP_001067556.1_1818	24.695	328	314
WP_000604524.1	lcl|NZ_AHPS01000124.1_cds_WP_000604524.1_1813	99.726	365	365
WP_000884059.1	lcl|NZ_AHPS01000124.1_cds_WP_000884057.1_1814	99.459	185	185
WP_000884059.1	lcl|NZ_AHPS01000007.1_cds_WP_000351733.1_3761	40.000	140	185
WP_000646253.1	lcl|NZ_AHPS01000124.1_cds_WP_000646251.1_1815	99.696	329	329
WP_000646253.1	lcl|NZ_AHPS01000043.1_cds_WP_000744700.1_3270	32.063	315	329
WP_000646253.1	lcl|NZ_AHPS01000049.1_cds_WP_000723084.1_3095	31.045	335	329
WP_000646253.1	lcl|NZ_AHPS01000124.1_cds_WP_000600886.1_1843	31.677	322	329
WP_000646253.1	lcl|NZ_AHPS01000042.1_cds_WP_001984071.1_3308	31.475	305	329
WP_000646253.1	lcl|NZ_AHPS01000132.1_cds_WP_000649927.1_1626	29.878	328	329
WP_000646253.1	lcl|NZ_AHPS01000255.1_cds_WP_000709512.1_89	29.730	333	329
WP_000646253.1	lcl|NZ_AHPS01000124.1_cds_WP_000601375.1_1872	24.080	299	329
WP_000646253.1	lcl|NZ_AHPS01000124.1_cds_WP_001067556.1_1818	28.664	307	329
WP_000646253.1	lcl|NZ_AHPS01000042.1_cds_WP_000688700.1_3328	28.622	283	329
WP_000646253.1	lcl|NZ_AHPS01000124.1_cds_WP_000707057.1_1839	30.037	273	329
WP_000646253.1	lcl|NZ_AHPS01000124.1_cds_WP_000025488.1_1837	25.078	319	329
WP_000646253.1	lcl|NZ_AHPS01000124.1_cds_WP_000475906.1_1882	26.642	274	329
WP_000646253.1	lcl|NZ_AHPS01000124.1_cds_WP_000712240.1_1812	25.705	319	329
WP_000646253.1	lcl|NZ_AHPS01000133.1_cds_WP_001003550.1_1552	25.526	333	329
WP_000646253.1	lcl|NZ_AHPS01000159.1_cds_WP_001074785.1_953	29.057	265	329
WP_000646253.1	lcl|NZ_AHPS01000124.1_cds_WP_000487324.1_1870	26.398	322	329
WP_000774263.1	lcl|NZ_AHPS01000124.1_cds_WP_000774258.1_1816	97.753	267	267
WP_000774263.1	lcl|NZ_AHPS01000124.1_cds_WP_000859505.1_1869	26.693	251	267
WP_000774263.1	lcl|NZ_AHPS01000124.1_cds_WP_000800436.1_1848	26.496	234	267
WP_000774263.1	lcl|NZ_AHPS01000049.1_cds_WP_000842260.1_3094	26.316	190	267
WP_000774263.1	lcl|NZ_AHPS01000247.1_cds_WP_000667727.1_291	31.818	110	267
WP_000774263.1	lcl|NZ_AHPS01000055.1_cds_WP_000805358.1_2749	33.645	107	267
WP_240738528.1	lcl|NZ_AHPS01000124.1_cds_WP_000602735.1_1817	99.411	509	509
WP_240738528.1	lcl|NZ_AHPS01000012.1_cds_WP_000291595.1_3637	26.791	321	509
WP_240738528.1	lcl|NZ_AHPS01000012.1_cds_WP_000364507.1_3636	31.111	90	509
WP_240738528.1	lcl|NZ_AHPS01000124.1_cds_WP_000602735.1_1817	99.411	509	509
WP_240738528.1	lcl|NZ_AHPS01000012.1_cds_WP_000291595.1_3637	26.791	321	509
WP_240738528.1	lcl|NZ_AHPS01000012.1_cds_WP_000364507.1_3636	31.111	90	509
WP_001067557.1	lcl|NZ_AHPS01000124.1_cds_WP_001067556.1_1818	99.697	330	330
WP_001067557.1	lcl|NZ_AHPS01000124.1_cds_WP_000646251.1_1815	28.990	307	330
WP_001067557.1	lcl|NZ_AHPS01000042.1_cds_WP_001984071.1_3308	25.735	272	330
WP_001067557.1	lcl|NZ_AHPS01000124.1_cds_WP_000600886.1_1843	26.316	266	330
WP_001067557.1	lcl|NZ_AHPS01000124.1_cds_WP_000025488.1_1837	29.864	221	330
WP_001067557.1	lcl|NZ_AHPS01000043.1_cds_WP_000744700.1_3270	26.812	276	330
WP_001067557.1	lcl|NZ_AHPS01000133.1_cds_WP_001003550.1_1552	28.395	243	330
WP_001067557.1	lcl|NZ_AHPS01000049.1_cds_WP_000723084.1_3095	24.324	333	330
WP_001067557.1	lcl|NZ_AHPS01000042.1_cds_WP_000688700.1_3328	26.070	257	330
WP_001067557.1	lcl|NZ_AHPS01000132.1_cds_WP_000649927.1_1626	28.854	253	330
WP_001067557.1	lcl|NZ_AHPS01000124.1_cds_WP_000601375.1_1872	26.545	275	330
WP_001067557.1	lcl|NZ_AHPS01000124.1_cds_WP_000712240.1_1812	24.695	328	330
WP_001198107.1	lcl|NZ_AHPS01000124.1_cds_WP_000575184.1_1893	34.262	359	366
WP_001198107.1	lcl|NZ_AHPS01000124.1_cds_WP_000575397.1_1833	33.898	354	366
WP_001198107.1	lcl|NZ_AHPS01000204.1_cds_WP_001281953.1_470	27.441	379	366
WP_001198107.1	lcl|NZ_AHPS01000124.1_cds_WP_000346036.1_1853	28.090	356	366
WP_001198107.1	lcl|NZ_AHPS01000063.1_cds_WP_000538750.1_2572	29.692	357	366
WP_001198107.1	lcl|NZ_AHPS01000124.1_cds_WP_000947842.1_1844	26.667	345	366
WP_001198107.1	lcl|NZ_AHPS01000243.1_cds_WP_001982414.1_367	31.579	190	366
WP_000608292.1	lcl|NZ_AHPS01000124.1_cds_WP_000575184.1_1893	36.712	365	367
WP_000608292.1	lcl|NZ_AHPS01000124.1_cds_WP_000575397.1_1833	40.449	356	367
WP_000608292.1	lcl|NZ_AHPS01000063.1_cds_WP_000538750.1_2572	30.458	371	367
WP_000608292.1	lcl|NZ_AHPS01000204.1_cds_WP_001281953.1_470	30.208	384	367
WP_000608292.1	lcl|NZ_AHPS01000124.1_cds_WP_000346036.1_1853	24.397	373	367
WP_000608292.1	lcl|NZ_AHPS01000124.1_cds_WP_000947842.1_1844	26.404	356	367
WP_000608292.1	lcl|NZ_AHPS01000243.1_cds_WP_001982414.1_367	25.419	358	367
WP_000689747.1	lcl|NZ_AHPS01000124.1_cds_WP_000776640.1_1819	38.026	547	544
WP_000689747.1	lcl|NZ_AHPS01000124.1_cds_WP_000776640.1_1819	38.026	547	544
WP_000342716.1	lcl|NZ_AHPS01000124.1_cds_WP_000424610.1_1820	67.045	264	265
WP_000342716.1	lcl|NZ_AHPS01000245.1_cds_WP_001002665.1_310	45.267	243	265
WP_017857901.1	lcl|NZ_AHPS01000124.1_cds_WP_025176350.1_1821	93.871	310	310
WP_017857901.1	lcl|NZ_AHPS01000144.1_cds_WP_000501205.1_1240	36.184	304	310
WP_017857901.1	lcl|NZ_AHPS01000162.1_cds_WP_001183723.1_913	25.914	301	310
WP_017857901.1	lcl|NZ_AHPS01000053.1_cds_WP_000279897.1_2812	25.191	262	310
WP_017857901.1	lcl|NZ_AHPS01000124.1_cds_WP_025176350.1_1821	93.871	310	310
WP_017857901.1	lcl|NZ_AHPS01000144.1_cds_WP_000501205.1_1240	36.184	304	310
WP_017857901.1	lcl|NZ_AHPS01000162.1_cds_WP_001183723.1_913	25.914	301	310
WP_017857901.1	lcl|NZ_AHPS01000053.1_cds_WP_000279897.1_2812	25.191	262	310
WP_000479982.1	lcl|NZ_AHPS01000124.1_cds_WP_000479982.1_1822	100.000	264	264
WP_000715956.1	lcl|NZ_AHPS01000124.1_cds_WP_000715958.1_1823	98.473	131	131
WP_001088861.1	lcl|NZ_AHPS01000124.1_cds_WP_001088861.1_1824	100.000	144	144
WP_001088861.1	lcl|NZ_AHPS01000039.1_cds_WP_002069656.1_3443	42.857	56	144
WP_240738526.1	lcl|NZ_AHPS01000124.1_cds_WP_000517242.1_1825	99.548	221	221
WP_240738526.1	lcl|NZ_AHPS01000043.1_cds_WP_001082180.1_3300	28.205	78	221
WP_240738526.1	lcl|NZ_AHPS01000148.1_cds_WP_001069832.1_1177	27.523	109	221
WP_002079019.1	lcl|NZ_AHPS01000124.1_cds_WP_002093214.1_1826	98.052	154	160
WP_240738524.1	lcl|NZ_AHPS01000124.1_cds_WP_000721882.1_1827	99.628	269	283
WP_002095414.1	lcl|NZ_AHPS01000124.1_cds_WP_001172102.1_1828	99.707	341	388
WP_002095414.1	lcl|NZ_AHPS01000043.1_cds_WP_001082180.1_3300	31.973	147	388
WP_002095414.1	lcl|NZ_AHPS01000148.1_cds_WP_000347686.1_1178	32.867	143	388
WP_002095414.1	lcl|NZ_AHPS01000124.1_cds_WP_033108475.1_1857	33.621	116	388
WP_002095414.1	lcl|NZ_AHPS01000154.1_cds_WP_000402846.1_1060	27.211	147	388
WP_000284356.1	lcl|NZ_AHPS01000124.1_cds_WP_000284356.1_1829	100.000	261	261
WP_001091189.1	lcl|NZ_AHPS01000124.1_cds_WP_001091189.1_1830	100.000	252	252
WP_000667982.1	lcl|NZ_AHPS01000124.1_cds_WP_000667981.1_1831	99.758	414	414
WP_000815073.1	lcl|NZ_AHPS01000124.1_cds_WP_000815072.1_1832	99.267	409	409
WP_000815073.1	lcl|NZ_AHPS01000148.1_cds_WP_000347686.1_1178	23.649	148	409
WP_000815073.1	lcl|NZ_AHPS01000043.1_cds_WP_001082180.1_3300	23.602	161	409
WP_000815073.1	lcl|NZ_AHPS01000127.1_cds_WP_000914162.1_1757	26.667	165	409
WP_000575398.1	lcl|NZ_AHPS01000124.1_cds_WP_000575397.1_1833	99.169	361	361
WP_000575398.1	lcl|NZ_AHPS01000124.1_cds_WP_000575184.1_1893	38.827	358	361
WP_000575398.1	lcl|NZ_AHPS01000063.1_cds_WP_000538750.1_2572	34.670	349	361
WP_000575398.1	lcl|NZ_AHPS01000204.1_cds_WP_001281953.1_470	28.608	388	361
WP_000575398.1	lcl|NZ_AHPS01000124.1_cds_WP_000346036.1_1853	27.368	380	361
WP_000575398.1	lcl|NZ_AHPS01000124.1_cds_WP_000947842.1_1844	25.146	342	361
WP_000575398.1	lcl|NZ_AHPS01000243.1_cds_WP_001982414.1_367	23.768	345	361
WP_000726053.1	lcl|NZ_AHPS01000124.1_cds_WP_232334273.1_1834	89.450	218	244
WP_000667249.1	lcl|NZ_AHPS01000124.1_cds_WP_000667248.1_1835	93.182	176	176
WP_000667249.1	lcl|NZ_AHPS01000049.1_cds_WP_001159758.1_3097	41.667	180	176
WP_000406286.1	lcl|NZ_AHPS01000124.1_cds_WP_000406289.1_1836	99.340	303	303
WP_239248138.1	lcl|NZ_AHPS01000124.1_cds_WP_000025488.1_1837	99.361	313	313
WP_239248138.1	lcl|NZ_AHPS01000132.1_cds_WP_000649927.1_1626	28.135	327	313
WP_239248138.1	lcl|NZ_AHPS01000043.1_cds_WP_000744700.1_3270	26.168	321	313
WP_239248138.1	lcl|NZ_AHPS01000124.1_cds_WP_000646251.1_1815	25.078	319	313
WP_239248138.1	lcl|NZ_AHPS01000124.1_cds_WP_001067556.1_1818	29.864	221	313
WP_239248138.1	lcl|NZ_AHPS01000042.1_cds_WP_001984071.1_3308	25.461	271	313
WP_239248138.1	lcl|NZ_AHPS01000049.1_cds_WP_000723084.1_3095	25.000	332	313
WP_239248138.1	lcl|NZ_AHPS01000124.1_cds_WP_000600886.1_1843	25.764	229	313
WP_239248138.1	lcl|NZ_AHPS01000133.1_cds_WP_001003550.1_1552	27.132	258	313
WP_239248138.1	lcl|NZ_AHPS01000124.1_cds_WP_001023241.1_1883	25.869	259	313
WP_239248138.1	lcl|NZ_AHPS01000124.1_cds_WP_000487324.1_1870	27.778	108	313
WP_239248138.1	lcl|NZ_AHPS01000124.1_cds_WP_000712240.1_1812	21.672	323	313
WP_000572389.1	lcl|NZ_AHPS01000124.1_cds_WP_000572390.1_1838	98.507	134	134
WP_000572389.1	lcl|NZ_AHPS01000124.1_cds_WP_000343395.1_1892	32.759	116	134
WP_002079020.1	lcl|NZ_AHPS01000124.1_cds_WP_000707057.1_1839	94.212	311	311
WP_002079020.1	lcl|NZ_AHPS01000124.1_cds_WP_000646251.1_1815	29.259	270	311
WP_002079020.1	lcl|NZ_AHPS01000042.1_cds_WP_001984071.1_3308	27.888	251	311
WP_002079020.1	lcl|NZ_AHPS01000049.1_cds_WP_000723084.1_3095	22.910	323	311
WP_002079020.1	lcl|NZ_AHPS01000124.1_cds_WP_000600886.1_1843	26.296	270	311
WP_002079020.1	lcl|NZ_AHPS01000159.1_cds_WP_001074785.1_953	29.114	158	311
WP_002079020.1	lcl|NZ_AHPS01000043.1_cds_WP_000744700.1_3270	21.622	259	311
WP_002079020.1	lcl|NZ_AHPS01000042.1_cds_WP_000688700.1_3328	30.625	160	311
WP_002079020.1	lcl|NZ_AHPS01000132.1_cds_WP_000649927.1_1626	22.677	269	311
WP_002079020.1	lcl|NZ_AHPS01000124.1_cds_WP_000025488.1_1837	23.512	336	311
WP_002079020.1	lcl|NZ_AHPS01000049.1_cds_WP_000642169.1_3096	26.271	118	311
WP_000947528.1	lcl|NZ_AHPS01000124.1_cds_WP_000947527.1_1840	99.446	361	361
WP_000947528.1	lcl|NZ_AHPS01000049.1_cds_WP_000282880.1_3099	29.412	119	361
WP_000947528.1	lcl|NZ_AHPS01000049.1_cds_WP_000854005.1_3098	22.963	270	361
WP_000947528.1	lcl|NZ_AHPS01000124.1_cds_WP_001068983.1_1873	27.928	111	361
WP_000947528.1	lcl|NZ_AHPS01000124.1_cds_WP_000560749.1_1894	31.193	109	361
WP_000947528.1	lcl|NZ_AHPS01000080.1_cds_WP_001099029.1_2313	22.396	192	361
WP_000797356.1	lcl|NZ_AHPS01000124.1_cds_WP_000797355.1_1841	99.328	595	595
WP_000797356.1	lcl|NZ_AHPS01000068.1_cds_WP_000172199.1_2460	35.115	393	595
WP_000797356.1	lcl|NZ_AHPS01000147.1_cds_WP_000667645.1_1204	29.901	505	595
WP_000797356.1	lcl|NZ_AHPS01000132.1_cds_WP_000828451.1_1557	39.462	223	595
WP_000797356.1	lcl|NZ_AHPS01000133.1_cds_WP_001052492.1_1531	32.900	231	595
WP_000797356.1	lcl|NZ_AHPS01000052.1_cds_WP_000510774.1_2882	27.948	229	595
WP_000797356.1	lcl|NZ_AHPS01000068.1_cds_WP_000942282.1_2474	32.759	174	595
WP_000797356.1	lcl|NZ_AHPS01000012.1_cds_WP_000047473.1_3631	29.289	239	595
WP_000797356.1	lcl|NZ_AHPS01000060.1_cds_WP_000619178.1_2642	28.270	237	595
WP_000797356.1	lcl|NZ_AHPS01000151.1_cds_WP_000184524.1_1107	29.775	178	595
WP_000797356.1	lcl|NZ_AHPS01000007.1_cds_WP_000433115.1_3792	27.236	246	595
WP_000797356.1	lcl|NZ_AHPS01000062.1_cds_WP_001161019.1_2617	30.058	173	595
WP_000797356.1	lcl|NZ_AHPS01000113.1_cds_WP_001982953.1_1922	29.148	223	595
WP_000797356.1	lcl|NZ_AHPS01000138.1_cds_WP_000598570.1_1354	26.923	234	595
WP_000797356.1	lcl|NZ_AHPS01000127.1_cds_WP_000536745.1_1759	33.333	153	595
WP_000797356.1	lcl|NZ_AHPS01000007.1_cds_WP_000666552.1_3740	28.372	215	595
WP_000797356.1	lcl|NZ_AHPS01000081.1_cds_WP_000590871.1_2296	30.380	158	595
WP_000797356.1	lcl|NZ_AHPS01000081.1_cds_WP_000590871.1_2296	24.194	186	595
WP_000797356.1	lcl|NZ_AHPS01000060.1_cds_WP_000218838.1_2643	26.971	241	595
WP_000797356.1	lcl|NZ_AHPS01000197.1_cds_WP_001141161.1_507	32.258	217	595
WP_000797356.1	lcl|NZ_AHPS01000232.1_cds_WP_000052667.1_418	27.811	169	595
WP_000797356.1	lcl|NZ_AHPS01000153.1_cds_WP_000651459.1_1067	26.316	171	595
WP_000797356.1	lcl|NZ_AHPS01000007.1_cds_WP_001089501.1_3760	26.695	236	595
WP_000797356.1	lcl|NZ_AHPS01000044.1_cds_WP_001049209.1_3212	29.530	149	595
WP_000797356.1	lcl|NZ_AHPS01000044.1_cds_WP_001049209.1_3212	26.111	180	595
WP_000797356.1	lcl|NZ_AHPS01000054.1_cds_WP_000626143.1_2785	25.137	183	595
WP_000797356.1	lcl|NZ_AHPS01000054.1_cds_WP_000626143.1_2785	27.389	157	595
WP_000797356.1	lcl|NZ_AHPS01000257.1_cds_WP_000481714.1_72	29.885	174	595
WP_000797356.1	lcl|NZ_AHPS01000177.1_cds_WP_000136057.1_713	24.215	223	595
WP_000797356.1	lcl|NZ_AHPS01000260.1_cds_WP_000054168.1_35	24.074	216	595
WP_000797356.1	lcl|NZ_AHPS01000038.1_cds_WP_000431141.1_3479	25.444	169	595
WP_000797356.1	lcl|NZ_AHPS01000124.1_cds_WP_000797355.1_1841	99.328	595	595
WP_000797356.1	lcl|NZ_AHPS01000068.1_cds_WP_000172199.1_2460	35.115	393	595
WP_000797356.1	lcl|NZ_AHPS01000147.1_cds_WP_000667645.1_1204	29.901	505	595
WP_000797356.1	lcl|NZ_AHPS01000132.1_cds_WP_000828451.1_1557	39.462	223	595
WP_000797356.1	lcl|NZ_AHPS01000133.1_cds_WP_001052492.1_1531	32.900	231	595
WP_000797356.1	lcl|NZ_AHPS01000052.1_cds_WP_000510774.1_2882	27.948	229	595
