WP_000340715.1	lcl|NZ_AHQS01000642.1_cds_WP_000340715.1_916	100.000	86	106
WP_000410273.1	lcl|NZ_AHQS01000642.1_cds_WP_000410266.1_917	99.363	314	314
WP_000410273.1	lcl|NZ_AHQS01000473.1_cds_WP_000744700.1_1969	24.691	324	314
WP_000410273.1	lcl|NZ_AHQS01000642.1_cds_WP_000646248.1_920	25.240	313	314
WP_000410273.1	lcl|NZ_AHQS01000325.1_cds_WP_000723082.1_2635	23.958	288	314
WP_000410273.1	lcl|NZ_AHQS01000036.1_cds_WP_001067557.1_4135	24.695	328	314
WP_000604524.1	lcl|NZ_AHQS01000642.1_cds_WP_000604524.1_918	99.726	365	365
WP_000884059.1	lcl|NZ_AHQS01000642.1_cds_WP_000884059.1_919	100.000	185	185
WP_000884059.1	lcl|NZ_AHQS01000027.1_cds_WP_000351733.1_4211	40.000	140	185
WP_000646253.1	lcl|NZ_AHQS01000642.1_cds_WP_000646248.1_920	98.601	286	329
WP_000646253.1	lcl|NZ_AHQS01000473.1_cds_WP_000744700.1_1969	32.063	315	329
WP_000646253.1	lcl|NZ_AHQS01000325.1_cds_WP_000723082.1_2635	30.746	335	329
WP_000646253.1	lcl|NZ_AHQS01000536.1_cds_WP_002123515.1_1403	30.820	305	329
WP_000646253.1	lcl|NZ_AHQS01000296.1_cds_WP_000649923.1_3069	29.878	328	329
WP_000646253.1	lcl|NZ_AHQS01000036.1_cds_LEP2GSC076_RS29385_4132	100.000	45	329
WP_000646253.1	lcl|NZ_AHQS01000650.1_cds_WP_000709511.1_889	29.538	325	329
WP_000646253.1	lcl|NZ_AHQS01000036.1_cds_WP_001067557.1_4135	28.664	307	329
WP_000646253.1	lcl|NZ_AHQS01000107.1_cds_WP_000688698.1_3688	28.975	283	329
WP_000646253.1	lcl|NZ_AHQS01000348.1_cds_WP_000475901.1_2517	27.372	274	329
WP_000646253.1	lcl|NZ_AHQS01000642.1_cds_WP_000410266.1_917	25.705	319	329
WP_000646253.1	lcl|NZ_AHQS01000309.1_cds_WP_001074785.1_2850	29.057	265	329
WP_000646253.1	lcl|NZ_AHQS01000593.1_cds_WP_001003557.1_1141	25.000	332	329
WP_000646253.1	lcl|NZ_AHQS01000117.1_cds_WP_000378097.1_3624	24.419	172	329
WP_000774263.1	lcl|NZ_AHQS01000036.1_cds_WP_000774264.1_4133	98.876	267	267
WP_000774263.1	lcl|NZ_AHQS01000325.1_cds_WP_000842260.1_2636	26.316	190	267
