WP_000340715.1	lcl|NZ_AFLU02000062.1_cds_WP_000340715.1_412	100.000	86	106
WP_000410273.1	lcl|NZ_AFLU02000062.1_cds_WP_000410273.1_413	100.000	314	314
WP_000410273.1	lcl|NZ_AFLU02000062.1_cds_WP_000646250.1_416	25.705	319	314
WP_000410273.1	lcl|NZ_AFLU02000023.1_cds_WP_000744700.1_2391	24.691	324	314
WP_000410273.1	lcl|NZ_AFLU02000062.1_cds_WP_000723092.1_490	23.875	289	314
WP_000410273.1	lcl|NZ_AFLU02000062.1_cds_WP_001033107.1_438	20.000	265	314
WP_000410273.1	lcl|NZ_AFLU02000062.1_cds_WP_001067556.1_419	24.695	328	314
WP_000604524.1	lcl|NZ_AFLU02000062.1_cds_WP_001967810.1_414	99.452	365	365
WP_000884059.1	lcl|NZ_AFLU02000062.1_cds_WP_000884059.1_415	100.000	185	185
WP_000884059.1	lcl|NZ_AFLU02000034.1_cds_WP_000351733.1_1841	40.000	140	185
WP_000646253.1	lcl|NZ_AFLU02000062.1_cds_WP_000646250.1_416	99.088	329	329
WP_000646253.1	lcl|NZ_AFLU02000023.1_cds_WP_000744700.1_2391	32.063	315	329
WP_000646253.1	lcl|NZ_AFLU02000062.1_cds_WP_000723092.1_490	30.746	335	329
WP_000646253.1	lcl|NZ_AFLU02000004.1_cds_WP_001984071.1_3753	31.475	305	329
WP_000646253.1	lcl|NZ_AFLU02000062.1_cds_WP_000699346.1_430	30.655	336	329
WP_000646253.1	lcl|NZ_AFLU02000023.1_cds_WP_000649923.1_2553	29.878	328	329
WP_000646253.1	lcl|NZ_AFLU02000004.1_cds_WP_000709513.1_3764	29.538	325	329
WP_000646253.1	lcl|NZ_AFLU02000062.1_cds_WP_001067556.1_419	28.664	307	329
WP_000646253.1	lcl|NZ_AFLU02000004.1_cds_WP_000688696.1_3733	28.975	283	329
WP_000646253.1	lcl|NZ_AFLU02000062.1_cds_WP_000475904.1_473	27.372	274	329
WP_000646253.1	lcl|NZ_AFLU02000062.1_cds_WP_000410273.1_413	26.019	319	329
WP_000646253.1	lcl|NZ_AFLU02000062.1_cds_WP_001033107.1_438	26.688	311	329
WP_000646253.1	lcl|NZ_AFLU02000070.1_cds_WP_001074785.1_108	29.057	265	329
WP_000646253.1	lcl|NZ_AFLU02000020.1_cds_WP_001003557.1_2865	25.000	332	329
WP_000774263.1	lcl|NZ_AFLU02000062.1_cds_WP_000774256.1_417	98.502	267	267
WP_000774263.1	lcl|NZ_AFLU02000062.1_cds_WP_000842260.1_491	26.316	190	267
WP_000774263.1	lcl|NZ_AFLU02000009.1_cds_WP_000667727.1_3542	31.818	110	267
WP_000774263.1	lcl|NZ_AFLU02000042.1_cds_WP_000805359.1_1539	34.579	107	267
WP_240738528.1	lcl|NZ_AFLU02000062.1_cds_WP_000612794.1_418	98.428	509	509
WP_240738528.1	lcl|NZ_AFLU02000070.1_cds_WP_000291586.1_35	26.562	320	509
WP_240738528.1	lcl|NZ_AFLU02000070.1_cds_WP_000364507.1_36	31.111	90	509
WP_240738528.1	lcl|NZ_AFLU02000062.1_cds_WP_000612794.1_418	98.428	509	509
WP_240738528.1	lcl|NZ_AFLU02000070.1_cds_WP_000291586.1_35	26.562	320	509
