WP_000340715.1	lcl|NZ_AOWC01000107.1_cds_WP_000340715.1_2561	100.000	86	106
WP_000410273.1	lcl|NZ_AOWC01000107.1_cds_WP_000410273.1_2560	100.000	314	314
WP_000410273.1	lcl|NZ_AOWC01000107.1_cds_WP_000093099.1_2540	46.988	83	314
WP_000410273.1	lcl|NZ_AOWC01000107.1_cds_WP_000646250.1_2557	25.705	319	314
WP_000410273.1	lcl|NZ_AOWC01000125.1_cds_WP_000744700.1_3399	24.691	324	314
WP_000410273.1	lcl|NZ_AOWC01000107.1_cds_WP_000600889.1_2531	25.269	186	314
WP_000410273.1	lcl|NZ_AOWC01000107.1_cds_WP_001067557.1_2554	24.695	328	314
WP_000604524.1	lcl|NZ_AOWC01000107.1_cds_WP_000604524.1_2559	99.726	365	365
WP_000884059.1	lcl|NZ_AOWC01000107.1_cds_WP_000884059.1_2558	100.000	185	185
WP_000884059.1	lcl|NZ_AOWC01000065.1_cds_WP_000351733.1_1181	40.000	140	185
WP_000646253.1	lcl|NZ_AOWC01000107.1_cds_WP_000646250.1_2557	99.088	329	329
WP_000646253.1	lcl|NZ_AOWC01000125.1_cds_WP_000744700.1_3399	32.063	315	329
WP_000646253.1	lcl|NZ_AOWC01000107.1_cds_WP_000600889.1_2531	31.677	322	329
WP_000646253.1	lcl|NZ_AOWC01000004.1_cds_WP_001984071.1_11	31.475	305	329
WP_000646253.1	lcl|NZ_AOWC01000136.1_cds_WP_000649925.1_3765	29.878	328	329
WP_000646253.1	lcl|NZ_AOWC01000017.1_cds_WP_000709511.1_244	29.538	325	329
WP_000646253.1	lcl|NZ_AOWC01000107.1_cds_WP_000601375.1_2504	24.080	299	329
WP_000646253.1	lcl|NZ_AOWC01000106.1_cds_WP_000688695.1_2465	28.975	283	329
WP_000646253.1	lcl|NZ_AOWC01000107.1_cds_WP_001067557.1_2554	28.664	307	329
WP_000646253.1	lcl|NZ_AOWC01000107.1_cds_WP_000475904.1_2495	27.372	274	329
WP_000646253.1	lcl|NZ_AOWC01000107.1_cds_WP_000410273.1_2560	26.019	319	329
WP_000646253.1	lcl|NZ_AOWC01000104.1_cds_WP_001074785.1_2291	29.057	265	329
WP_000646253.1	lcl|NZ_AOWC01000115.1_cds_WP_001003555.1_3010	25.148	338	329
WP_000646253.1	lcl|NZ_AOWC01000107.1_cds_WP_000487322.1_2506	26.398	322	329
WP_000774263.1	lcl|NZ_AOWC01000107.1_cds_WP_000774262.1_2556	99.251	267	267
WP_000774263.1	lcl|NZ_AOWC01000107.1_cds_WP_000859505.1_2507	26.693	251	267
WP_000774263.1	lcl|NZ_AOWC01000107.1_cds_WP_000800438.1_2526	24.786	234	267
WP_000774263.1	lcl|NZ_AOWC01000076.1_cds_WP_000667727.1_1357	31.818	110	267
WP_240738528.1	lcl|NZ_AOWC01000107.1_cds_WP_000612797.1_2555	98.821	509	509
WP_240738528.1	lcl|NZ_AOWC01000105.1_cds_WP_000291591.1_2367	26.480	321	509
WP_240738528.1	lcl|NZ_AOWC01000105.1_cds_WP_000364507.1_2366	31.111	90	509
WP_240738528.1	lcl|NZ_AOWC01000107.1_cds_WP_000612797.1_2555	98.821	509	509
WP_240738528.1	lcl|NZ_AOWC01000105.1_cds_WP_000291591.1_2367	26.480	321	509
WP_240738528.1	lcl|NZ_AOWC01000105.1_cds_WP_000364507.1_2366	31.111	90	509
WP_001067557.1	lcl|NZ_AOWC01000107.1_cds_WP_001067557.1_2554	100.000	330	330
WP_001067557.1	lcl|NZ_AOWC01000107.1_cds_WP_000646250.1_2557	28.664	307	330
WP_001067557.1	lcl|NZ_AOWC01000107.1_cds_WP_000600889.1_2531	26.316	266	330
WP_001067557.1	lcl|NZ_AOWC01000004.1_cds_WP_001984071.1_11	25.735	272	330
WP_001067557.1	lcl|NZ_AOWC01000115.1_cds_WP_001003555.1_3010	28.395	243	330
WP_001067557.1	lcl|NZ_AOWC01000125.1_cds_WP_000744700.1_3399	26.812	276	330
WP_001067557.1	lcl|NZ_AOWC01000136.1_cds_WP_000649925.1_3765	28.854	253	330
WP_001067557.1	lcl|NZ_AOWC01000106.1_cds_WP_000688695.1_2465	25.681	257	330
WP_001067557.1	lcl|NZ_AOWC01000107.1_cds_WP_000601375.1_2504	26.545	275	330
WP_001067557.1	lcl|NZ_AOWC01000107.1_cds_WP_000410273.1_2560	24.695	328	330
WP_001198107.1	lcl|NZ_AOWC01000107.1_cds_WP_001198107.1_2553	100.000	366	366
WP_001198107.1	lcl|NZ_AOWC01000107.1_cds_WP_000608295.1_2552	39.726	365	366
WP_001198107.1	lcl|NZ_AOWC01000107.1_cds_WP_000575178.1_2484	34.262	359	366
WP_001198107.1	lcl|NZ_AOWC01000106.1_cds_WP_001281953.1_2451	27.441	379	366
WP_001198107.1	lcl|NZ_AOWC01000107.1_cds_WP_000346036.1_2523	28.090	356	366
WP_001198107.1	lcl|NZ_AOWC01000107.1_cds_WP_000582222.1_2542	31.111	360	366
WP_001198107.1	lcl|NZ_AOWC01000108.1_cds_WP_000538752.1_2775	29.692	357	366
WP_001198107.1	lcl|NZ_AOWC01000107.1_cds_WP_000947844.1_2530	26.667	345	366
WP_001198107.1	lcl|NZ_AOWC01000025.1_cds_WP_001982414.1_402	31.579	190	366
WP_000608292.1	lcl|NZ_AOWC01000107.1_cds_WP_000608295.1_2552	99.455	367	367
WP_000608292.1	lcl|NZ_AOWC01000107.1_cds_WP_001198107.1_2553	39.452	365	367
WP_000608292.1	lcl|NZ_AOWC01000107.1_cds_WP_000575178.1_2484	36.712	365	367
WP_000608292.1	lcl|NZ_AOWC01000108.1_cds_WP_000538752.1_2775	30.458	371	367
WP_000608292.1	lcl|NZ_AOWC01000107.1_cds_WP_000582222.1_2542	35.385	325	367
WP_000608292.1	lcl|NZ_AOWC01000106.1_cds_WP_001281953.1_2451	30.208	384	367
WP_000608292.1	lcl|NZ_AOWC01000107.1_cds_WP_000346036.1_2523	24.397	373	367
WP_000608292.1	lcl|NZ_AOWC01000107.1_cds_WP_000947844.1_2530	26.404	356	367
WP_000608292.1	lcl|NZ_AOWC01000025.1_cds_WP_001982414.1_402	25.419	358	367
WP_000689747.1	lcl|NZ_AOWC01000107.1_cds_WP_000689743.1_2551	99.632	544	544
WP_000689747.1	lcl|NZ_AOWC01000107.1_cds_WP_000689743.1_2551	99.632	544	544
WP_000342716.1	lcl|NZ_AOWC01000107.1_cds_WP_000342713.1_2550	99.623	265	265
WP_000342716.1	lcl|NZ_AOWC01000128.1_cds_WP_001002663.1_3497	44.856	243	265
WP_017857901.1	lcl|NZ_AOWC01000107.1_cds_WP_001246618.1_2549	99.355	310	310
WP_017857901.1	lcl|NZ_AOWC01000102.1_cds_WP_000501205.1_2183	36.184	304	310
WP_017857901.1	lcl|NZ_AOWC01000132.1_cds_WP_001183723.1_3678	25.914	301	310
WP_017857901.1	lcl|NZ_AOWC01000126.1_cds_WP_000279894.1_3435	25.191	262	310
WP_017857901.1	lcl|NZ_AOWC01000107.1_cds_WP_001246618.1_2549	99.355	310	310
WP_017857901.1	lcl|NZ_AOWC01000102.1_cds_WP_000501205.1_2183	36.184	304	310
WP_017857901.1	lcl|NZ_AOWC01000132.1_cds_WP_001183723.1_3678	25.914	301	310
WP_017857901.1	lcl|NZ_AOWC01000126.1_cds_WP_000279894.1_3435	25.191	262	310
WP_000479982.1	lcl|NZ_AOWC01000107.1_cds_WP_000479982.1_2548	100.000	264	264
WP_000715956.1	lcl|NZ_AOWC01000107.1_cds_WP_000715958.1_2547	98.473	131	131
WP_001088861.1	lcl|NZ_AOWC01000107.1_cds_WP_001088866.1_2546	98.611	144	144
WP_001088861.1	lcl|NZ_AOWC01000131.1_cds_WP_002069656.1_3660	42.857	56	144
WP_240738526.1	lcl|NZ_AOWC01000107.1_cds_WP_000517242.1_2545	99.548	221	221
WP_240738526.1	lcl|NZ_AOWC01000125.1_cds_WP_001082180.1_3370	28.205	78	221
WP_240738526.1	lcl|NZ_AOWC01000047.1_cds_WP_001069834.1_896	27.523	109	221
WP_240738526.1	lcl|NZ_AOWC01000034.1_cds_WP_001069834.1_583	27.523	109	221
WP_002095414.1	lcl|NZ_AOWC01000125.1_cds_WP_001082180.1_3370	31.973	147	388
WP_002095414.1	lcl|NZ_AOWC01000047.1_cds_WP_000347681.1_895	32.867	143	388
WP_002095414.1	lcl|NZ_AOWC01000034.1_cds_WP_000347681.1_584	32.867	143	388
WP_002095414.1	lcl|NZ_AOWC01000107.1_cds_WP_002082140.1_2519	33.621	116	388
WP_002095414.1	lcl|NZ_AOWC01000046.1_cds_WP_000402845.1_859	27.211	147	388
WP_002095414.1	lcl|NZ_AOWC01000107.1_cds_WP_001206409.1_2535	27.211	147	388
WP_002095414.1	lcl|NZ_AOWC01000107.1_cds_WP_001015422.1_2543	24.646	353	388
WP_000667982.1	lcl|NZ_AOWC01000107.1_cds_WP_001106774.1_2538	59.459	407	414
WP_000815073.1	lcl|NZ_AOWC01000107.1_cds_WP_001015422.1_2543	33.816	414	409
WP_000815073.1	lcl|NZ_AOWC01000047.1_cds_WP_000347681.1_895	24.324	148	409
WP_000815073.1	lcl|NZ_AOWC01000034.1_cds_WP_000347681.1_584	24.324	148	409
WP_000815073.1	lcl|NZ_AOWC01000125.1_cds_WP_001082180.1_3370	23.602	161	409
WP_000575398.1	lcl|NZ_AOWC01000107.1_cds_WP_000575178.1_2484	38.547	358	361
WP_000575398.1	lcl|NZ_AOWC01000107.1_cds_WP_000608295.1_2552	40.730	356	361
WP_000575398.1	lcl|NZ_AOWC01000107.1_cds_WP_001198107.1_2553	34.181	354	361
WP_000575398.1	lcl|NZ_AOWC01000108.1_cds_WP_000538752.1_2775	34.670	349	361
WP_000575398.1	lcl|NZ_AOWC01000106.1_cds_WP_001281953.1_2451	28.608	388	361
WP_000575398.1	lcl|NZ_AOWC01000107.1_cds_WP_000346036.1_2523	27.368	380	361
WP_000575398.1	lcl|NZ_AOWC01000107.1_cds_WP_000582222.1_2542	30.769	299	361
WP_000575398.1	lcl|NZ_AOWC01000107.1_cds_WP_000947844.1_2530	25.146	342	361
WP_000575398.1	lcl|NZ_AOWC01000025.1_cds_WP_001982414.1_402	23.768	345	361
WP_239248138.1	lcl|NZ_AOWC01000136.1_cds_WP_000649925.1_3765	28.440	327	313
WP_239248138.1	lcl|NZ_AOWC01000125.1_cds_WP_000744700.1_3399	26.168	321	313
WP_239248138.1	lcl|NZ_AOWC01000107.1_cds_WP_000646250.1_2557	24.765	319	313
WP_239248138.1	lcl|NZ_AOWC01000107.1_cds_WP_001067557.1_2554	29.864	221	313
WP_239248138.1	lcl|NZ_AOWC01000004.1_cds_WP_001984071.1_11	25.461	271	313
WP_239248138.1	lcl|NZ_AOWC01000107.1_cds_WP_000600889.1_2531	25.764	229	313
WP_239248138.1	lcl|NZ_AOWC01000115.1_cds_WP_001003555.1_3010	27.132	258	313
WP_239248138.1	lcl|NZ_AOWC01000107.1_cds_WP_000487322.1_2506	27.778	108	313
WP_239248138.1	lcl|NZ_AOWC01000107.1_cds_WP_001024125.1_2494	25.000	256	313
WP_239248138.1	lcl|NZ_AOWC01000107.1_cds_WP_000410273.1_2560	21.362	323	313
WP_000572389.1	lcl|NZ_AOWC01000107.1_cds_WP_000799638.1_2536	42.857	119	134
WP_000572389.1	lcl|NZ_AOWC01000107.1_cds_WP_000343398.1_2485	32.759	116	134
WP_002079020.1	lcl|NZ_AOWC01000107.1_cds_WP_000646250.1_2557	29.259	270	311
WP_002079020.1	lcl|NZ_AOWC01000004.1_cds_WP_001984071.1_11	27.888	251	311
WP_002079020.1	lcl|NZ_AOWC01000107.1_cds_WP_000600889.1_2531	25.287	261	311
WP_002079020.1	lcl|NZ_AOWC01000104.1_cds_WP_001074785.1_2291	29.114	158	311
WP_002079020.1	lcl|NZ_AOWC01000125.1_cds_WP_000744700.1_3399	21.622	259	311
WP_002079020.1	lcl|NZ_AOWC01000106.1_cds_WP_000688695.1_2465	31.250	160	311
WP_002079020.1	lcl|NZ_AOWC01000136.1_cds_WP_000649925.1_3765	22.677	269	311
WP_000947528.1	lcl|NZ_AOWC01000107.1_cds_WP_001068986.1_2503	27.928	111	361
WP_000947528.1	lcl|NZ_AOWC01000107.1_cds_WP_000560752.1_2483	28.947	114	361
WP_000947528.1	lcl|NZ_AOWC01000077.1_cds_WP_001099029.1_1414	22.396	192	361
WP_000797356.1	lcl|NZ_AOWC01000107.1_cds_WP_000834715.1_2537	47.993	548	595
WP_000797356.1	lcl|NZ_AOWC01000108.1_cds_WP_000172202.1_2707	34.860	393	595
WP_000797356.1	lcl|NZ_AOWC01000108.1_cds_WP_000667646.1_2750	29.901	505	595
WP_000797356.1	lcl|NZ_AOWC01000042.1_cds_WP_000828455.1_686	39.462	223	595
WP_000797356.1	lcl|NZ_AOWC01000115.1_cds_WP_001052498.1_2989	32.900	231	595
WP_000797356.1	lcl|NZ_AOWC01000118.1_cds_WP_000510777.1_3131	27.948	229	595
WP_000797356.1	lcl|NZ_AOWC01000108.1_cds_WP_000942282.1_2693	32.759	174	595
WP_000797356.1	lcl|NZ_AOWC01000105.1_cds_WP_000047473.1_2361	29.289	239	595
