WP_000340715.1	lcl|NZ_AHQV01000071.1_cds_WP_000340715.1_3129	100.000	86	106
WP_000410273.1	lcl|NZ_AHQV01000071.1_cds_WP_000410268.1_3130	99.677	310	314
WP_000410273.1	lcl|NZ_AHQV01000071.1_cds_WP_000723079.1_3181	24.731	279	314
WP_000410273.1	lcl|NZ_AHQV01000068.1_cds_WP_000744700.1_3371	24.691	324	314
WP_000410273.1	lcl|NZ_AHQV01000071.1_cds_WP_000723083.1_3204	23.611	288	314
WP_000410273.1	lcl|NZ_AHQV01000071.1_cds_WP_000567886.1_3183	23.348	227	314
WP_000884059.1	lcl|NZ_AHQV01000235.1_cds_WP_000351733.1_1185	40.000	140	185
WP_000884059.1	lcl|NZ_AHQV01000071.1_cds_WP_001047906.1_3161	33.898	177	185
WP_000646253.1	lcl|NZ_AHQV01000068.1_cds_WP_000744700.1_3371	32.063	315	329
WP_000646253.1	lcl|NZ_AHQV01000071.1_cds_WP_000723079.1_3181	30.530	321	329
WP_000646253.1	lcl|NZ_AHQV01000071.1_cds_WP_000723083.1_3204	31.045	335	329
WP_000646253.1	lcl|NZ_AHQV01000285.1_cds_WP_001984071.1_677	31.475	305	329
WP_000646253.1	lcl|NZ_AHQV01000069.1_cds_WP_000649924.1_3311	29.878	328	329
WP_000646253.1	lcl|NZ_AHQV01000071.1_cds_WP_000567886.1_3183	28.525	305	329
WP_000646253.1	lcl|NZ_AHQV01000037.1_cds_WP_000709513.1_3713	29.538	325	329
WP_000646253.1	lcl|NZ_AHQV01000088.1_cds_WP_000688693.1_2795	28.975	283	329
WP_000646253.1	lcl|NZ_AHQV01000071.1_cds_WP_000410268.1_3130	25.982	331	329
WP_000646253.1	lcl|NZ_AHQV01000071.1_cds_WP_000475907.1_3186	26.667	240	329
WP_000646253.1	lcl|NZ_AHQV01000063.1_cds_WP_001074779.1_3589	28.679	265	329
WP_000646253.1	lcl|NZ_AHQV01000204.1_cds_WP_001003557.1_1620	25.000	332	329
WP_000774263.1	lcl|NZ_AHQV01000071.1_cds_WP_000043899.1_3182	27.027	185	267
WP_000774263.1	lcl|NZ_AHQV01000071.1_cds_WP_000842260.1_3205	26.316	190	267
WP_000774263.1	lcl|NZ_AHQV01000383.1_cds_WP_000667727.1_160	31.818	110	267
WP_000774263.1	lcl|NZ_AHQV01000212.1_cds_WP_000805357.1_1546	33.645	107	267
WP_240738528.1	lcl|NZ_AHQV01000195.1_cds_WP_000291579.1_1768	26.480	321	509
WP_240738528.1	lcl|NZ_AHQV01000195.1_cds_WP_000364507.1_1769	31.111	90	509
WP_240738528.1	lcl|NZ_AHQV01000195.1_cds_WP_000291579.1_1768	26.480	321	509
WP_240738528.1	lcl|NZ_AHQV01000195.1_cds_WP_000364507.1_1769	31.111	90	509
WP_001067557.1	lcl|NZ_AHQV01000071.1_cds_WP_000723079.1_3181	22.909	275	330
WP_001067557.1	lcl|NZ_AHQV01000285.1_cds_WP_001984071.1_677	25.735	272	330
WP_001067557.1	lcl|NZ_AHQV01000204.1_cds_WP_001003557.1_1620	28.395	243	330
WP_001067557.1	lcl|NZ_AHQV01000068.1_cds_WP_000744700.1_3371	26.812	276	330
WP_001067557.1	lcl|NZ_AHQV01000071.1_cds_WP_000723083.1_3204	23.423	333	330
WP_001067557.1	lcl|NZ_AHQV01000069.1_cds_WP_000649924.1_3311	28.854	253	330
WP_001067557.1	lcl|NZ_AHQV01000088.1_cds_WP_000688693.1_2795	25.292	257	330
WP_001198107.1	lcl|NZ_AHQV01000071.1_cds_WP_000575181.1_3198	33.983	359	366
WP_001198107.1	lcl|NZ_AHQV01000071.1_cds_WP_000041235.1_3140	34.161	322	366
WP_001198107.1	lcl|NZ_AHQV01000282.1_cds_WP_001281953.1_699	27.441	379	366
WP_001198107.1	lcl|NZ_AHQV01000071.1_cds_WP_002099944.1_3155	30.513	390	366
WP_001198107.1	lcl|NZ_AHQV01000275.1_cds_WP_000538754.1_762	29.972	357	366
WP_001198107.1	lcl|NZ_AHQV01000071.1_cds_WP_001117631.1_3137	37.864	206	366
WP_001198107.1	lcl|NZ_AHQV01000077.1_cds_WP_001982414.1_3008	31.579	190	366
WP_000608292.1	lcl|NZ_AHQV01000071.1_cds_WP_000575181.1_3198	36.438	365	367
WP_000608292.1	lcl|NZ_AHQV01000071.1_cds_WP_002099944.1_3155	31.720	372	367
WP_000608292.1	lcl|NZ_AHQV01000275.1_cds_WP_000538754.1_762	30.458	371	367
WP_000608292.1	lcl|NZ_AHQV01000282.1_cds_WP_001281953.1_699	30.208	384	367
WP_000608292.1	lcl|NZ_AHQV01000071.1_cds_WP_000041235.1_3140	33.564	289	367
WP_000608292.1	lcl|NZ_AHQV01000071.1_cds_WP_001117631.1_3137	28.448	348	367
WP_000608292.1	lcl|NZ_AHQV01000077.1_cds_WP_001982414.1_3008	25.419	358	367
WP_000689747.1	lcl|NZ_AHQV01000395.1_cds_WP_000584316.1_22	33.766	77	544
WP_000689747.1	lcl|NZ_AHQV01000395.1_cds_WP_000584316.1_22	33.766	77	544
WP_000342716.1	lcl|NZ_AHQV01000247.1_cds_WP_001002662.1_1073	44.856	243	265
WP_017857901.1	lcl|NZ_AHQV01000206.1_cds_WP_000501205.1_1593	36.184	304	310
WP_017857901.1	lcl|NZ_AHQV01000202.1_cds_WP_001183716.1_1666	25.914	301	310
WP_017857901.1	lcl|NZ_AHQV01000082.1_cds_WP_000279890.1_2896	24.809	262	310
WP_017857901.1	lcl|NZ_AHQV01000206.1_cds_WP_000501205.1_1593	36.184	304	310
WP_017857901.1	lcl|NZ_AHQV01000202.1_cds_WP_001183716.1_1666	25.914	301	310
WP_017857901.1	lcl|NZ_AHQV01000082.1_cds_WP_000279890.1_2896	24.809	262	310
WP_001088861.1	lcl|NZ_AHQV01000153.1_cds_WP_002100450.1_2145	44.643	56	144
WP_240738526.1	lcl|NZ_AHQV01000068.1_cds_WP_001082181.1_3343	28.205	78	221
WP_240738526.1	lcl|NZ_AHQV01000071.1_cds_WP_001075145.1_3146	32.432	111	221
WP_240738526.1	lcl|NZ_AHQV01000122.1_cds_WP_001069827.1_2280	27.523	109	221
WP_002095414.1	lcl|NZ_AHQV01000068.1_cds_WP_001082181.1_3343	31.973	147	388
WP_002095414.1	lcl|NZ_AHQV01000122.1_cds_WP_000347685.1_2281	32.867	143	388
WP_002095414.1	lcl|NZ_AHQV01000091.1_cds_WP_000402849.1_2733	26.531	147	388
WP_002095414.1	lcl|NZ_AHQV01000071.1_cds_WP_001075145.1_3146	33.684	95	388
WP_000815073.1	lcl|NZ_AHQV01000122.1_cds_WP_000347685.1_2281	24.324	148	409
WP_000815073.1	lcl|NZ_AHQV01000068.1_cds_WP_001082181.1_3343	23.602	161	409
WP_000575398.1	lcl|NZ_AHQV01000071.1_cds_WP_000575181.1_3198	38.827	358	361
WP_000575398.1	lcl|NZ_AHQV01000275.1_cds_WP_000538754.1_762	34.670	349	361
WP_000575398.1	lcl|NZ_AHQV01000282.1_cds_WP_001281953.1_699	28.608	388	361
WP_000575398.1	lcl|NZ_AHQV01000071.1_cds_WP_002099944.1_3155	29.730	370	361
WP_000575398.1	lcl|NZ_AHQV01000071.1_cds_WP_000041235.1_3140	31.559	263	361
WP_000575398.1	lcl|NZ_AHQV01000071.1_cds_WP_001117631.1_3137	31.963	219	361
WP_000575398.1	lcl|NZ_AHQV01000077.1_cds_WP_001982414.1_3008	23.768	345	361
WP_000667249.1	lcl|NZ_AHQV01000071.1_cds_WP_001159751.1_3202	41.111	180	176
WP_239248138.1	lcl|NZ_AHQV01000071.1_cds_WP_000567886.1_3183	30.464	302	313
WP_239248138.1	lcl|NZ_AHQV01000069.1_cds_WP_000649924.1_3311	28.135	327	313
WP_239248138.1	lcl|NZ_AHQV01000068.1_cds_WP_000744700.1_3371	26.168	321	313
WP_239248138.1	lcl|NZ_AHQV01000285.1_cds_WP_001984071.1_677	25.461	271	313
WP_239248138.1	lcl|NZ_AHQV01000071.1_cds_WP_000723079.1_3181	25.670	261	313
WP_239248138.1	lcl|NZ_AHQV01000071.1_cds_WP_000723083.1_3204	24.699	332	313
WP_239248138.1	lcl|NZ_AHQV01000204.1_cds_WP_001003557.1_1620	27.132	258	313
WP_239248138.1	lcl|NZ_AHQV01000071.1_cds_WP_000410268.1_3130	21.362	323	313
WP_239248138.1	lcl|NZ_AHQV01000071.1_cds_WP_001101626.1_3187	27.477	222	313
WP_000572389.1	lcl|NZ_AHQV01000071.1_cds_WP_000343395.1_3197	32.759	116	134
WP_002079020.1	lcl|NZ_AHQV01000071.1_cds_WP_000723079.1_3181	30.460	174	311
WP_002079020.1	lcl|NZ_AHQV01000285.1_cds_WP_001984071.1_677	27.888	251	311
WP_002079020.1	lcl|NZ_AHQV01000071.1_cds_WP_000723083.1_3204	22.291	323	311
WP_002079020.1	lcl|NZ_AHQV01000063.1_cds_WP_001074779.1_3589	28.481	158	311
WP_002079020.1	lcl|NZ_AHQV01000068.1_cds_WP_000744700.1_3371	21.622	259	311
WP_002079020.1	lcl|NZ_AHQV01000088.1_cds_WP_000688693.1_2795	31.250	160	311
WP_002079020.1	lcl|NZ_AHQV01000069.1_cds_WP_000649924.1_3311	22.677	269	311
