WP_000340715.1	lcl|NZ_JADDWX010000021.1_cds_WP_002725873.1_921	91.860	86	106
WP_000410273.1	lcl|NZ_JADDWX010000021.1_cds_WP_011669917.1_922	92.903	310	314
WP_000410273.1	lcl|NZ_JADDWX010000024.1_cds_WP_011669955.1_1068	23.381	278	314
WP_000410273.1	lcl|NZ_JADDWX010000067.1_cds_WP_011671202.1_2609	22.462	325	314
WP_000410273.1	lcl|NZ_JADDWX010000024.1_cds_WP_011669957.1_1066	25.137	183	314
WP_000410273.1	lcl|NZ_JADDWX010000024.1_cds_WP_011669973.1_1042	24.199	281	314
WP_000410273.1	lcl|NZ_JADDWX010000071.1_cds_WP_011670961.1_2771	25.402	311	314
WP_000410273.1	lcl|NZ_JADDWX010000091.1_cds_WP_011670813.1_3137	22.353	170	314
WP_000884059.1	lcl|NZ_JADDWX010000001.1_cds_WP_002750963.1_796	36.301	146	185
WP_000884059.1	lcl|NZ_JADDWX010000021.1_cds_WP_011669938.1_953	33.898	177	185
WP_000646253.1	lcl|NZ_JADDWX010000024.1_cds_WP_011669955.1_1068	30.841	321	329
WP_000646253.1	lcl|NZ_JADDWX010000067.1_cds_WP_011671202.1_2609	30.476	315	329
WP_000646253.1	lcl|NZ_JADDWX010000024.1_cds_WP_011669973.1_1042	31.343	335	329
WP_000646253.1	lcl|NZ_JADDWX010000071.1_cds_WP_011670961.1_2771	31.190	311	329
WP_000646253.1	lcl|NZ_JADDWX010000024.1_cds_WP_011669957.1_1066	28.197	305	329
WP_000646253.1	lcl|NZ_JADDWX010000091.1_cds_WP_011670813.1_3137	27.273	341	329
WP_000646253.1	lcl|NZ_JADDWX010000020.1_cds_WP_011671143.1_877	29.712	313	329
WP_000646253.1	lcl|NZ_JADDWX010000071.1_cds_WP_002754065.1_2768	28.182	330	329
WP_000646253.1	lcl|NZ_JADDWX010000003.1_cds_WP_011671074.1_1765	24.556	338	329
WP_000646253.1	lcl|NZ_JADDWX010000021.1_cds_WP_011669917.1_922	28.112	249	329
WP_000646253.1	lcl|NZ_JADDWX010000012.1_cds_WP_017859386.1_245	26.217	267	329
WP_000646253.1	lcl|NZ_JADDWX010000024.1_cds_WP_011669959.1_1064	25.993	277	329
WP_000646253.1	lcl|NZ_JADDWX010000055.1_cds_WP_011669202.1_2298	24.629	337	329
WP_000774263.1	lcl|NZ_JADDWX010000024.1_cds_WP_011669956.1_1067	28.426	197	267
WP_000774263.1	lcl|NZ_JADDWX010000024.1_cds_WP_011669974.1_1041	26.455	189	267
WP_000774263.1	lcl|NZ_JADDWX010000032.1_cds_WP_011670832.1_1468	33.636	110	267
WP_000774263.1	lcl|NZ_JADDWX010000091.1_cds_WP_011670812.1_3136	26.984	189	267
WP_000774263.1	lcl|NZ_JADDWX010000085.1_cds_WP_002766579.1_3016	26.344	186	267
WP_240738528.1	lcl|NZ_JADDWX010000016.1_cds_WP_011670269.1_534	26.667	315	509
WP_240738528.1	lcl|NZ_JADDWX010000016.1_cds_WP_002751286.1_533	31.111	90	509
WP_240738528.1	lcl|NZ_JADDWX010000016.1_cds_WP_011670269.1_534	26.667	315	509
WP_240738528.1	lcl|NZ_JADDWX010000016.1_cds_WP_002751286.1_533	31.111	90	509
WP_001067557.1	lcl|NZ_JADDWX010000071.1_cds_WP_011670961.1_2771	27.106	273	330
WP_001067557.1	lcl|NZ_JADDWX010000024.1_cds_WP_011669955.1_1068	23.636	275	330
WP_001067557.1	lcl|NZ_JADDWX010000067.1_cds_WP_011671202.1_2609	27.798	277	330
WP_001067557.1	lcl|NZ_JADDWX010000024.1_cds_WP_011669973.1_1042	26.183	317	330
WP_001067557.1	lcl|NZ_JADDWX010000003.1_cds_WP_011671074.1_1765	26.457	223	330
WP_001067557.1	lcl|NZ_JADDWX010000020.1_cds_WP_011671143.1_877	27.044	318	330
WP_001067557.1	lcl|NZ_JADDWX010000055.1_cds_WP_011669202.1_2298	24.898	245	330
WP_001067557.1	lcl|NZ_JADDWX010000091.1_cds_WP_011670813.1_3137	25.352	142	330
WP_001067557.1	lcl|NZ_JADDWX010000021.1_cds_WP_011669917.1_922	23.708	329	330
WP_001067557.1	lcl|NZ_JADDWX010000012.1_cds_WP_017859386.1_245	26.667	240	330
WP_001067557.1	lcl|NZ_JADDWX010000017.1_cds_WP_011671364.1_576	25.781	128	330
WP_001198107.1	lcl|NZ_JADDWX010000024.1_cds_WP_011669968.1_1048	33.428	353	366
WP_001198107.1	lcl|NZ_JADDWX010000021.1_cds_WP_011669926.1_932	40.359	223	366
WP_001198107.1	lcl|NZ_JADDWX010000070.1_cds_WP_002753028.1_2754	27.778	378	366
WP_001198107.1	lcl|NZ_JADDWX010000021.1_cds_WP_011669932.1_947	30.769	390	366
WP_001198107.1	lcl|NZ_JADDWX010000021.1_cds_WP_011669923.1_929	37.864	206	366
WP_001198107.1	lcl|NZ_JADDWX010000006.1_cds_WP_002753888.1_2730	29.526	359	366
WP_001198107.1	lcl|NZ_JADDWX010000003.1_cds_WP_002750680.1_1766	30.270	185	366
WP_000608292.1	lcl|NZ_JADDWX010000024.1_cds_WP_011669968.1_1048	37.398	369	367
WP_000608292.1	lcl|NZ_JADDWX010000021.1_cds_WP_011669932.1_947	31.989	372	367
WP_000608292.1	lcl|NZ_JADDWX010000006.1_cds_WP_002753888.1_2730	33.509	379	367
WP_000608292.1	lcl|NZ_JADDWX010000070.1_cds_WP_002753028.1_2754	30.548	383	367
WP_000608292.1	lcl|NZ_JADDWX010000021.1_cds_WP_011669926.1_932	33.448	290	367
WP_000608292.1	lcl|NZ_JADDWX010000021.1_cds_WP_011669923.1_929	33.898	236	367
WP_000608292.1	lcl|NZ_JADDWX010000003.1_cds_WP_002750680.1_1766	26.257	358	367
WP_000342716.1	lcl|NZ_JADDWX010000087.1_cds_WP_011669455.1_3040	44.130	247	265
WP_017857901.1	lcl|NZ_JADDWX010000076.1_cds_WP_011670400.1_2844	37.500	304	310
WP_017857901.1	lcl|NZ_JADDWX010000042.1_cds_WP_011669757.1_1894	26.990	289	310
