WP_000340715.1	lcl|NZ_NKYG02000001.1_cds_WP_000340715.1_2808	100.000	86	106
WP_000410273.1	lcl|NZ_NKYG02000001.1_cds_WP_000410273.1_2807	100.000	314	314
WP_000410273.1	lcl|NZ_NKYG02000001.1_cds_WP_000646251.1_2804	25.705	319	314
WP_000410273.1	lcl|NZ_NKYG02000001.1_cds_WP_000744700.1_424	24.691	324	314
WP_000410273.1	lcl|NZ_NKYG02000001.1_cds_WP_000723092.1_2736	23.875	289	314
WP_000410273.1	lcl|NZ_NKYG02000001.1_cds_WP_001067557.1_2801	24.695	328	314
WP_000604524.1	lcl|NZ_NKYG02000001.1_cds_WP_000604524.1_2806	99.726	365	365
WP_000884059.1	lcl|NZ_NKYG02000001.1_cds_WP_000884059.1_2805	100.000	185	185
WP_000884059.1	lcl|NZ_NKYG02000001.1_cds_WP_000351733.1_2432	40.000	140	185
WP_000646253.1	lcl|NZ_NKYG02000001.1_cds_WP_000646251.1_2804	99.696	329	329
WP_000646253.1	lcl|NZ_NKYG02000001.1_cds_WP_000744700.1_424	32.063	315	329
WP_000646253.1	lcl|NZ_NKYG02000001.1_cds_WP_000723092.1_2736	30.746	335	329
WP_000646253.1	lcl|NZ_NKYG02000001.1_cds_WP_001984071.1_864	31.475	305	329
WP_000646253.1	lcl|NZ_NKYG02000001.1_cds_WP_000649923.1_263	29.878	328	329
WP_000646253.1	lcl|NZ_NKYG02000001.1_cds_WP_000709513.1_853	29.538	325	329
WP_000646253.1	lcl|NZ_NKYG02000001.1_cds_WP_000688695.1_884	28.975	283	329
WP_000646253.1	lcl|NZ_NKYG02000001.1_cds_WP_001067557.1_2801	28.664	307	329
WP_000646253.1	lcl|NZ_NKYG02000001.1_cds_WP_000475904.1_2753	27.372	274	329
WP_000646253.1	lcl|NZ_NKYG02000001.1_cds_WP_000410273.1_2807	26.019	319	329
WP_000646253.1	lcl|NZ_NKYG02000001.1_cds_WP_001074781.1_2224	29.323	266	329
WP_000646253.1	lcl|NZ_NKYG02000001.1_cds_WP_001003557.1_551	25.000	332	329
WP_000646253.1	lcl|NZ_NKYG02000001.1_cds_WP_000378097.1_2784	24.419	172	329
WP_000774263.1	lcl|NZ_NKYG02000001.1_cds_WP_000774260.1_2803	98.876	267	267
WP_000774263.1	lcl|NZ_NKYG02000001.1_cds_WP_000842260.1_2735	26.316	190	267
WP_000774263.1	lcl|NZ_NKYG02000001.1_cds_WP_000667727.1_908	31.818	110	267
WP_000774263.1	lcl|NZ_NKYG02000001.1_cds_WP_000805357.1_39	33.645	107	267
WP_240738528.1	lcl|NZ_NKYG02000001.1_cds_WP_000602734.1_2802	98.625	509	509
WP_240738528.1	lcl|NZ_NKYG02000001.1_cds_WP_096637623.1_2147	26.480	321	509
WP_240738528.1	lcl|NZ_NKYG02000001.1_cds_WP_042752133.1_2148	29.060	117	509
WP_240738528.1	lcl|NZ_NKYG02000001.1_cds_WP_000602734.1_2802	98.625	509	509
WP_240738528.1	lcl|NZ_NKYG02000001.1_cds_WP_096637623.1_2147	26.480	321	509
WP_240738528.1	lcl|NZ_NKYG02000001.1_cds_WP_042752133.1_2148	29.060	117	509
WP_001067557.1	lcl|NZ_NKYG02000001.1_cds_WP_001067557.1_2801	100.000	330	330
WP_001067557.1	lcl|NZ_NKYG02000001.1_cds_WP_000646251.1_2804	28.990	307	330
WP_001067557.1	lcl|NZ_NKYG02000001.1_cds_WP_001984071.1_864	25.735	272	330
WP_001067557.1	lcl|NZ_NKYG02000001.1_cds_WP_001003557.1_551	28.395	243	330
WP_001067557.1	lcl|NZ_NKYG02000001.1_cds_WP_000744700.1_424	26.812	276	330
WP_001067557.1	lcl|NZ_NKYG02000001.1_cds_WP_000723092.1_2736	23.724	333	330
WP_001067557.1	lcl|NZ_NKYG02000001.1_cds_WP_000649923.1_263	28.854	253	330
WP_001067557.1	lcl|NZ_NKYG02000001.1_cds_WP_000688695.1_884	25.681	257	330
WP_001067557.1	lcl|NZ_NKYG02000001.1_cds_WP_000410273.1_2807	24.695	328	330
WP_001198107.1	lcl|NZ_NKYG02000001.1_cds_WP_001198107.1_2800	100.000	366	366
WP_001198107.1	lcl|NZ_NKYG02000001.1_cds_WP_000608295.1_2799	39.726	365	366
WP_001198107.1	lcl|NZ_NKYG02000001.1_cds_WP_000575181.1_2742	33.983	359	366
WP_001198107.1	lcl|NZ_NKYG02000001.1_cds_WP_000172657.1_2783	32.461	382	366
WP_001198107.1	lcl|NZ_NKYG02000001.1_cds_WP_061251957.1_901	27.441	379	366
WP_001198107.1	lcl|NZ_NKYG02000001.1_cds_WP_000538753.1_3427	29.972	357	366
WP_001198107.1	lcl|NZ_NKYG02000001.1_cds_WP_002183909.1_982	31.383	188	366
WP_000608292.1	lcl|NZ_NKYG02000001.1_cds_WP_000608295.1_2799	99.455	367	367
WP_000608292.1	lcl|NZ_NKYG02000001.1_cds_WP_001198107.1_2800	39.452	365	367
WP_000608292.1	lcl|NZ_NKYG02000001.1_cds_WP_000575181.1_2742	36.438	365	367
WP_000608292.1	lcl|NZ_NKYG02000001.1_cds_WP_000172657.1_2783	31.507	365	367
WP_000608292.1	lcl|NZ_NKYG02000001.1_cds_WP_000538753.1_3427	30.458	371	367
WP_000608292.1	lcl|NZ_NKYG02000001.1_cds_WP_061251957.1_901	29.948	384	367
WP_000608292.1	lcl|NZ_NKYG02000001.1_cds_WP_002183909.1_982	25.419	358	367
WP_000689747.1	lcl|NZ_NKYG02000001.1_cds_WP_000689744.1_2798	99.816	544	544
WP_000689747.1	lcl|NZ_NKYG02000001.1_cds_WP_000689744.1_2798	99.816	544	544
WP_000342716.1	lcl|NZ_NKYG02000001.1_cds_WP_061251932.1_2797	97.358	265	265
WP_000342716.1	lcl|NZ_NKYG02000001.1_cds_WP_001002663.1_1449	44.856	243	265
WP_017857901.1	lcl|NZ_NKYG02000001.1_cds_WP_001246622.1_2796	96.774	310	310
WP_017857901.1	lcl|NZ_NKYG02000001.1_cds_WP_000501205.1_1969	36.184	304	310
WP_017857901.1	lcl|NZ_NKYG02000001.1_cds_WP_001183723.1_3693	25.914	301	310
