WP_000340715.1	lcl|NZ_JQPW01000003.1_cds_WP_000340715.1_94	100.000	86	106
WP_000410273.1	lcl|NZ_JQPW01000003.1_cds_WP_000410273.1_95	100.000	314	314
WP_000410273.1	lcl|NZ_JQPW01000003.1_cds_WP_000646251.1_98	25.705	319	314
WP_000410273.1	lcl|NZ_JQPW01000097.1_cds_WP_000744698.1_2617	24.691	324	314
WP_000410273.1	lcl|NZ_JQPW01000061.1_cds_WP_000723090.1_1943	23.958	288	314
WP_000410273.1	lcl|NZ_JQPW01000003.1_cds_WP_001067557.1_101	24.695	328	314
WP_000604524.1	lcl|NZ_JQPW01000003.1_cds_WP_000604524.1_96	99.726	365	365
WP_000884059.1	lcl|NZ_JQPW01000003.1_cds_WP_000884059.1_97	100.000	185	185
WP_000884059.1	lcl|NZ_JQPW01000074.1_cds_WP_000351733.1_2231	40.000	140	185
WP_000646253.1	lcl|NZ_JQPW01000003.1_cds_WP_000646251.1_98	99.696	329	329
WP_000646253.1	lcl|NZ_JQPW01000097.1_cds_WP_000744698.1_2617	32.063	315	329
WP_000646253.1	lcl|NZ_JQPW01000061.1_cds_WP_000723090.1_1943	30.746	335	329
WP_000646253.1	lcl|NZ_JQPW01000001.1_cds_WP_002109435.1_37	31.148	305	329
WP_000646253.1	lcl|NZ_JQPW01000127.1_cds_WP_061237070.1_3130	29.878	328	329
WP_000646253.1	lcl|NZ_JQPW01000169.1_cds_WP_000709511.1_3608	29.538	325	329
WP_000646253.1	lcl|NZ_JQPW01000003.1_cds_WP_001067557.1_101	28.664	307	329
WP_000646253.1	lcl|NZ_JQPW01000001.1_cds_WP_000688696.1_17	28.975	283	329
WP_000646253.1	lcl|NZ_JQPW01000003.1_cds_WP_000475904.1_148	27.372	274	329
WP_000646253.1	lcl|NZ_JQPW01000003.1_cds_WP_000410273.1_95	26.019	319	329
WP_000646253.1	lcl|NZ_JQPW01000046.1_cds_WP_001074779.1_1646	28.679	265	329
WP_000646253.1	lcl|NZ_JQPW01000007.1_cds_WP_001003558.1_315	25.150	334	329
WP_000646253.1	lcl|NZ_JQPW01000003.1_cds_WP_000378097.1_118	24.419	172	329
WP_000774263.1	lcl|NZ_JQPW01000003.1_cds_WP_000774262.1_99	99.251	267	267
WP_000774263.1	lcl|NZ_JQPW01000061.1_cds_WP_000842260.1_1942	26.316	190	267
WP_000774263.1	lcl|NZ_JQPW01000174.1_cds_WP_000667727.1_3634	31.818	110	267
WP_000774263.1	lcl|NZ_JQPW01000138.1_cds_WP_000805357.1_3358	33.645	107	267
WP_240738528.1	lcl|NZ_JQPW01000003.1_cds_WP_000602734.1_100	98.625	509	509
WP_240738528.1	lcl|NZ_JQPW01000029.1_cds_WP_061236891.1_1168	26.480	321	509
WP_240738528.1	lcl|NZ_JQPW01000029.1_cds_WP_000364504.1_1167	31.111	90	509
WP_240738528.1	lcl|NZ_JQPW01000003.1_cds_WP_000602734.1_100	98.625	509	509
WP_240738528.1	lcl|NZ_JQPW01000029.1_cds_WP_061236891.1_1168	26.480	321	509
WP_240738528.1	lcl|NZ_JQPW01000029.1_cds_WP_000364504.1_1167	31.111	90	509
WP_001067557.1	lcl|NZ_JQPW01000003.1_cds_WP_001067557.1_101	100.000	330	330
WP_001067557.1	lcl|NZ_JQPW01000003.1_cds_WP_000646251.1_98	28.990	307	330
WP_001067557.1	lcl|NZ_JQPW01000001.1_cds_WP_002109435.1_37	25.368	272	330
WP_001067557.1	lcl|NZ_JQPW01000097.1_cds_WP_000744698.1_2617	27.174	276	330
WP_001067557.1	lcl|NZ_JQPW01000007.1_cds_WP_001003558.1_315	28.395	243	330
WP_001067557.1	lcl|NZ_JQPW01000061.1_cds_WP_000723090.1_1943	23.724	333	330
WP_001067557.1	lcl|NZ_JQPW01000127.1_cds_WP_061237070.1_3130	28.854	253	330
WP_001067557.1	lcl|NZ_JQPW01000001.1_cds_WP_000688696.1_17	25.681	257	330
WP_001067557.1	lcl|NZ_JQPW01000003.1_cds_WP_000410273.1_95	24.695	328	330
WP_001198107.1	lcl|NZ_JQPW01000003.1_cds_WP_001198107.1_102	100.000	366	366
WP_001198107.1	lcl|NZ_JQPW01000003.1_cds_WP_000608295.1_103	39.726	365	366
WP_001198107.1	lcl|NZ_JQPW01000003.1_cds_WP_000575178.1_159	34.262	359	366
WP_001198107.1	lcl|NZ_JQPW01000003.1_cds_WP_000172657.1_119	32.461	382	366
WP_001198107.1	lcl|NZ_JQPW01000001.1_cds_WP_001281953.1_1	27.441	379	366
WP_001198107.1	lcl|NZ_JQPW01000086.1_cds_WP_000538754.1_2428	29.972	357	366
WP_001198107.1	lcl|NZ_JQPW01000002.1_cds_WP_001982414.1_53	31.579	190	366
WP_000608292.1	lcl|NZ_JQPW01000003.1_cds_WP_000608295.1_103	99.455	367	367
WP_000608292.1	lcl|NZ_JQPW01000003.1_cds_WP_001198107.1_102	39.452	365	367
WP_000608292.1	lcl|NZ_JQPW01000003.1_cds_WP_000575178.1_159	36.712	365	367
WP_000608292.1	lcl|NZ_JQPW01000003.1_cds_WP_000172657.1_119	31.507	365	367
WP_000608292.1	lcl|NZ_JQPW01000086.1_cds_WP_000538754.1_2428	30.458	371	367
WP_000608292.1	lcl|NZ_JQPW01000001.1_cds_WP_001281953.1_1	30.208	384	367
WP_000608292.1	lcl|NZ_JQPW01000002.1_cds_WP_001982414.1_53	25.419	358	367
WP_000689747.1	lcl|NZ_JQPW01000003.1_cds_WP_000689743.1_104	99.632	544	544
WP_000689747.1	lcl|NZ_JQPW01000003.1_cds_WP_000689743.1_104	99.632	544	544
WP_000342716.1	lcl|NZ_JQPW01000003.1_cds_WP_000342716.1_105	100.000	265	265
WP_000342716.1	lcl|NZ_JQPW01000056.1_cds_WP_001002663.1_1847	44.856	243	265
WP_017857901.1	lcl|NZ_JQPW01000003.1_cds_WP_001246618.1_106	99.355	310	310
WP_017857901.1	lcl|NZ_JQPW01000028.1_cds_WP_000501205.1_1098	36.184	304	310
WP_017857901.1	lcl|NZ_JQPW01000032.1_cds_WP_001183723.1_1249	25.914	301	310
WP_017857901.1	lcl|NZ_JQPW01000098.1_cds_WP_061237024.1_2655	24.809	262	310
WP_017857901.1	lcl|NZ_JQPW01000003.1_cds_WP_001246618.1_106	99.355	310	310
WP_017857901.1	lcl|NZ_JQPW01000028.1_cds_WP_000501205.1_1098	36.184	304	310
WP_017857901.1	lcl|NZ_JQPW01000032.1_cds_WP_001183723.1_1249	25.914	301	310
WP_017857901.1	lcl|NZ_JQPW01000098.1_cds_WP_061237024.1_2655	24.809	262	310
WP_000479982.1	lcl|NZ_JQPW01000003.1_cds_WP_000479982.1_107	100.000	264	264
WP_000715956.1	lcl|NZ_JQPW01000003.1_cds_WP_000715956.1_108	100.000	131	131
WP_001088861.1	lcl|NZ_JQPW01000003.1_cds_WP_001088861.1_109	100.000	144	144
WP_240738526.1	lcl|NZ_JQPW01000003.1_cds_WP_000517242.1_110	99.548	221	221
WP_240738526.1	lcl|NZ_JQPW01000097.1_cds_WP_001082178.1_2588	28.205	78	221
WP_240738526.1	lcl|NZ_JQPW01000181.1_cds_WP_001069832.1_3694	27.523	109	221
WP_240738524.1	lcl|NZ_JQPW01000003.1_cds_WP_000378097.1_118	26.522	230	283
WP_002095414.1	lcl|NZ_JQPW01000097.1_cds_WP_001082178.1_2588	31.973	147	388
WP_002095414.1	lcl|NZ_JQPW01000181.1_cds_WP_000347676.1_3693	32.867	143	388
WP_002095414.1	lcl|NZ_JQPW01000003.1_cds_WP_001283954.1_137	27.160	243	388
WP_002095414.1	lcl|NZ_JQPW01000008.1_cds_WP_000402849.1_393	26.531	147	388
WP_002095414.1	lcl|NZ_JQPW01000003.1_cds_WP_002109559.1_144	31.111	90	388
WP_000667982.1	lcl|NZ_JQPW01000003.1_cds_WP_000481873.1_115	29.012	324	414
WP_000815073.1	lcl|NZ_JQPW01000003.1_cds_WP_001015416.1_112	34.359	390	409
WP_000815073.1	lcl|NZ_JQPW01000181.1_cds_WP_000347676.1_3693	24.324	148	409
WP_000815073.1	lcl|NZ_JQPW01000097.1_cds_WP_001082178.1_2588	23.602	161	409
WP_000815073.1	lcl|NZ_JQPW01000006.1_cds_WP_061236798.1_290	28.169	142	409
WP_000575398.1	lcl|NZ_JQPW01000003.1_cds_WP_000575178.1_159	38.547	358	361
WP_000575398.1	lcl|NZ_JQPW01000003.1_cds_WP_000608295.1_103	40.730	356	361
WP_000575398.1	lcl|NZ_JQPW01000003.1_cds_WP_001198107.1_102	34.181	354	361
WP_000575398.1	lcl|NZ_JQPW01000086.1_cds_WP_000538754.1_2428	34.670	349	361
WP_000575398.1	lcl|NZ_JQPW01000001.1_cds_WP_001281953.1_1	28.608	388	361
WP_000575398.1	lcl|NZ_JQPW01000003.1_cds_WP_000172657.1_119	30.607	379	361
WP_000575398.1	lcl|NZ_JQPW01000002.1_cds_WP_001982414.1_53	23.768	345	361
WP_000667249.1	lcl|NZ_JQPW01000061.1_cds_WP_001159758.1_1945	41.667	180	176
WP_239248138.1	lcl|NZ_JQPW01000127.1_cds_WP_061237070.1_3130	28.261	322	313
WP_239248138.1	lcl|NZ_JQPW01000097.1_cds_WP_000744698.1_2617	26.168	321	313
WP_239248138.1	lcl|NZ_JQPW01000003.1_cds_WP_000646251.1_98	25.078	319	313
WP_239248138.1	lcl|NZ_JQPW01000003.1_cds_WP_001067557.1_101	29.864	221	313
WP_239248138.1	lcl|NZ_JQPW01000001.1_cds_WP_002109435.1_37	25.461	271	313
WP_239248138.1	lcl|NZ_JQPW01000061.1_cds_WP_000723090.1_1943	24.699	332	313
WP_239248138.1	lcl|NZ_JQPW01000007.1_cds_WP_001003558.1_315	27.132	258	313
WP_239248138.1	lcl|NZ_JQPW01000003.1_cds_WP_001024125.1_149	25.000	256	313
WP_239248138.1	lcl|NZ_JQPW01000003.1_cds_WP_000410273.1_95	21.362	323	313
WP_000572389.1	lcl|NZ_JQPW01000003.1_cds_WP_000343398.1_158	32.759	116	134
WP_002079020.1	lcl|NZ_JQPW01000003.1_cds_WP_000646251.1_98	29.259	270	311
WP_002079020.1	lcl|NZ_JQPW01000001.1_cds_WP_002109435.1_37	27.888	251	311
WP_002079020.1	lcl|NZ_JQPW01000061.1_cds_WP_000723090.1_1943	22.601	323	311
WP_002079020.1	lcl|NZ_JQPW01000046.1_cds_WP_001074779.1_1646	28.481	158	311
WP_002079020.1	lcl|NZ_JQPW01000097.1_cds_WP_000744698.1_2617	21.622	259	311
WP_002079020.1	lcl|NZ_JQPW01000001.1_cds_WP_000688696.1_17	31.250	160	311
WP_002079020.1	lcl|NZ_JQPW01000127.1_cds_WP_061237070.1_3130	23.048	269	311
WP_000947528.1	lcl|NZ_JQPW01000061.1_cds_WP_002106347.1_1947	29.412	119	361
WP_000947528.1	lcl|NZ_JQPW01000061.1_cds_WP_000853995.1_1946	22.963	270	361
WP_000947528.1	lcl|NZ_JQPW01000003.1_cds_WP_002106332.1_160	29.825	114	361
WP_000947528.1	lcl|NZ_JQPW01000167.1_cds_WP_001099038.1_3592	22.396	192	361
WP_000797356.1	lcl|NZ_JQPW01000017.1_cds_WP_000172203.1_761	35.115	393	595
WP_000797356.1	lcl|NZ_JQPW01000093.1_cds_WP_000667646.1_2529	29.901	505	595
WP_000797356.1	lcl|NZ_JQPW01000069.1_cds_WP_000828456.1_2145	39.462	223	595
WP_000797356.1	lcl|NZ_JQPW01000003.1_cds_WP_002106376.1_117	35.498	231	595
WP_000797356.1	lcl|NZ_JQPW01000007.1_cds_WP_001052496.1_336	32.468	231	595
WP_000797356.1	lcl|NZ_JQPW01000192.1_cds_WP_000510777.1_3740	27.948	229	595
WP_000797356.1	lcl|NZ_JQPW01000108.1_cds_WP_061237040.1_2814	28.692	237	595
WP_000797356.1	lcl|NZ_JQPW01000029.1_cds_WP_000047473.1_1162	29.289	239	595
WP_000797356.1	lcl|NZ_JQPW01000017.1_cds_WP_002071818.1_747	32.184	174	595
WP_000797356.1	lcl|NZ_JQPW01000104.1_cds_WP_000184524.1_2756	29.775	178	595
WP_000797356.1	lcl|NZ_JQPW01000074.1_cds_WP_000433117.1_2262	27.016	248	595
WP_000797356.1	lcl|NZ_JQPW01000008.1_cds_WP_001161018.1_439	30.058	173	595
WP_000797356.1	lcl|NZ_JQPW01000064.1_cds_WP_001982953.1_2028	29.148	223	595
WP_000797356.1	lcl|NZ_JQPW01000025.1_cds_WP_000598571.1_1002	26.923	234	595
WP_000797356.1	lcl|NZ_JQPW01000006.1_cds_WP_000536763.1_292	33.333	153	595
WP_000797356.1	lcl|NZ_JQPW01000043.1_cds_WP_000666554.1_1497	28.372	215	595
WP_000797356.1	lcl|NZ_JQPW01000012.1_cds_WP_000590871.1_627	30.380	158	595
WP_000797356.1	lcl|NZ_JQPW01000012.1_cds_WP_000590871.1_627	24.194	186	595
WP_000797356.1	lcl|NZ_JQPW01000108.1_cds_WP_000218838.1_2815	26.971	241	595
WP_000797356.1	lcl|NZ_JQPW01000266.1_cds_WP_001141162.1_3964	31.336	217	595
WP_000797356.1	lcl|NZ_JQPW01000005.1_cds_WP_000052667.1_256	27.811	169	595
WP_000797356.1	lcl|NZ_JQPW01000154.1_cds_WP_000651462.1_3522	26.316	171	595
WP_000797356.1	lcl|NZ_JQPW01000074.1_cds_WP_001089499.1_2230	26.271	236	595
WP_000797356.1	lcl|NZ_JQPW01000036.1_cds_WP_001049210.1_1353	29.530	149	595
WP_000797356.1	lcl|NZ_JQPW01000036.1_cds_WP_001049210.1_1353	26.667	180	595
WP_000797356.1	lcl|NZ_JQPW01000017.1_cds_WP_000626143.1_766	25.137	183	595
WP_000797356.1	lcl|NZ_JQPW01000017.1_cds_WP_000626143.1_766	27.389	157	595
WP_000797356.1	lcl|NZ_JQPW01000035.1_cds_WP_000481723.1_1329	29.213	178	595
WP_000797356.1	lcl|NZ_JQPW01000129.1_cds_WP_061230578.1_3195	24.215	223	595
WP_000797356.1	lcl|NZ_JQPW01000053.1_cds_WP_000054169.1_1803	24.074	216	595
WP_000797356.1	lcl|NZ_JQPW01000140.1_cds_WP_000431147.1_3390	25.444	169	595
WP_000797356.1	lcl|NZ_JQPW01000017.1_cds_WP_000172203.1_761	35.115	393	595
WP_000797356.1	lcl|NZ_JQPW01000093.1_cds_WP_000667646.1_2529	29.901	505	595
WP_000797356.1	lcl|NZ_JQPW01000069.1_cds_WP_000828456.1_2145	39.462	223	595
WP_000797356.1	lcl|NZ_JQPW01000003.1_cds_WP_002106376.1_117	35.498	231	595
WP_000797356.1	lcl|NZ_JQPW01000007.1_cds_WP_001052496.1_336	32.468	231	595
WP_000797356.1	lcl|NZ_JQPW01000192.1_cds_WP_000510777.1_3740	27.948	229	595
WP_000797356.1	lcl|NZ_JQPW01000108.1_cds_WP_061237040.1_2814	28.692	237	595
WP_000797356.1	lcl|NZ_JQPW01000029.1_cds_WP_000047473.1_1162	29.289	239	595
WP_000797356.1	lcl|NZ_JQPW01000017.1_cds_WP_002071818.1_747	32.184	174	595
WP_000797356.1	lcl|NZ_JQPW01000104.1_cds_WP_000184524.1_2756	29.775	178	595
WP_000797356.1	lcl|NZ_JQPW01000074.1_cds_WP_000433117.1_2262	27.016	248	595
WP_000797356.1	lcl|NZ_JQPW01000008.1_cds_WP_001161018.1_439	30.058	173	595
WP_000797356.1	lcl|NZ_JQPW01000064.1_cds_WP_001982953.1_2028	29.148	223	595
WP_000797356.1	lcl|NZ_JQPW01000025.1_cds_WP_000598571.1_1002	26.923	234	595
WP_000797356.1	lcl|NZ_JQPW01000006.1_cds_WP_000536763.1_292	33.333	153	595
WP_000797356.1	lcl|NZ_JQPW01000043.1_cds_WP_000666554.1_1497	28.372	215	595
WP_000797356.1	lcl|NZ_JQPW01000012.1_cds_WP_000590871.1_627	30.380	158	595
WP_000797356.1	lcl|NZ_JQPW01000012.1_cds_WP_000590871.1_627	24.194	186	595
WP_000797356.1	lcl|NZ_JQPW01000108.1_cds_WP_000218838.1_2815	26.971	241	595
WP_000797356.1	lcl|NZ_JQPW01000266.1_cds_WP_001141162.1_3964	31.336	217	595
WP_000797356.1	lcl|NZ_JQPW01000005.1_cds_WP_000052667.1_256	27.811	169	595
WP_000797356.1	lcl|NZ_JQPW01000154.1_cds_WP_000651462.1_3522	26.316	171	595
WP_000797356.1	lcl|NZ_JQPW01000074.1_cds_WP_001089499.1_2230	26.271	236	595
WP_000797356.1	lcl|NZ_JQPW01000036.1_cds_WP_001049210.1_1353	29.530	149	595
WP_000797356.1	lcl|NZ_JQPW01000036.1_cds_WP_001049210.1_1353	26.667	180	595
WP_000797356.1	lcl|NZ_JQPW01000017.1_cds_WP_000626143.1_766	25.137	183	595
WP_000797356.1	lcl|NZ_JQPW01000017.1_cds_WP_000626143.1_766	27.389	157	595
WP_000797356.1	lcl|NZ_JQPW01000035.1_cds_WP_000481723.1_1329	29.213	178	595
WP_000797356.1	lcl|NZ_JQPW01000129.1_cds_WP_061230578.1_3195	24.215	223	595
WP_000797356.1	lcl|NZ_JQPW01000053.1_cds_WP_000054169.1_1803	24.074	216	595
WP_000797356.1	lcl|NZ_JQPW01000140.1_cds_WP_000431147.1_3390	25.444	169	595
WP_000132017.1	lcl|NZ_JQPW01000129.1_cds_WP_000721859.1_3201	32.075	106	228
WP_000132017.1	lcl|NZ_JQPW01000003.1_cds_WP_001035153.1_140	26.490	151	228
WP_000132017.1	lcl|NZ_JQPW01000112.1_cds_WP_000696060.1_2856	23.438	192	228
WP_000600886.1	lcl|NZ_JQPW01000003.1_cds_WP_000646251.1_98	31.034	319	330
WP_000600886.1	lcl|NZ_JQPW01000127.1_cds_WP_061237070.1_3130	29.446	343	330
