WP_000340715.1	lcl|NZ_JAHESA010000041.1_cds_WP_000340715.1_2317	100.000	86	106
WP_000410273.1	lcl|NZ_JAHESA010000041.1_cds_WP_000410266.1_2316	99.363	314	314
WP_000410273.1	lcl|NZ_JAHESA010000041.1_cds_WP_000646254.1_2313	25.705	319	314
WP_000410273.1	lcl|NZ_JAHESA010000058.1_cds_WP_000744698.1_2814	24.691	324	314
WP_000410273.1	lcl|NZ_JAHESA010000045.1_cds_WP_000723091.1_2413	23.611	288	314
WP_000410273.1	lcl|NZ_JAHESA010000041.1_cds_WP_001067557.1_2310	24.695	328	314
WP_000410273.1	lcl|NZ_JAHESA010000110.1_cds_WP_002072074.1_316	23.077	273	314
WP_000604524.1	lcl|NZ_JAHESA010000041.1_cds_WP_000604525.1_2315	99.178	365	365
WP_000884059.1	lcl|NZ_JAHESA010000041.1_cds_WP_000884059.1_2314	100.000	185	185
WP_000884059.1	lcl|NZ_JAHESA010000004.1_cds_WP_000351733.1_2205	40.000	140	185
WP_000646253.1	lcl|NZ_JAHESA010000041.1_cds_WP_000646254.1_2313	99.088	329	329
WP_000646253.1	lcl|NZ_JAHESA010000058.1_cds_WP_000744698.1_2814	32.063	315	329
WP_000646253.1	lcl|NZ_JAHESA010000045.1_cds_WP_000723091.1_2413	31.045	335	329
WP_000646253.1	lcl|NZ_JAHESA010000110.1_cds_WP_002072074.1_316	31.148	305	329
WP_000646253.1	lcl|NZ_JAHESA010000001.1_cds_WP_000649924.1_69	29.878	328	329
WP_000646253.1	lcl|NZ_JAHESA010000110.1_cds_WP_000709508.1_306	29.231	325	329
WP_000646253.1	lcl|NZ_JAHESA010000041.1_cds_WP_001067557.1_2310	28.664	307	329
WP_000646253.1	lcl|NZ_JAHESA010000042.1_cds_WP_000688696.1_2343	28.975	283	329
WP_000646253.1	lcl|NZ_JAHESA010000127.1_cds_WP_000475901.1_562	27.372	274	329
WP_000646253.1	lcl|NZ_JAHESA010000041.1_cds_WP_000410266.1_2316	25.705	319	329
WP_000646253.1	lcl|NZ_JAHESA010000065.1_cds_WP_001074779.1_3015	28.679	265	329
WP_000646253.1	lcl|NZ_JAHESA010000080.1_cds_WP_001003560.1_3392	24.852	338	329
WP_000646253.1	lcl|NZ_JAHESA010000051.1_cds_WP_000378097.1_2622	24.419	172	329
WP_000774263.1	lcl|NZ_JAHESA010000041.1_cds_WP_000774259.1_2312	98.502	267	267
WP_000774263.1	lcl|NZ_JAHESA010000045.1_cds_WP_000842260.1_2414	26.316	190	267
WP_000774263.1	lcl|NZ_JAHESA010000017.1_cds_WP_000805357.1_1037	33.645	107	267
WP_000774263.1	lcl|NZ_JAHESA010000061.1_cds_WP_155572209.1_2935	28.866	97	267
WP_240738528.1	lcl|NZ_JAHESA010000041.1_cds_WP_002072162.1_2311	98.035	509	509
WP_240738528.1	lcl|NZ_JAHESA010000052.1_cds_WP_000291581.1_2676	26.480	321	509
WP_240738528.1	lcl|NZ_JAHESA010000052.1_cds_WP_000364504.1_2675	31.111	90	509
WP_240738528.1	lcl|NZ_JAHESA010000041.1_cds_WP_002072162.1_2311	98.035	509	509
WP_240738528.1	lcl|NZ_JAHESA010000052.1_cds_WP_000291581.1_2676	26.480	321	509
WP_240738528.1	lcl|NZ_JAHESA010000052.1_cds_WP_000364504.1_2675	31.111	90	509
WP_001067557.1	lcl|NZ_JAHESA010000041.1_cds_WP_001067557.1_2310	100.000	330	330
WP_001067557.1	lcl|NZ_JAHESA010000041.1_cds_WP_000646254.1_2313	30.350	257	330
WP_001067557.1	lcl|NZ_JAHESA010000110.1_cds_WP_002072074.1_316	26.103	272	330
WP_001067557.1	lcl|NZ_JAHESA010000058.1_cds_WP_000744698.1_2814	27.174	276	330
WP_001067557.1	lcl|NZ_JAHESA010000080.1_cds_WP_001003560.1_3392	27.984	243	330
WP_001067557.1	lcl|NZ_JAHESA010000045.1_cds_WP_000723091.1_2413	23.423	333	330
WP_001067557.1	lcl|NZ_JAHESA010000001.1_cds_WP_000649924.1_69	28.854	253	330
WP_001067557.1	lcl|NZ_JAHESA010000042.1_cds_WP_000688696.1_2343	25.681	257	330
WP_001067557.1	lcl|NZ_JAHESA010000041.1_cds_WP_000410266.1_2316	24.695	328	330
WP_001198107.1	lcl|NZ_JAHESA010000041.1_cds_WP_001198107.1_2309	100.000	366	366
WP_001198107.1	lcl|NZ_JAHESA010000041.1_cds_WP_000608294.1_2308	39.452	365	366
WP_001198107.1	lcl|NZ_JAHESA010000163.1_cds_WP_000575181.1_973	33.983	359	366
WP_001198107.1	lcl|NZ_JAHESA010000051.1_cds_WP_000172659.1_2623	32.461	382	366
WP_001198107.1	lcl|NZ_JAHESA010000061.1_cds_WP_001281953.1_2929	27.441	379	366
WP_001198107.1	lcl|NZ_JAHESA010000131.1_cds_WP_000228801.1_647	31.845	336	366
WP_001198107.1	lcl|NZ_JAHESA010000024.1_cds_WP_000538754.1_1523	29.972	357	366
WP_001198107.1	lcl|NZ_JAHESA010000020.1_cds_WP_001982414.1_1311	31.579	190	366
WP_000608292.1	lcl|NZ_JAHESA010000041.1_cds_WP_000608294.1_2308	99.728	367	367
WP_000608292.1	lcl|NZ_JAHESA010000041.1_cds_WP_001198107.1_2309	39.452	365	367
WP_000608292.1	lcl|NZ_JAHESA010000163.1_cds_WP_000575181.1_973	36.438	365	367
WP_000608292.1	lcl|NZ_JAHESA010000051.1_cds_WP_000172659.1_2623	32.240	366	367
WP_000608292.1	lcl|NZ_JAHESA010000024.1_cds_WP_000538754.1_1523	30.458	371	367
