WP_000340715.1	lcl|NZ_AFKU01000213.1_cds_WP_000340715.1_1851	100.000	86	106
WP_000410273.1	lcl|NZ_AFKU01000213.1_cds_WP_000410273.1_1852	100.000	314	314
WP_000410273.1	lcl|NZ_AFKU01000213.1_cds_WP_000093099.1_1872	46.988	83	314
WP_000410273.1	lcl|NZ_AFKU01000213.1_cds_LEP2GSC130_RS1000000123725_1855	27.612	268	314
WP_000410273.1	lcl|NZ_AFKU01000228.1_cds_WP_000744700.1_1722	24.691	324	314
WP_000410273.1	lcl|NZ_AFKU01000213.1_cds_WP_000600889.1_1881	25.269	186	314
WP_000410273.1	lcl|NZ_AFKU01000157.1_cds_WP_000723090.1_2505	23.958	288	314
WP_000410273.1	lcl|NZ_AFKU01000213.1_cds_WP_001067557.1_1858	24.695	328	314
WP_000604524.1	lcl|NZ_AFKU01000213.1_cds_WP_000604524.1_1853	99.726	365	365
WP_000884059.1	lcl|NZ_AFKU01000213.1_cds_WP_000884059.1_1854	100.000	185	185
WP_000884059.1	lcl|NZ_AFKU01000131.1_cds_WP_000351733.1_2929	40.000	140	185
WP_000646253.1	lcl|NZ_AFKU01000213.1_cds_LEP2GSC130_RS1000000123725_1855	98.784	329	329
WP_000646253.1	lcl|NZ_AFKU01000228.1_cds_WP_000744700.1_1722	32.063	315	329
WP_000646253.1	lcl|NZ_AFKU01000157.1_cds_WP_000723090.1_2505	30.746	335	329
WP_000646253.1	lcl|NZ_AFKU01000213.1_cds_WP_000600889.1_1881	31.677	322	329
WP_000646253.1	lcl|NZ_AFKU01000401.1_cds_WP_001984071.1_700	31.475	305	329
WP_000646253.1	lcl|NZ_AFKU01000123.1_cds_WP_000649925.1_3089	29.878	328	329
WP_000646253.1	lcl|NZ_AFKU01000025.1_cds_WP_000709511.1_3702	29.538	325	329
WP_000646253.1	lcl|NZ_AFKU01000213.1_cds_WP_000601375.1_1908	24.080	299	329
WP_000646253.1	lcl|NZ_AFKU01000109.1_cds_WP_000688695.1_3302	28.975	283	329
WP_000646253.1	lcl|NZ_AFKU01000213.1_cds_WP_001067557.1_1858	28.664	307	329
WP_000646253.1	lcl|NZ_AFKU01000157.1_cds_WP_000475904.1_2488	27.372	274	329
WP_000646253.1	lcl|NZ_AFKU01000213.1_cds_WP_000410273.1_1852	26.019	319	329
WP_000646253.1	lcl|NZ_AFKU01000178.1_cds_WP_001074785.1_2236	29.057	265	329
WP_000646253.1	lcl|NZ_AFKU01000327.1_cds_WP_001003555.1_1204	25.148	338	329
