WP_000340715.1	lcl|NZ_JQPE01000036.1_cds_WP_000340715.1_1237	100.000	86	106
WP_000410273.1	lcl|NZ_JQPE01000036.1_cds_WP_000410273.1_1238	100.000	314	314
WP_000410273.1	lcl|NZ_JQPE01000036.1_cds_WP_000093099.1_1258	46.988	83	314
WP_000410273.1	lcl|NZ_JQPE01000036.1_cds_WP_000646250.1_1241	25.705	319	314
WP_000410273.1	lcl|NZ_JQPE01000088.1_cds_WP_000744700.1_2793	24.691	324	314
WP_000410273.1	lcl|NZ_JQPE01000036.1_cds_WP_000600889.1_1267	25.269	186	314
WP_000410273.1	lcl|NZ_JQPE01000036.1_cds_WP_000723090.1_1320	23.958	288	314
WP_000410273.1	lcl|NZ_JQPE01000036.1_cds_WP_001067557.1_1244	24.695	328	314
WP_000604524.1	lcl|NZ_JQPE01000036.1_cds_WP_000604524.1_1239	99.726	365	365
WP_000884059.1	lcl|NZ_JQPE01000036.1_cds_WP_000884059.1_1240	100.000	185	185
WP_000884059.1	lcl|NZ_JQPE01000011.1_cds_WP_000351733.1_292	40.000	140	185
WP_000646253.1	lcl|NZ_JQPE01000036.1_cds_WP_000646250.1_1241	99.088	329	329
WP_000646253.1	lcl|NZ_JQPE01000088.1_cds_WP_000744700.1_2793	32.063	315	329
WP_000646253.1	lcl|NZ_JQPE01000036.1_cds_WP_000723090.1_1320	30.746	335	329
WP_000646253.1	lcl|NZ_JQPE01000036.1_cds_WP_000600889.1_1267	31.677	322	329
WP_000646253.1	lcl|NZ_JQPE01000080.1_cds_WP_001984071.1_2581	31.475	305	329
WP_000646253.1	lcl|NZ_JQPE01000060.1_cds_WP_000649925.1_2106	29.878	328	329
WP_000646253.1	lcl|NZ_JQPE01000118.1_cds_WP_000709511.1_3194	29.538	325	329
WP_000646253.1	lcl|NZ_JQPE01000036.1_cds_WP_000601375.1_1294	24.080	299	329
WP_000646253.1	lcl|NZ_JQPE01000080.1_cds_WP_000688695.1_2560	28.975	283	329
WP_000646253.1	lcl|NZ_JQPE01000036.1_cds_WP_001067557.1_1244	28.664	307	329
WP_000646253.1	lcl|NZ_JQPE01000036.1_cds_WP_000475904.1_1303	27.372	274	329
WP_000646253.1	lcl|NZ_JQPE01000036.1_cds_WP_000410273.1_1238	26.019	319	329
WP_000646253.1	lcl|NZ_JQPE01000051.1_cds_WP_001074785.1_1809	29.057	265	329
WP_000646253.1	lcl|NZ_JQPE01000012.1_cds_WP_001003555.1_413	25.148	338	329
WP_000646253.1	lcl|NZ_JQPE01000036.1_cds_WP_000487322.1_1292	26.398	322	329
WP_000774263.1	lcl|NZ_JQPE01000036.1_cds_WP_000774262.1_1242	99.251	267	267
WP_000774263.1	lcl|NZ_JQPE01000036.1_cds_WP_000859505.1_1291	26.693	251	267
WP_000774263.1	lcl|NZ_JQPE01000036.1_cds_WP_000800438.1_1272	24.786	234	267
WP_000774263.1	lcl|NZ_JQPE01000036.1_cds_WP_000842260.1_1321	26.316	190	267
WP_000774263.1	lcl|NZ_JQPE01000109.1_cds_WP_000667727.1_3083	31.818	110	267
WP_000774263.1	lcl|NZ_JQPE01000087.1_cds_WP_000805357.1_2715	33.645	107	267
WP_240738528.1	lcl|NZ_JQPE01000036.1_cds_WP_061232530.1_1243	98.821	509	509
WP_240738528.1	lcl|NZ_JQPE01000045.1_cds_WP_061232556.1_1713	26.480	321	509
WP_240738528.1	lcl|NZ_JQPE01000045.1_cds_WP_000364507.1_1712	31.111	90	509
WP_240738528.1	lcl|NZ_JQPE01000036.1_cds_WP_061232530.1_1243	98.821	509	509
WP_240738528.1	lcl|NZ_JQPE01000045.1_cds_WP_061232556.1_1713	26.480	321	509
WP_240738528.1	lcl|NZ_JQPE01000045.1_cds_WP_000364507.1_1712	31.111	90	509
WP_001067557.1	lcl|NZ_JQPE01000036.1_cds_WP_001067557.1_1244	100.000	330	330
WP_001067557.1	lcl|NZ_JQPE01000036.1_cds_WP_000646250.1_1241	28.664	307	330
WP_001067557.1	lcl|NZ_JQPE01000036.1_cds_WP_000600889.1_1267	26.316	266	330
WP_001067557.1	lcl|NZ_JQPE01000080.1_cds_WP_001984071.1_2581	25.735	272	330
WP_001067557.1	lcl|NZ_JQPE01000012.1_cds_WP_001003555.1_413	28.395	243	330
WP_001067557.1	lcl|NZ_JQPE01000088.1_cds_WP_000744700.1_2793	26.812	276	330
WP_001067557.1	lcl|NZ_JQPE01000036.1_cds_WP_000723090.1_1320	23.724	333	330
WP_001067557.1	lcl|NZ_JQPE01000060.1_cds_WP_000649925.1_2106	28.854	253	330
WP_001067557.1	lcl|NZ_JQPE01000080.1_cds_WP_000688695.1_2560	25.681	257	330
WP_001067557.1	lcl|NZ_JQPE01000036.1_cds_WP_000601375.1_1294	26.545	275	330
WP_001067557.1	lcl|NZ_JQPE01000036.1_cds_WP_000410273.1_1238	24.695	328	330
WP_001198107.1	lcl|NZ_JQPE01000036.1_cds_WP_001198107.1_1245	100.000	366	366
WP_001198107.1	lcl|NZ_JQPE01000036.1_cds_WP_000608295.1_1246	39.726	365	366
WP_001198107.1	lcl|NZ_JQPE01000036.1_cds_WP_000575178.1_1314	34.262	359	366
WP_001198107.1	lcl|NZ_JQPE01000132.1_cds_WP_001281953.1_3362	27.441	379	366
WP_001198107.1	lcl|NZ_JQPE01000036.1_cds_WP_000346036.1_1275	28.090	356	366
WP_001198107.1	lcl|NZ_JQPE01000036.1_cds_WP_000582222.1_1256	31.111	360	366
WP_001198107.1	lcl|NZ_JQPE01000069.1_cds_WP_000538752.1_2265	29.692	357	366
WP_001198107.1	lcl|NZ_JQPE01000036.1_cds_WP_000947844.1_1268	26.667	345	366
WP_001198107.1	lcl|NZ_JQPE01000057.1_cds_WP_001982414.1_2006	31.579	190	366
WP_000608292.1	lcl|NZ_JQPE01000036.1_cds_WP_000608295.1_1246	99.455	367	367
WP_000608292.1	lcl|NZ_JQPE01000036.1_cds_WP_001198107.1_1245	39.452	365	367
WP_000608292.1	lcl|NZ_JQPE01000036.1_cds_WP_000575178.1_1314	36.712	365	367
WP_000608292.1	lcl|NZ_JQPE01000069.1_cds_WP_000538752.1_2265	30.458	371	367
WP_000608292.1	lcl|NZ_JQPE01000036.1_cds_WP_000582222.1_1256	35.385	325	367
WP_000608292.1	lcl|NZ_JQPE01000132.1_cds_WP_001281953.1_3362	30.208	384	367
WP_000608292.1	lcl|NZ_JQPE01000036.1_cds_WP_000346036.1_1275	24.397	373	367
WP_000608292.1	lcl|NZ_JQPE01000036.1_cds_WP_000947844.1_1268	26.404	356	367
WP_000608292.1	lcl|NZ_JQPE01000057.1_cds_WP_001982414.1_2006	25.419	358	367
WP_000689747.1	lcl|NZ_JQPE01000036.1_cds_WP_000689743.1_1247	99.632	544	544
WP_000689747.1	lcl|NZ_JQPE01000036.1_cds_WP_000689743.1_1247	99.632	544	544
WP_000342716.1	lcl|NZ_JQPE01000036.1_cds_WP_000342713.1_1248	99.623	265	265
WP_000342716.1	lcl|NZ_JQPE01000023.1_cds_WP_001002663.1_812	44.856	243	265
WP_017857901.1	lcl|NZ_JQPE01000036.1_cds_WP_001246618.1_1249	99.355	310	310
WP_017857901.1	lcl|NZ_JQPE01000065.1_cds_WP_000501205.1_2207	36.184	304	310
WP_017857901.1	lcl|NZ_JQPE01000085.1_cds_WP_001183723.1_2695	25.914	301	310
WP_017857901.1	lcl|NZ_JQPE01000027.1_cds_WP_000279894.1_952	25.191	262	310
WP_017857901.1	lcl|NZ_JQPE01000036.1_cds_WP_001246618.1_1249	99.355	310	310
WP_017857901.1	lcl|NZ_JQPE01000065.1_cds_WP_000501205.1_2207	36.184	304	310
WP_017857901.1	lcl|NZ_JQPE01000085.1_cds_WP_001183723.1_2695	25.914	301	310
WP_017857901.1	lcl|NZ_JQPE01000027.1_cds_WP_000279894.1_952	25.191	262	310
WP_000479982.1	lcl|NZ_JQPE01000036.1_cds_WP_000479982.1_1250	100.000	264	264
WP_000715956.1	lcl|NZ_JQPE01000036.1_cds_WP_000715958.1_1251	98.473	131	131
WP_001088861.1	lcl|NZ_JQPE01000036.1_cds_WP_001088866.1_1252	98.611	144	144
WP_001088861.1	lcl|NZ_JQPE01000018.1_cds_WP_002069656.1_552	42.857	56	144
WP_240738526.1	lcl|NZ_JQPE01000036.1_cds_WP_000517242.1_1253	99.548	221	221
WP_240738526.1	lcl|NZ_JQPE01000088.1_cds_WP_001082180.1_2822	28.205	78	221
WP_240738526.1	lcl|NZ_JQPE01000114.1_cds_WP_001069834.1_3149	27.523	109	221
