WP_000340715.1	lcl|NZ_MCLV01000109.1_cds_WP_000340715.1_418	100.000	86	106
WP_000410273.1	lcl|NZ_MCLV01000109.1_cds_WP_000410274.1_417	100.000	310	314
WP_000410273.1	lcl|NZ_MCLV01000010.1_cds_WP_000723078.1_271	24.731	279	314
WP_000410273.1	lcl|NZ_MCLV01000036.1_cds_WP_000744700.1_2263	24.691	324	314
WP_000410273.1	lcl|NZ_MCLV01000010.1_cds_WP_000723090.1_251	23.958	288	314
WP_000410273.1	lcl|NZ_MCLV01000010.1_cds_WP_000567887.1_269	23.348	227	314
WP_000884059.1	lcl|NZ_MCLV01000003.1_cds_WP_000351733.1_1898	40.000	140	185
WP_000884059.1	lcl|NZ_MCLV01000010.1_cds_WP_001047905.1_289	33.898	177	185
WP_000646253.1	lcl|NZ_MCLV01000036.1_cds_WP_000744700.1_2263	32.063	315	329
WP_000646253.1	lcl|NZ_MCLV01000010.1_cds_WP_000723078.1_271	30.530	321	329
WP_000646253.1	lcl|NZ_MCLV01000010.1_cds_WP_000723090.1_251	30.746	335	329
WP_000646253.1	lcl|NZ_MCLV01000119.1_cds_WP_001984071.1_554	31.475	305	329
WP_000646253.1	lcl|NZ_MCLV01000001.1_cds_WP_000649923.1_186	29.878	328	329
WP_000646253.1	lcl|NZ_MCLV01000010.1_cds_WP_000567887.1_269	28.852	305	329
WP_000646253.1	lcl|NZ_MCLV01000065.1_cds_WP_000709511.1_3339	29.538	325	329
WP_000646253.1	lcl|NZ_MCLV01000056.1_cds_WP_000688696.1_3033	28.975	283	329
WP_000646253.1	lcl|NZ_MCLV01000109.1_cds_WP_000410274.1_417	26.284	331	329
WP_000646253.1	lcl|NZ_MCLV01000010.1_cds_WP_000460023.1_267	25.632	277	329
WP_000646253.1	lcl|NZ_MCLV01000039.1_cds_WP_001074784.1_2366	29.057	265	329
WP_000646253.1	lcl|NZ_MCLV01000005.1_cds_WP_001003556.1_2792	25.602	332	329
WP_000774263.1	lcl|NZ_MCLV01000010.1_cds_WP_061243593.1_270	27.027	185	267
WP_000774263.1	lcl|NZ_MCLV01000010.1_cds_WP_000842260.1_250	26.316	190	267
WP_000774263.1	lcl|NZ_MCLV01000040.1_cds_WP_000667727.1_2502	31.818	110	267
WP_000774263.1	lcl|NZ_MCLV01000006.1_cds_WP_000805357.1_3153	33.645	107	267
WP_240738528.1	lcl|NZ_MCLV01000009.1_cds_WP_000291586.1_3974	26.562	320	509
WP_240738528.1	lcl|NZ_MCLV01000009.1_cds_WP_000364507.1_3973	31.111	90	509
WP_240738528.1	lcl|NZ_MCLV01000009.1_cds_WP_000291586.1_3974	26.562	320	509
WP_240738528.1	lcl|NZ_MCLV01000009.1_cds_WP_000364507.1_3973	31.111	90	509
WP_001067557.1	lcl|NZ_MCLV01000010.1_cds_WP_000723078.1_271	22.909	275	330
WP_001067557.1	lcl|NZ_MCLV01000119.1_cds_WP_001984071.1_554	25.735	272	330
WP_001067557.1	lcl|NZ_MCLV01000005.1_cds_WP_001003556.1_2792	28.395	243	330
WP_001067557.1	lcl|NZ_MCLV01000036.1_cds_WP_000744700.1_2263	26.812	276	330
WP_001067557.1	lcl|NZ_MCLV01000010.1_cds_WP_000723090.1_251	23.724	333	330
WP_001067557.1	lcl|NZ_MCLV01000001.1_cds_WP_000649923.1_186	28.854	253	330
WP_001067557.1	lcl|NZ_MCLV01000056.1_cds_WP_000688696.1_3033	25.681	257	330
WP_001198107.1	lcl|NZ_MCLV01000010.1_cds_WP_258218562.1_257	34.262	359	366
WP_001198107.1	lcl|NZ_MCLV01000010.1_cds_WP_258218570.1_310	33.540	322	366
WP_001198107.1	lcl|NZ_MCLV01000056.1_cds_WP_061243442.1_3049	27.177	379	366
WP_001198107.1	lcl|NZ_MCLV01000010.1_cds_WP_258218566.1_295	30.854	363	366
WP_001198107.1	lcl|NZ_MCLV01000068.1_cds_WP_000538749.1_3400	29.692	357	366
WP_001198107.1	lcl|NZ_MCLV01000010.1_cds_WP_258218571.1_313	37.566	189	366
WP_001198107.1	lcl|NZ_MCLV01000021.1_cds_WP_001982414.1_1415	31.579	190	366
WP_000608292.1	lcl|NZ_MCLV01000010.1_cds_WP_258218562.1_257	36.712	365	367
WP_000608292.1	lcl|NZ_MCLV01000010.1_cds_WP_258218566.1_295	31.720	372	367
WP_000608292.1	lcl|NZ_MCLV01000068.1_cds_WP_000538749.1_3400	30.458	371	367
WP_000608292.1	lcl|NZ_MCLV01000010.1_cds_WP_258218570.1_310	31.953	338	367
WP_000608292.1	lcl|NZ_MCLV01000056.1_cds_WP_061243442.1_3049	29.948	384	367
WP_000608292.1	lcl|NZ_MCLV01000010.1_cds_WP_258218571.1_313	33.333	216	367
WP_000608292.1	lcl|NZ_MCLV01000021.1_cds_WP_001982414.1_1415	25.419	358	367
WP_000342716.1	lcl|NZ_MCLV01000002.1_cds_WP_001002663.1_1268	44.856	243	265
WP_017857901.1	lcl|NZ_MCLV01000014.1_cds_WP_000501205.1_789	36.184	304	310
WP_017857901.1	lcl|NZ_MCLV01000022.1_cds_WP_001183723.1_1483	25.914	301	310
WP_017857901.1	lcl|NZ_MCLV01000003.1_cds_WP_000279894.1_1968	25.191	262	310
WP_017857901.1	lcl|NZ_MCLV01000014.1_cds_WP_000501205.1_789	36.184	304	310
WP_017857901.1	lcl|NZ_MCLV01000022.1_cds_WP_001183723.1_1483	25.914	301	310
WP_017857901.1	lcl|NZ_MCLV01000003.1_cds_WP_000279894.1_1968	25.191	262	310
WP_001088861.1	lcl|NZ_MCLV01000025.1_cds_WP_002069656.1_1631	42.857	56	144
WP_240738526.1	lcl|NZ_MCLV01000036.1_cds_WP_001082180.1_2234	28.205	78	221
WP_240738526.1	lcl|NZ_MCLV01000014.1_cds_WP_001069830.1_770	28.440	109	221
WP_002095414.1	lcl|NZ_MCLV01000036.1_cds_WP_001082180.1_2234	31.973	147	388
WP_002095414.1	lcl|NZ_MCLV01000014.1_cds_WP_000347685.1_769	32.867	143	388
WP_002095414.1	lcl|NZ_MCLV01000028.1_cds_WP_000402846.1_1775	27.211	147	388
WP_000815073.1	lcl|NZ_MCLV01000014.1_cds_WP_000347685.1_769	24.324	148	409
WP_000815073.1	lcl|NZ_MCLV01000036.1_cds_WP_001082180.1_2234	23.602	161	409
WP_000815073.1	lcl|NZ_MCLV01000080.1_cds_WP_258218826.1_3769	26.667	165	409
WP_000575398.1	lcl|NZ_MCLV01000010.1_cds_WP_258218562.1_257	38.547	358	361
WP_000575398.1	lcl|NZ_MCLV01000068.1_cds_WP_000538749.1_3400	34.670	349	361
WP_000575398.1	lcl|NZ_MCLV01000056.1_cds_WP_061243442.1_3049	28.608	388	361
WP_000575398.1	lcl|NZ_MCLV01000010.1_cds_WP_258218566.1_295	29.730	370	361
WP_000575398.1	lcl|NZ_MCLV01000010.1_cds_WP_258218570.1_310	33.080	263	361
WP_000575398.1	lcl|NZ_MCLV01000010.1_cds_WP_258218571.1_313	32.663	199	361
WP_000575398.1	lcl|NZ_MCLV01000021.1_cds_WP_001982414.1_1415	23.768	345	361
WP_000667249.1	lcl|NZ_MCLV01000010.1_cds_WP_001159758.1_253	41.667	180	176
WP_239248138.1	lcl|NZ_MCLV01000010.1_cds_WP_000567887.1_269	30.795	302	313
WP_239248138.1	lcl|NZ_MCLV01000001.1_cds_WP_000649923.1_186	28.135	327	313
WP_239248138.1	lcl|NZ_MCLV01000036.1_cds_WP_000744700.1_2263	26.168	321	313
WP_239248138.1	lcl|NZ_MCLV01000119.1_cds_WP_001984071.1_554	25.461	271	313
WP_239248138.1	lcl|NZ_MCLV01000010.1_cds_WP_000723078.1_271	25.670	261	313
WP_239248138.1	lcl|NZ_MCLV01000010.1_cds_WP_000723090.1_251	24.699	332	313
WP_239248138.1	lcl|NZ_MCLV01000005.1_cds_WP_001003556.1_2792	27.132	258	313
WP_239248138.1	lcl|NZ_MCLV01000109.1_cds_WP_000410274.1_417	21.362	323	313
WP_000572389.1	lcl|NZ_MCLV01000010.1_cds_WP_000343395.1_258	32.759	116	134
WP_002079020.1	lcl|NZ_MCLV01000010.1_cds_WP_000723078.1_271	30.460	174	311
WP_002079020.1	lcl|NZ_MCLV01000119.1_cds_WP_001984071.1_554	27.888	251	311
WP_002079020.1	lcl|NZ_MCLV01000010.1_cds_WP_000723090.1_251	22.601	323	311
WP_002079020.1	lcl|NZ_MCLV01000039.1_cds_WP_001074784.1_2366	29.114	158	311
WP_002079020.1	lcl|NZ_MCLV01000036.1_cds_WP_000744700.1_2263	21.622	259	311
WP_002079020.1	lcl|NZ_MCLV01000056.1_cds_WP_000688696.1_3033	31.250	160	311
WP_002079020.1	lcl|NZ_MCLV01000001.1_cds_WP_000649923.1_186	22.677	269	311
WP_000947528.1	lcl|NZ_MCLV01000010.1_cds_WP_258218561.1_254	24.436	266	361
WP_000947528.1	lcl|NZ_MCLV01000010.1_cds_WP_001068977.1_255	23.188	138	361
WP_000797356.1	lcl|NZ_MCLV01000035.1_cds_WP_000172205.1_2207	35.115	393	595
WP_000797356.1	lcl|NZ_MCLV01000019.1_cds_WP_000667643.1_1213	30.099	505	595
WP_000797356.1	lcl|NZ_MCLV01000017.1_cds_WP_000828456.1_1038	39.462	223	595
WP_000797356.1	lcl|NZ_MCLV01000010.1_cds_WP_000614938.1_294	25.043	575	595
WP_000797356.1	lcl|NZ_MCLV01000058.1_cds_WP_001052498.1_3085	32.900	231	595
WP_000797356.1	lcl|NZ_MCLV01000008.1_cds_WP_000510777.1_3735	27.948	229	595
WP_000797356.1	lcl|NZ_MCLV01000035.1_cds_WP_000942282.1_2221	32.759	174	595
WP_000797356.1	lcl|NZ_MCLV01000009.1_cds_WP_000047473.1_3968	29.289	239	595
WP_000797356.1	lcl|NZ_MCLV01000005.1_cds_WP_061240027.1_2817	28.692	237	595
WP_000797356.1	lcl|NZ_MCLV01000023.1_cds_WP_000184524.1_1526	29.775	178	595
