WP_000340715.1	lcl|NZ_AOVP01000111.1_cds_WP_000340715.1_2904	100.000	86	106
WP_000410273.1	lcl|NZ_AOVP01000111.1_cds_WP_000410273.1_2905	100.000	314	314
WP_000410273.1	lcl|NZ_AOVP01000111.1_cds_WP_000093099.1_2925	46.988	83	314
WP_000410273.1	lcl|NZ_AOVP01000111.1_cds_WP_000646250.1_2908	25.705	319	314
WP_000410273.1	lcl|NZ_AOVP01000015.1_cds_WP_000744700.1_251	24.691	324	314
WP_000410273.1	lcl|NZ_AOVP01000111.1_cds_WP_000600889.1_2934	25.269	186	314
WP_000410273.1	lcl|NZ_AOVP01000111.1_cds_WP_000723090.1_2987	23.958	288	314
WP_000410273.1	lcl|NZ_AOVP01000111.1_cds_WP_001067557.1_2911	24.695	328	314
WP_000604524.1	lcl|NZ_AOVP01000111.1_cds_WP_000604524.1_2906	99.726	365	365
WP_000884059.1	lcl|NZ_AOVP01000111.1_cds_WP_000884059.1_2907	100.000	185	185
WP_000884059.1	lcl|NZ_AOVP01000016.1_cds_WP_000351733.1_401	40.000	140	185
WP_000646253.1	lcl|NZ_AOVP01000111.1_cds_WP_000646250.1_2908	99.088	329	329
WP_000646253.1	lcl|NZ_AOVP01000015.1_cds_WP_000744700.1_251	32.063	315	329
WP_000646253.1	lcl|NZ_AOVP01000111.1_cds_WP_000723090.1_2987	30.746	335	329
WP_000646253.1	lcl|NZ_AOVP01000111.1_cds_WP_000600889.1_2934	31.677	322	329
WP_000646253.1	lcl|NZ_AOVP01000125.1_cds_WP_001984071.1_3385	31.475	305	329
WP_000646253.1	lcl|NZ_AOVP01000006.1_cds_WP_000649925.1_53	29.878	328	329
WP_000646253.1	lcl|NZ_AOVP01000025.1_cds_WP_000709511.1_961	29.538	325	329
WP_000646253.1	lcl|NZ_AOVP01000111.1_cds_WP_000601375.1_2961	24.080	299	329
WP_000646253.1	lcl|NZ_AOVP01000125.1_cds_WP_000688695.1_3365	28.975	283	329
WP_000646253.1	lcl|NZ_AOVP01000111.1_cds_WP_001067557.1_2911	28.664	307	329
WP_000646253.1	lcl|NZ_AOVP01000111.1_cds_WP_000475904.1_2970	27.372	274	329
WP_000646253.1	lcl|NZ_AOVP01000111.1_cds_WP_000410273.1_2905	26.019	319	329
WP_000646253.1	lcl|NZ_AOVP01000021.1_cds_WP_001074785.1_868	29.057	265	329
WP_000646253.1	lcl|NZ_AOVP01000030.1_cds_WP_001003555.1_994	25.148	338	329
WP_000646253.1	lcl|NZ_AOVP01000111.1_cds_WP_000487322.1_2959	26.398	322	329
WP_000774263.1	lcl|NZ_AOVP01000111.1_cds_WP_000774262.1_2909	99.251	267	267
WP_000774263.1	lcl|NZ_AOVP01000111.1_cds_WP_000859505.1_2958	26.693	251	267
WP_000774263.1	lcl|NZ_AOVP01000111.1_cds_WP_000800438.1_2939	24.786	234	267
WP_000774263.1	lcl|NZ_AOVP01000111.1_cds_WP_000842260.1_2988	26.316	190	267
WP_000774263.1	lcl|NZ_AOVP01000099.1_cds_WP_000667727.1_2475	31.818	110	267
WP_000774263.1	lcl|NZ_AOVP01000094.1_cds_WP_000805357.1_2269	33.645	107	267
WP_240738528.1	lcl|NZ_AOVP01000111.1_cds_WP_000612797.1_2910	98.821	509	509
WP_240738528.1	lcl|NZ_AOVP01000098.1_cds_WP_000291591.1_2389	26.480	321	509
WP_240738528.1	lcl|NZ_AOVP01000098.1_cds_WP_000364507.1_2390	31.111	90	509
WP_240738528.1	lcl|NZ_AOVP01000111.1_cds_WP_000612797.1_2910	98.821	509	509
WP_240738528.1	lcl|NZ_AOVP01000098.1_cds_WP_000291591.1_2389	26.480	321	509
WP_240738528.1	lcl|NZ_AOVP01000098.1_cds_WP_000364507.1_2390	31.111	90	509
WP_001067557.1	lcl|NZ_AOVP01000111.1_cds_WP_001067557.1_2911	100.000	330	330
WP_001067557.1	lcl|NZ_AOVP01000111.1_cds_WP_000646250.1_2908	28.664	307	330
WP_001067557.1	lcl|NZ_AOVP01000111.1_cds_WP_000600889.1_2934	26.316	266	330
WP_001067557.1	lcl|NZ_AOVP01000125.1_cds_WP_001984071.1_3385	25.735	272	330
WP_001067557.1	lcl|NZ_AOVP01000030.1_cds_WP_001003555.1_994	28.395	243	330
WP_001067557.1	lcl|NZ_AOVP01000015.1_cds_WP_000744700.1_251	26.812	276	330
WP_001067557.1	lcl|NZ_AOVP01000111.1_cds_WP_000723090.1_2987	23.724	333	330
WP_001067557.1	lcl|NZ_AOVP01000006.1_cds_WP_000649925.1_53	28.854	253	330
WP_001067557.1	lcl|NZ_AOVP01000125.1_cds_WP_000688695.1_3365	25.681	257	330
WP_001067557.1	lcl|NZ_AOVP01000111.1_cds_WP_000601375.1_2961	26.545	275	330
WP_001067557.1	lcl|NZ_AOVP01000111.1_cds_WP_000410273.1_2905	24.695	328	330
WP_001198107.1	lcl|NZ_AOVP01000111.1_cds_WP_001198107.1_2912	100.000	366	366
WP_001198107.1	lcl|NZ_AOVP01000111.1_cds_WP_000608295.1_2913	39.726	365	366
WP_001198107.1	lcl|NZ_AOVP01000111.1_cds_WP_000575178.1_2981	34.262	359	366
WP_001198107.1	lcl|NZ_AOVP01000132.1_cds_WP_001281953.1_3621	27.441	379	366
WP_001198107.1	lcl|NZ_AOVP01000111.1_cds_WP_000346036.1_2942	28.090	356	366
WP_001198107.1	lcl|NZ_AOVP01000111.1_cds_WP_000582222.1_2923	31.111	360	366
WP_001198107.1	lcl|NZ_AOVP01000019.1_cds_WP_000538752.1_667	29.692	357	366
WP_001198107.1	lcl|NZ_AOVP01000111.1_cds_WP_000947844.1_2935	26.667	345	366
WP_001198107.1	lcl|NZ_AOVP01000108.1_cds_WP_001982414.1_2746	31.579	190	366
WP_000608292.1	lcl|NZ_AOVP01000111.1_cds_WP_000608295.1_2913	99.455	367	367
WP_000608292.1	lcl|NZ_AOVP01000111.1_cds_WP_001198107.1_2912	39.452	365	367
WP_000608292.1	lcl|NZ_AOVP01000111.1_cds_WP_000575178.1_2981	36.712	365	367
WP_000608292.1	lcl|NZ_AOVP01000019.1_cds_WP_000538752.1_667	30.458	371	367
WP_000608292.1	lcl|NZ_AOVP01000111.1_cds_WP_000582222.1_2923	35.385	325	367
WP_000608292.1	lcl|NZ_AOVP01000132.1_cds_WP_001281953.1_3621	30.208	384	367
WP_000608292.1	lcl|NZ_AOVP01000111.1_cds_WP_000346036.1_2942	24.397	373	367
WP_000608292.1	lcl|NZ_AOVP01000111.1_cds_WP_000947844.1_2935	26.404	356	367
WP_000608292.1	lcl|NZ_AOVP01000108.1_cds_WP_001982414.1_2746	25.419	358	367
WP_000689747.1	lcl|NZ_AOVP01000111.1_cds_WP_000689743.1_2914	99.632	544	544
WP_000689747.1	lcl|NZ_AOVP01000111.1_cds_WP_000689743.1_2914	99.632	544	544
WP_000342716.1	lcl|NZ_AOVP01000111.1_cds_WP_000342713.1_2915	99.623	265	265
WP_000342716.1	lcl|NZ_AOVP01000102.1_cds_WP_001002663.1_2510	44.856	243	265
WP_017857901.1	lcl|NZ_AOVP01000111.1_cds_WP_001246618.1_2916	99.355	310	310
WP_017857901.1	lcl|NZ_AOVP01000036.1_cds_WP_000501205.1_1150	36.184	304	310
WP_017857901.1	lcl|NZ_AOVP01000128.1_cds_WP_001183723.1_3451	25.914	301	310
WP_017857901.1	lcl|NZ_AOVP01000072.1_cds_WP_000279894.1_1740	25.191	262	310
WP_017857901.1	lcl|NZ_AOVP01000111.1_cds_WP_001246618.1_2916	99.355	310	310
WP_017857901.1	lcl|NZ_AOVP01000036.1_cds_WP_000501205.1_1150	36.184	304	310
WP_017857901.1	lcl|NZ_AOVP01000128.1_cds_WP_001183723.1_3451	25.914	301	310
WP_017857901.1	lcl|NZ_AOVP01000072.1_cds_WP_000279894.1_1740	25.191	262	310
WP_000479982.1	lcl|NZ_AOVP01000111.1_cds_WP_000479982.1_2917	100.000	264	264
WP_000715956.1	lcl|NZ_AOVP01000111.1_cds_WP_000715958.1_2918	98.473	131	131
WP_001088861.1	lcl|NZ_AOVP01000111.1_cds_WP_001088866.1_2919	98.611	144	144
WP_001088861.1	lcl|NZ_AOVP01000018.1_cds_WP_002069656.1_586	42.857	56	144
WP_240738526.1	lcl|NZ_AOVP01000111.1_cds_WP_000517242.1_2920	99.548	221	221
WP_240738526.1	lcl|NZ_AOVP01000015.1_cds_WP_001082180.1_280	28.205	78	221
WP_240738526.1	lcl|NZ_AOVP01000079.1_cds_WP_001069834.1_1921	27.523	109	221
WP_002095414.1	lcl|NZ_AOVP01000015.1_cds_WP_001082180.1_280	31.973	147	388
WP_002095414.1	lcl|NZ_AOVP01000079.1_cds_WP_000347681.1_1922	32.867	143	388
WP_002095414.1	lcl|NZ_AOVP01000111.1_cds_WP_002082140.1_2946	33.621	116	388
WP_002095414.1	lcl|NZ_AOVP01000136.1_cds_WP_000402845.1_3749	27.211	147	388
WP_002095414.1	lcl|NZ_AOVP01000111.1_cds_WP_001206409.1_2930	27.211	147	388
WP_002095414.1	lcl|NZ_AOVP01000111.1_cds_WP_001015422.1_2922	24.646	353	388
WP_000667982.1	lcl|NZ_AOVP01000111.1_cds_WP_001106774.1_2927	59.459	407	414
WP_000815073.1	lcl|NZ_AOVP01000111.1_cds_WP_001015422.1_2922	33.816	414	409
WP_000815073.1	lcl|NZ_AOVP01000079.1_cds_WP_000347681.1_1922	24.324	148	409
WP_000815073.1	lcl|NZ_AOVP01000015.1_cds_WP_001082180.1_280	23.602	161	409
WP_000575398.1	lcl|NZ_AOVP01000111.1_cds_WP_000575178.1_2981	38.547	358	361
WP_000575398.1	lcl|NZ_AOVP01000111.1_cds_WP_000608295.1_2913	40.730	356	361
WP_000575398.1	lcl|NZ_AOVP01000111.1_cds_WP_001198107.1_2912	34.181	354	361
WP_000575398.1	lcl|NZ_AOVP01000019.1_cds_WP_000538752.1_667	34.670	349	361
WP_000575398.1	lcl|NZ_AOVP01000132.1_cds_WP_001281953.1_3621	28.608	388	361
WP_000575398.1	lcl|NZ_AOVP01000111.1_cds_WP_000346036.1_2942	27.368	380	361
WP_000575398.1	lcl|NZ_AOVP01000111.1_cds_WP_000582222.1_2923	30.769	299	361
