WP_000340715.1	lcl|NZ_AFLK01000117.1_cds_WP_000340715.1_1953	100.000	86	106
WP_000410273.1	lcl|NZ_AFLK01000117.1_cds_WP_000410273.1_1952	100.000	314	314
WP_000410273.1	lcl|NZ_AFLK01000012.1_cds_WP_000093099.1_3658	46.988	83	314
WP_000410273.1	lcl|NZ_AFLK01000117.1_cds_WP_000646250.1_1949	25.705	319	314
WP_000410273.1	lcl|NZ_AFLK01000032.1_cds_WP_000744700.1_3573	24.691	324	314
WP_000410273.1	lcl|NZ_AFLK01000012.1_cds_WP_000600889.1_3667	25.269	186	314
WP_000410273.1	lcl|NZ_AFLK01000163.1_cds_WP_000723090.1_1538	23.958	288	314
WP_000410273.1	lcl|NZ_AFLK01000117.1_cds_WP_001067557.1_1946	24.695	328	314
WP_000604524.1	lcl|NZ_AFLK01000117.1_cds_WP_000604524.1_1951	99.726	365	365
WP_000884059.1	lcl|NZ_AFLK01000117.1_cds_WP_000884059.1_1950	100.000	185	185
WP_000884059.1	lcl|NZ_AFLK01000049.1_cds_WP_000351733.1_3183	40.000	140	185
WP_000646253.1	lcl|NZ_AFLK01000117.1_cds_WP_000646250.1_1949	99.088	329	329
WP_000646253.1	lcl|NZ_AFLK01000032.1_cds_WP_000744700.1_3573	32.063	315	329
WP_000646253.1	lcl|NZ_AFLK01000163.1_cds_WP_000723090.1_1538	30.746	335	329
WP_000646253.1	lcl|NZ_AFLK01000012.1_cds_WP_000600889.1_3667	31.677	322	329
WP_000646253.1	lcl|NZ_AFLK01000170.1_cds_WP_001984071.1_1410	31.475	305	329
WP_000646253.1	lcl|NZ_AFLK01000081.1_cds_WP_000649925.1_2458	29.878	328	329
WP_000646253.1	lcl|NZ_AFLK01000082.1_cds_WP_000709511.1_2424	29.538	325	329
WP_000646253.1	lcl|NZ_AFLK01000163.1_cds_WP_000601375.1_1512	24.080	299	329
WP_000646253.1	lcl|NZ_AFLK01000188.1_cds_WP_000688695.1_1132	28.975	283	329
WP_000646253.1	lcl|NZ_AFLK01000117.1_cds_WP_001067557.1_1946	28.664	307	329
WP_000646253.1	lcl|NZ_AFLK01000163.1_cds_WP_000475904.1_1521	27.372	274	329
WP_000646253.1	lcl|NZ_AFLK01000117.1_cds_WP_000410273.1_1952	26.019	319	329
WP_000646253.1	lcl|NZ_AFLK01000160.1_cds_WP_001074785.1_1581	29.057	265	329
WP_000646253.1	lcl|NZ_AFLK01000222.1_cds_WP_001003555.1_826	25.148	338	329
WP_000646253.1	lcl|NZ_AFLK01000163.1_cds_WP_000487322.1_1510	26.398	322	329
WP_000774263.1	lcl|NZ_AFLK01000117.1_cds_WP_000774262.1_1948	99.251	267	267
WP_000774263.1	lcl|NZ_AFLK01000163.1_cds_WP_000859505.1_1509	26.693	251	267
WP_000774263.1	lcl|NZ_AFLK01000012.1_cds_WP_000800438.1_3672	24.786	234	267
WP_000774263.1	lcl|NZ_AFLK01000163.1_cds_WP_000842260.1_1539	26.316	190	267
WP_000774263.1	lcl|NZ_AFLK01000057.1_cds_WP_000667727.1_3010	31.818	110	267
WP_000774263.1	lcl|NZ_AFLK01000114.1_cds_WP_000805357.1_2008	33.645	107	267
WP_240738528.1	lcl|NZ_AFLK01000117.1_cds_WP_000612797.1_1947	98.821	509	509
WP_240738528.1	lcl|NZ_AFLK01000172.1_cds_WP_000291591.1_1374	26.480	321	509
WP_240738528.1	lcl|NZ_AFLK01000172.1_cds_WP_000364507.1_1373	31.111	90	509
WP_240738528.1	lcl|NZ_AFLK01000117.1_cds_WP_000612797.1_1947	98.821	509	509
WP_240738528.1	lcl|NZ_AFLK01000172.1_cds_WP_000291591.1_1374	26.480	321	509
WP_240738528.1	lcl|NZ_AFLK01000172.1_cds_WP_000364507.1_1373	31.111	90	509
WP_001067557.1	lcl|NZ_AFLK01000117.1_cds_WP_001067557.1_1946	100.000	330	330
WP_001067557.1	lcl|NZ_AFLK01000117.1_cds_WP_000646250.1_1949	28.664	307	330
WP_001067557.1	lcl|NZ_AFLK01000012.1_cds_WP_000600889.1_3667	26.316	266	330
WP_001067557.1	lcl|NZ_AFLK01000170.1_cds_WP_001984071.1_1410	25.735	272	330
WP_001067557.1	lcl|NZ_AFLK01000222.1_cds_WP_001003555.1_826	28.395	243	330
WP_001067557.1	lcl|NZ_AFLK01000032.1_cds_WP_000744700.1_3573	26.812	276	330
WP_001067557.1	lcl|NZ_AFLK01000163.1_cds_WP_000723090.1_1538	23.724	333	330
WP_001067557.1	lcl|NZ_AFLK01000081.1_cds_WP_000649925.1_2458	28.854	253	330
WP_001067557.1	lcl|NZ_AFLK01000188.1_cds_WP_000688695.1_1132	25.681	257	330
WP_001067557.1	lcl|NZ_AFLK01000163.1_cds_WP_000601375.1_1512	26.545	275	330
WP_001067557.1	lcl|NZ_AFLK01000117.1_cds_WP_000410273.1_1952	24.695	328	330
WP_001198107.1	lcl|NZ_AFLK01000117.1_cds_WP_001198107.1_1945	100.000	366	366
WP_001198107.1	lcl|NZ_AFLK01000117.1_cds_WP_000608295.1_1944	39.726	365	366
WP_001198107.1	lcl|NZ_AFLK01000163.1_cds_WP_000575178.1_1532	34.262	359	366
WP_001198107.1	lcl|NZ_AFLK01000261.1_cds_WP_001281953.1_494	27.441	379	366
WP_001198107.1	lcl|NZ_AFLK01000163.1_cds_WP_000346036.1_1493	28.090	356	366
WP_001198107.1	lcl|NZ_AFLK01000012.1_cds_WP_000947844.1_3668	26.667	345	366
WP_001198107.1	lcl|NZ_AFLK01000012.1_cds_WP_000294811.1_3656	28.947	266	366
WP_001198107.1	lcl|NZ_AFLK01000077.1_cds_WP_000348137.1_2603	28.195	266	366
WP_001198107.1	lcl|NZ_AFLK01000251.1_cds_WP_001982414.1_570	31.579	190	366
WP_001198107.1	lcl|NZ_AFLK01000117.1_cds_WP_000582216.1_1934	39.326	89	366
WP_001198107.1	lcl|NZ_AFLK01000033.1_cds_WP_000538748.1_3557	36.047	86	366
WP_000608292.1	lcl|NZ_AFLK01000117.1_cds_WP_000608295.1_1944	99.455	367	367
WP_000608292.1	lcl|NZ_AFLK01000117.1_cds_WP_001198107.1_1945	39.452	365	367
WP_000608292.1	lcl|NZ_AFLK01000163.1_cds_WP_000575178.1_1532	36.712	365	367
WP_000608292.1	lcl|NZ_AFLK01000261.1_cds_WP_001281953.1_494	30.208	384	367
WP_000608292.1	lcl|NZ_AFLK01000163.1_cds_WP_000346036.1_1493	24.397	373	367
WP_000608292.1	lcl|NZ_AFLK01000012.1_cds_WP_000947844.1_3668	26.404	356	367
WP_000608292.1	lcl|NZ_AFLK01000077.1_cds_WP_000348137.1_2603	30.233	258	367
WP_000608292.1	lcl|NZ_AFLK01000012.1_cds_WP_000294811.1_3656	33.871	248	367
WP_000608292.1	lcl|NZ_AFLK01000251.1_cds_WP_001982414.1_570	25.419	358	367
WP_000608292.1	lcl|NZ_AFLK01000117.1_cds_WP_000582216.1_1934	43.662	71	367
WP_000608292.1	lcl|NZ_AFLK01000033.1_cds_WP_000538748.1_3557	30.769	117	367
WP_000689747.1	lcl|NZ_AFLK01000117.1_cds_WP_000689743.1_1943	99.632	544	544
WP_000689747.1	lcl|NZ_AFLK01000117.1_cds_WP_000689743.1_1943	99.632	544	544
WP_000342716.1	lcl|NZ_AFLK01000117.1_cds_WP_000342713.1_1942	99.623	265	265
WP_000342716.1	lcl|NZ_AFLK01000338.1_cds_WP_001002663.1_289	44.856	243	265
WP_017857901.1	lcl|NZ_AFLK01000117.1_cds_WP_001246618.1_1941	99.355	310	310
WP_017857901.1	lcl|NZ_AFLK01000046.1_cds_WP_000501205.1_3286	36.184	304	310
WP_017857901.1	lcl|NZ_AFLK01000059.1_cds_WP_001183723.1_2943	25.914	301	310
WP_017857901.1	lcl|NZ_AFLK01000072.1_cds_WP_000279894.1_2717	25.191	262	310
WP_017857901.1	lcl|NZ_AFLK01000117.1_cds_WP_001246618.1_1941	99.355	310	310
WP_017857901.1	lcl|NZ_AFLK01000046.1_cds_WP_000501205.1_3286	36.184	304	310
WP_017857901.1	lcl|NZ_AFLK01000059.1_cds_WP_001183723.1_2943	25.914	301	310
WP_017857901.1	lcl|NZ_AFLK01000072.1_cds_WP_000279894.1_2717	25.191	262	310
WP_000479982.1	lcl|NZ_AFLK01000117.1_cds_WP_000479982.1_1940	100.000	264	264
WP_000715956.1	lcl|NZ_AFLK01000117.1_cds_WP_000715958.1_1939	98.473	131	131
WP_001088861.1	lcl|NZ_AFLK01000117.1_cds_WP_001088866.1_1938	98.611	144	144
WP_001088861.1	lcl|NZ_AFLK01000038.1_cds_WP_002069656.1_3467	42.857	56	144
WP_240738526.1	lcl|NZ_AFLK01000117.1_cds_WP_000517242.1_1937	99.548	221	221
WP_240738526.1	lcl|NZ_AFLK01000032.1_cds_WP_001082180.1_3601	28.205	78	221
WP_240738526.1	lcl|NZ_AFLK01000194.1_cds_WP_001069834.1_1090	27.523	109	221
WP_002095414.1	lcl|NZ_AFLK01000032.1_cds_WP_001082180.1_3601	31.973	147	388
WP_002095414.1	lcl|NZ_AFLK01000194.1_cds_WP_000347681.1_1091	32.867	143	388
WP_002095414.1	lcl|NZ_AFLK01000163.1_cds_WP_002082140.1_1497	33.621	116	388
WP_002095414.1	lcl|NZ_AFLK01000347.1_cds_WP_000402845.1_173	27.211	147	388
WP_002095414.1	lcl|NZ_AFLK01000012.1_cds_WP_001206409.1_3663	27.211	147	388
WP_002095414.1	lcl|NZ_AFLK01000117.1_cds_WP_001015422.1_1935	24.646	353	388
WP_000667982.1	lcl|NZ_AFLK01000012.1_cds_WP_001106774.1_3660	59.459	407	414
WP_000815073.1	lcl|NZ_AFLK01000117.1_cds_WP_001015422.1_1935	33.816	414	409
WP_000815073.1	lcl|NZ_AFLK01000194.1_cds_WP_000347681.1_1091	24.324	148	409
WP_000815073.1	lcl|NZ_AFLK01000032.1_cds_WP_001082180.1_3601	23.602	161	409
WP_000575398.1	lcl|NZ_AFLK01000163.1_cds_WP_000575178.1_1532	38.547	358	361
WP_000575398.1	lcl|NZ_AFLK01000117.1_cds_WP_000608295.1_1944	40.730	356	361
WP_000575398.1	lcl|NZ_AFLK01000117.1_cds_WP_001198107.1_1945	34.181	354	361
WP_000575398.1	lcl|NZ_AFLK01000261.1_cds_WP_001281953.1_494	28.608	388	361
WP_000575398.1	lcl|NZ_AFLK01000077.1_cds_WP_000348137.1_2603	32.510	243	361
WP_000575398.1	lcl|NZ_AFLK01000163.1_cds_WP_000346036.1_1493	27.368	380	361
WP_000575398.1	lcl|NZ_AFLK01000012.1_cds_WP_000294811.1_3656	30.049	203	361
WP_000575398.1	lcl|NZ_AFLK01000012.1_cds_WP_000947844.1_3668	25.146	342	361
WP_000575398.1	lcl|NZ_AFLK01000251.1_cds_WP_001982414.1_570	23.768	345	361
WP_000575398.1	lcl|NZ_AFLK01000033.1_cds_WP_000538748.1_3557	43.750	96	361
WP_000575398.1	lcl|NZ_AFLK01000117.1_cds_WP_000582216.1_1934	32.653	98	361
WP_000667249.1	lcl|NZ_AFLK01000163.1_cds_WP_001159758.1_1536	41.667	180	176
WP_239248138.1	lcl|NZ_AFLK01000081.1_cds_WP_000649925.1_2458	28.440	327	313
WP_239248138.1	lcl|NZ_AFLK01000032.1_cds_WP_000744700.1_3573	26.168	321	313
WP_239248138.1	lcl|NZ_AFLK01000117.1_cds_WP_000646250.1_1949	24.765	319	313
WP_239248138.1	lcl|NZ_AFLK01000117.1_cds_WP_001067557.1_1946	29.864	221	313
WP_239248138.1	lcl|NZ_AFLK01000170.1_cds_WP_001984071.1_1410	25.461	271	313
WP_239248138.1	lcl|NZ_AFLK01000163.1_cds_WP_000723090.1_1538	24.699	332	313
WP_239248138.1	lcl|NZ_AFLK01000012.1_cds_WP_000600889.1_3667	25.764	229	313
WP_239248138.1	lcl|NZ_AFLK01000222.1_cds_WP_001003555.1_826	27.132	258	313
WP_239248138.1	lcl|NZ_AFLK01000163.1_cds_WP_000487322.1_1510	27.778	108	313
WP_239248138.1	lcl|NZ_AFLK01000163.1_cds_WP_001024125.1_1522	25.000	256	313
WP_239248138.1	lcl|NZ_AFLK01000117.1_cds_WP_000410273.1_1952	21.362	323	313
WP_000572389.1	lcl|NZ_AFLK01000012.1_cds_WP_000799638.1_3662	42.857	119	134
WP_000572389.1	lcl|NZ_AFLK01000163.1_cds_WP_000343398.1_1531	32.759	116	134
WP_002079020.1	lcl|NZ_AFLK01000117.1_cds_WP_000646250.1_1949	29.259	270	311
WP_002079020.1	lcl|NZ_AFLK01000170.1_cds_WP_001984071.1_1410	27.888	251	311
WP_002079020.1	lcl|NZ_AFLK01000163.1_cds_WP_000723090.1_1538	22.601	323	311
WP_002079020.1	lcl|NZ_AFLK01000012.1_cds_WP_000600889.1_3667	25.287	261	311
WP_002079020.1	lcl|NZ_AFLK01000160.1_cds_WP_001074785.1_1581	29.114	158	311
WP_002079020.1	lcl|NZ_AFLK01000032.1_cds_WP_000744700.1_3573	21.622	259	311
WP_002079020.1	lcl|NZ_AFLK01000188.1_cds_WP_000688695.1_1132	31.250	160	311
WP_002079020.1	lcl|NZ_AFLK01000081.1_cds_WP_000649925.1_2458	22.677	269	311
WP_000947528.1	lcl|NZ_AFLK01000163.1_cds_WP_000282880.1_1534	29.412	119	361
WP_000947528.1	lcl|NZ_AFLK01000163.1_cds_WP_000854002.1_1535	22.963	270	361
WP_000947528.1	lcl|NZ_AFLK01000163.1_cds_WP_001068986.1_1513	27.928	111	361
WP_000947528.1	lcl|NZ_AFLK01000163.1_cds_WP_000560752.1_1533	28.947	114	361
WP_000947528.1	lcl|NZ_AFLK01000177.1_cds_WP_001099029.1_1273	22.396	192	361
WP_000797356.1	lcl|NZ_AFLK01000012.1_cds_WP_000834715.1_3661	47.993	548	595
WP_000797356.1	lcl|NZ_AFLK01000283.1_cds_WP_000172202.1_400	34.860	393	595
WP_000797356.1	lcl|NZ_AFLK01000126.1_cds_WP_000667646.1_1828	29.901	505	595
WP_000797356.1	lcl|NZ_AFLK01000039.1_cds_WP_000828455.1_3454	39.462	223	595
WP_000797356.1	lcl|NZ_AFLK01000043.1_cds_WP_001052498.1_3373	32.900	231	595
WP_000797356.1	lcl|NZ_AFLK01000074.1_cds_WP_000510777.1_2687	27.948	229	595
WP_000797356.1	lcl|NZ_AFLK01000048.1_cds_WP_000942282.1_3197	32.759	174	595
WP_000797356.1	lcl|NZ_AFLK01000172.1_cds_WP_000047473.1_1368	29.289	239	595
WP_000797356.1	lcl|NZ_AFLK01000115.1_cds_WP_000619175.1_1989	28.692	237	595
