WP_000340715.1	lcl|NZ_LMXF01000069.1_cds_WP_000340715.1_2458	100.000	86	106
WP_000410273.1	lcl|NZ_LMXF01000069.1_cds_WP_000410273.1_2457	100.000	314	314
WP_000410273.1	lcl|NZ_LMXF01000069.1_cds_WP_000646253.1_2454	26.019	319	314
WP_000410273.1	lcl|NZ_LMXF01000005.1_cds_WP_000744700.1_374	24.691	324	314
WP_000410273.1	lcl|NZ_LMXF01000002.1_cds_WP_000723090.1_123	23.958	288	314
WP_000410273.1	lcl|NZ_LMXF01000002.1_cds_WP_001033107.1_174	20.000	265	314
WP_000410273.1	lcl|NZ_LMXF01000069.1_cds_WP_001067558.1_2451	24.695	328	314
WP_000604524.1	lcl|NZ_LMXF01000069.1_cds_WP_000604524.1_2456	99.726	365	365
WP_000884059.1	lcl|NZ_LMXF01000069.1_cds_WP_000884060.1_2455	99.459	185	185
WP_000884059.1	lcl|NZ_LMXF01000109.1_cds_WP_000351733.1_3055	40.000	140	185
WP_000646253.1	lcl|NZ_LMXF01000069.1_cds_WP_000646253.1_2454	100.000	329	329
WP_000646253.1	lcl|NZ_LMXF01000005.1_cds_WP_000744700.1_374	32.063	315	329
WP_000646253.1	lcl|NZ_LMXF01000002.1_cds_WP_000723090.1_123	30.746	335	329
WP_000646253.1	lcl|NZ_LMXF01000014.1_cds_WP_001984071.1_834	31.475	305	329
WP_000646253.1	lcl|NZ_LMXF01000069.1_cds_WP_000699346.1_2440	30.655	336	329
WP_000646253.1	lcl|NZ_LMXF01000001.1_cds_WP_000649924.1_85	29.878	328	329
WP_000646253.1	lcl|NZ_LMXF01000135.1_cds_WP_000709511.1_3304	29.538	325	329
WP_000646253.1	lcl|NZ_LMXF01000069.1_cds_WP_001067558.1_2451	28.990	307	329
WP_000646253.1	lcl|NZ_LMXF01000014.1_cds_WP_000688696.1_814	28.975	283	329
WP_000646253.1	lcl|NZ_LMXF01000002.1_cds_WP_000475901.1_139	27.372	274	329
WP_000646253.1	lcl|NZ_LMXF01000069.1_cds_WP_000410273.1_2457	26.019	319	329
WP_000646253.1	lcl|NZ_LMXF01000002.1_cds_WP_001033107.1_174	26.688	311	329
WP_000646253.1	lcl|NZ_LMXF01000034.1_cds_WP_001074783.1_1579	28.302	265	329
WP_000646253.1	lcl|NZ_LMXF01000010.1_cds_WP_001003562.1_655	24.850	334	329
WP_000774263.1	lcl|NZ_LMXF01000069.1_cds_WP_000774261.1_2453	98.876	267	267
WP_000774263.1	lcl|NZ_LMXF01000002.1_cds_WP_000842258.1_122	26.455	189	267
WP_000774263.1	lcl|NZ_LMXF01000103.1_cds_WP_000667727.1_2979	31.818	110	267
WP_000774263.1	lcl|NZ_LMXF01000012.1_cds_WP_000805357.1_714	33.645	107	267
WP_240738528.1	lcl|NZ_LMXF01000069.1_cds_WP_000612798.1_2452	98.035	509	509
WP_240738528.1	lcl|NZ_LMXF01000003.1_cds_WP_000291586.1_276	26.562	320	509
WP_240738528.1	lcl|NZ_LMXF01000003.1_cds_WP_000364507.1_275	31.111	90	509
WP_240738528.1	lcl|NZ_LMXF01000069.1_cds_WP_000612798.1_2452	98.035	509	509
WP_240738528.1	lcl|NZ_LMXF01000003.1_cds_WP_000291586.1_276	26.562	320	509
WP_240738528.1	lcl|NZ_LMXF01000003.1_cds_WP_000364507.1_275	31.111	90	509
WP_001067557.1	lcl|NZ_LMXF01000069.1_cds_WP_001067558.1_2451	99.394	330	330
WP_001067557.1	lcl|NZ_LMXF01000069.1_cds_WP_000646253.1_2454	28.664	307	330
WP_001067557.1	lcl|NZ_LMXF01000014.1_cds_WP_001984071.1_834	25.735	272	330
WP_001067557.1	lcl|NZ_LMXF01000005.1_cds_WP_000744700.1_374	26.812	276	330
WP_001067557.1	lcl|NZ_LMXF01000010.1_cds_WP_001003562.1_655	27.984	243	330
WP_001067557.1	lcl|NZ_LMXF01000002.1_cds_WP_000723090.1_123	23.724	333	330
WP_001067557.1	lcl|NZ_LMXF01000069.1_cds_WP_000699346.1_2440	27.442	215	330
WP_001067557.1	lcl|NZ_LMXF01000001.1_cds_WP_000649924.1_85	28.854	253	330
WP_001067557.1	lcl|NZ_LMXF01000014.1_cds_WP_000688696.1_814	25.681	257	330
WP_001067557.1	lcl|NZ_LMXF01000069.1_cds_WP_000410273.1_2457	24.695	328	330
WP_001198107.1	lcl|NZ_LMXF01000195.1_cds_WP_001281953.1_3678	27.441	379	366
WP_001198107.1	lcl|NZ_LMXF01000002.1_cds_WP_000172653.1_164	31.152	382	366
WP_001198107.1	lcl|NZ_LMXF01000002.1_cds_WP_000331752.1_170	31.129	363	366
WP_001198107.1	lcl|NZ_LMXF01000095.1_cds_WP_000538749.1_2871	29.692	357	366
