WP_000340715.1	lcl|NZ_JADDXA010000021.1_cds_WP_002725873.1_1021	91.860	86	106
WP_000410273.1	lcl|NZ_JADDXA010000021.1_cds_WP_011669917.1_1022	92.903	310	314
WP_000410273.1	lcl|NZ_JADDXA010000058.1_cds_WP_011669955.1_2464	23.381	278	314
WP_000410273.1	lcl|NZ_JADDXA010000071.1_cds_WP_011671202.1_2890	22.462	325	314
WP_000410273.1	lcl|NZ_JADDXA010000058.1_cds_WP_011669957.1_2462	25.137	183	314
WP_000410273.1	lcl|NZ_JADDXA010000060.1_cds_WP_011669973.1_2612	24.199	281	314
WP_000410273.1	lcl|NZ_JADDXA010000035.1_cds_WP_011670961.1_1652	25.402	311	314
WP_000410273.1	lcl|NZ_JADDXA010000092.1_cds_WP_011670813.1_3307	22.353	170	314
WP_000884059.1	lcl|NZ_JADDXA010000001.1_cds_WP_002750963.1_866	36.301	146	185
WP_000884059.1	lcl|NZ_JADDXA010000021.1_cds_WP_011669938.1_1053	33.898	177	185
WP_000646253.1	lcl|NZ_JADDXA010000058.1_cds_WP_011669955.1_2464	30.841	321	329
WP_000646253.1	lcl|NZ_JADDXA010000071.1_cds_WP_011671202.1_2890	30.476	315	329
WP_000646253.1	lcl|NZ_JADDXA010000060.1_cds_WP_011669973.1_2612	31.343	335	329
WP_000646253.1	lcl|NZ_JADDXA010000035.1_cds_WP_011670961.1_1652	31.190	311	329
WP_000646253.1	lcl|NZ_JADDXA010000058.1_cds_WP_011669957.1_2462	28.197	305	329
WP_000646253.1	lcl|NZ_JADDXA010000092.1_cds_WP_011670813.1_3307	27.273	341	329
WP_000646253.1	lcl|NZ_JADDXA010000020.1_cds_WP_011671143.1_968	29.712	313	329
WP_000646253.1	lcl|NZ_JADDXA010000035.1_cds_WP_002754065.1_1649	28.182	330	329
WP_000646253.1	lcl|NZ_JADDXA010000003.1_cds_WP_011671074.1_1851	24.556	338	329
WP_000646253.1	lcl|NZ_JADDXA010000021.1_cds_WP_011669917.1_1022	28.112	249	329
WP_000646253.1	lcl|NZ_JADDXA010000012.1_cds_WP_017859386.1_290	26.217	267	329
WP_000646253.1	lcl|NZ_JADDXA010000058.1_cds_WP_011669959.1_2460	25.993	277	329
WP_000646253.1	lcl|NZ_JADDXA010000056.1_cds_WP_011669202.1_2416	24.629	337	329
WP_000774263.1	lcl|NZ_JADDXA010000058.1_cds_WP_011669956.1_2463	28.426	197	267
WP_000774263.1	lcl|NZ_JADDXA010000060.1_cds_WP_011669974.1_2611	26.455	189	267
WP_000774263.1	lcl|NZ_JADDXA010000034.1_cds_WP_011670832.1_1609	33.636	110	267
WP_000774263.1	lcl|NZ_JADDXA010000092.1_cds_WP_011670812.1_3306	26.984	189	267
WP_000774263.1	lcl|NZ_JADDXA010000087.1_cds_WP_002766579.1_3183	26.344	186	267
WP_240738528.1	lcl|NZ_JADDXA010000017.1_cds_WP_011670269.1_638	26.667	315	509
WP_240738528.1	lcl|NZ_JADDXA010000017.1_cds_WP_002751286.1_639	31.111	90	509
WP_240738528.1	lcl|NZ_JADDXA010000017.1_cds_WP_011670269.1_638	26.667	315	509
WP_240738528.1	lcl|NZ_JADDXA010000017.1_cds_WP_002751286.1_639	31.111	90	509
WP_001067557.1	lcl|NZ_JADDXA010000035.1_cds_WP_011670961.1_1652	27.106	273	330
WP_001067557.1	lcl|NZ_JADDXA010000058.1_cds_WP_011669955.1_2464	23.636	275	330
WP_001067557.1	lcl|NZ_JADDXA010000071.1_cds_WP_011671202.1_2890	27.798	277	330
WP_001067557.1	lcl|NZ_JADDXA010000060.1_cds_WP_011669973.1_2612	26.183	317	330
WP_001067557.1	lcl|NZ_JADDXA010000003.1_cds_WP_011671074.1_1851	26.457	223	330
WP_001067557.1	lcl|NZ_JADDXA010000020.1_cds_WP_011671143.1_968	27.044	318	330
WP_001067557.1	lcl|NZ_JADDXA010000056.1_cds_WP_011669202.1_2416	24.898	245	330
WP_001067557.1	lcl|NZ_JADDXA010000092.1_cds_WP_011670813.1_3307	25.352	142	330
WP_001067557.1	lcl|NZ_JADDXA010000021.1_cds_WP_011669917.1_1022	23.708	329	330
WP_001067557.1	lcl|NZ_JADDXA010000012.1_cds_WP_017859386.1_290	26.667	240	330
WP_001067557.1	lcl|NZ_JADDXA010000016.1_cds_WP_011671364.1_590	25.781	128	330
WP_001198107.1	lcl|NZ_JADDXA010000060.1_cds_WP_011669968.1_2618	33.428	353	366
WP_001198107.1	lcl|NZ_JADDXA010000021.1_cds_WP_011669926.1_1032	40.359	223	366
WP_001198107.1	lcl|NZ_JADDXA010000073.1_cds_WP_002753028.1_2918	27.778	378	366
WP_001198107.1	lcl|NZ_JADDXA010000021.1_cds_WP_011669932.1_1047	30.769	390	366
WP_001198107.1	lcl|NZ_JADDXA010000021.1_cds_WP_011669923.1_1029	37.864	206	366
WP_001198107.1	lcl|NZ_JADDXA010000002.1_cds_WP_002753888.1_1463	29.526	359	366
WP_001198107.1	lcl|NZ_JADDXA010000003.1_cds_WP_002750680.1_1852	30.270	185	366
WP_000608292.1	lcl|NZ_JADDXA010000060.1_cds_WP_011669968.1_2618	37.398	369	367
WP_000608292.1	lcl|NZ_JADDXA010000021.1_cds_WP_011669932.1_1047	31.989	372	367
WP_000608292.1	lcl|NZ_JADDXA010000002.1_cds_WP_002753888.1_1463	33.509	379	367
WP_000608292.1	lcl|NZ_JADDXA010000073.1_cds_WP_002753028.1_2918	30.548	383	367
WP_000608292.1	lcl|NZ_JADDXA010000021.1_cds_WP_011669926.1_1032	33.448	290	367
WP_000608292.1	lcl|NZ_JADDXA010000021.1_cds_WP_011669923.1_1029	33.898	236	367
WP_000608292.1	lcl|NZ_JADDXA010000003.1_cds_WP_002750680.1_1852	26.257	358	367
WP_000342716.1	lcl|NZ_JADDXA010000089.1_cds_WP_011669455.1_3208	44.130	247	265
WP_017857901.1	lcl|NZ_JADDXA010000080.1_cds_WP_011670400.1_3104	37.500	304	310
WP_017857901.1	lcl|NZ_JADDXA010000044.1_cds_WP_011669757.1_2009	26.990	289	310
WP_017857901.1	lcl|NZ_JADDXA010000001.1_cds_WP_011670034.1_815	27.820	133	310
WP_017857901.1	lcl|NZ_JADDXA010000080.1_cds_WP_011670400.1_3104	37.500	304	310
