WP_000340715.1	lcl|NZ_JQQG01000022.1_cds_WP_000340715.1_781	100.000	86	106
WP_000410273.1	lcl|NZ_JQQG01000022.1_cds_WP_000712241.1_780	99.363	314	314
WP_000410273.1	lcl|NZ_JQQG01000022.1_cds_WP_061269574.1_777	26.019	319	314
WP_000410273.1	lcl|NZ_JQQG01000015.1_cds_WP_000744700.1_498	24.691	324	314
WP_000410273.1	lcl|NZ_JQQG01000022.1_cds_WP_000723090.1_711	23.958	288	314
WP_000410273.1	lcl|NZ_JQQG01000022.1_cds_WP_001067557.1_774	24.695	328	314
WP_000604524.1	lcl|NZ_JQQG01000022.1_cds_WP_000604524.1_779	99.726	365	365
WP_000884059.1	lcl|NZ_JQQG01000022.1_cds_WP_000884059.1_778	100.000	185	185
WP_000884059.1	lcl|NZ_JQQG01000081.1_cds_WP_000351733.1_2363	40.000	140	185
WP_000646253.1	lcl|NZ_JQQG01000022.1_cds_WP_061269574.1_777	99.392	329	329
WP_000646253.1	lcl|NZ_JQQG01000015.1_cds_WP_000744700.1_498	32.063	315	329
WP_000646253.1	lcl|NZ_JQQG01000022.1_cds_WP_000723090.1_711	30.746	335	329
WP_000646253.1	lcl|NZ_JQQG01000037.1_cds_WP_001984071.1_1270	31.475	305	329
WP_000646253.1	lcl|NZ_JQQG01000099.1_cds_WP_000649925.1_2768	29.878	328	329
WP_000646253.1	lcl|NZ_JQQG01000096.1_cds_WP_000709511.1_2729	29.538	325	329
WP_000646253.1	lcl|NZ_JQQG01000022.1_cds_WP_001067557.1_774	28.664	307	329
WP_000646253.1	lcl|NZ_JQQG01000037.1_cds_WP_000688696.1_1249	28.975	283	329
WP_000646253.1	lcl|NZ_JQQG01000022.1_cds_WP_000475904.1_728	27.372	274	329
WP_000646253.1	lcl|NZ_JQQG01000022.1_cds_WP_000712241.1_780	25.705	319	329
WP_000646253.1	lcl|NZ_JQQG01000058.1_cds_WP_001074783.1_1933	28.302	265	329
WP_000646253.1	lcl|NZ_JQQG01000032.1_cds_WP_061269596.1_1060	24.699	332	329
WP_000646253.1	lcl|NZ_JQQG01000022.1_cds_WP_000378097.1_757	24.419	172	329
WP_000774263.1	lcl|NZ_JQQG01000022.1_cds_WP_000774260.1_776	98.876	267	267
WP_000774263.1	lcl|NZ_JQQG01000022.1_cds_WP_000842260.1_710	26.316	190	267
WP_000774263.1	lcl|NZ_JQQG01000037.1_cds_WP_000667727.1_1226	31.818	110	267
WP_000774263.1	lcl|NZ_JQQG01000130.1_cds_WP_000805357.1_3205	33.645	107	267
WP_240738528.1	lcl|NZ_JQQG01000022.1_cds_WP_000612794.1_775	98.428	509	509
WP_240738528.1	lcl|NZ_JQQG01000056.1_cds_WP_000291586.1_1862	26.562	320	509
WP_240738528.1	lcl|NZ_JQQG01000056.1_cds_WP_000364507.1_1861	31.111	90	509
WP_240738528.1	lcl|NZ_JQQG01000022.1_cds_WP_000612794.1_775	98.428	509	509
WP_240738528.1	lcl|NZ_JQQG01000056.1_cds_WP_000291586.1_1862	26.562	320	509
WP_240738528.1	lcl|NZ_JQQG01000056.1_cds_WP_000364507.1_1861	31.111	90	509
WP_001067557.1	lcl|NZ_JQQG01000022.1_cds_WP_001067557.1_774	100.000	330	330
WP_001067557.1	lcl|NZ_JQQG01000037.1_cds_WP_001984071.1_1270	25.735	272	330
WP_001067557.1	lcl|NZ_JQQG01000022.1_cds_WP_061269574.1_777	28.339	307	330
WP_001067557.1	lcl|NZ_JQQG01000015.1_cds_WP_000744700.1_498	26.812	276	330
WP_001067557.1	lcl|NZ_JQQG01000032.1_cds_WP_061269596.1_1060	28.395	243	330
WP_001067557.1	lcl|NZ_JQQG01000022.1_cds_WP_000723090.1_711	23.724	333	330
WP_001067557.1	lcl|NZ_JQQG01000099.1_cds_WP_000649925.1_2768	28.854	253	330
WP_001067557.1	lcl|NZ_JQQG01000037.1_cds_WP_000688696.1_1249	25.681	257	330
WP_001067557.1	lcl|NZ_JQQG01000022.1_cds_WP_000712241.1_780	24.695	328	330
WP_001198107.1	lcl|NZ_JQQG01000022.1_cds_WP_001198107.1_773	100.000	366	366
WP_001198107.1	lcl|NZ_JQQG01000022.1_cds_WP_000608287.1_772	39.452	365	366
WP_001198107.1	lcl|NZ_JQQG01000022.1_cds_WP_000575178.1_717	34.262	359	366
WP_001198107.1	lcl|NZ_JQQG01000022.1_cds_WP_000172660.1_756	32.199	382	366
WP_001198107.1	lcl|NZ_JQQG01000037.1_cds_WP_001281953.1_1232	27.441	379	366
WP_001198107.1	lcl|NZ_JQQG01000022.1_cds_WP_002118554.1_762	31.373	357	366
WP_001198107.1	lcl|NZ_JQQG01000045.1_cds_WP_000538757.1_1488	29.692	357	366
WP_001198107.1	lcl|NZ_JQQG01000126.1_cds_WP_001982414.1_3129	31.579	190	366
WP_000608292.1	lcl|NZ_JQQG01000022.1_cds_WP_000608287.1_772	99.455	367	367
WP_000608292.1	lcl|NZ_JQQG01000022.1_cds_WP_001198107.1_773	39.452	365	367
WP_000608292.1	lcl|NZ_JQQG01000022.1_cds_WP_000575178.1_717	36.712	365	367
WP_000608292.1	lcl|NZ_JQQG01000022.1_cds_WP_000172660.1_756	31.967	366	367
WP_000608292.1	lcl|NZ_JQQG01000045.1_cds_WP_000538757.1_1488	30.458	371	367
WP_000608292.1	lcl|NZ_JQQG01000022.1_cds_WP_002118554.1_762	35.385	325	367
WP_000608292.1	lcl|NZ_JQQG01000037.1_cds_WP_001281953.1_1232	30.208	384	367
WP_000608292.1	lcl|NZ_JQQG01000126.1_cds_WP_001982414.1_3129	25.419	358	367
WP_000689747.1	lcl|NZ_JQQG01000022.1_cds_WP_000689746.1_771	99.816	544	544
WP_000689747.1	lcl|NZ_JQQG01000022.1_cds_WP_000689746.1_771	99.816	544	544
WP_000342716.1	lcl|NZ_JQQG01000022.1_cds_WP_000342716.1_770	100.000	265	265
WP_000342716.1	lcl|NZ_JQQG01000005.1_cds_WP_001002663.1_202	44.856	243	265
WP_017857901.1	lcl|NZ_JQQG01000022.1_cds_WP_017857901.1_769	100.000	310	310
WP_017857901.1	lcl|NZ_JQQG01000031.1_cds_WP_000501205.1_1056	36.184	304	310
WP_017857901.1	lcl|NZ_JQQG01000057.1_cds_WP_001183723.1_1873	25.914	301	310
WP_017857901.1	lcl|NZ_JQQG01000149.1_cds_WP_000279894.1_3398	25.191	262	310
WP_017857901.1	lcl|NZ_JQQG01000022.1_cds_WP_017857901.1_769	100.000	310	310
WP_017857901.1	lcl|NZ_JQQG01000031.1_cds_WP_000501205.1_1056	36.184	304	310
WP_017857901.1	lcl|NZ_JQQG01000057.1_cds_WP_001183723.1_1873	25.914	301	310
WP_017857901.1	lcl|NZ_JQQG01000149.1_cds_WP_000279894.1_3398	25.191	262	310
WP_000479982.1	lcl|NZ_JQQG01000022.1_cds_WP_061269573.1_768	97.727	264	264
WP_000715956.1	lcl|NZ_JQQG01000022.1_cds_WP_000715958.1_767	98.473	131	131
WP_001088861.1	lcl|NZ_JQQG01000022.1_cds_WP_001088866.1_766	98.611	144	144
WP_001088861.1	lcl|NZ_JQQG01000026.1_cds_WP_002069656.1_919	42.857	56	144
WP_240738526.1	lcl|NZ_JQQG01000022.1_cds_WP_000517241.1_765	99.095	221	221
WP_240738526.1	lcl|NZ_JQQG01000001.1_cds_WP_001082180.1_10	28.205	78	221
WP_240738526.1	lcl|NZ_JQQG01000127.1_cds_WP_001069828.1_3165	27.523	109	221
WP_240738524.1	lcl|NZ_JQQG01000022.1_cds_WP_000378097.1_757	26.522	230	283
WP_002095414.1	lcl|NZ_JQQG01000001.1_cds_WP_001082180.1_10	31.973	147	388
WP_002095414.1	lcl|NZ_JQQG01000022.1_cds_WP_002097509.1_739	27.572	243	388
WP_002095414.1	lcl|NZ_JQQG01000127.1_cds_WP_000347676.1_3166	32.867	143	388
WP_002095414.1	lcl|NZ_JQQG01000002.1_cds_WP_000402846.1_29	27.211	147	388
WP_002095414.1	lcl|NZ_JQQG01000022.1_cds_WP_001217659.1_732	31.111	90	388
WP_000667982.1	lcl|NZ_JQQG01000022.1_cds_WP_002106356.1_760	29.321	324	414
WP_000815073.1	lcl|NZ_JQQG01000022.1_cds_WP_017857902.1_763	33.414	413	409
WP_000815073.1	lcl|NZ_JQQG01000127.1_cds_WP_000347676.1_3166	24.324	148	409
WP_000815073.1	lcl|NZ_JQQG01000001.1_cds_WP_001082180.1_10	23.602	161	409
WP_000815073.1	lcl|NZ_JQQG01000150.1_cds_WP_000914162.1_3424	26.667	165	409
WP_000575398.1	lcl|NZ_JQQG01000022.1_cds_WP_000575178.1_717	38.547	358	361
WP_000575398.1	lcl|NZ_JQQG01000022.1_cds_WP_000608287.1_772	40.169	356	361
WP_000575398.1	lcl|NZ_JQQG01000022.1_cds_WP_001198107.1_773	34.181	354	361
WP_000575398.1	lcl|NZ_JQQG01000045.1_cds_WP_000538757.1_1488	34.957	349	361
WP_000575398.1	lcl|NZ_JQQG01000037.1_cds_WP_001281953.1_1232	28.608	388	361
WP_000575398.1	lcl|NZ_JQQG01000022.1_cds_WP_000172660.1_756	30.343	379	361
WP_000575398.1	lcl|NZ_JQQG01000022.1_cds_WP_002118554.1_762	30.769	299	361
WP_000575398.1	lcl|NZ_JQQG01000126.1_cds_WP_001982414.1_3129	23.768	345	361
WP_000667249.1	lcl|NZ_JQQG01000022.1_cds_WP_001159758.1_713	41.667	180	176
WP_239248138.1	lcl|NZ_JQQG01000099.1_cds_WP_000649925.1_2768	28.440	327	313
WP_239248138.1	lcl|NZ_JQQG01000015.1_cds_WP_000744700.1_498	26.168	321	313
WP_239248138.1	lcl|NZ_JQQG01000022.1_cds_WP_061269574.1_777	24.765	319	313
WP_239248138.1	lcl|NZ_JQQG01000022.1_cds_WP_001067557.1_774	29.864	221	313
WP_239248138.1	lcl|NZ_JQQG01000037.1_cds_WP_001984071.1_1270	25.461	271	313
WP_239248138.1	lcl|NZ_JQQG01000022.1_cds_WP_000723090.1_711	24.699	332	313
WP_239248138.1	lcl|NZ_JQQG01000032.1_cds_WP_061269596.1_1060	27.132	258	313
WP_239248138.1	lcl|NZ_JQQG01000022.1_cds_WP_061261801.1_727	25.000	256	313
WP_239248138.1	lcl|NZ_JQQG01000022.1_cds_WP_000712241.1_780	21.362	323	313
WP_239248138.1	lcl|NZ_JQQG01000058.1_cds_WP_001074783.1_1933	23.292	322	313
WP_000572389.1	lcl|NZ_JQQG01000022.1_cds_WP_000343395.1_718	32.759	116	134
WP_002079020.1	lcl|NZ_JQQG01000022.1_cds_WP_061269574.1_777	29.630	270	311
WP_002079020.1	lcl|NZ_JQQG01000037.1_cds_WP_001984071.1_1270	27.888	251	311
WP_002079020.1	lcl|NZ_JQQG01000022.1_cds_WP_000723090.1_711	22.601	323	311
WP_002079020.1	lcl|NZ_JQQG01000058.1_cds_WP_001074783.1_1933	29.114	158	311
WP_002079020.1	lcl|NZ_JQQG01000015.1_cds_WP_000744700.1_498	21.622	259	311
WP_002079020.1	lcl|NZ_JQQG01000037.1_cds_WP_000688696.1_1249	31.250	160	311
WP_002079020.1	lcl|NZ_JQQG01000099.1_cds_WP_000649925.1_2768	22.677	269	311
WP_002079020.1	lcl|NZ_JQQG01000022.1_cds_WP_061269568.1_712	26.263	99	311
WP_000947528.1	lcl|NZ_JQQG01000022.1_cds_WP_000282884.1_715	29.412	119	361
WP_000947528.1	lcl|NZ_JQQG01000022.1_cds_WP_000853996.1_714	22.963	270	361
WP_000947528.1	lcl|NZ_JQQG01000022.1_cds_WP_002106332.1_716	29.825	114	361
WP_000797356.1	lcl|NZ_JQQG01000133.1_cds_WP_000172205.1_3253	35.115	393	595
WP_000797356.1	lcl|NZ_JQQG01000018.1_cds_WP_000667646.1_642	29.901	505	595
WP_000797356.1	lcl|NZ_JQQG01000025.1_cds_WP_000828456.1_891	39.462	223	595
WP_000797356.1	lcl|NZ_JQQG01000022.1_cds_WP_002130264.1_758	35.498	231	595
WP_000797356.1	lcl|NZ_JQQG01000032.1_cds_WP_001052495.1_1081	32.900	231	595
WP_000797356.1	lcl|NZ_JQQG01000063.1_cds_WP_002105621.1_1974	27.948	229	595
