WP_000340715.1	lcl|NZ_JQPQ01000101.1_cds_WP_000340713.1_2362	95.349	86	106
WP_000410273.1	lcl|NZ_JQPQ01000101.1_cds_WP_000412665.1_2363	95.192	312	314
WP_000410273.1	lcl|NZ_JQPQ01000101.1_cds_WP_000699347.1_2367	24.437	311	314
WP_000410273.1	lcl|NZ_JQPQ01000001.1_cds_WP_000744700.1_44	24.691	324	314
WP_000410273.1	lcl|NZ_JQPQ01000101.1_cds_WP_000723077.1_2376	21.014	276	314
WP_000410273.1	lcl|NZ_JQPQ01000157.1_cds_WP_000723090.1_3062	23.958	288	314
WP_000410273.1	lcl|NZ_JQPQ01000101.1_cds_WP_001168408.1_2401	23.304	339	314
WP_000884059.1	lcl|NZ_JQPQ01000003.1_cds_WP_000351733.1_112	40.000	140	185
WP_000646253.1	lcl|NZ_JQPQ01000101.1_cds_WP_001168408.1_2401	32.440	336	329
WP_000646253.1	lcl|NZ_JQPQ01000101.1_cds_WP_000699347.1_2367	31.014	345	329
WP_000646253.1	lcl|NZ_JQPQ01000001.1_cds_WP_000744700.1_44	32.063	315	329
WP_000646253.1	lcl|NZ_JQPQ01000157.1_cds_WP_000723090.1_3062	30.746	335	329
WP_000646253.1	lcl|NZ_JQPQ01000101.1_cds_WP_000723077.1_2376	31.457	302	329
WP_000646253.1	lcl|NZ_JQPQ01000043.1_cds_WP_001984071.1_1115	31.475	305	329
WP_000646253.1	lcl|NZ_JQPQ01000076.1_cds_WP_000649923.1_1919	29.878	328	329
WP_000646253.1	lcl|NZ_JQPQ01000207.1_cds_WP_000709511.1_3568	29.538	325	329
WP_000646253.1	lcl|NZ_JQPQ01000043.1_cds_WP_000688695.1_1135	28.975	283	329
WP_000646253.1	lcl|NZ_JQPQ01000101.1_cds_WP_000412665.1_2363	26.766	269	329
WP_000646253.1	lcl|NZ_JQPQ01000101.1_cds_WP_000377752.1_2422	25.000	352	329
WP_000646253.1	lcl|NZ_JQPQ01000038.1_cds_WP_001074781.1_1046	29.323	266	329
WP_000646253.1	lcl|NZ_JQPQ01000034.1_cds_WP_001003557.1_931	25.000	332	329
WP_000646253.1	lcl|NZ_JQPQ01000101.1_cds_WP_000048849.1_2387	25.306	245	329
WP_000774263.1	lcl|NZ_JQPQ01000101.1_cds_WP_000432841.1_2382	30.252	238	267
WP_000774263.1	lcl|NZ_JQPQ01000157.1_cds_WP_000842260.1_3063	26.316	190	267
WP_000774263.1	lcl|NZ_JQPQ01000101.1_cds_WP_000869621.1_2421	21.905	210	267
WP_000774263.1	lcl|NZ_JQPQ01000112.1_cds_WP_000667727.1_2541	31.818	110	267
WP_000774263.1	lcl|NZ_JQPQ01000140.1_cds_JG84_RS14375_2859	33.645	107	267
WP_240738528.1	lcl|NZ_JQPQ01000033.1_cds_WP_000291585.1_881	26.480	321	509
WP_240738528.1	lcl|NZ_JQPQ01000033.1_cds_WP_000364507.1_882	31.111	90	509
WP_240738528.1	lcl|NZ_JQPQ01000033.1_cds_WP_000291585.1_881	26.480	321	509
WP_240738528.1	lcl|NZ_JQPQ01000033.1_cds_WP_000364507.1_882	31.111	90	509
WP_001067557.1	lcl|NZ_JQPQ01000101.1_cds_WP_001168408.1_2401	28.063	253	330
WP_001067557.1	lcl|NZ_JQPQ01000043.1_cds_WP_001984071.1_1115	25.735	272	330
WP_001067557.1	lcl|NZ_JQPQ01000101.1_cds_WP_000723077.1_2376	23.792	269	330
WP_001067557.1	lcl|NZ_JQPQ01000034.1_cds_WP_001003557.1_931	28.395	243	330
WP_001067557.1	lcl|NZ_JQPQ01000001.1_cds_WP_000744700.1_44	26.812	276	330
WP_001067557.1	lcl|NZ_JQPQ01000157.1_cds_WP_000723090.1_3062	23.724	333	330
WP_001067557.1	lcl|NZ_JQPQ01000101.1_cds_WP_000699347.1_2367	25.000	256	330
WP_001067557.1	lcl|NZ_JQPQ01000101.1_cds_WP_000048849.1_2387	30.469	128	330
WP_001067557.1	lcl|NZ_JQPQ01000076.1_cds_WP_000649923.1_1919	28.854	253	330
WP_001067557.1	lcl|NZ_JQPQ01000043.1_cds_WP_000688695.1_1135	25.681	257	330
WP_001067557.1	lcl|NZ_JQPQ01000101.1_cds_WP_000697617.1_2424	25.984	254	330
WP_001067557.1	lcl|NZ_JQPQ01000101.1_cds_WP_000412665.1_2363	24.159	327	330
WP_001198107.1	lcl|NZ_JQPQ01000101.1_cds_WP_002102582.1_2394	36.390	349	366
WP_001198107.1	lcl|NZ_JQPQ01000157.1_cds_WP_061217456.1_3056	34.540	359	366
WP_001198107.1	lcl|NZ_JQPQ01000101.1_cds_WP_000738262.1_2403	32.637	383	366
WP_001198107.1	lcl|NZ_JQPQ01000208.1_cds_WP_061217166.1_3571	27.177	379	366
WP_001198107.1	lcl|NZ_JQPQ01000101.1_cds_WP_000701360.1_2402	26.816	358	366
WP_001198107.1	lcl|NZ_JQPQ01000065.1_cds_WP_000538757.1_1624	29.692	357	366
WP_001198107.1	lcl|NZ_JQPQ01000101.1_cds_WP_001054317.1_2377	28.213	319	366
WP_001198107.1	lcl|NZ_JQPQ01000044.1_cds_WP_001982414.1_1148	31.579	190	366
WP_000608292.1	lcl|NZ_JQPQ01000101.1_cds_WP_002102582.1_2394	37.326	359	367
WP_000608292.1	lcl|NZ_JQPQ01000157.1_cds_WP_061217456.1_3056	36.712	365	367
WP_000608292.1	lcl|NZ_JQPQ01000065.1_cds_WP_000538757.1_1624	30.458	371	367
WP_000608292.1	lcl|NZ_JQPQ01000101.1_cds_WP_000701360.1_2402	31.198	359	367
WP_000608292.1	lcl|NZ_JQPQ01000101.1_cds_WP_000738262.1_2403	32.964	361	367
WP_000608292.1	lcl|NZ_JQPQ01000208.1_cds_WP_061217166.1_3571	29.948	384	367
WP_000608292.1	lcl|NZ_JQPQ01000101.1_cds_WP_001054317.1_2377	27.434	339	367
WP_000608292.1	lcl|NZ_JQPQ01000044.1_cds_WP_001982414.1_1148	25.419	358	367
WP_000342716.1	lcl|NZ_JQPQ01000161.1_cds_WP_001002663.1_3090	44.856	243	265
WP_017857901.1	lcl|NZ_JQPQ01000051.1_cds_WP_000501205.1_1355	36.184	304	310
WP_017857901.1	lcl|NZ_JQPQ01000061.1_cds_WP_061217191.1_1533	25.914	301	310
WP_017857901.1	lcl|NZ_JQPQ01000012.1_cds_WP_000279894.1_393	25.191	262	310
WP_017857901.1	lcl|NZ_JQPQ01000051.1_cds_WP_000501205.1_1355	36.184	304	310
WP_017857901.1	lcl|NZ_JQPQ01000061.1_cds_WP_061217191.1_1533	25.914	301	310
WP_017857901.1	lcl|NZ_JQPQ01000012.1_cds_WP_000279894.1_393	25.191	262	310
WP_001088861.1	lcl|NZ_JQPQ01000045.1_cds_WP_002069656.1_1195	42.857	56	144
WP_240738526.1	lcl|NZ_JQPQ01000001.1_cds_WP_001082181.1_73	28.205	78	221
WP_240738526.1	lcl|NZ_JQPQ01000183.1_cds_WP_001069827.1_3358	27.523	109	221
WP_002095414.1	lcl|NZ_JQPQ01000001.1_cds_WP_001082181.1_73	31.973	147	388
WP_002095414.1	lcl|NZ_JQPQ01000183.1_cds_WP_000347685.1_3357	32.867	143	388
WP_002095414.1	lcl|NZ_JQPQ01000101.1_cds_WP_002102767.1_2406	25.701	214	388
WP_002095414.1	lcl|NZ_JQPQ01000101.1_cds_WP_000615098.1_2373	30.556	144	388
WP_002095414.1	lcl|NZ_JQPQ01000122.1_cds_WP_000402846.1_2705	27.211	147	388
WP_002095414.1	lcl|NZ_JQPQ01000101.1_cds_WP_000862006.1_2429	36.905	84	388
WP_002095414.1	lcl|NZ_JQPQ01000101.1_cds_WP_001019760.1_2417	25.000	100	388
WP_000815073.1	lcl|NZ_JQPQ01000101.1_cds_WP_000445586.1_2419	25.575	391	409
WP_000815073.1	lcl|NZ_JQPQ01000183.1_cds_WP_000347685.1_3357	24.324	148	409
WP_000815073.1	lcl|NZ_JQPQ01000001.1_cds_WP_001082181.1_73	23.602	161	409
WP_000815073.1	lcl|NZ_JQPQ01000006.1_cds_WP_000914169.1_207	28.169	142	409
WP_000575398.1	lcl|NZ_JQPQ01000101.1_cds_WP_002102582.1_2394	38.440	359	361
WP_000575398.1	lcl|NZ_JQPQ01000157.1_cds_WP_061217456.1_3056	38.547	358	361
WP_000575398.1	lcl|NZ_JQPQ01000065.1_cds_WP_000538757.1_1624	34.957	349	361
WP_000575398.1	lcl|NZ_JQPQ01000101.1_cds_WP_000701360.1_2402	30.851	376	361
WP_000575398.1	lcl|NZ_JQPQ01000208.1_cds_WP_061217166.1_3571	28.351	388	361
WP_000575398.1	lcl|NZ_JQPQ01000101.1_cds_WP_000738262.1_2403	29.144	374	361
WP_000575398.1	lcl|NZ_JQPQ01000101.1_cds_WP_001054317.1_2377	26.953	256	361
WP_000575398.1	lcl|NZ_JQPQ01000101.1_cds_WP_061217011.1_2396	27.206	272	361
WP_000575398.1	lcl|NZ_JQPQ01000044.1_cds_WP_001982414.1_1148	23.768	345	361
WP_000667249.1	lcl|NZ_JQPQ01000157.1_cds_WP_001159758.1_3060	41.667	180	176
WP_000406286.1	lcl|NZ_JQPQ01000101.1_cds_WP_001031896.1_2372	25.694	144	303
WP_239248138.1	lcl|NZ_JQPQ01000076.1_cds_WP_000649923.1_1919	28.135	327	313
WP_239248138.1	lcl|NZ_JQPQ01000101.1_cds_WP_001168408.1_2401	26.959	319	313
WP_239248138.1	lcl|NZ_JQPQ01000001.1_cds_WP_000744700.1_44	26.168	321	313
